aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,MasksVoluntaryAllSpacesPartial,IndoorOver100,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,QuarantineForInternationalTravellers,new_tests_smoothed,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,SGTF,Other,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.325,0.0,0.0,2.123,0.0,0.0,1.22,0.0,0.0,0.0,71.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.879,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,4.0,0.0,0.0,0.0,7094.0,0.0,0.0,0.0,0.0,0.0,10.991,68.52,0.0,0.0,0.0,0.0,27.0,0.0,46682.515,0.0,69.0,80.9,0.0,0.0,0.0,-1.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458044.0,0.0,1913.714,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,12.238,64.0,78.792,0.0,0.0,11.869,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11125.0,0.0,12339.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0058,0.0,0.0,2.5,0.0,0.0,0.0,-1.0,173.4,94.095,4.645,0.0,0.0,0.0,0.0,5813302.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.093,1.0,0.0,2.625,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.771,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,15262.0,-1.0,0.0,0.0,0.0,0.0,0.0,68.52,0.0,0.0,0.0,0.0,26.0,0.0,46682.515,0.0,41.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473306.0,0.0,1920.767,0.0,0.0,0.0,144.0,-1.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,11.181,0.0,81.418,0.0,0.0,7.053,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11166.0,0.0,12170.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0053,0.0,0.0,2.5,0.0,0.0,0.0,0.0,187.2,94.267,4.473,0.0,0.0,0.0,0.0,5813302.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.097,0.0,0.0,2.564,0.0,0.0,0.0,64.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.255,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,14906.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52,0.0,0.0,0.0,0.0,25.0,0.0,46682.515,0.0,76.0,80.9,-1.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488212.0,0.0,1933.841,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,11.132,0.0,83.982,0.0,0.0,13.073,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11242.0,0.0,12188.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0053,0.0,0.0,2.5,0.0,0.0,0.0,0.0,188.3,94.783,4.3,0.0,0.0,0.0,0.0,5813302.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.09,0.0,0.0,2.483,0.0,0.0,0.0,64.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.846,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,14432.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52,0.0,0.0,0.0,0.0,25.0,0.0,46682.515,0.0,73.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502644.0,0.0,1946.398,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,11.058,0.0,86.464,0.0,0.0,12.557,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11315.0,0.0,12148.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0053,0.0,0.0,2.5,0.0,0.0,0.0,0.0,189.0,95.299,4.3,0.0,0.0,0.0,0.0,5813302.0,0.0,0.74,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.98,0.0,0.0,1.463,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.986,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,7.0,0.0,0.0,0.0,8505.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52,0.0,0.0,0.0,0.0,23.0,0.0,46682.515,0.0,65.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511149.0,0.0,1957.579,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,11.525,0.0,87.927,0.0,0.0,11.181,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11380.0,0.0,11509.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0058,0.0,0.0,2.5,0.0,0.0,0.0,0.0,171.8,96.503,3.956,0.0,0.0,0.0,0.0,5813302.0,0.0,0.74,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.972,0.0,0.0,2.119,0.0,0.0,0.0,62.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,12316.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96,0.0,0.0,0.0,0.0,23.0,0.0,46682.515,0.0,48.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523465.0,0.0,1965.836,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,10.788,0.0,90.046,0.0,0.0,8.257,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11428.0,0.0,11461.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0055,0.0,0.0,2.5,0.0,0.0,0.0,0.0,182.8,96.503,3.956,0.0,0.0,0.0,0.0,5813302.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.998,0.0,0.0,1.514,0.0,0.0,0.0,61.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.298,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,8804.0,0.0,0.0,0.0,0.0,0.0,0.0,62.96,0.0,0.0,0.0,0.0,19.0,0.0,46682.515,0.0,59.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532269.0,0.0,1975.985,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,10.591,0.0,91.561,0.0,0.0,10.149,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11487.0,0.0,11617.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0053,0.0,0.0,2.5,0.0,0.0,0.0,0.0,188.7,96.503,3.268,0.0,0.0,0.0,0.0,5813302.0,0.0,0.74,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.038,0.0,0.0,1.494,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.782,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,8687.0,0.0,0.0,0.0,0.0,0.0,11.163,62.96,0.0,0.0,0.0,0.0,21.0,0.0,46682.515,0.0,72.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540956.0,0.0,1988.371,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,10.665,65.0,93.055,0.0,0.0,12.385,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11559.0,0.0,11845.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0052,0.0,0.0,2.5,0.0,0.0,0.0,0.0,191.0,96.675,3.612,0.0,0.0,0.0,0.0,5813302.0,0.0,0.74,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.112,0.0,0.0,3.148,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.954,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,18300.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,27.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559256.0,0.0,1993.015,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,10.321,0.0,96.203,0.0,0.0,4.645,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11586.0,0.0,12279.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0049,0.0,0.0,2.5,0.0,0.0,0.0,0.0,204.7,96.847,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.139,0.0,0.0,2.749,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.266,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,15980.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,23.0,0.0,46682.515,0.0,41.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575236.0,0.0,2000.068,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,9.461,0.0,98.952,0.0,0.0,7.053,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11627.0,0.0,12432.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0044,0.0,0.0,2.5,0.0,0.0,0.0,0.0,226.0,96.847,3.956,0.0,0.0,0.0,0.0,5813302.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.147,0.0,0.0,2.543,0.0,0.0,0.0,52.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.406,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,14781.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,22.0,0.0,46682.515,0.0,53.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590017.0,0.0,2009.185,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,8.97,0.0,101.494,0.0,0.0,9.117,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11680.0,0.0,12482.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0042,0.0,0.0,2.5,0.0,0.0,0.0,0.0,239.4,97.191,3.784,0.0,0.0,0.0,0.0,5813302.0,0.0,0.75,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.261,0.0,0.0,2.261,0.0,0.0,0.0,47.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.922,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,13141.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,32.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603158.0,0.0,2014.69,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,8.159,0.0,103.755,0.0,0.0,5.505,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11712.0,0.0,13144.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0036,0.0,0.0,2.5,0.0,0.0,0.0,0.0,277.1,97.707,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.76,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.248,0.0,0.0,2.027,0.0,0.0,0.0,52.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.234,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,11786.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,18.0,0.0,46682.515,0.0,81.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614944.0,0.0,2028.623,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,8.97,0.0,105.782,0.0,0.0,13.934,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11793.0,0.0,13068.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.004,0.0,0.0,2.5,0.0,0.0,0.0,0.0,250.6,97.707,3.096,0.0,0.0,0.0,0.0,5813302.0,0.0,0.79,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.208,0.0,0.0,1.235,0.0,0.0,0.0,49.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.202,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,7181.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,40.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622125.0,0.0,2035.504,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,8.503,0.0,107.017,0.0,0.0,6.881,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11833.0,0.0,12837.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.0,2.5,0.0,0.0,0.0,0.0,259.7,98.223,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,2.183,0.0,0.0,1.316,0.0,0.0,0.0,44.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.858,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,7648.0,0.0,0.0,0.0,0.0,0.0,8.93,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,36.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629773.0,0.0,2041.697,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.618,52.0,108.333,0.0,0.0,6.193,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11869.0,0.0,12688.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0035,0.0,0.0,2.5,0.0,0.0,0.0,0.0,286.5,98.739,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.77,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.948,0.0,0.0,1.504,0.0,0.0,0.0,44.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.718,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,8745.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,30.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638518.0,0.0,2046.857,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.692,0.0,109.837,0.0,0.0,5.161,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11899.0,0.0,11323.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.0,2.5,0.0,0.0,0.0,0.0,253.2,99.083,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.76,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.937,0.0,0.0,2.675,0.0,0.0,0.0,43.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,4.0,0.0,0.0,0.0,15549.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,21.0,0.0,46682.515,0.0,35.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654067.0,0.0,2052.878,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.544,0.0,112.512,0.0,0.0,6.021,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11934.0,0.0,11262.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.0,2.5,0.0,0.0,0.0,0.0,256.8,99.771,3.612,0.0,0.0,0.0,0.0,5813302.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.903,0.0,0.0,2.302,0.0,0.0,0.0,41.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.202,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,13383.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,20.0,0.0,46682.515,0.0,37.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667450.0,0.0,2059.243,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.151,0.0,114.814,0.0,0.0,6.365,0.0,0.0,0.0,0.0,0.0,18.8,19.677,11971.0,0.0,11062.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.0,2.5,0.0,0.0,0.0,0.0,266.1,99.771,3.44,0.0,0.0,0.0,0.0,5813302.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.871,0.0,0.0,2.041,0.0,0.0,0.0,42.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.686,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,11864.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,40.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679314.0,0.0,2066.124,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.348,0.0,116.855,0.0,0.0,6.881,0.0,0.0,0.0,0.0,0.0,18.8,19.677,12011.0,0.0,10879.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.0,2.5,0.0,0.0,0.0,0.0,254.7,100.115,2.924,0.0,0.0,0.0,0.0,5813302.0,0.0,0.83,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.82,0.0,0.0,1.665,0.0,0.0,0.0,40.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.622,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,4.0,0.0,0.0,0.0,9680.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,17.0,0.0,46682.515,0.0,64.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688994.0,0.0,2077.133,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,6.93,0.0,118.52,0.0,0.0,11.009,0.0,0.0,0.0,0.0,0.0,18.8,19.677,12075.0,0.0,10579.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.0,2.5,0.0,0.0,0.0,0.0,262.6,100.803,2.924,0.0,0.0,0.0,0.0,5813302.0,0.0,0.84,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,1.84,0.0,0.0,1.374,0.0,0.0,0.0,41.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.934,114.767,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,136.52,0.0,0.0,1.0,0.0,0.0,0.0,7986.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19,0.0,0.0,0.0,0.0,15.0,0.0,46682.515,0.0,49.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696980.0,0.0,2085.562,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,7.151,0.0,119.894,0.0,0.0,8.429,0.0,0.0,0.0,0.0,0.0,18.8,19.677,12124.0,0.0,10694.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.0,2.5,0.0,0.0,0.0,0.0,257.2,100.975,2.58,0.0,0.0,0.0,0.0,5813302.0,0.0,0.84,0.0,0.0,0.2,0.0,0.0
