new_tests_per_thousand,new_tests_smoothed,total_deaths_per_million,aged_65_older,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,human_development_index,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,handwashing_facilities,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.096,3971.0,0.833,5.3439999999999985,0.0,0.066,0.0,1.679,2.32,0.7090000000000001,1.856,33.2,2.965,0.0,0.0,0.0,111.429,1.49,0.0,0.0,0.0,0.0,100827.0,0.0,35.6,46.351000000000006,0.0,2783.0,0.0281,43.993,14.0,0.0,87.96,50.0,5767.0,0.0,178.0
0.12,4710.0,0.866,5.3439999999999985,0.0,0.078,0.0,1.7990000000000002,2.32,0.7090000000000001,2.394,33.2,4.18,0.0,0.0,0.0,143.714,1.53,0.0,0.0,0.0,0.0,108021.0,0.0,32.8,50.53100000000001,0.0,3034.0,0.0305,43.993,2.0,0.0,87.96,52.0,7194.0,0.0,251.0
0.111,4947.0,0.899,5.3439999999999985,0.0,0.08199999999999999,0.0,1.911,2.32,0.7090000000000001,2.344,33.2,2.065,0.0,0.0,0.0,140.714,1.46,0.0,0.0,0.0,0.0,114711.0,0.0,35.2,52.597,0.0,3158.0,0.0284,43.993,2.0,0.0,87.96,54.0,6690.0,0.0,124.0
0.113,5407.0,0.966,5.3439999999999985,0.0,0.09,0.0,2.024,2.32,0.7090000000000001,2.446,33.2,2.365,0.0,0.0,0.0,146.857,1.44,0.0,0.0,0.0,0.0,121510.0,0.0,36.8,54.962,0.0,3300.0,0.0272,43.993,2.0,0.0,87.96,58.0,6799.0,0.0,142.0
0.09,5702.0,0.966,5.3439999999999985,0.0,0.095,0.0,2.114,2.32,0.7090000000000001,2.498,33.2,2.748,0.0,0.0,0.0,150.0,1.44,0.0,0.0,0.0,0.0,126937.0,0.0,38.0,57.71,0.0,3465.0,0.0263,43.993,4.0,0.0,87.96,58.0,5427.0,0.0,165.0
0.114,6180.0,1.083,5.3439999999999985,0.0,0.103,0.0,2.228,2.32,0.7090000000000001,2.6860000000000004,33.2,2.8310000000000004,0.0,0.0,0.0,161.286,1.45,0.0,0.0,0.0,0.0,133774.0,0.0,38.3,60.541,0.0,3635.0,0.0261,43.993,0.0,0.0,87.96,65.0,6837.0,0.0,170.0
0.163,6930.0,1.249,5.3439999999999985,0.0,0.115,0.0,2.391,2.32,0.7090000000000001,3.207,33.2,5.296,0.0,0.0,0.0,192.571,1.47,0.0,0.0,0.0,0.0,143570.0,0.0,36.0,65.837,0.0,3953.0,0.0278,43.993,7.0,0.0,87.96,75.0,9796.0,0.0,318.0
0.147,7366.0,1.3159999999999998,5.3439999999999985,0.0,0.123,0.0,2.5380000000000003,2.32,0.7090000000000001,3.419,33.2,4.447,0.0,0.0,0.0,205.286,1.43,0.0,0.0,0.0,0.0,152390.0,0.0,35.9,70.28399999999999,0.0,4220.0,0.0279,43.993,10.0,0.0,87.96,79.0,8820.0,0.0,267.0
0.14300000000000002,7569.0,1.432,5.3439999999999985,0.0,0.126,0.0,2.682,2.32,0.7090000000000001,3.157,33.2,2.3480000000000003,0.0,0.0,0.0,189.571,1.37,0.0,0.0,0.0,0.0,161004.0,0.0,39.9,72.632,0.0,4361.0,0.025,43.993,4.0,0.0,87.96,86.0,8614.0,0.0,141.0
0.127,7705.0,1.449,5.3439999999999985,0.0,0.128,0.0,2.809,2.32,0.7090000000000001,3.302,33.2,3.0810000000000004,0.0,0.0,0.0,198.286,1.37,0.0,0.0,0.0,0.0,168643.0,0.0,38.9,75.714,0.0,4546.0,0.0257,43.993,7.0,0.0,87.96,87.0,7639.0,0.0,185.0
0.16399999999999998,8137.0,1.499,5.3439999999999985,0.0,0.136,0.0,2.972,2.32,0.7090000000000001,3.552,33.2,4.114,0.0,0.0,0.0,213.286,1.39,0.0,0.0,0.0,0.0,178470.0,0.0,38.2,79.827,0.0,4793.0,0.0262,43.993,1.0,0.0,87.96,90.0,9827.0,0.0,247.0
0.117,8366.0,1.5490000000000002,5.3439999999999985,0.0,0.139,0.0,3.089,2.32,0.7090000000000001,3.643,33.2,3.381,0.0,0.0,0.0,218.71400000000003,1.41,0.0,0.0,0.0,0.0,185497.0,0.0,38.3,83.208,0.0,4996.0,0.0261,43.993,3.0,0.0,87.96,93.0,7027.0,0.0,203.0
0.194,9050.0,1.715,5.3439999999999985,0.0,0.151,0.0,3.283,2.32,0.7090000000000001,4.08,33.2,5.896,0.0,0.0,0.0,245.0,1.44,0.0,0.0,0.0,0.0,197127.0,0.0,36.9,89.104,0.0,5350.0,0.0271,43.993,3.0,0.0,87.96,103.0,11630.0,0.0,354.0
0.173,9137.0,1.715,5.3439999999999985,0.0,0.152,0.0,3.4560000000000004,2.32,0.7090000000000001,4.0310000000000015,33.2,4.947,0.0,0.0,0.0,242.0,1.43,0.0,0.0,0.0,0.0,207530.0,0.0,37.8,94.051,0.0,5647.0,0.0265,43.993,10.0,0.0,87.96,103.0,10403.0,0.0,297.0
0.166,9305.0,1.932,5.3439999999999985,0.0,0.155,0.0,3.623,2.32,0.7090000000000001,4.119,33.2,5.063,0.0,0.0,0.0,247.286,1.44,0.0,0.0,0.0,0.0,217522.0,0.0,37.6,99.114,0.0,5951.0,0.0266,43.993,0.0,0.0,84.26,116.0,9992.0,0.0,304.0
0.219,9955.0,2.049,5.3439999999999985,0.0,0.166,0.0,3.842,2.32,0.7090000000000001,4.699,33.2,6.412000000000001,0.0,4.48,0.0,282.143,1.47,269.0,0.0,0.0,0.0,230686.0,0.0,35.3,105.526,0.0,6336.0,0.0283,43.993,13.0,0.0,84.26,123.0,13164.0,0.0,385.0
0.251,11015.0,2.182,5.3439999999999985,0.0,0.183,0.0,4.093,2.32,0.7090000000000001,5.322,33.2,7.445,0.0,0.0,0.0,319.571,1.48,0.0,0.0,0.0,0.0,245747.0,0.0,34.5,112.971,0.0,6783.0,0.029,43.993,7.0,0.0,84.26,131.0,15061.0,0.0,447.0
0.196,11296.0,2.298,5.3439999999999985,0.0,0.188,0.0,4.289,2.32,0.7090000000000001,5.775,33.2,7.278,0.0,0.0,0.0,346.714,1.45,0.0,0.0,0.0,0.0,257541.0,0.0,32.6,120.249,0.0,7220.0,0.0307,43.993,8.0,0.0,84.26,138.0,11794.0,0.0,437.0
0.175,11795.0,2.465,5.3439999999999985,0.0,0.196,0.0,4.465,2.32,0.7090000000000001,6.129,33.2,5.863,0.0,0.0,0.0,368.0,1.41,0.0,0.0,0.0,0.0,268064.0,0.0,32.1,126.112,0.0,7572.0,0.0312,43.993,7.0,0.0,84.26,148.0,10523.0,0.0,352.0
0.188,11750.0,2.548,5.3439999999999985,0.0,0.196,0.0,4.6530000000000005,2.32,0.7090000000000001,5.848,33.2,3.931,0.0,0.0,0.0,351.1430000000001,1.39,0.0,0.0,0.0,0.0,279379.0,0.0,33.5,130.042,0.0,7808.0,0.0299,43.993,10.0,0.0,84.26,153.0,11315.0,0.0,236.0
0.213,12089.0,2.681,5.3439999999999985,0.0,0.201,0.0,4.8660000000000005,2.32,0.7090000000000001,6.15,33.2,7.062,0.0,0.0,0.0,369.286,1.43,0.0,0.0,0.0,0.0,292153.0,0.0,32.7,137.10399999999998,0.0,8232.0,0.0305,43.993,5.0,0.0,84.26,161.0,12774.0,0.0,424.0
0.26,12890.0,2.965,5.3439999999999985,0.0,0.215,0.0,5.126,2.32,0.7090000000000001,7.005,33.2,11.042,0.0,0.0,0.0,420.571,1.48,0.0,0.0,0.0,0.0,307752.0,0.0,30.6,148.14600000000004,0.0,8895.0,0.0326,43.993,8.0,0.0,84.26,178.0,15599.0,0.0,663.0
0.272,13342.0,3.0980000000000003,5.3439999999999985,0.0,0.222,0.0,5.398,2.32,0.7090000000000001,7.337999999999999,33.2,8.744,0.0,6.495,0.0,440.571,1.49,390.0,0.0,0.0,0.0,324079.0,0.0,30.3,156.89,0.0,9420.0,0.033,43.993,17.0,0.0,84.26,186.0,16327.0,0.0,525.0
0.287,13656.0,3.2310000000000003,5.3439999999999985,0.0,0.227,0.0,5.685,2.32,0.7090000000000001,7.69,33.2,9.91,0.0,0.0,0.0,461.714,1.49,0.0,0.0,0.0,0.0,341336.0,0.0,29.6,166.8,0.0,10015.0,0.0338,43.993,8.0,0.0,84.26,194.0,17257.0,0.0,595.0
0.245,14075.0,3.431,5.3439999999999985,0.0,0.234,0.0,5.93,2.32,0.7090000000000001,8.166,33.2,10.609000000000002,0.0,0.0,0.0,490.286,1.5,0.0,0.0,0.0,0.0,356067.0,0.0,28.7,177.40900000000005,0.0,10652.0,0.0348,43.993,8.0,0.0,84.26,206.0,14731.0,0.0,637.0
0.227,14519.0,3.431,5.3439999999999985,0.0,0.242,0.0,6.157,2.32,0.7090000000000001,8.988999999999997,33.2,11.625,0.0,0.0,0.0,539.714,1.49,0.0,0.0,0.0,0.0,369697.0,0.0,26.9,189.034,0.0,11350.0,0.0372,43.993,12.0,0.0,84.26,206.0,13630.0,0.0,698.0
0.277,15282.0,3.647,5.3439999999999985,0.0,0.255,0.0,6.435,2.32,0.7090000000000001,10.15,33.2,12.058,0.0,0.0,0.0,609.429,1.46,0.0,0.0,0.0,0.0,386352.0,0.0,25.1,201.093,0.0,12074.0,0.0399,43.993,0.0,0.0,84.26,219.0,16655.0,0.0,724.0
0.278,15838.0,3.964,5.3439999999999985,0.0,0.264,0.0,6.7120000000000015,2.32,0.7090000000000001,10.723,33.2,11.076,0.0,0.0,0.0,643.857,1.43,0.0,0.0,0.0,0.0,403018.0,0.0,24.6,212.168,0.0,12739.0,0.0407,43.993,13.0,0.0,84.26,238.0,16666.0,0.0,665.0
0.309,16258.0,4.114,5.3439999999999985,0.0,0.271,0.0,7.021,2.32,0.7090000000000001,11.014,33.2,13.074000000000002,0.0,0.0,0.0,661.2860000000002,1.43,0.0,0.0,0.0,0.0,421555.0,0.0,24.6,225.242,0.0,13524.0,0.0407,43.993,19.0,0.0,84.26,247.0,18537.0,0.0,785.0
0.3,16497.0,4.347,5.3439999999999985,0.0,0.275,0.0,7.3210000000000015,2.32,0.7090000000000001,11.742,33.2,13.84,0.0,7.695,0.0,705.0,1.44,462.0,0.0,0.0,0.0,439559.0,0.0,23.4,239.083,0.0,14355.0,0.0427,43.993,9.0,0.0,84.26,261.0,18004.0,0.0,831.0
0.355,17077.0,4.397,5.3439999999999985,0.0,0.284,0.0,7.676,2.32,0.7090000000000001,13.086,33.2,19.32,0.0,0.0,0.0,785.7139999999998,1.44,0.0,0.0,0.0,0.0,460873.0,0.0,21.7,258.402,0.0,15515.0,0.046,43.993,14.0,0.0,84.26,264.0,21314.0,0.0,1160.0
0.236,17001.0,4.763,5.3439999999999985,0.0,0.28300000000000003,0.0,7.912000000000001,2.32,0.7090000000000001,13.755,33.2,15.289,0.0,0.0,0.0,825.857,1.41,0.0,0.0,0.0,0.0,475071.0,0.0,20.6,273.692,0.0,16433.0,0.0486,43.993,3.0,0.0,84.26,286.0,14198.0,0.0,918.0
0.225,16987.0,5.1960000000000015,5.3439999999999985,0.0,0.28300000000000003,0.0,8.138,2.32,0.7090000000000001,13.919,33.2,12.774,0.0,0.0,0.0,835.7139999999998,1.37,0.0,0.0,0.0,0.0,488609.0,0.0,20.3,286.466,0.0,17200.0,0.0492,43.993,22.0,0.0,84.26,312.0,13538.0,0.0,767.0
0.287,17073.0,5.646,5.3439999999999985,0.0,0.284,0.0,8.425,2.32,0.7090000000000001,14.107,33.2,13.374,0.0,0.0,0.0,847.0,1.34,0.0,0.0,0.0,0.0,505861.0,0.0,20.2,299.84,0.0,18003.0,0.0496,43.993,26.0,0.0,84.26,339.0,17252.0,0.0,803.0
0.326,17488.0,6.146,5.3439999999999985,0.0,0.29100000000000004,0.0,8.751,2.32,0.7090000000000001,15.223,33.2,18.887,0.0,0.0,0.0,914.0,1.33,0.0,0.0,0.0,0.0,525433.0,0.0,19.1,318.7270000000001,0.0,19137.0,0.0523,43.993,27.0,0.0,84.26,369.0,19572.0,0.0,1134.0
0.293,17354.0,6.612,5.3439999999999985,0.0,0.289,0.0,9.044,2.32,0.7090000000000001,15.706,33.2,16.455,0.0,0.0,0.0,943.0,1.33,0.0,0.0,0.0,0.0,543032.0,0.0,18.4,335.182,0.0,20125.0,0.0543,43.993,30.0,0.0,84.26,397.0,17599.0,0.0,988.0
0.355,17830.0,6.779,5.3439999999999985,0.0,0.297,0.0,9.4,2.32,0.7090000000000001,16.625999999999998,33.2,20.286,0.0,18.004,0.0,998.286,1.34,1081.0,0.0,0.0,0.0,564370.0,0.0,17.9,355.468,0.0,21343.0,0.056,43.993,28.0,0.0,84.26,407.0,21338.0,0.0,1218.0
0.325,17569.0,7.145,5.3439999999999985,0.0,0.293,0.0,9.724,2.32,0.7090000000000001,16.817,33.2,20.652,0.0,0.0,0.0,1009.714,1.34,0.0,0.0,0.0,0.0,583855.0,0.0,17.4,376.12,0.0,22583.0,0.0575,43.993,10.0,0.0,84.26,429.0,19485.0,0.0,1240.0
0.215,17387.0,8.011000000000001,5.3439999999999985,0.0,0.29,0.0,9.939,2.32,0.7090000000000001,17.088,33.2,17.188,0.0,0.0,0.0,1026.0,1.33,0.0,0.0,0.0,0.0,596777.0,0.0,16.9,393.30800000000005,0.0,23615.0,0.059,43.993,22.0,0.0,84.26,481.0,12922.0,0.0,1032.0
0.153,16769.0,8.727,5.3439999999999985,0.0,0.279,0.0,10.093,2.32,0.7090000000000001,16.807000000000002,33.2,10.809,0.0,0.0,0.0,1009.143,1.34,0.0,0.0,0.0,0.0,605991.0,0.0,16.6,404.117,0.0,24264.0,0.0602,43.993,52.0,0.0,84.26,524.0,9214.0,0.0,649.0
0.483,18448.0,9.194,5.3439999999999985,0.0,0.307,0.0,10.576,2.32,0.7090000000000001,18.877,33.2,27.864,0.0,0.0,0.0,1133.429,1.39,0.0,0.0,0.0,0.0,634996.0,0.0,16.3,431.981,0.0,25937.0,0.0614,43.993,43.0,0.0,84.26,552.0,29005.0,0.0,1673.0
0.345,18613.0,9.61,5.3439999999999985,0.0,0.31,0.0,10.921,2.32,0.7090000000000001,19.667,33.2,24.416,0.0,0.0,0.0,1180.857,1.39,0.0,0.0,0.0,0.0,655723.0,0.0,15.8,456.397,0.0,27403.0,0.0634,43.993,28.0,0.0,84.26,577.0,20727.0,0.0,1466.0
0.407,19592.0,10.176,5.3439999999999985,0.0,0.326,0.0,11.328,2.32,0.7090000000000001,21.687,33.2,30.595,0.0,0.0,0.0,1302.143,1.41,0.0,0.0,0.0,0.0,680175.0,0.0,15.0,486.992,0.0,29240.0,0.0665,43.993,25.0,0.0,84.26,611.0,24452.0,0.0,1837.0
0.362,19645.0,10.709,5.3439999999999985,0.0,0.327,0.0,11.69,2.32,0.7090000000000001,22.898000000000003,33.2,28.763,0.0,23.75,0.0,1374.8570000000002,1.4,1426.0,0.0,0.0,0.0,701883.0,0.0,14.3,515.756,0.0,30967.0,0.07,43.993,34.0,0.0,84.26,643.0,21708.0,0.0,1727.0
0.387,20181.0,11.375,5.3439999999999985,0.0,0.336,0.0,12.077,2.32,0.7090000000000001,24.031,33.2,28.58,0.0,0.0,0.0,1442.8570000000002,1.4,0.0,0.0,0.0,0.0,725125.0,0.0,14.0,544.336,0.0,32683.0,0.0715,43.993,32.0,0.0,84.26,683.0,23242.0,0.0,1716.0
0.293,20852.0,11.742,5.3439999999999985,0.0,0.34700000000000003,0.0,12.37,2.32,0.7090000000000001,25.558000000000003,33.2,27.88,0.0,0.0,0.0,1534.571,1.4,0.0,0.0,0.0,0.0,742742.0,0.0,13.6,572.216,0.0,34357.0,0.0736,43.993,40.0,0.0,80.56,705.0,17617.0,0.0,1674.0
0.313,22220.0,12.575,5.3439999999999985,0.0,0.37,0.0,12.683,2.32,0.7090000000000001,27.476,33.2,24.233,0.0,0.0,0.0,1649.714,1.41,0.0,0.0,0.0,0.0,761534.0,0.0,13.5,596.4490000000002,0.0,35812.0,0.0742,43.993,22.0,0.0,80.56,755.0,18792.0,0.0,1455.0
0.407,21569.0,13.191,5.3439999999999985,0.0,0.359,0.0,13.09,2.32,0.7090000000000001,27.571,33.2,28.53,0.0,0.0,0.0,1655.429,1.42,0.0,0.0,0.0,0.0,785979.0,0.0,13.0,624.979,0.0,37525.0,0.0768,43.993,50.0,0.0,80.56,792.0,24445.0,0.0,1713.0
0.578,23565.0,14.123,5.3439999999999985,0.0,0.392,0.0,13.668,2.32,0.7090000000000001,31.856,33.2,54.412,0.0,0.0,0.0,1912.714,1.45,0.0,0.0,0.0,0.0,820675.0,0.0,12.3,679.3910000000002,0.0,40792.0,0.0812,43.993,37.0,0.0,80.56,848.0,34696.0,0.0,3267.0
0.503,24385.0,15.123,5.3439999999999985,0.0,0.406,0.0,14.171,2.32,0.7090000000000001,33.772,33.2,44.003,0.0,0.0,0.0,2027.714,1.42,0.0,0.0,0.0,0.0,850871.0,0.0,12.0,723.3939999999999,0.0,43434.0,0.0832,43.993,56.0,0.0,80.56,908.0,30196.0,0.0,2642.0
0.679,27112.0,15.856,5.3439999999999985,0.0,0.452,0.0,14.851,2.32,0.7090000000000001,35.704,33.2,42.287,0.0,33.16,0.0,2143.714,1.39,1991.0,0.0,0.0,0.0,891668.0,0.0,12.6,765.681,0.0,45973.0,0.0791,43.993,60.0,0.0,80.56,952.0,40797.0,0.0,2539.0
0.473,27848.0,16.622,5.3439999999999985,0.0,0.464,0.0,15.324000000000002,2.32,0.7090000000000001,37.122,33.2,38.506,0.0,0.0,0.0,2228.857,1.36,0.0,0.0,0.0,0.0,920064.0,0.0,12.5,804.187,0.0,48285.0,0.08,43.993,44.0,0.0,80.56,998.0,28396.0,0.0,2312.0
0.383,28617.0,17.987000000000005,5.3439999999999985,0.0,0.477,0.0,15.707,2.32,0.7090000000000001,39.311,33.2,43.203,0.0,0.0,0.0,2360.286,1.36,0.0,0.0,0.0,0.0,943059.0,0.0,12.1,847.39,0.0,50879.0,0.0825,43.993,46.0,0.0,76.85,1080.0,22995.0,0.0,2594.0
0.417,29505.0,19.353,5.3439999999999985,0.0,0.491,0.0,16.123,2.32,0.7090000000000001,40.874,33.2,35.175,0.0,0.0,0.0,2454.143,1.34,0.0,0.0,0.0,0.0,968070.0,0.0,12.0,882.566,0.0,52991.0,0.0832,43.993,82.0,0.0,76.85,1162.0,25011.0,0.0,2112.0
0.505,30346.0,20.153,5.3439999999999985,0.0,0.505,0.0,16.628,2.32,0.7090000000000001,42.58,33.2,40.472,0.0,0.0,0.0,2556.571,1.33,0.0,0.0,0.0,0.0,998400.0,0.0,11.9,923.037,0.0,55421.0,0.0842,43.993,82.0,0.0,76.85,1210.0,30330.0,0.0,2430.0
0.5,29675.0,21.385,5.3439999999999985,0.0,0.494,0.0,17.128,2.32,0.7090000000000001,42.294,33.2,52.413,0.0,0.0,0.0,2539.429,1.34,0.0,0.0,0.0,0.0,1028399.0,0.0,11.7,975.451,0.0,58568.0,0.0856,43.993,48.0,0.0,76.85,1284.0,29999.0,0.0,3147.0
0.5329999999999999,29936.0,22.551,5.3439999999999985,0.0,0.499,0.0,17.660999999999994,2.32,0.7090000000000001,44.0,33.2,55.944,0.0,0.0,0.0,2641.857,1.36,0.0,0.0,0.0,0.0,1060425.0,0.0,11.3,1031.395,0.0,61927.0,0.0883,43.993,74.0,0.0,76.85,1354.0,32026.0,0.0,3359.0
0.457,28031.0,23.7,5.3439999999999985,0.0,0.467,0.0,18.119,2.32,0.7090000000000001,47.022,33.2,63.43899999999999,0.0,38.773,0.0,2823.286,1.37,2328.0,0.0,0.0,0.0,1087887.0,0.0,9.9,1094.8339999999996,0.0,65736.0,0.1007,43.993,70.0,0.0,76.85,1423.0,27462.0,0.0,3809.0
0.5670000000000001,28842.0,24.649,5.3439999999999985,0.0,0.48,0.0,18.686,2.32,0.7090000000000001,51.757,33.2,71.65,0.0,0.0,0.0,3107.571,1.37,0.0,0.0,0.0,0.0,1121958.0,0.0,9.3,1166.484,0.0,70038.0,0.1077,43.993,69.0,0.0,76.85,1480.0,34071.0,0.0,4302.0
0.449,29411.0,26.115,5.3439999999999985,0.0,0.49,0.0,19.135,2.32,0.7090000000000001,53.9,33.2,58.209,0.0,0.0,0.0,3236.286,1.34,0.0,0.0,0.0,0.0,1148933.0,0.0,9.1,1224.693,0.0,73533.0,0.11,43.993,57.0,0.0,76.85,1568.0,26975.0,0.0,3495.0
0.393,29206.0,27.064,5.3439999999999985,0.0,0.486,0.0,19.528,2.32,0.7090000000000001,55.54,33.2,46.651,0.0,0.0,0.0,3334.7140000000004,1.31,0.0,0.0,0.0,0.0,1172513.0,0.0,8.8,1271.343,0.0,76334.0,0.1142,43.993,88.0,0.0,76.85,1625.0,23580.0,0.0,2801.0
0.58,29851.0,27.88,5.3439999999999985,0.0,0.4970000000000001,0.0,20.109,2.32,0.7090000000000001,59.46100000000001,33.2,67.919,0.0,0.0,0.0,3570.143,1.3,0.0,0.0,0.0,0.0,1207360.0,0.0,8.4,1339.263,0.0,80412.0,0.1196,43.993,57.0,0.0,76.85,1674.0,34847.0,0.0,4078.0
0.345,28528.0,28.93,5.3439999999999985,0.0,0.475,0.0,20.454,2.32,0.7090000000000001,60.24800000000001,33.2,57.926,0.0,0.0,0.0,3617.429,1.27,0.0,0.0,0.0,0.0,1228098.0,0.0,7.9,1397.189,0.0,83890.0,0.1268,43.993,49.0,0.0,76.85,1737.0,20738.0,0.0,3478.0
0.539,28573.0,30.495,5.3439999999999985,0.0,0.476,0.0,20.993,2.32,0.7090000000000001,61.357,33.2,63.705,0.0,0.0,0.0,3684.0,1.29,0.0,0.0,0.0,0.0,1260434.0,0.0,7.8,1460.894,0.0,87715.0,0.1289,43.993,63.0,0.0,76.85,1831.0,32336.0,0.0,3825.0
0.5529999999999999,29389.0,31.261,5.3439999999999985,0.0,0.489,0.0,21.545,2.32,0.7090000000000001,64.11,33.2,82.709,0.0,50.381,0.0,3849.286,1.31,3025.0,0.0,0.0,0.0,1293608.0,0.0,7.6,1543.6029999999996,0.0,92681.0,0.131,43.993,94.0,0.0,76.85,1877.0,33174.0,0.0,4966.0
0.574,29443.0,32.144,5.3439999999999985,0.0,0.49,0.0,22.119,2.32,0.7090000000000001,64.869,33.2,76.96300000000002,0.0,0.0,0.0,3894.857,1.33,0.0,0.0,0.0,0.0,1328060.0,0.0,7.6,1620.566,0.0,97302.0,0.1323,43.993,46.0,0.0,76.85,1930.0,34452.0,0.0,4621.0
0.418,29178.0,33.16,5.3439999999999985,0.0,0.486,0.0,22.537,2.32,0.7090000000000001,66.756,33.2,71.417,0.0,0.0,0.0,4008.143,1.34,0.0,0.0,0.0,0.0,1353176.0,0.0,7.3,1691.9820000000002,0.0,101590.0,0.1374,43.993,53.0,0.0,76.85,1991.0,25116.0,0.0,4288.0
0.493,30037.0,35.009,5.3439999999999985,0.0,0.5,0.0,23.03,2.32,0.7090000000000001,70.84100000000002,33.2,75.247,0.0,0.0,0.0,4253.429,1.36,0.0,0.0,0.0,0.0,1382772.0,0.0,7.1,1767.23,0.0,106108.0,0.1416,43.993,61.0,0.0,76.85,2102.0,29596.0,0.0,4518.0
0.568,29933.0,36.724,5.3439999999999985,0.0,0.499,0.0,23.598000000000006,2.32,0.7090000000000001,74.672,33.2,94.734,0.0,0.0,0.0,4483.429,1.37,0.0,0.0,0.0,0.0,1416894.0,0.0,6.7,1861.963,0.0,111796.0,0.1498,43.993,111.0,0.0,76.85,2205.0,34122.0,0.0,5688.0
0.718,33131.0,38.173,5.3439999999999985,0.0,0.552,0.0,24.317,2.32,0.7090000000000001,82.05,33.2,109.573,0.0,0.0,0.0,4926.429,1.37,0.0,0.0,0.0,0.0,1460012.0,0.0,6.7,1971.537,0.0,118375.0,0.1487,43.993,103.0,0.0,76.85,2292.0,43118.0,0.0,6579.0
0.551,33239.0,38.973,5.3439999999999985,0.0,0.5539999999999999,0.0,24.868,2.32,0.7090000000000001,87.736,33.2,103.511,0.0,0.0,0.0,5267.857,1.36,0.0,0.0,0.0,0.0,1493104.0,0.0,6.3,2075.048,0.0,124590.0,0.1585,43.993,87.0,0.0,76.85,2340.0,33092.0,0.0,6215.0
0.598,33629.0,40.189,5.3439999999999985,0.0,0.56,0.0,25.466,2.32,0.7090000000000001,93.075,33.2,120.083,0.0,72.34899999999998,0.0,5588.429,1.36,4344.0,0.0,0.0,0.0,1529009.0,0.0,6.0,2195.13,0.0,131800.0,0.1662,43.993,48.0,0.0,76.85,2413.0,35905.0,0.0,7210.0
0.634,34146.0,40.905,5.3439999999999985,0.0,0.569,0.0,26.1,2.32,0.7090000000000001,97.151,33.2,105.493,0.0,0.0,0.0,5833.143,1.36,0.0,0.0,0.0,0.0,1567084.0,0.0,5.9,2300.623,0.0,138134.0,0.1708,43.993,73.0,0.0,76.85,2456.0,38075.0,0.0,6334.0
0.498,34831.0,42.121,5.3439999999999985,0.0,0.58,0.0,26.598000000000006,2.32,0.7090000000000001,101.534,33.2,102.095,0.0,0.0,0.0,6096.286,1.37,0.0,0.0,0.0,0.0,1596995.0,0.0,5.7,2402.718,0.0,144264.0,0.175,43.993,43.0,0.0,76.85,2529.0,29911.0,0.0,6130.0
0.55,35319.0,44.252,5.3439999999999985,0.0,0.588,0.0,27.148000000000003,2.32,0.7090000000000001,107.308,33.2,115.669,0.0,0.0,0.0,6443.0,1.37,0.0,0.0,0.0,0.0,1630008.0,0.0,5.5,2518.387,0.0,151209.0,0.1824,43.993,73.0,0.0,76.85,2657.0,33013.0,0.0,6945.0
0.615,35721.0,45.785,5.3439999999999985,0.0,0.595,0.0,27.763,2.32,0.7090000000000001,113.104,33.2,135.305,0.0,0.0,0.0,6791.0,1.37,0.0,0.0,0.0,0.0,1666939.0,0.0,5.3,2653.693,0.0,159333.0,0.1901,43.993,128.0,0.0,76.85,2749.0,36931.0,0.0,8124.0
0.653,35159.0,47.367,5.3439999999999985,0.0,0.586,0.0,28.416,2.32,0.7090000000000001,118.217,33.2,145.365,0.0,0.0,0.0,7098.0,1.36,0.0,0.0,0.0,0.0,1706127.0,0.0,5.0,2799.058,0.0,168061.0,0.2019,43.993,92.0,0.0,76.85,2844.0,39188.0,0.0,8728.0
0.65,36007.0,49.166,5.3439999999999985,0.0,0.6,0.0,29.066,2.32,0.7090000000000001,124.993,33.2,150.944,0.0,0.0,0.0,7504.857,1.36,0.0,0.0,0.0,0.0,1745153.0,0.0,4.8,2950.002,0.0,177124.0,0.2084,43.993,95.0,0.0,76.85,2952.0,39026.0,0.0,9063.0
0.782,37581.0,50.398,5.3439999999999985,0.0,0.626,0.0,29.847,2.32,0.7090000000000001,133.661,33.2,180.757,0.0,98.931,0.0,8025.286,1.35,5940.0,0.0,0.0,0.0,1792078.0,0.0,4.7,3130.759,0.0,187977.0,0.2135,43.993,108.0,0.0,76.85,3026.0,46925.0,0.0,10853.0
0.634,37582.0,53.279,5.3439999999999985,0.0,0.626,0.0,30.481,2.32,0.7090000000000001,139.464,33.2,146.114,0.0,0.0,0.0,8373.714,1.34,0.0,0.0,0.0,0.0,1830161.0,0.0,4.5,3276.873,0.0,196750.0,0.2228,43.993,74.0,0.0,76.85,3199.0,38083.0,0.0,8773.0
