aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,RestaurantsCafesPartial,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,stringency_index,weekly_hosp_admissions_per_million,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,GymsSportsCentres,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,NonEssentialShops,MasksMandatoryAllSpaces,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.527,0.0,0.0,0.581,0.0,0.0,0.646,0.0,0.0,0.0,981.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.186,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,110.0,0.0,0.0,0.0,44088.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,357.0,39753.244,0.0,0.0,999.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351657.0,0.0,4046.059,0.0,0.0,0.0,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.387,0.0,34.478,0.0,0.0,14.647,0.0,0.0,0.0,0.0,0.0,24.7,18.517,275970.0,39652.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0247,0.0,0.0,2.54,0.0,0.0,0.0,0.0,40.4,582.197,5.234,0.0,0.0,0.0,0.0,68207114.0,0.0,0.88,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.592,0.0,0.0,0.68,0.0,0.0,0.0,983.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.855,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,67.0,0.0,0.0,0.0,46349.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,352.0,39753.244,0.0,0.0,1020.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398006.0,0.0,4061.013,0.0,0.0,0.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.414,0.0,35.158,0.0,0.0,14.954,0.0,0.0,0.0,0.0,0.0,24.7,18.517,276990.0,40371.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0244,0.0,0.0,2.54,0.0,0.0,0.0,0.0,41.1,583.18,5.161,0.0,0.0,0.0,0.0,68207114.0,0.0,0.88,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.592,0.0,0.0,0.608,0.0,0.0,0.0,973.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.715,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,84.0,0.0,0.0,0.0,41503.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,330.0,39753.244,0.0,0.0,984.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439509.0,0.0,4075.44,0.0,0.0,0.0,4414.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.267,0.0,35.766,0.0,0.0,14.427,0.0,0.0,0.0,0.0,0.0,24.7,18.517,277974.0,40409.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0241,0.0,0.0,2.54,0.0,0.0,0.0,0.0,41.5,584.411,4.838,0.0,0.0,0.0,0.0,68207114.0,0.0,0.85,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.589,0.0,0.0,0.543,0.0,0.0,0.0,941.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.34,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,71.0,0.0,0.0,0.0,37026.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,346.0,39753.244,0.0,0.0,666.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476535.0,0.0,4085.204,0.0,0.0,0.0,4252.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.802,0.0,36.309,0.0,0.0,9.764,0.0,0.0,0.0,0.0,0.0,24.7,18.517,278640.0,40151.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0234,0.0,0.0,2.54,0.0,0.0,0.0,0.0,42.6,585.452,5.073,0.0,0.0,0.0,0.0,68207114.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.586,0.0,0.0,0.443,0.0,0.0,0.0,915.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,31.0,0.0,0.0,0.0,30198.0,0.0,0.0,0.0,0.0,0.0,71.3,38.324,0.0,0.0,0.0,0.0,310.0,39753.244,0.0,0.0,624.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506733.0,0.0,4094.353,0.0,0.0,0.0,4222.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.419,2614.0,36.752,0.0,0.0,9.149,0.0,0.0,0.0,0.0,0.0,24.7,18.517,279264.0,39957.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0229,0.0,0.0,2.54,0.0,0.0,0.0,0.0,43.7,585.907,4.545,0.0,0.0,0.0,0.0,68207114.0,0.0,0.81,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.595,0.0,0.0,0.605,0.0,0.0,0.0,895.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.765,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,13.0,0.0,0.0,0.0,41297.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,340.0,39753.244,0.0,0.0,892.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548030.0,0.0,4107.431,0.0,0.0,0.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.128,0.0,37.357,0.0,0.0,13.078,0.0,0.0,0.0,0.0,0.0,24.7,18.517,280156.0,40593.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0221,0.0,0.0,2.54,0.0,0.0,0.0,0.0,45.3,586.097,4.985,0.0,0.0,0.0,0.0,68207114.0,0.0,0.83,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.602,0.0,0.0,0.688,0.0,0.0,0.0,866.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.61,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,94.0,0.0,0.0,0.0,46902.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,311.0,39753.244,0.0,0.0,882.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594932.0,0.0,4120.362,0.0,0.0,0.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.707,0.0,38.045,0.0,0.0,12.931,0.0,0.0,0.0,0.0,0.0,24.7,18.517,281038.0,41052.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0211,0.0,0.0,2.54,0.0,0.0,0.0,0.0,47.4,587.475,4.56,0.0,0.0,0.0,0.0,68207114.0,0.0,0.82,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.603,0.0,0.0,0.654,0.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.085,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,87.0,0.0,0.0,0.0,44626.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,316.0,39753.244,0.0,0.0,777.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639558.0,0.0,4131.754,0.0,0.0,0.0,4030.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.242,0.0,38.699,0.0,0.0,11.392,0.0,0.0,0.0,0.0,0.0,24.7,18.517,281815.0,41129.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0203,0.0,0.0,2.54,0.0,0.0,0.0,0.0,49.3,588.751,4.633,0.0,0.0,0.0,0.0,68207114.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.639,0.0,0.0,0.933,0.0,0.0,0.0,788.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.446,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,99.0,0.0,0.0,0.0,63630.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,276.0,39753.244,0.0,0.0,697.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703188.0,0.0,4141.973,0.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.566,0.0,39.632,0.0,0.0,10.219,0.0,0.0,0.0,0.0,0.0,24.7,18.517,282512.0,43597.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0181,0.0,0.0,2.54,0.0,0.0,0.0,0.0,55.3,590.202,4.046,0.0,0.0,0.0,0.0,68207114.0,0.0,0.77,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.646,0.0,0.0,0.658,0.0,0.0,0.0,739.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.074,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,77.0,0.0,0.0,0.0,44895.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,268.0,39753.244,0.0,0.0,639.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748083.0,0.0,4151.341,0.0,0.0,0.0,3620.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.843,0.0,40.29,0.0,0.0,9.369,0.0,0.0,0.0,0.0,0.0,24.7,18.517,283151.0,44082.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0168,0.0,0.0,2.54,0.0,0.0,0.0,0.0,59.6,591.331,3.929,0.0,0.0,0.0,0.0,68207114.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.656,0.0,0.0,0.61,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.959,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,40.0,0.0,0.0,0.0,41610.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,270.0,39753.244,0.0,0.0,634.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789693.0,0.0,4160.636,0.0,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.776,0.0,40.9,0.0,0.0,9.295,0.0,0.0,0.0,0.0,0.0,24.7,18.517,283785.0,44737.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0164,0.0,0.0,2.54,0.0,0.0,0.0,0.0,60.9,591.918,3.959,0.0,0.0,0.0,0.0,68207114.0,0.0,0.69,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.66,0.0,0.0,0.471,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.15,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,31.0,0.0,0.0,0.0,32110.0,0.0,0.0,0.0,0.0,0.0,71.3,33.53,0.0,0.0,0.0,0.0,270.0,39753.244,0.0,0.0,407.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821803.0,0.0,4166.604,0.0,0.0,0.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.322,2287.0,41.371,0.0,0.0,5.967,0.0,0.0,0.0,0.0,0.0,24.7,18.517,284192.0,45010.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0156,0.0,0.0,2.54,0.0,0.0,0.0,0.0,63.9,592.372,3.959,0.0,0.0,0.0,0.0,68207114.0,0.0,0.66,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.663,0.0,0.0,0.625,0.0,0.0,0.0,665.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,21.0,0.0,0.0,0.0,42600.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,262.0,39753.244,0.0,0.0,620.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864403.0,0.0,4175.693,0.0,0.0,0.0,3748.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.752,0.0,41.996,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,24.7,18.517,284812.0,45196.0,-1.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0147,0.0,0.0,2.54,0.0,0.0,0.0,0.0,67.9,592.68,3.841,0.0,0.0,0.0,0.0,68207114.0,0.0,0.63,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.666,0.0,0.0,0.71,0.0,0.0,0.0,596.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.599,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,54.0,0.0,0.0,0.0,48407.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,279.0,39753.244,0.0,0.0,404.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912810.0,0.0,4181.617,0.0,0.0,0.0,3383.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,8.751,0.0,42.705,0.0,0.0,5.923,0.0,0.0,0.0,0.0,0.0,24.7,18.517,285216.0,45411.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0131,0.0,0.0,2.54,0.0,0.0,0.0,0.0,76.1,593.472,4.09,0.0,0.0,0.0,0.0,68207114.0,0.0,0.52,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.678,0.0,0.0,0.742,0.0,0.0,0.0,494.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.887,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,97.0,0.0,0.0,0.0,50600.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,259.0,39753.244,0.0,0.0,63.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963410.0,0.0,4182.54,0.0,0.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.255,0.0,43.447,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,24.7,18.517,285279.0,46265.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0107,0.0,0.0,2.54,0.0,0.0,0.0,0.0,93.5,594.894,3.797,0.0,0.0,0.0,0.0,68207114.0,0.0,0.45,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.646,0.0,0.0,0.706,0.0,0.0,0.0,396.143,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.142,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,41.0,0.0,0.0,0.0,48126.0,0.0,0.0,0.0,-1.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,239.0,39753.244,0.0,0.0,6.0,81.32,0.0,-1.0,0.0,0.0,0.0,0.0,40617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011536.0,0.0,4182.628,0.0,0.0,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.808,0.0,44.153,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,24.7,18.517,285285.0,44050.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.009,0.0,0.0,2.54,0.0,0.0,0.0,0.0,111.2,595.495,3.504,0.0,0.0,0.0,0.0,68207114.0,0.0,0.51,0.0,0.0,0.2,0.0,0.0
12.527,-1.0,0.0,0.653,0.0,0.0,0.709,0.0,0.0,0.0,376.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.133,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,49.0,0.0,0.0,0.0,48343.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,231.0,39753.244,0.0,0.0,502.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059879.0,0.0,4189.988,0.0,0.0,0.0,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.521,0.0,44.862,0.0,0.0,7.36,0.0,0.0,0.0,0.0,1.0,24.7,18.517,285787.0,44542.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0085,0.0,0.0,2.54,0.0,0.0,0.0,0.0,118.3,596.213,3.387,0.0,0.0,0.0,0.0,68207114.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.653,0.0,0.0,0.607,0.0,0.0,0.0,375.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.081,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,32.0,-1.0,0.0,0.0,41428.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,221.0,39753.244,0.0,0.0,625.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101307.0,0.0,4199.151,0.0,0.0,0.0,2802.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.502,0.0,45.469,0.0,0.0,9.163,0.0,0.0,0.0,0.0,0.0,24.7,18.517,286412.0,44516.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0084,0.0,0.0,2.54,0.0,0.0,0.0,0.0,118.6,596.683,3.24,0.0,0.0,0.0,0.0,68207114.0,0.0,0.88,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.667,0.0,0.0,0.572,0.0,0.0,0.0,391.286,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.186,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,19.0,0.0,0.0,0.0,39026.0,0.0,0.0,0.0,0.0,0.0,69.91,23.693,0.0,0.0,0.0,0.0,217.0,39753.244,0.0,0.0,519.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140333.0,0.0,4206.761,0.0,0.0,0.0,2741.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.737,1616.0,46.041,0.0,0.0,7.609,0.0,0.0,0.0,0.0,0.0,24.7,18.517,286931.0,45504.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0086,0.0,0.0,2.54,0.0,0.0,0.0,0.0,116.3,596.961,3.181,0.0,0.0,0.0,0.0,68207114.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.666,0.0,0.0,0.616,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.571,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,11.0,0.0,1.0,0.0,41991.0,0.0,0.0,0.0,0.0,0.0,64.35,0.0,0.0,0.0,0.0,0.0,209.0,39753.244,0.0,0.0,359.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182324.0,0.0,4212.024,0.0,0.0,0.0,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.19,0.0,46.657,0.0,0.0,5.263,0.0,0.0,0.0,0.0,0.0,24.7,18.517,287290.0,45417.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0078,0.0,0.0,2.54,0.0,0.0,0.0,0.0,128.3,597.122,3.064,0.0,0.0,0.0,0.0,68207114.0,0.0,0.96,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,0.673,0.0,0.0,0.761,0.0,0.0,0.0,379.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,272.898,0.0,0.0,54.0,0.0,0.0,0.0,51925.0,0.0,0.0,0.0,0.0,0.0,64.35,0.0,0.0,0.0,0.0,0.0,197.0,39753.244,0.0,0.0,584.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,40782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234249.0,0.0,4220.586,0.0,0.0,0.0,2598.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.567,0.0,47.418,0.0,0.0,8.562,0.0,0.0,0.0,0.0,0.0,24.7,18.517,287874.0,45920.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0083,0.0,0.0,2.54,0.0,0.0,0.0,0.0,120.9,597.914,2.888,0.0,0.0,0.0,0.0,68207114.0,0.0,1.03,0.0,0.0,0.2,0.0,0.0
