new_tests_per_thousand,new_tests_smoothed,total_boosters,hosp_patients_per_million,total_deaths_per_million,population_density,extreme_poverty,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,hosp_patients,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,male_smokers,weekly_hosp_admissions_per_million,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
3.1460000000000004,931631.0,0.0,120.322,419.636,35.60800000000001,1.2,0.0,2.798,0.0,156.822,2.77,0.0,198.381,32.14,217.025,40057.0,0.0,0.0,66044.0,24.6,0.0,1.11,0.0,0.0,0.0,0.0,52208392.0,0.0,14.1,10978.007,78.86,0.0,54225.446,3654744.0,0.0709,961.0,0.0,68.98,139703.0,1047240.0,0.0,10700.0,72251.0
2.74,941942.0,0.0,121.268,422.285,35.60800000000001,1.2,0.0,2.829,0.0,159.562,2.77,0.0,199.422,32.93,191.631,40372.0,0.0,0.0,66390.571,24.6,0.0,1.1,0.0,0.0,0.0,0.0,53120740.0,0.0,14.2,11169.638,78.86,0.0,54225.446,3718541.0,0.0705,915.0,0.0,68.98,140585.0,912348.0,0.0,10963.0,63797.0
2.157,944852.0,0.0,113.828,423.715,35.60800000000001,1.2,0.0,2.838,0.0,161.72,2.77,0.0,199.75,30.852,184.579,37895.0,0.0,0.0,66499.857,24.6,0.0,1.09,0.0,0.0,0.0,0.0,53838972.0,0.0,14.2,11354.217,78.86,0.0,54225.446,3779990.0,0.0704,882.0,0.0,68.98,141061.0,718232.0,0.0,10271.0,61449.0
2.7260000000000004,950501.0,0.0,123.563,425.304,35.60800000000001,1.2,0.0,2.855,0.0,164.446,2.77,0.0,200.889,33.916,180.863,41136.0,0.0,0.0,66878.857,24.6,0.0,1.07,0.0,0.0,0.0,0.0,54746479.0,0.0,14.2,11535.08,78.86,0.0,54225.446,3840202.0,0.0704,476.0,0.0,67.13,141590.0,907507.0,0.0,11291.0,60212.0
3.113,955147.0,0.0,126.735,428.596,35.60800000000001,1.2,0.0,2.869,0.0,167.55900000000003,2.77,0.0,200.521,34.417,196.993,42192.0,0.0,0.0,66756.571,24.6,0.0,1.06,0.0,0.0,0.0,0.0,55782887.0,0.0,14.3,11732.073,78.86,0.0,54225.446,3905784.0,0.0699,529.0,0.0,67.13,142686.0,1036408.0,0.0,11458.0,65582.0
3.334,965792.0,0.0,138.486,432.275,35.60800000000001,1.2,0.0,2.901,0.0,170.892,2.77,0.0,201.55900000000003,37.508,211.417,46104.0,0.0,0.0,67102.0,24.6,0.0,1.05,0.0,0.0,0.0,0.0,56892680.0,0.0,14.4,11943.49,78.86,0.0,54225.446,3976168.0,0.0695,1096.0,0.0,67.13,143911.0,1109793.0,0.0,12487.0,70384.0
3.256,973645.0,0.0,143.643,435.538,35.60800000000001,1.2,0.0,2.925,0.0,174.149,2.77,0.0,198.22,41.782,205.028,47821.0,0.0,0.0,65990.286,24.6,0.0,1.03,0.0,0.0,0.0,0.0,57976665.0,0.0,14.8,12148.518999999998,78.86,0.0,54225.446,4044425.0,0.0678,1225.0,0.0,67.13,144997.0,1083985.0,0.0,13910.0,68257.0
3.228,977577.0,0.0,140.378,438.824,35.60800000000001,1.2,0.0,2.9360000000000004,0.0,177.377,2.77,0.0,199.034,40.92,222.726,46734.0,0.0,0.0,66261.429,24.6,0.0,1.02,0.0,0.0,0.0,0.0,59051429.0,0.0,14.8,12371.245,78.86,0.0,54225.446,4118574.0,0.0678,1086.0,0.0,67.13,146091.0,1074764.0,0.0,13623.0,74149.0
2.649,973225.0,0.0,155.64,441.734,35.60800000000001,1.2,0.0,2.923,0.0,180.02599999999995,2.77,0.0,200.408,43.24800000000001,201.25,51815.0,0.0,0.0,66718.857,24.6,0.0,1.01,0.0,0.0,0.0,0.0,59933312.0,0.0,14.6,12572.495,78.86,0.0,54225.446,4185573.0,0.0686,1094.0,0.0,67.13,147060.0,881883.0,0.0,14398.0,66999.0
2.035,967424.0,0.0,129.50799999999998,443.338,35.60800000000001,1.2,0.0,2.906,0.0,182.061,2.77,0.0,198.137,37.247,168.68,43115.0,0.0,0.0,65962.714,24.6,101.074,1.0,33649.0,0.0,0.0,0.0,60610940.0,0.0,14.7,12741.174,78.86,0.0,54225.446,4241729.0,0.0682,969.0,0.0,67.13,147594.0,677628.0,0.0,12400.0,56156.0
2.396,951745.0,0.0,141.70600000000005,446.642,35.60800000000001,1.2,0.0,2.859,0.0,184.458,2.77,0.0,196.402,42.753,168.722,47176.0,0.0,0.0,65385.28599999999,24.6,0.0,1.0,0.0,0.0,0.0,0.0,61408695.0,0.0,14.6,12909.896,78.86,0.0,54225.446,4297899.0,0.0687,534.0,0.0,67.13,148694.0,797755.0,0.0,14233.0,56170.0
2.908,942012.0,0.0,144.535,450.3130000000001,35.60800000000001,1.2,0.0,2.83,0.0,187.366,2.77,0.0,195.592,43.804,191.322,48118.0,0.0,0.0,65115.571,24.6,0.0,0.99,0.0,0.0,0.0,0.0,62376969.0,0.0,14.5,13101.218,78.86,0.0,54225.446,4361593.0,0.0691,1100.0,0.0,67.13,149916.0,968274.0,0.0,14583.0,63694.0
3.1260000000000003,932122.0,0.0,137.04399999999998,454.638,35.60800000000001,1.2,0.0,2.8,0.0,190.492,2.77,0.0,194.73,42.128,205.383,45624.0,0.0,0.0,64828.571,24.6,0.0,0.98,0.0,0.0,0.0,0.0,63417533.0,0.0,14.4,13306.601,78.86,0.0,54225.446,4429968.0,0.0695,1222.0,0.0,67.13,151356.0,1040564.0,0.0,14025.0,68375.0
3.119,925594.0,0.0,140.703,458.51,35.60800000000001,1.2,0.0,2.78,0.0,193.61,2.77,0.0,194.605,44.032,204.154,46842.0,0.0,0.0,64787.0,24.6,0.0,0.96,0.0,0.0,0.0,0.0,64455825.0,0.0,14.3,13510.755,78.86,0.0,54225.446,4497934.0,0.07,1440.0,0.0,67.13,152645.0,1038292.0,0.0,14659.0,67966.0
2.9760000000000004,913576.0,0.0,138.654,462.064,35.60800000000001,1.2,0.0,2.744,0.0,196.586,2.77,0.0,192.168,43.882,205.665,46160.0,0.0,0.0,63975.571,24.6,0.0,0.94,0.0,0.0,0.0,0.0,65446460.0,0.0,14.3,13716.42,78.86,0.0,54225.446,4566403.0,0.07,1289.0,0.0,67.13,153828.0,990635.0,0.0,14609.0,68469.0
2.381,900834.0,0.0,151.429,465.425,35.60800000000001,1.2,0.0,2.7060000000000004,0.0,198.967,2.77,0.0,188.792,43.254,177.61900000000003,50413.0,0.0,0.0,62851.71400000001,24.6,0.0,0.93,0.0,0.0,0.0,0.0,66239150.0,0.0,14.3,13894.039,78.86,0.0,54225.446,4625535.0,0.0698,1183.0,0.0,67.13,154947.0,792690.0,0.0,14400.0,59132.0
1.875,893218.0,0.0,150.885,466.798,35.60800000000001,1.2,0.0,2.6830000000000003,0.0,200.842,2.77,0.0,184.437,42.212,138.194,50232.0,0.0,0.0,61401.857,24.6,115.834,0.92,38563.0,0.0,0.0,0.0,66863464.0,0.0,14.5,14032.233,78.86,0.0,54225.446,4671542.0,0.0687,1119.0,0.0,67.13,155404.0,624314.0,0.0,14053.0,46007.0
2.334,890259.0,0.0,136.086,468.477,35.60800000000001,1.2,0.0,2.674,0.0,203.176,2.77,0.0,179.766,42.804,136.023,45305.0,0.0,0.0,59846.71400000001,24.6,0.0,0.92,0.0,0.0,0.0,0.0,67640506.0,0.0,14.9,14168.256,78.86,0.0,54225.446,4716826.0,0.0672,457.0,0.0,67.13,155963.0,777042.0,0.0,14250.0,45284.0
2.655,878207.0,0.0,135.611,472.247,35.60800000000001,1.2,0.0,2.638,0.0,205.832,2.77,0.0,176.024,42.41,165.12900000000005,45147.0,0.0,0.0,58601.0,24.6,0.0,0.91,0.0,0.0,0.0,0.0,68524417.0,0.0,15.0,14333.385,78.86,0.0,54225.446,4771800.0,0.0667,559.0,0.0,67.13,157218.0,883911.0,0.0,14119.0,54974.0
2.901,867501.0,0.0,134.181,476.476,35.60800000000001,1.2,0.0,2.6060000000000003,0.0,208.732,2.77,0.0,170.66299999999995,42.239,167.86,44671.0,0.0,0.0,56816.429,24.6,0.0,0.91,0.0,0.0,0.0,0.0,69490043.0,0.0,15.3,14501.245,78.86,0.0,54225.446,4827683.0,0.0655,1255.0,0.0,67.13,158626.0,965626.0,0.0,14062.0,55883.0
2.975,860683.0,0.0,131.817,480.023,35.60800000000001,1.2,0.0,2.585,0.0,211.707,2.77,0.0,166.05700000000004,41.707,171.90599999999995,43884.0,0.0,0.0,55282.71400000001,24.6,0.0,0.92,0.0,0.0,0.0,0.0,70480604.0,0.0,15.6,14673.151000000002,78.86,0.0,54225.446,4884913.0,0.0642,1408.0,0.0,67.13,159807.0,990561.0,0.0,13885.0,57230.0
3.051,864254.0,0.0,129.77200000000002,483.901,35.60800000000001,1.2,0.0,2.596,0.0,214.758,2.77,0.0,162.879,41.353,183.422,43203.0,0.0,0.0,54224.857,24.6,0.0,0.92,0.0,0.0,0.0,0.0,71496237.0,0.0,15.9,14856.573,78.86,0.0,54225.446,4945977.0,0.0627,1181.0,0.0,67.13,161098.0,1015633.0,0.0,13767.0,61064.0
2.45,867521.0,0.0,124.909,487.166,35.60800000000001,1.2,0.0,2.6060000000000003,0.0,217.208,2.77,0.0,161.181,40.118,165.736,41584.0,0.0,0.0,53659.71400000001,24.6,0.0,0.92,0.0,0.0,0.0,0.0,72311795.0,0.0,16.2,15022.309,78.86,0.0,54225.446,5001153.0,0.0619,1291.0,0.0,67.13,162185.0,815558.0,0.0,13356.0,55176.0
1.882,867841.0,0.0,124.572,488.884,35.60800000000001,1.2,0.0,2.607,0.0,219.09,2.77,0.0,162.095,39.539,144.592,41472.0,0.0,0.0,53964.0,24.6,99.172,0.93,33016.0,0.0,0.0,0.0,72938353.0,0.0,16.1,15166.901000000002,78.86,0.0,54225.446,5049290.0,0.0622,1087.0,0.0,67.13,162757.0,626558.0,0.0,13163.0,48137.0
2.358,868970.0,0.0,126.381,490.437,35.60800000000001,1.2,0.0,2.61,0.0,221.448,2.77,0.0,162.06799999999996,39.599,135.83,42074.0,0.0,0.0,53954.857,24.6,0.0,0.93,0.0,0.0,0.0,0.0,73723298.0,0.0,16.1,15302.732,78.86,0.0,54225.446,5094510.0,0.0621,572.0,0.0,67.13,163274.0,784945.0,0.0,13183.0,45220.0
2.7310000000000003,872594.0,0.0,125.107,493.733,35.60800000000001,1.2,0.0,2.6210000000000004,0.0,224.179,2.77,0.0,161.049,39.229,157.998,41650.0,0.0,0.0,53615.71400000001,24.6,0.0,0.93,0.0,0.0,0.0,0.0,74632578.0,0.0,16.3,15460.73,78.86,0.0,54225.446,5147110.0,0.0614,517.0,0.0,67.13,164371.0,909280.0,0.0,13060.0,52600.0
3.089,881551.0,0.0,125.636,498.283,35.60800000000001,1.2,0.0,2.648,0.0,227.268,2.77,0.0,159.727,38.659,158.605,41826.0,0.0,0.0,53175.571,24.6,0.0,0.92,0.0,0.0,0.0,0.0,75660900.0,0.0,16.6,15619.335,78.86,0.0,54225.446,5199912.0,0.0603,1097.0,0.0,67.13,165886.0,1028322.0,0.0,12870.0,52802.0
2.944,880064.0,0.0,123.911,501.401,35.60800000000001,1.2,0.0,2.644,0.0,230.212,2.77,0.0,157.281,38.088,154.781,41252.0,0.0,0.0,52361.143,24.6,0.0,0.92,0.0,0.0,0.0,0.0,76641053.0,0.0,16.8,15774.116000000002,78.86,0.0,54225.446,5251441.0,0.0595,1515.0,0.0,67.13,166924.0,980153.0,0.0,12680.0,51529.0
2.888,872327.0,0.0,120.13,505.333,35.60800000000001,1.2,0.0,2.62,0.0,233.1,2.77,0.0,159.001,37.595,195.46400000000003,39993.0,0.0,0.0,52933.857,24.6,0.0,0.92,0.0,0.0,0.0,0.0,77602529.0,0.0,16.5,15969.58,78.86,0.0,54225.446,5316514.0,0.0607,1038.0,0.0,67.13,168233.0,961476.0,0.0,12516.0,65073.0
2.306,865487.0,0.0,116.234,508.472,35.60800000000001,1.2,0.0,2.6,0.0,235.406,2.77,0.0,156.632,36.784,149.155,38696.0,0.0,0.0,52145.28599999999,24.6,0.0,0.9,0.0,0.0,0.0,0.0,78370207.0,0.0,16.6,16118.735,78.86,0.0,54225.446,5366170.0,0.0602,1309.0,0.0,67.13,169278.0,767678.0,0.0,12246.0,49656.0
1.72,857787.0,0.0,116.687,510.298,35.60800000000001,1.2,0.0,2.577,0.0,237.126,2.77,0.0,153.185,36.018,120.463,38847.0,0.0,0.0,50997.71400000001,24.6,95.135,0.89,31672.0,0.0,0.0,0.0,78942861.0,0.0,16.8,16239.199,78.86,0.0,54225.446,5406274.0,0.0595,1045.0,0.0,67.13,169886.0,572654.0,0.0,11991.0,40104.0
2.033,842342.0,0.0,117.288,511.707,35.60800000000001,1.2,0.0,2.53,0.0,239.159,2.77,0.0,149.084,35.958,107.12,39047.0,0.0,0.0,49632.28599999999,24.6,0.0,0.88,0.0,0.0,0.0,0.0,79619690.0,0.0,17.0,16346.319,78.86,0.0,54225.446,5441936.0,0.0589,608.0,0.0,67.13,170355.0,676829.0,0.0,11971.0,35662.0
2.689,840355.0,0.0,116.874,515.381,35.60800000000001,1.2,0.0,2.524,0.0,241.849,2.77,0.0,144.924,35.925,128.877,38909.0,0.0,0.0,48247.28599999999,24.6,0.0,0.88,0.0,0.0,0.0,0.0,80515064.0,0.0,17.4,16475.196,78.86,0.0,54225.446,5484841.0,0.0574,469.0,0.0,67.13,171578.0,895374.0,0.0,11960.0,42905.0
3.018,837010.0,0.0,114.191,519.247,35.60800000000001,1.2,0.0,2.514,0.0,244.867,2.77,0.0,141.26,34.769,132.95600000000002,38016.0,0.0,0.0,47027.429,24.6,0.0,0.88,0.0,0.0,0.0,0.0,81519967.0,0.0,17.8,16608.152,78.86,0.0,54225.446,5529104.0,0.0562,1223.0,0.0,67.13,172865.0,1004903.0,0.0,11575.0,44263.0
2.9930000000000003,839343.0,0.0,112.134,522.572,35.60800000000001,1.2,0.0,2.521,0.0,247.86,2.77,0.0,138.282,33.84,133.935,37331.0,0.0,0.0,46036.0,24.6,0.0,0.88,0.0,0.0,0.0,0.0,82516455.0,0.0,18.2,16742.087,78.86,0.0,54225.446,5573693.0,0.0548,1287.0,0.0,67.13,173972.0,996488.0,0.0,11266.0,44589.0
2.9,839911.0,0.0,108.091,525.879,35.60800000000001,1.2,0.0,2.523,0.0,250.76,2.77,0.0,131.29399999999998,33.135,146.55100000000004,35985.0,0.0,0.0,43709.714000000014,24.6,0.0,0.88,0.0,0.0,0.0,0.0,83481904.0,0.0,19.2,16888.637,78.86,0.0,54225.446,5622482.0,0.052000000000000005,1107.0,0.0,67.13,175073.0,965449.0,0.0,11031.0,48789.0
2.386,843710.0,0.0,104.783,528.82,35.60800000000001,1.2,0.0,2.5340000000000003,0.0,253.146,2.77,0.0,129.04,32.378,133.379,34884.0,0.0,0.0,42959.429,24.6,0.0,0.89,0.0,0.0,0.0,0.0,84276180.0,0.0,19.6,17022.017,78.86,0.0,54225.446,5666886.0,0.0509,1101.0,0.0,67.13,176052.0,794276.0,0.0,10779.0,44404.0
1.6869999999999998,842157.0,0.0,103.945,530.306,35.60800000000001,1.2,0.0,2.53,0.0,254.834,2.77,0.0,126.664,32.254,103.828,34605.0,0.0,0.0,42168.285999999986,24.6,91.366,0.9,30417.0,0.0,0.0,0.0,84837957.0,0.0,20.0,17125.845,78.86,0.0,54225.446,5701452.0,0.0501,979.0,0.0,67.13,176547.0,561777.0,0.0,10738.0,34566.0
2.003,840721.0,0.0,104.522,531.634,35.60800000000001,1.2,0.0,2.525,0.0,256.836,2.77,0.0,126.329,32.128,104.774,34797.0,0.0,0.0,42056.714000000014,24.6,0.0,0.91,0.0,0.0,0.0,0.0,85504734.0,0.0,20.0,17230.62,78.86,0.0,54225.446,5736333.0,0.05,495.0,0.0,67.13,176989.0,666777.0,0.0,10696.0,34881.0
2.721,842225.0,0.0,103.597,535.341,35.60800000000001,1.2,0.0,2.53,0.0,259.558,2.77,0.0,125.48,31.864,122.935,34489.0,0.0,0.0,41774.143,24.6,0.0,0.92,0.0,0.0,0.0,0.0,86410638.0,0.0,20.2,17353.555,78.86,0.0,54225.446,5777260.0,0.0496,442.0,0.0,67.13,178223.0,905904.0,0.0,10608.0,40927.0
3.057,844078.0,0.0,101.029,538.879,35.60800000000001,1.2,0.0,2.535,0.0,262.615,2.77,0.0,125.348,31.203000000000007,132.034,33634.0,0.0,0.0,41730.286,24.6,0.0,0.93,0.0,0.0,0.0,0.0,87428512.0,0.0,20.2,17485.589,78.86,0.0,54225.446,5821216.0,0.0494,1234.0,0.0,67.13,179401.0,1017874.0,0.0,10388.0,43956.0
3.0660000000000003,847526.0,0.0,100.01,542.2280000000002,35.60800000000001,1.2,0.0,2.546,0.0,265.681,2.77,0.0,125.948,29.764,138.137,33295.0,0.0,0.0,41930.143,24.6,0.0,0.93,0.0,0.0,0.0,0.0,88449139.0,0.0,20.2,17623.726000000002,78.86,0.0,54225.446,5867204.0,0.0495,1178.0,0.0,67.13,180516.0,1020627.0,0.0,9909.0,45988.0
2.965,850641.0,0.0,95.844,545.055,35.60800000000001,1.2,0.0,2.555,0.0,268.646,2.77,0.0,124.981,29.698,139.78,31908.0,0.0,0.0,41608.143,24.6,0.0,0.93,0.0,0.0,0.0,0.0,89436389.0,0.0,20.4,17763.506,78.86,0.0,54225.446,5913739.0,0.0489,1115.0,0.0,67.13,181457.0,987250.0,0.0,9887.0,46535.0
2.398,851225.0,0.0,93.652,548.008,35.60800000000001,1.2,0.0,2.557,0.0,271.04400000000004,2.77,0.0,124.911,29.128,132.89,31178.0,0.0,0.0,41584.857,24.6,0.0,0.94,0.0,0.0,0.0,0.0,90234758.0,0.0,20.5,17896.396,78.86,0.0,54225.446,5957980.0,0.0489,941.0,0.0,67.13,182440.0,798369.0,0.0,9697.0,44241.0
1.847,858793.0,0.0,93.339,549.356,35.60800000000001,1.2,0.0,2.58,0.0,272.891,2.77,0.0,125.067,28.683000000000003,104.916,31074.0,0.0,0.0,41636.571,24.6,89.897,0.94,29928.0,0.0,0.0,0.0,90849508.0,0.0,20.6,18001.311999999998,78.86,0.0,54225.446,5992908.0,0.0485,983.0,0.0,67.13,182889.0,614750.0,0.0,9549.0,34928.0
1.988,858065.0,0.0,94.327,550.84,35.60800000000001,1.2,0.0,2.577,0.0,274.878,2.77,0.0,124.094,28.575,97.965,31403.0,0.0,0.0,41312.714,24.6,0.0,0.95,0.0,0.0,0.0,0.0,91511191.0,0.0,20.8,18099.277,78.86,0.0,54225.446,6025522.0,0.0481,449.0,0.0,67.13,183383.0,661683.0,0.0,9513.0,32614.0
2.727,858331.0,0.0,93.495,554.0269999999998,35.60800000000001,1.2,0.0,2.5780000000000003,0.0,277.605,2.77,0.0,124.959,28.467,128.991,31126.0,0.0,0.0,41600.714,24.6,0.0,0.96,0.0,0.0,0.0,0.0,92418955.0,0.0,20.6,18228.267,78.86,0.0,54225.446,6068465.0,0.0485,494.0,0.0,67.13,184444.0,907764.0,0.0,9477.0,42943.0
3.0860000000000003,859683.0,0.0,92.627,557.187,35.60800000000001,1.2,0.0,2.582,0.0,280.691,2.77,0.0,123.537,28.136,122.079,30837.0,0.0,0.0,41127.286,24.6,0.0,0.95,0.0,0.0,0.0,0.0,93446292.0,0.0,20.9,18350.347,78.86,0.0,54225.446,6109107.0,0.0478,1061.0,0.0,67.13,185496.0,1027337.0,0.0,9367.0,40642.0
3.102,861424.0,0.0,91.047,560.284,35.60800000000001,1.2,0.0,2.588,0.0,283.793,2.77,0.0,122.835,27.749,133.226,30311.0,0.0,0.0,40893.714,24.6,0.0,0.95,0.0,0.0,0.0,0.0,94479107.0,0.0,21.1,18483.573,78.86,0.0,54225.446,6153460.0,0.0475,1052.0,0.0,67.13,186527.0,1032815.0,0.0,9238.0,44353.0
3.002,863183.0,0.0,89.789,563.225,35.60800000000001,1.2,0.0,2.593,0.0,286.796,2.77,0.0,124.618,27.728,152.25799999999995,29892.0,0.0,0.0,41487.143,24.6,0.0,0.94,0.0,0.0,0.0,0.0,95478668.0,0.0,20.8,18635.831,78.86,0.0,54225.446,6204149.0,0.0481,1031.0,0.0,67.13,187506.0,999561.0,0.0,9231.0,50689.0
2.4530000000000003,865775.0,0.0,86.641,565.688,35.60800000000001,1.2,0.0,2.6010000000000004,0.0,289.248,2.77,0.0,124.304,27.307,130.691,28844.0,0.0,0.0,41382.571,24.6,0.0,0.93,0.0,0.0,0.0,0.0,96295183.0,0.0,20.9,18766.522,78.86,0.0,54225.446,6247658.0,0.0478,979.0,0.0,67.13,188326.0,816515.0,0.0,9091.0,43509.0
1.699,858778.0,0.0,85.211,567.009,35.60800000000001,1.2,0.0,2.58,0.0,290.948,2.77,0.0,122.64,27.064,93.267,28368.0,0.0,0.0,40828.571,24.6,81.39,0.91,27096.0,0.0,0.0,0.0,96860956.0,0.0,21.0,18859.789,78.86,0.0,54225.446,6278708.0,0.0475,820.0,0.0,67.13,188766.0,565773.0,0.0,9010.0,31050.0
1.246,823499.0,0.0,85.87200000000001,567.971,35.60800000000001,1.2,0.0,2.474,0.0,292.194,2.77,0.0,118.899,26.956,71.78399999999998,28588.0,0.0,0.0,39583.429,24.6,0.0,0.89,0.0,0.0,0.0,0.0,97275685.0,0.0,20.8,18931.573,78.86,0.0,54225.446,6302606.0,0.0481,440.0,0.0,67.13,189086.0,414729.0,0.0,8974.0,23898.0
1.995,788689.0,0.0,86.98899999999998,569.376,35.60800000000001,1.2,0.0,2.369,0.0,294.188,2.77,0.0,111.496,26.956,77.167,28960.0,0.0,0.0,37118.714,24.6,0.0,0.9,0.0,0.0,0.0,0.0,97939777.0,0.0,21.2,19008.74,78.86,0.0,54225.446,6328296.0,0.0471,320.0,0.0,67.13,189554.0,664092.0,0.0,8974.0,25690.0
2.881,778950.0,0.0,86.45100000000002,572.696,35.60800000000001,1.2,0.0,2.34,0.0,297.07,2.77,0.0,108.876,26.394,103.738,28781.0,0.0,0.0,36246.429,24.6,0.0,0.92,0.0,0.0,0.0,0.0,98898940.0,0.0,21.5,19112.478,78.86,0.0,54225.446,6362832.0,0.0465,468.0,0.0,67.13,190659.0,959163.0,0.0,8787.0,34536.0
3.268,786833.0,0.0,84.193,575.471,35.60800000000001,1.2,0.0,2.363,0.0,300.338,2.77,0.0,105.248,25.808000000000003,107.829,28029.0,0.0,0.0,35038.571,24.6,0.0,0.95,0.0,0.0,0.0,0.0,99986938.0,0.0,22.5,19220.307,78.86,0.0,54225.446,6398730.0,0.0445,1105.0,0.0,67.13,191583.0,1087998.0,0.0,8592.0,35898.0
3.306,801258.0,0.0,82.213,578.943,35.60800000000001,1.2,0.0,2.407,0.0,303.643,2.77,0.0,104.102,25.628,144.241,27370.0,0.0,0.0,34657.286,24.6,0.0,0.98,0.0,0.0,0.0,0.0,101087471.0,0.0,23.1,19364.548,78.86,0.0,54225.446,6446750.0,0.0433,924.0,0.0,67.13,192739.0,1100533.0,0.0,8532.0,48020.0
2.6010000000000004,808293.0,0.0,79.63,581.193,35.60800000000001,1.2,0.0,2.428,0.0,306.244,2.77,0.0,103.321,24.967,125.221,26510.0,0.0,0.0,34397.143,24.6,0.0,1.0,0.0,0.0,0.0,0.0,101953236.0,0.0,23.5,19489.769,78.86,0.0,54225.446,6488438.0,0.0426,1156.0,0.0,62.5,193488.0,865765.0,0.0,8312.0,41688.0
1.886,817166.0,0.0,79.086,582.395,35.60800000000001,1.2,0.0,2.455,0.0,308.13,2.77,0.0,104.816,24.814,103.732,26329.0,0.0,0.0,34894.857,24.6,85.319,1.02,28404.0,0.0,0.0,0.0,102581117.0,0.0,23.4,19593.501,78.86,0.0,54225.446,6522972.0,0.0427,749.0,0.0,62.5,193888.0,627881.0,0.0,8261.0,34534.0
2.128,859135.0,0.0,80.483,583.665,35.60800000000001,1.2,0.0,2.5810000000000004,0.0,310.258,2.77,0.0,108.794,24.832,99.626,26794.0,0.0,0.0,36219.0,24.6,0.0,1.03,0.0,0.0,0.0,0.0,103289632.0,0.0,23.7,19693.128,78.86,0.0,54225.446,6556139.0,0.0422,400.0,0.0,62.5,194311.0,708515.0,0.0,8267.0,33167.0
2.906,902487.0,0.0,80.925,587.276,35.60800000000001,1.2,0.0,2.7110000000000003,0.0,313.165,2.77,0.0,114.738,24.514,118.778,26941.0,0.0,0.0,38198.0,24.6,0.0,1.04,0.0,0.0,0.0,0.0,104257187.0,0.0,23.6,19811.906000000006,78.86,0.0,54225.446,6595682.0,0.0423,423.0,0.0,62.5,195513.0,967555.0,0.0,8161.0,39543.0
3.423,928264.0,0.0,79.23899999999998,590.145,35.60800000000001,1.2,0.0,2.7880000000000003,0.0,316.588,2.77,0.0,116.599,24.255,116.769,26380.0,0.0,0.0,38817.714,24.6,0.0,1.05,0.0,0.0,0.0,0.0,105396787.0,0.0,23.9,19928.674,78.86,0.0,54225.446,6634556.0,0.0418,1202.0,0.0,62.5,196468.0,1139600.0,0.0,8075.0,38874.0
3.478,938268.0,0.0,78.374,592.746,35.60800000000001,1.2,0.0,2.818,0.0,320.066,2.77,0.0,120.613,24.108,135.924,26092.0,0.0,0.0,40153.857,24.6,0.0,1.06,0.0,0.0,0.0,0.0,106554812.0,0.0,23.4,20064.598,78.86,0.0,54225.446,6679807.0,0.0428,955.0,0.0,62.5,197334.0,1158025.0,0.0,8026.0,45251.0
3.693,956683.0,0.0,77.61399999999998,595.629,35.60800000000001,1.2,0.0,2.874,0.0,323.759,2.77,0.0,121.129,23.943,147.852,25839.0,0.0,0.0,40325.571,24.6,0.0,1.06,0.0,0.0,0.0,0.0,107784252.0,0.0,23.7,20212.449,78.86,0.0,54225.446,6729029.0,0.0422,866.0,0.0,62.5,198294.0,1229440.0,0.0,7971.0,49222.0
2.819,967080.0,0.0,76.56,597.765,35.60800000000001,1.2,0.0,2.905,0.0,326.578,2.77,0.0,121.58,23.532,128.378,25488.0,0.0,0.0,40475.714,24.6,0.0,1.07,0.0,0.0,0.0,0.0,108722795.0,0.0,23.9,20340.827,78.86,0.0,54225.446,6771768.0,0.0419,960.0,0.0,62.5,199005.0,938543.0,0.0,7834.0,42739.0
1.875,966552.0,0.0,76.755,598.576,35.60800000000001,1.2,0.0,2.903,0.0,328.4530000000001,2.77,0.0,123.46,23.556,116.898,25553.0,0.0,0.0,41101.857,24.6,72.16,1.08,24023.0,0.0,0.0,0.0,109346982.0,0.0,23.5,20457.725,78.86,0.0,54225.446,6810685.0,0.0425,711.0,0.0,62.5,199275.0,624187.0,0.0,7842.0,38917.0
2.254,972519.0,0.0,79.257,599.817,35.60800000000001,1.2,0.0,2.9210000000000003,0.0,330.707,2.77,0.0,130.939,23.601,151.97299999999996,26386.0,0.0,0.0,43591.429,24.6,0.0,1.09,0.0,0.0,0.0,0.0,110097262.0,0.0,22.3,20609.698,78.86,0.0,54225.446,6861279.0,0.0448,270.0,0.0,62.5,199688.0,750280.0,0.0,7857.0,50594.0
