new_tests_smoothed,ClosPrim,ClosSec,StayHomeGen,MasksVoluntaryAllSpaces,B.1.1.7+E484K,ClosPrimPartial,PlaceOfWorshipPartial,P.1,weekly_hosp_admissions_per_million,ClosDaycarePartial,StayHomeGenPartial,people_vaccinated,tests_per_case,new_people_vaccinated_smoothed,MassGatherAll,RestaurantsCafesPartial,B.1.427/B.1.429,new_deaths,StayHomeOrderPartial,EntertainmentVenuesPartial,new_vaccinations_smoothed,icu_patients,total_boosters,total_deaths_per_million,B.1.620,C.1.2,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,Other,total_boosters_per_hundred,QuarantineForInternationalTravellers,OutdoorOver100,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,people_vaccinated_per_hundred,MassGatherAllPartial,IndoorOver500,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,B.1.1.529,IndoorOver50,total_cases_per_million,GymsSportsCentres,total_cases,NonEssentialShops,ClosSecPartial,new_vaccinations_smoothed_per_million,MasksMandatoryClosedSpaces,IndoorOver100,MasksMandatoryAllSpacesPartial,people_fully_vaccinated,EntertainmentVenues,MasksMandatoryClosedSpacesPartial,QuarantineForInternationalTravellersPartial,AY.4.2,total_tests_per_thousand,human_development_index,B.1.351,P.3,MassGather50Partial,RestaurantsCafes,weekly_hosp_admissions,B.1.526,Teleworking,B.1.617.2,ClosureOfPublicTransportPartial,OutdoorOver500,B.1.617.1,positive_rate,B.1.621,NonEssentialShopsPartial,PrivateGatheringRestrictions,SocialCirclePartial,new_cases,UNK,B.1.525,IndoorOver1000,population_density,PrivateGatheringRestrictionsPartial,C.37,male_smokers,total_vaccinations_per_hundred,ClosDaycare,new_cases_smoothed,reproduction_rate,new_vaccinations,HotelsOtherAccommodationPartial,AT.1,total_tests,MassGather50,TeleworkingPartial,B.1.1.7,stringency_index,BanOnAllEvents,total_deaths,ClosPubAnyPartial
147778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.267,0.0,0.0,0.0,111.1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,242.0,0.0,110.548,0.0,0.0,1.761,0.0,0.0,0.0,0.0,0.0,16.153,2.884,7.545,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2794.907,0.0,234494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.083,0.947,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1355.286,1.12,0.0,0.0,0.0,11165768.0,0.0,0.0,0.0,56.94,0.0,9275.0,0.0
149802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,243.0,0.0,110.56,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,16.043,2.8960000000000004,19.404,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2814.311,0.0,236122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1346.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9276.0,0.0
151826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,0.0,110.619,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,16.113,2.658,17.413,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2831.724,0.0,237583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1351.8570000000002,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9281.0,0.0
153850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,225.0,0.0,110.667,0.0,0.0,1.834,0.0,0.0,0.0,0.0,0.0,15.842,2.682,17.008,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2848.733,0.0,239010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1329.1429999999998,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9285.0,0.0
155874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,238.0,0.0,110.726,0.0,0.0,1.858,0.0,0.0,0.0,0.0,0.0,15.799,2.837,18.605,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2867.338,0.0,240571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1325.571,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9290.0,0.0
157898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,234.0,0.0,110.726,0.0,0.0,1.882,0.0,0.0,0.0,0.0,0.0,15.489,2.789,18.534,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2885.8720000000008,0.0,242126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1299.571,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9290.0,0.0
159922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,110.834,0.0,0.0,1.906,0.0,0.0,0.0,0.0,0.0,15.28,2.849,8.45,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2894.322,0.0,242835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1282.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9299.0,0.0
161946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497,0.0,0.0,0.0,142.9,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,243.0,0.0,110.846,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,15.002,2.8960000000000004,5.602,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2899.9240000000004,0.0,243305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.595,0.947,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1258.714,1.03,0.0,0.0,0.0,12299391.0,0.0,0.0,0.0,59.72,0.0,9300.0,0.0
160300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,0.0,110.881,0.0,0.0,1.911,0.0,0.0,0.0,0.0,0.0,14.779000000000002,2.908,17.843,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2917.7670000000007,0.0,244802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1240.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9303.0,0.0
158653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,233.0,0.0,110.929,0.0,0.0,1.891,0.0,0.0,0.0,0.0,0.0,14.357,2.777,14.458,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2932.224,0.0,246015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1204.571,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9307.0,0.0
157006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,226.0,0.0,111.108,0.0,0.0,1.871,0.0,0.0,0.0,0.0,0.0,14.304,2.694,16.639,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2948.863,0.0,247411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1200.143,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.0,9322.0,0.0
155360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,221.0,0.0,111.108,0.0,0.0,1.852,0.0,0.0,0.0,0.0,0.0,14.08,2.634,17.032,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2965.895,0.0,248840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1181.286,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.87,0.0,9322.0,0.0
153713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,111.167,0.0,0.0,1.832,0.0,0.0,0.0,0.0,0.0,13.889,2.658,17.199,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2983.094,0.0,250283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1165.286,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9327.0,0.0
152067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,220.0,0.0,111.191,0.0,0.0,1.812,0.0,0.0,0.0,0.0,0.0,14.001,2.622,9.237,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2992.331,0.0,251058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1174.714,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9329.0,0.0
150420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.894,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,111.203,0.0,0.0,1.793,0.0,0.0,0.0,0.0,0.0,14.342,2.574,7.9860000000000015,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3000.317,0.0,251728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.145,0.947,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1203.286,1.07,0.0,0.0,0.0,13352333.0,0.0,0.0,0.0,49.54,0.0,9330.0,0.0
152370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,111.215,0.0,0.0,1.816,0.0,0.0,0.0,0.0,0.0,15.025,2.7060000000000004,22.622,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3022.9390000000008,0.0,253626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1260.571,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9331.0,0.0
154319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229.0,0.0,111.275,0.0,0.0,1.839,0.0,0.0,0.0,0.0,0.0,15.226,2.729,15.864,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3038.803,0.0,254957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1277.429,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9336.0,0.0
156269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,225.0,0.0,111.346,0.0,0.0,1.863,0.0,0.0,0.0,0.0,0.0,15.362,2.682,17.592,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3056.395,0.0,256433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1288.857,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9342.0,0.0
158218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,230.0,0.0,111.382,0.0,0.0,1.886,0.0,0.0,0.0,0.0,0.0,15.85,2.741,20.453,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3076.848,0.0,258149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1329.8570000000002,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9345.0,0.0
160168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,218.0,0.0,111.418,0.0,0.0,1.909,0.0,0.0,0.0,0.0,0.0,16.094,2.5980000000000003,18.903,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3095.751,0.0,259735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1350.286,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9348.0,0.0
162117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,231.0,0.0,111.465,0.0,0.0,1.932,0.0,0.0,0.0,0.0,0.0,16.617,2.753,12.896,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3108.648,0.0,260817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1394.1429999999998,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9352.0,0.0
164066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.723,0.0,0.0,0.0,111.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,234.0,0.0,111.489,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,17.042,2.789,10.965,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3119.613,0.0,261737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.833,0.947,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1429.8570000000002,1.12,0.0,0.0,0.0,14500798.0,0.0,0.0,0.0,49.54,0.0,9354.0,0.0
164054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,233.0,0.0,111.513,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,16.339000000000002,2.777,17.7,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3137.313,0.0,263222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1370.8570000000002,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9356.0,0.0
164043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,232.0,0.0,111.644,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,17.124000000000002,2.765,21.359,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3158.671,0.0,265014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1436.714,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9367.0,0.0
164031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,228.0,0.0,111.716,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,17.769000000000005,2.718,22.11,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3180.781,0.0,266869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1490.8570000000002,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9373.0,0.0
164019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,234.0,0.0,111.751,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,18.558,2.789,25.971,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3206.752,0.0,269048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1557.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9376.0,0.0
164007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,243.0,0.0,111.871,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,19.601,2.8960000000000004,26.21,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3232.962,0.0,271247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1644.571,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9386.0,0.0
163995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,253.0,0.0,111.894,0.0,0.0,1.955,0.0,0.0,0.0,0.0,0.0,20.628,3.015,20.083,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3253.045,0.0,272932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1730.714,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9388.0,0.0
163983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,265.0,0.0,111.918,0.0,0.0,1.954,0.0,0.0,0.0,0.0,0.0,20.821,3.159,12.312,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3265.357,0.0,273965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.515,0.947,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1746.8570000000002,1.14,0.0,0.0,0.0,15648677.0,0.0,0.0,0.0,49.54,0.0,9390.0,0.0
165460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,265.0,0.0,111.918,0.0,0.0,1.972,0.0,0.0,0.0,0.0,0.0,21.008000000000006,3.159,19.011,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3284.368,0.0,275560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1762.571,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9390.0,0.0
166938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,112.097,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,21.11,3.266,22.074,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3306.442,0.0,277412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1771.1429999999998,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9405.0,0.0
168415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,289.0,0.0,112.312,0.0,0.0,2.007,0.0,0.0,0.0,0.0,0.0,20.698,3.445,19.225,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,3325.667,0.0,279025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,0.0,0.0,237.016,0.0,0.0,33.1,0.0,0.0,1736.571,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,9423.0,0.0
