aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,EntertainmentVenues,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,GymsSportsCentres,AdaptationOfWorkplace,ClosHigh,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,new_cases_smoothed_per_million,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
11.881,0.0,0.0,0.56,0.0,0.0,0.368,0.0,0.0,0.0,68.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,6.0,0.0,0.0,0.0,6328.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,18.0,48472.545,0.0,0.0,63.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292137.0,0.0,2955.845,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.985,17.011,0.0,0.0,3.669,0.0,0.0,0.0,0.0,0.0,27.3,18.779,50761.0,9622.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0071,0.0,0.0,3.32,0.0,0.0,0.0,0.0,140.6,357.827,1.048,0.0,0.0,0.0,0.0,17173094.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.562,0.0,5.0,0.255,0.0,0.0,0.0,68.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,4372.0,0.0,0.0,0.0,0.0,0.287,0.0,39.81,0.0,0.0,0.0,0.0,18.0,48472.545,0.0,0.0,73.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296509.0,0.0,2960.096,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,5.0,3.985,17.266,0.287,0.0,4.251,0.0,0.0,0.0,0.0,0.0,27.3,18.779,50834.0,9644.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0071,0.0,0.0,3.32,0.0,0.0,0.0,0.0,140.9,357.885,1.048,0.0,0.0,0.0,0.0,17173094.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.564,0.0,0.0,0.702,0.0,0.0,0.0,62.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,12047.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,23.0,48472.545,0.0,0.0,36.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308556.0,0.0,2962.192,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.635,17.967,0.0,0.0,2.096,0.0,0.0,0.0,0.0,0.0,27.3,18.779,50870.0,9690.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0064,0.0,0.0,3.32,0.0,0.0,0.0,0.0,155.2,357.944,1.339,0.0,0.0,0.0,0.0,17173094.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.565,0.0,0.0,0.711,0.0,0.0,0.0,60.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,4.0,0.0,0.0,0.0,12214.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,24.0,48472.545,0.0,0.0,37.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320770.0,0.0,2964.346,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.527,18.679,0.0,0.0,2.155,0.0,0.0,0.0,0.0,0.0,27.3,18.779,50907.0,9708.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0062,0.0,0.0,3.32,0.0,0.0,0.0,0.0,160.3,358.177,1.398,0.0,0.0,0.0,0.0,17173094.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.575,0.0,0.0,0.758,0.0,0.0,0.0,59.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,3.0,0.0,0.0,0.0,13017.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,20.0,48472.545,0.0,0.0,52.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333787.0,0.0,2967.374,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.444,19.437,0.0,0.0,3.028,0.0,0.0,0.0,0.0,0.0,27.3,18.779,50959.0,9883.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.006,0.0,0.0,3.32,0.0,0.0,0.0,0.0,167.1,358.351,1.165,0.0,0.0,0.0,0.0,17173094.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.592,0.0,0.0,0.762,0.0,0.0,0.0,55.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,2.0,0.0,0.0,0.0,13086.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,21.0,48472.545,0.0,0.0,54.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346873.0,0.0,2970.519,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.244,20.199,0.0,0.0,3.144,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51013.0,10168.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0055,0.0,0.0,3.32,0.0,0.0,0.0,0.0,182.5,358.468,1.223,0.0,0.0,0.0,0.0,17173094.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.608,0.0,0.0,0.702,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,-1.0,0.0,0.0,0.0,12057.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,25.0,48472.545,0.0,0.0,42.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358930.0,0.0,2972.965,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,2.97,20.901,0.0,0.0,2.446,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51055.0,10446.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0049,0.0,0.0,3.32,0.0,0.0,0.0,0.0,204.8,358.409,1.456,0.0,0.0,0.0,0.0,17173094.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.62,0.0,0.0,0.45,0.0,0.0,0.0,53.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.484,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,7733.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,26.0,48472.545,0.0,0.0,81.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366663.0,0.0,2977.681,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.119,21.351,0.0,0.0,4.717,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51136.0,10647.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.005,0.0,0.0,3.32,0.0,0.0,0.0,0.0,198.7,358.468,1.514,0.0,0.0,0.0,0.0,17173094.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.625,0.0,6.0,0.292,0.0,0.0,0.0,57.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,5012.0,0.0,0.0,0.0,0.0,0.517,0.0,39.81,0.0,0.0,0.0,0.0,24.0,48472.545,0.0,0.0,101.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371675.0,0.0,2983.563,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,9.0,3.352,21.643,0.345,0.0,5.881,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51237.0,10738.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0054,0.0,0.0,3.32,0.0,0.0,0.0,0.0,186.5,358.468,1.398,0.0,0.0,0.0,0.0,17173094.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.632,0.0,0.0,0.747,0.0,0.0,0.0,62.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,12823.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,24.0,48472.545,0.0,0.0,71.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384498.0,0.0,2987.697,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.644,22.39,0.0,0.0,4.134,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51308.0,10849.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0058,0.0,0.0,3.32,0.0,0.0,0.0,0.0,173.4,358.468,1.398,0.0,0.0,0.0,0.0,17173094.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.64,0.0,0.0,0.771,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,-2.0,0.0,0.0,0.0,13235.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,21.0,48472.545,0.0,0.0,54.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397733.0,0.0,2990.841,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,3.785,23.16,0.0,0.0,3.144,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51362.0,10995.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0059,0.0,0.0,3.32,0.0,0.0,0.0,0.0,169.2,358.351,1.223,0.0,0.0,0.0,0.0,17173094.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.641,0.0,0.0,0.765,0.0,0.0,0.0,73.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,13131.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,20.0,48472.545,0.0,0.0,109.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410864.0,0.0,2997.189,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,4.259,23.925,0.0,0.0,6.347,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51471.0,11011.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0066,0.0,0.0,3.32,0.0,0.0,0.0,0.0,150.5,358.409,1.165,0.0,0.0,0.0,0.0,17173094.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.651,0.0,0.0,0.833,0.0,0.0,0.0,79.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.658,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,14301.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,15.0,48472.545,0.0,0.0,101.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425165.0,0.0,3003.07,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,4.65,24.758,0.0,0.0,5.881,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51572.0,11185.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0071,0.0,0.0,3.32,0.0,0.0,0.0,0.0,140.1,358.468,0.873,0.0,0.0,0.0,0.0,17173094.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.677,0.0,0.0,0.879,0.0,0.0,0.0,89.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,1.0,0.0,0.0,0.0,15090.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,15.0,48472.545,0.0,0.0,110.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440255.0,0.0,3009.475,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,5.216,25.636,0.0,0.0,6.405,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51682.0,11618.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0077,0.0,0.0,3.32,0.0,0.0,0.0,0.0,129.7,358.526,0.873,0.0,0.0,0.0,0.0,17173094.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.706,0.0,0.0,0.654,0.0,0.0,0.0,96.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,-2.0,0.0,0.0,0.0,11224.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,16.0,48472.545,0.0,0.0,127.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451479.0,0.0,3016.87,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,5.598,26.29,0.0,0.0,7.395,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51809.0,12117.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0079,0.0,0.0,3.32,0.0,0.0,0.0,0.0,126.0,358.409,0.932,0.0,0.0,0.0,0.0,17173094.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.736,0.0,3.0,0.505,0.0,0.0,0.0,102.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,8667.0,0.0,0.0,0.0,0.0,0.862,0.0,39.81,0.0,0.0,0.0,0.0,17.0,48472.545,0.0,0.0,146.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460146.0,0.0,3025.372,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,15.0,5.973,26.795,0.172,0.0,8.502,0.0,0.0,0.0,0.0,0.0,27.3,18.779,51955.0,12639.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0081,0.0,0.0,3.32,0.0,0.0,0.0,0.0,123.2,358.409,0.99,0.0,0.0,0.0,0.0,17173094.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.755,0.0,0.0,0.881,0.0,0.0,0.0,119.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,15135.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,16.0,48472.545,0.0,0.0,187.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475281.0,0.0,3036.261,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,6.938,27.676,0.0,0.0,10.889,0.0,0.0,0.0,0.0,0.0,27.3,18.779,52142.0,12969.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0092,0.0,0.0,3.32,0.0,0.0,0.0,0.0,108.9,358.409,0.932,0.0,0.0,0.0,0.0,17173094.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.779,0.0,0.0,0.939,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,16133.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,15.0,48472.545,0.0,0.0,165.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491414.0,0.0,3045.869,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,7.861,28.615,0.0,0.0,9.608,0.0,0.0,0.0,0.0,0.0,27.3,18.779,52307.0,13383.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0101,0.0,0.0,3.32,0.0,0.0,0.0,0.0,99.1,358.409,0.873,0.0,0.0,0.0,0.0,17173094.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.815,0.0,0.0,1.012,0.0,0.0,0.0,143.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,3.0,0.0,0.0,0.0,17374.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,17.0,48472.545,0.0,0.0,168.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508788.0,0.0,3055.652,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,8.352,29.627,0.0,0.0,9.783,0.0,0.0,0.0,0.0,0.0,27.3,18.779,52475.0,13989.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0103,0.0,0.0,3.32,0.0,0.0,0.0,0.0,97.5,358.584,0.99,0.0,0.0,0.0,0.0,17173094.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.844,0.0,0.0,1.04,0.0,0.0,0.0,152.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,17853.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,15.0,48472.545,0.0,0.0,165.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526641.0,0.0,3065.26,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,8.884,30.667,0.0,0.0,9.608,0.0,0.0,0.0,0.0,0.0,27.3,18.779,52640.0,14497.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0105,0.0,0.0,3.32,0.0,0.0,0.0,0.0,95.0,358.584,0.873,0.0,0.0,0.0,0.0,17173094.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,0.872,0.0,0.0,1.075,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309,109.361,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,508.544,0.0,0.0,0.0,0.0,0.0,0.0,18465.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,17.0,48472.545,0.0,0.0,197.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,6158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545106.0,0.0,3076.732,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,9.608,31.742,0.0,0.0,11.471,0.0,0.0,0.0,0.0,0.0,27.3,18.779,52837.0,14979.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.011,0.0,0.0,3.32,0.0,0.0,0.0,0.0,90.8,358.584,0.99,0.0,0.0,0.0,0.0,17173094.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
