median_age,new_tests_per_thousand,total_boosters,new_tests_smoothed,hosp_patients_per_million,total_deaths_per_million,aged_70_older,population_density,people_fully_vaccinated,new_people_vaccinated_smoothed_per_hundred,new_tests_smoothed_per_thousand,total_tests_per_thousand,human_development_index,total_boosters_per_hundred,new_cases,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,hosp_patients,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,new_vaccinations,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,stringency_index,total_deaths,new_vaccinations_smoothed,new_tests,icu_patients,new_vaccinations_smoothed_per_million
41.4,1.609,0.0,57484.0,9.431,237.33900000000003,10.797,4.037,0.0,0.0,1.51,120.585,0.929,0.0,226.0,9.262,2.338,5.937,359.0,0.0,0.0,352.571,0.96,0.0,0.0,7.37,0.0,4590402.0,0.0,163.0,3124.547,0.0,118945.0,0.0061,3.0,67.13,9035.0,0.0,61233.0,89.0,0.0
41.4,1.1909999999999998,0.0,56927.0,9.536,237.549,10.797,4.037,0.0,0.0,1.495,121.776,0.929,0.0,713.0,10.583,2.6010000000000004,18.73,363.0,0.0,0.0,402.857,0.98,0.0,0.0,7.37,0.0,4635750.0,0.0,141.3,3143.277,0.0,119658.0,0.0071,3.0,67.13,9043.0,0.0,45348.0,99.0,0.0
41.4,1.109,0.0,56948.0,8.958,237.707,10.797,4.037,0.0,0.0,1.496,122.884,0.929,0.0,344.0,10.046,2.6010000000000004,9.036,341.0,0.0,0.0,382.429,0.98,0.0,0.0,7.37,0.0,4677949.0,0.0,148.9,3152.3140000000008,0.0,120002.0,0.0067,8.0,67.13,9049.0,0.0,42199.0,99.0,0.0
41.4,1.208,0.0,55456.0,9.089,237.864,10.797,4.037,0.0,0.0,1.457,124.092,0.929,0.0,313.0,9.663,2.417,8.222000000000001,346.0,0.0,0.0,367.857,0.98,0.0,0.0,7.37,0.0,4723937.0,0.0,150.8,3160.536,0.0,120315.0,0.0066,6.0,67.13,9055.0,0.0,45988.0,92.0,0.0
41.4,1.499,0.0,54701.0,8.616,237.996,10.797,4.037,0.0,0.0,1.4369999999999998,125.592,0.929,0.0,536.0,9.584,2.259,14.08,328.0,0.0,0.0,364.857,0.98,0.0,0.0,7.37,0.0,4781013.0,0.0,149.9,3174.616,0.0,120851.0,0.0067,6.0,67.13,9060.0,0.0,57076.0,86.0,0.0
41.4,1.544,0.0,54140.0,8.248,238.101,10.797,4.037,0.0,0.0,1.422,127.136,0.929,0.0,233.0,9.611,2.364,6.121,314.0,0.0,0.0,365.857,0.99,0.0,0.0,7.37,0.0,4839800.0,0.0,148.0,3180.736,0.0,121084.0,0.0068,5.0,67.13,9064.0,0.0,58787.0,90.0,0.0
41.4,1.5490000000000002,0.0,52802.0,8.17,238.18,10.797,4.037,0.0,0.0,1.3869999999999998,128.685,0.929,0.0,212.0,9.671,2.364,5.569,311.0,0.0,0.0,368.143,0.99,0.0,0.0,7.37,0.0,4898783.0,0.0,143.4,3186.305,0.0,121296.0,0.006999999999999999,4.0,67.13,9067.0,0.0,58983.0,90.0,0.0
41.4,1.571,0.0,52595.0,7.933,238.363,10.797,4.037,0.0,0.0,1.382,130.256,0.929,0.0,630.0,11.187,2.18,16.549,302.0,0.0,0.0,425.857,0.99,0.0,0.0,7.37,0.0,4958570.0,0.0,123.5,3202.855,0.0,121926.0,0.0081,3.0,67.13,9074.0,0.0,59787.0,83.0,0.0
41.4,1.238,0.0,52847.0,7.513,238.521,10.797,4.037,0.0,0.0,1.388,131.493,0.929,0.0,345.0,9.806,2.154,9.063,286.0,0.0,0.0,373.286,0.99,0.0,0.0,7.37,0.0,5005681.0,0.0,141.6,3211.918,0.0,122271.0,0.0071,7.0,67.13,9080.0,0.0,47111.0,82.0,0.0
41.4,1.16,0.0,53125.0,7.171,238.652,10.797,4.037,0.0,0.0,1.396,132.653,0.929,0.0,309.0,9.674,2.075,8.117,273.0,0.0,0.0,368.286,1.0,0.0,0.0,7.37,0.0,5049821.0,0.0,144.2,3220.035,0.0,122580.0,0.0069,6.0,67.13,9085.0,0.0,44140.0,79.0,0.0
41.4,1.445,0.0,54413.0,7.04,238.81,10.797,4.037,0.0,0.0,1.429,134.09799999999998,0.929,0.0,471.0,10.267,2.049,12.373,268.0,0.0,0.0,390.857,1.01,0.0,0.0,7.37,0.0,5104825.0,0.0,139.2,3232.407,0.0,123051.0,0.0072,5.0,67.13,9091.0,0.0,55004.0,78.0,0.0
41.4,1.656,0.0,55267.0,7.119,238.915,10.797,4.037,0.0,0.0,1.452,135.754,0.929,0.0,413.0,9.806,2.049,10.849,271.0,0.0,0.0,373.286,1.01,0.0,0.0,7.37,0.0,5167879.0,0.0,148.1,3243.256,0.0,123464.0,0.0068,6.0,67.13,9095.0,0.0,63054.0,78.0,0.0
41.4,1.692,0.0,56072.0,6.961,239.073,10.797,4.037,0.0,0.0,1.473,137.446,0.929,0.0,206.0,9.704,2.075,5.4110000000000005,265.0,0.0,0.0,369.429,1.02,0.0,0.0,7.37,0.0,5232301.0,0.0,151.8,3248.668,0.0,123670.0,0.0066,4.0,67.13,9101.0,0.0,64422.0,79.0,0.0
41.4,1.731,0.0,57061.0,6.909,239.204,10.797,4.037,0.0,0.0,1.499,139.178,0.929,0.0,156.0,9.494,2.075,4.098,263.0,0.0,0.0,361.429,1.03,0.0,0.0,7.37,0.0,5298207.0,0.0,157.9,3252.766,0.0,123826.0,0.0063,6.0,67.13,9106.0,0.0,65906.0,79.0,0.0
41.4,1.411,0.0,56195.0,6.436,239.257,10.797,4.037,0.0,0.0,1.476,140.589,0.929,0.0,209.0,7.914,1.918,5.49,245.0,0.0,0.0,301.286,1.05,0.0,0.0,7.37,0.0,5351934.0,0.0,186.5,3258.256,0.0,124035.0,0.0054,5.0,67.13,9108.0,0.0,53727.0,73.0,0.0
41.4,1.325,0.0,56671.0,6.725,239.519,10.797,4.037,0.0,0.0,1.489,141.914,0.929,0.0,901.0,10.001,1.918,23.668000000000006,256.0,0.0,0.0,380.714,1.08,0.0,0.0,7.37,0.0,5402380.0,0.0,148.9,3281.9240000000004,0.0,124936.0,0.0067,2.0,67.13,9118.0,0.0,50446.0,73.0,0.0
41.4,1.266,0.0,57250.0,6.8039999999999985,239.677,10.797,4.037,0.0,0.0,1.504,143.18,0.929,0.0,333.0,10.091,1.944,8.748,259.0,0.0,0.0,384.143,1.09,0.0,0.0,7.37,0.0,5450573.0,0.0,149.0,3290.672,0.0,125269.0,0.0067,10.0,67.13,9124.0,0.0,48193.0,74.0,0.0
41.4,1.5019999999999998,0.0,57560.0,6.488,239.756,10.797,4.037,0.0,0.0,1.5119999999999998,144.68200000000004,0.929,0.0,236.0,9.209,1.944,6.199,247.0,0.0,0.0,350.571,1.09,0.0,0.0,7.37,0.0,5507747.0,0.0,164.2,3296.871,0.0,125505.0,0.0061,6.0,67.13,9127.0,0.0,57174.0,74.0,0.0
41.4,1.594,0.0,57222.0,6.252000000000002,240.123,10.797,4.037,0.0,0.0,1.503,146.276,0.929,0.0,707.0,10.312,1.786,18.572,238.0,0.0,0.0,392.571,1.11,0.0,0.0,7.37,0.0,5568435.0,0.0,145.8,3315.443,0.0,126212.0,0.0069,3.0,67.13,9141.0,0.0,60688.0,68.0,0.0
41.4,1.69,0.0,57208.0,6.0939999999999985,240.15,10.797,4.037,0.0,0.0,1.503,147.966,0.929,0.0,209.0,10.324000000000002,1.5759999999999998,5.49,232.0,0.0,0.0,393.0,1.11,0.0,0.0,7.37,0.0,5632757.0,0.0,145.6,3320.933,0.0,126421.0,0.0069,14.0,67.13,9142.0,0.0,64322.0,60.0,0.0
41.4,1.618,0.0,56591.0,5.937,240.255,10.797,4.037,0.0,0.0,1.487,149.584,0.929,0.0,259.0,10.71,1.419,6.8039999999999985,226.0,0.0,0.0,407.714,1.12,0.0,0.0,7.37,0.0,5694345.0,0.0,138.8,3327.737,0.0,126680.0,0.0072,1.0,67.13,9146.0,0.0,61588.0,54.0,0.0
41.4,1.444,0.0,56770.0,6.016,240.465,10.797,4.037,0.0,0.0,1.491,151.028,0.929,0.0,753.0,12.752,1.419,19.78,229.0,0.0,0.0,485.429,1.13,0.0,0.0,7.37,0.0,5749324.0,0.0,116.9,3347.5170000000007,0.0,127433.0,0.0086,4.0,67.13,9154.0,0.0,54979.0,54.0,0.0
41.4,1.121,0.0,55659.0,6.199,240.596,10.797,4.037,0.0,0.0,1.462,152.149,0.929,0.0,345.0,10.665,1.419,9.063,236.0,0.0,0.0,406.0,1.12,0.0,0.0,7.37,0.0,5791993.0,0.0,137.1,3356.58,0.0,127778.0,0.0073,8.0,64.35,9159.0,0.0,42669.0,54.0,0.0
41.4,1.137,0.0,54956.0,6.121,240.728,10.797,4.037,0.0,0.0,1.444,153.286,0.929,0.0,461.0,11.145,1.392,12.11,233.0,0.0,0.0,424.286,1.13,0.0,0.0,7.37,0.0,5835264.0,0.0,129.5,3368.69,0.0,128239.0,0.0077,5.0,64.35,9164.0,0.0,43271.0,53.0,0.0
41.4,1.436,0.0,54597.0,6.382999999999999,240.833,10.797,4.037,0.0,0.0,1.4340000000000002,154.721,0.929,0.0,467.0,12.012,1.524,12.268,243.0,0.0,0.0,457.286,1.15,0.0,0.0,7.37,0.0,5889923.0,0.0,119.4,3380.958,0.0,128706.0,0.0084,5.0,64.35,9168.0,0.0,54659.0,58.0,0.0
41.4,1.649,0.0,54896.0,6.646,241.174,10.797,4.037,0.0,0.0,1.442,156.371,0.929,0.0,547.0,11.412,1.55,14.369000000000002,253.0,0.0,0.0,434.429,1.15,0.0,0.0,7.37,0.0,5952708.0,0.0,126.4,3395.327,0.0,129253.0,0.0079,4.0,67.13,9181.0,0.0,62785.0,59.0,0.0
41.4,1.801,0.0,55503.0,6.382999999999999,241.253,10.797,4.037,0.0,0.0,1.4580000000000002,158.172,0.929,0.0,329.0,11.862,1.629,8.642000000000001,243.0,0.0,0.0,451.571,1.17,0.0,0.0,7.37,0.0,6021277.0,0.0,122.9,3403.969,0.0,129582.0,0.0081,13.0,67.13,9184.0,0.0,68569.0,62.0,0.0
41.4,1.777,0.0,56367.0,6.357,241.279,10.797,4.037,0.0,0.0,1.481,159.94899999999996,0.929,0.0,247.0,11.817,1.655,6.488,242.0,0.0,0.0,449.857,1.18,0.0,0.0,7.37,0.0,6088912.0,0.0,125.3,3410.458,0.0,129829.0,0.008,3.0,67.13,9185.0,0.0,67635.0,63.0,0.0
41.4,1.5219999999999998,0.0,56787.0,6.488,241.489,10.797,4.037,0.0,0.0,1.492,161.47,0.929,0.0,1020.0,12.819,1.76,26.794,247.0,0.0,0.0,488.0,1.2,0.0,0.0,7.37,0.0,6146834.0,0.0,116.4,3437.252,0.0,130849.0,0.0086,1.0,67.13,9193.0,0.0,57922.0,67.0,0.0
41.4,1.444,0.0,58543.0,7.171,241.595,10.797,4.037,0.0,0.0,1.538,162.914,0.929,0.0,536.0,13.536,1.891,14.08,273.0,0.0,0.0,515.286,1.19,0.0,0.0,7.37,0.0,6201792.0,0.0,113.6,3451.332000000001,0.0,131385.0,0.0088,8.0,67.13,9197.0,0.0,54958.0,72.0,0.0
41.4,1.273,0.0,59285.0,7.04,241.647,10.797,4.037,0.0,0.0,1.557,164.187,0.929,0.0,571.0,13.949000000000002,1.734,15.0,268.0,0.0,0.0,531.0,1.2,0.0,0.0,7.37,0.0,6250262.0,0.0,111.6,3466.331,0.0,131956.0,0.009000000000000001,4.0,67.13,9199.0,0.0,48470.0,66.0,0.0
41.4,1.534,0.0,59819.0,6.6720000000000015,241.805,10.797,4.037,0.0,0.0,1.571,165.72099999999998,0.929,0.0,626.0,14.545,1.629,16.444000000000006,254.0,0.0,0.0,553.714,1.2,0.0,0.0,7.37,0.0,6308657.0,0.0,108.0,3482.776,0.0,132582.0,0.0093,2.0,67.13,9205.0,0.0,58395.0,62.0,0.0
41.4,1.639,0.0,59763.0,6.83,241.831,10.797,4.037,0.0,0.0,1.57,167.36,0.929,0.0,615.0,14.800999999999998,1.707,16.155,260.0,0.0,0.0,563.429,1.2,0.0,0.0,7.37,0.0,6371047.0,0.0,106.1,3498.931,0.0,133197.0,0.0094,6.0,67.13,9206.0,0.0,62390.0,65.0,0.0
41.4,1.813,0.0,59829.0,6.436,241.857,10.797,4.037,0.0,0.0,1.5719999999999998,169.173,0.929,0.0,390.0,15.03,1.681,10.245,245.0,0.0,0.0,572.143,1.21,0.0,0.0,7.37,0.0,6440078.0,0.0,104.6,3509.176,0.0,133587.0,0.0096,1.0,67.13,9207.0,0.0,69031.0,64.0,0.0
41.4,1.818,0.0,60054.0,6.4620000000000015,241.91,10.797,4.037,0.0,0.0,1.578,170.991,0.929,0.0,368.0,15.484000000000002,1.734,9.667,246.0,0.0,0.0,589.429,1.22,0.0,0.0,7.37,0.0,6509289.0,0.0,101.9,3518.843,0.0,133955.0,0.0098,1.0,67.13,9209.0,0.0,69211.0,66.0,0.0
41.4,1.737,0.0,61224.0,6.62,241.989,10.797,4.037,0.0,0.0,1.608,172.72799999999995,0.929,0.0,380.0,13.082,1.76,9.982,252.0,0.0,0.0,498.0,1.23,0.0,0.0,7.37,0.0,6575400.0,0.0,122.9,3528.825,0.0,134335.0,0.0081,2.0,67.13,9212.0,0.0,66111.0,67.0,0.0
41.4,1.5019999999999998,0.0,61540.0,6.567,242.172,10.797,4.037,0.0,0.0,1.617,174.23,0.929,0.0,1491.0,16.666,1.734,39.167,250.0,0.0,0.0,634.429,1.27,0.0,0.0,7.37,0.0,6632575.0,0.0,97.0,3567.992,0.0,135826.0,0.0103,3.0,63.43,9219.0,0.0,57175.0,66.0,0.0
41.4,1.411,0.0,62289.0,6.909,242.278,10.797,4.037,0.0,0.0,1.636,175.641,0.929,0.0,450.0,16.212,1.681,11.821,263.0,0.0,0.0,617.143,1.27,0.0,0.0,7.37,0.0,6686286.0,0.0,100.9,3579.813,0.0,136276.0,0.0099,7.0,63.43,9223.0,0.0,53711.0,64.0,0.0
41.4,1.349,0.0,61281.0,7.093,242.488,10.797,4.037,0.0,0.0,1.61,176.99,0.929,0.0,893.0,17.214000000000002,1.55,23.458,270.0,0.0,0.0,655.286,1.27,0.0,0.0,7.37,0.0,6737627.0,0.0,93.5,3603.271,0.0,137169.0,0.0107,4.0,63.43,9231.0,0.0,51341.0,59.0,0.0
41.4,1.727,0.0,61762.0,7.25,242.488,10.797,4.037,0.0,0.0,1.622,178.717,0.929,0.0,807.0,17.934,1.497,21.199,276.0,0.0,0.0,682.7139999999998,1.27,0.0,0.0,7.37,0.0,6803382.0,0.0,90.5,3624.47,0.0,137976.0,0.0111,8.0,63.43,9231.0,0.0,65755.0,57.0,0.0
41.4,2.089,0.0,63260.0,7.171,242.54,10.797,4.037,0.0,0.0,1.662,180.806,0.929,0.0,539.0,18.493,1.419,14.159,273.0,0.0,0.0,704.0,1.28,0.0,0.0,7.37,0.0,6882899.0,0.0,89.9,3638.629,0.0,138515.0,0.0111,0.0,63.43,9233.0,0.0,79517.0,54.0,0.0
41.4,2.187,0.0,65268.0,7.093,242.61900000000003,10.797,4.037,0.0,0.0,1.715,182.993,0.929,0.0,513.0,19.037,1.524,13.476,270.0,0.0,0.0,724.7139999999998,1.28,0.0,0.0,7.37,0.0,6966164.0,0.0,90.1,3652.105,0.0,139028.0,0.0111,2.0,63.43,9236.0,0.0,83265.0,58.0,0.0
41.4,2.169,0.0,67617.0,7.3820000000000014,242.961,10.797,4.037,0.0,0.0,1.776,185.162,0.929,0.0,1459.0,23.087,1.813,38.326,281.0,0.0,0.0,878.857,1.29,0.0,0.0,7.37,0.0,7048721.0,0.0,76.9,3690.431,0.0,140487.0,0.013,3.0,63.43,9249.0,0.0,82557.0,69.0,0.0
41.4,1.909,0.0,69830.0,7.8279999999999985,243.171,10.797,4.037,0.0,0.0,1.834,187.071,0.929,0.0,831.0,20.61,2.075,21.829,298.0,0.0,0.0,784.571,1.29,0.0,0.0,7.37,0.0,7121386.0,0.0,89.0,3712.26,0.0,141318.0,0.0112,13.0,63.43,9257.0,0.0,72665.0,79.0,0.0
41.4,1.7919999999999998,0.0,71904.0,7.487,243.302,10.797,4.037,0.0,0.0,1.889,188.863,0.929,0.0,952.0,22.494,2.259,25.008000000000006,285.0,0.0,0.0,856.2860000000002,1.3,0.0,0.0,7.37,0.0,7189611.0,0.0,84.0,3737.268,0.0,142270.0,0.0119,8.0,63.43,9262.0,0.0,68225.0,86.0,0.0
41.4,1.997,0.0,75427.0,7.933,243.433,10.797,4.037,0.0,0.0,1.981,190.859,0.929,0.0,879.0,22.441,2.338,23.09,302.0,0.0,0.0,854.2860000000002,1.3,0.0,0.0,7.37,0.0,7265614.0,0.0,88.3,3760.358,0.0,143149.0,0.0113,5.0,63.43,9267.0,0.0,76003.0,89.0,0.0
41.4,2.434,0.0,79270.0,8.222000000000001,243.749,10.797,4.037,0.0,0.0,2.082,193.293,0.929,0.0,1364.0,24.531,2.312,35.831,313.0,0.0,0.0,933.857,1.31,0.0,0.0,7.37,0.0,7358275.0,0.0,84.9,3796.189,0.0,144513.0,0.0118,5.0,63.43,9279.0,0.0,92661.0,88.0,0.0
41.4,2.25,0.0,80148.0,8.353,243.932,10.797,4.037,0.0,0.0,2.105,195.544,0.929,0.0,624.0,24.85,2.39,16.392,318.0,0.0,0.0,946.0,1.31,0.0,0.0,7.37,0.0,7443935.0,0.0,84.7,3812.581,0.0,145137.0,0.0118,12.0,63.43,9286.0,0.0,85660.0,91.0,0.0
41.4,2.536,0.0,82043.0,8.537,243.985,10.797,4.037,0.0,0.0,2.155,198.079,0.929,0.0,1184.0,27.368,2.443,31.102,325.0,0.0,0.0,1041.857,1.32,0.0,0.0,7.37,0.0,7540462.0,0.0,78.7,3843.683,0.0,146321.0,0.0127,7.0,63.43,9288.0,0.0,96527.0,93.0,0.0
41.4,2.331,0.0,82926.0,8.984,244.3,10.797,4.037,0.0,0.0,2.178,200.41,0.929,0.0,1725.0,28.367,2.443,45.31399999999999,342.0,0.0,0.0,1079.857,1.32,0.0,0.0,7.37,0.0,7629201.0,0.0,76.8,3888.997,0.0,148046.0,0.013,2.0,63.43,9300.0,0.0,88739.0,93.0,0.0
41.4,2.153,0.0,84256.0,9.982,244.537,10.797,4.037,0.0,0.0,2.213,202.564,0.929,0.0,1305.0,30.145,2.443,34.281,380.0,0.0,0.0,1147.571,1.31,0.0,0.0,7.37,0.0,7711178.0,0.0,73.4,3923.278,0.0,149351.0,0.0136,12.0,63.43,9309.0,0.0,81977.0,93.0,0.0
41.4,2.072,0.0,85775.0,10.718,244.747,10.797,4.037,0.0,0.0,2.253,204.635,0.929,0.0,1301.0,31.455,2.574,34.176,408.0,0.0,0.0,1197.429,1.31,0.0,0.0,7.37,0.0,7790037.0,0.0,71.6,3957.454,0.0,150652.0,0.014,9.0,63.43,9317.0,0.0,78859.0,98.0,0.0
41.4,2.249,0.0,87148.0,10.796,244.957,10.797,4.037,0.0,0.0,2.289,206.884,0.929,0.0,1292.0,33.005,2.758,33.939,411.0,0.0,0.0,1256.429,1.31,0.0,0.0,7.37,0.0,7875649.0,0.0,69.4,3991.393,0.0,151944.0,0.0144,8.0,63.43,9325.0,0.0,85612.0,105.0,0.0
41.4,2.247,0.0,86131.0,11.191,245.141,10.797,4.037,0.0,0.0,2.263,209.131,0.929,0.0,1736.0,34.401,2.732,45.603,426.0,0.0,0.0,1309.571,1.32,0.0,0.0,7.37,0.0,7961189.0,0.0,65.8,4036.996,0.0,153680.0,0.0152,8.0,63.43,9332.0,0.0,85540.0,104.0,0.0
41.4,2.752,0.0,88861.0,11.979,245.298,10.797,4.037,0.0,0.0,2.334,211.883,0.929,0.0,1268.0,36.81800000000001,3.1260000000000003,33.309,456.0,0.0,0.0,1401.571,1.32,0.0,0.0,7.37,0.0,8065962.0,0.0,63.4,4070.305,0.0,154948.0,0.0158,7.0,63.43,9338.0,0.0,104773.0,119.0,0.0
41.4,2.668,0.0,89579.0,12.268,245.43,10.797,4.037,0.0,0.0,2.353,214.551,0.929,0.0,1612.0,38.424,3.0210000000000004,42.345,467.0,0.0,0.0,1462.714,1.31,0.0,0.0,7.37,0.0,8167515.0,0.0,61.2,4112.65,0.0,156560.0,0.0163,6.0,63.43,9343.0,0.0,101553.0,115.0,0.0
41.4,2.708,0.0,91630.0,12.977,245.876,10.797,4.037,0.0,0.0,2.407,217.259,0.929,0.0,1950.0,39.268,3.073,51.224,494.0,0.0,0.0,1494.8570000000002,1.3,0.0,0.0,7.37,0.0,8270610.0,0.0,61.3,4163.874,0.0,158510.0,0.0163,5.0,63.43,9360.0,0.0,103095.0,117.0,0.0
41.4,2.357,0.0,92737.0,14.185,246.218,10.797,4.037,0.0,0.0,2.436,219.616,0.929,0.0,1931.0,41.617,3.073,50.725,540.0,0.0,0.0,1584.286,1.29,0.0,0.0,7.37,0.0,8360339.0,0.0,58.5,4214.599,0.0,160441.0,0.0171,17.0,63.43,9373.0,0.0,89729.0,117.0,0.0
41.4,2.251,0.0,93712.0,15.026,246.691,10.797,4.037,0.0,0.0,2.462,221.867,0.929,0.0,2295.0,45.348,3.284,60.287,572.0,0.0,0.0,1726.286,1.29,0.0,0.0,7.37,0.0,8446021.0,0.0,54.3,4274.886,0.0,162736.0,0.0184,13.0,63.43,9391.0,0.0,85682.0,125.0,0.0
41.4,2.51,0.0,95134.0,15.604,247.111,10.797,4.037,0.0,0.0,2.499,224.378,0.929,0.0,1847.0,47.43,3.31,48.519,594.0,0.0,0.0,1805.571,1.27,0.0,0.0,7.37,0.0,8541588.0,0.0,52.7,4323.405,0.0,164583.0,0.019,18.0,63.43,9407.0,0.0,95567.0,126.0,0.0
41.4,2.679,0.0,97481.0,16.339000000000002,249.685,10.797,4.037,0.0,0.0,2.5610000000000004,227.056,0.929,0.0,2241.0,49.325,3.467,58.868,622.0,0.0,0.0,1877.714,1.26,0.0,0.0,7.37,0.0,8643554.0,0.0,51.9,4382.273,0.0,166824.0,0.0193,16.0,63.43,9505.0,0.0,101966.0,132.0,0.0
41.4,2.653,0.0,96940.0,16.523,250.237,10.797,4.037,0.0,0.0,2.547,229.709,0.929,0.0,1354.0,49.648,3.862,35.56800000000001,629.0,0.0,0.0,1890.0,1.25,0.0,0.0,7.37,0.0,8744541.0,0.0,51.3,4417.8409999999985,0.0,168178.0,0.0195,98.0,63.43,9526.0,0.0,100987.0,147.0,0.0
41.4,2.925,0.0,98340.0,17.154,251.393,10.797,4.037,0.0,0.0,2.583,232.634,0.929,0.0,2111.0,51.521,3.94,55.45399999999999,653.0,0.0,0.0,1961.286,1.24,0.0,0.0,7.37,0.0,8855895.0,0.0,50.1,4473.295,0.0,170289.0,0.0199,21.0,63.43,9570.0,0.0,111354.0,150.0,0.0
41.4,2.5980000000000003,0.0,97740.0,18.152,252.155,10.797,4.037,0.0,0.0,2.568,235.232,0.929,0.0,2537.0,53.724,3.888,66.64399999999999,691.0,0.0,0.0,2045.143,1.22,0.0,0.0,7.37,0.0,8954787.0,0.0,47.8,4539.939,0.0,172826.0,0.0209,44.0,63.43,9599.0,0.0,98892.0,148.0,0.0
41.4,2.395,0.0,97948.0,19.78,252.627,10.797,4.037,0.0,0.0,2.573,237.627,0.929,0.0,2009.0,54.01600000000001,3.94,52.774,753.0,0.0,0.0,2056.286,1.2,0.0,0.0,7.37,0.0,9045978.0,0.0,47.6,4592.713,0.0,174835.0,0.021,29.0,63.43,9617.0,0.0,91191.0,150.0,0.0
41.4,2.516,0.0,99391.0,20.358,253.127,10.797,4.037,0.0,0.0,2.611,240.143,0.929,0.0,1700.0,51.783,3.835,44.657,775.0,0.0,0.0,1971.286,1.2,0.0,0.0,7.37,0.0,9141759.0,0.0,50.4,4637.37,0.0,176535.0,0.0198,18.0,63.43,9636.0,0.0,95781.0,146.0,0.0
41.4,2.551,0.0,99613.0,21.567,253.599,10.797,4.037,0.0,0.0,2.617,242.695,0.929,0.0,2369.0,53.742,4.203,62.231,821.0,0.0,0.0,2045.857,1.19,0.0,0.0,7.37,0.0,9238881.0,0.0,48.7,4699.601,0.0,178904.0,0.0205,19.0,63.43,9654.0,0.0,97122.0,160.0,0.0
41.4,2.825,0.0,100411.0,22.329,253.967,10.797,4.037,0.0,0.0,2.638,245.52,0.929,0.0,2933.0,56.339,4.15,77.047,850.0,0.0,0.0,2144.714,1.19,0.0,0.0,7.37,0.0,9346434.0,0.0,46.8,4776.647,0.0,181837.0,0.0214,18.0,63.43,9668.0,0.0,107553.0,158.0,0.0
41.4,2.915,0.0,101838.0,22.223000000000006,254.65,10.797,4.037,0.0,0.0,2.675,248.435,0.929,0.0,1955.0,58.595,4.308,51.356,846.0,0.0,0.0,2230.571,1.18,0.0,0.0,7.37,0.0,9457407.0,0.0,45.7,4828.003,0.0,183792.0,0.0219,14.0,63.43,9694.0,0.0,110973.0,164.0,0.0
41.4,2.8,0.0,101159.0,22.197,255.018,10.797,4.037,0.0,0.0,2.657,251.235,0.929,0.0,1774.0,57.33,4.387,46.601000000000006,845.0,0.0,0.0,2182.429,1.16,0.0,0.0,7.37,0.0,9564007.0,0.0,46.4,4874.604,0.0,185566.0,0.0216,26.0,63.43,9708.0,0.0,106600.0,167.0,0.0
41.4,2.637,0.0,101370.0,22.434,255.333,10.797,4.037,0.0,0.0,2.6630000000000003,253.872,0.929,0.0,928.0,51.292,4.466,24.377,854.0,0.0,0.0,1952.571,1.16,0.0,0.0,7.37,0.0,9664380.0,0.0,51.9,4898.981,0.0,186494.0,0.0193,14.0,63.43,9720.0,0.0,100373.0,170.0,0.0
41.4,2.349,0.0,101116.0,24.062,256.17400000000004,10.797,4.037,0.0,0.0,2.656,256.221,0.929,0.0,4245.0,59.683,5.149,111.511,916.0,0.0,0.0,2272.0,1.17,0.0,0.0,7.37,0.0,9753793.0,0.0,44.5,5010.493,0.0,190739.0,0.0225,12.0,63.43,9752.0,0.0,89413.0,196.0,0.0
41.4,1.864,0.0,97571.0,24.798,256.83,10.797,4.037,0.0,0.0,2.563,258.085,0.929,0.0,2469.0,62.569,5.044,64.858,944.0,0.0,0.0,2381.857,1.16,0.0,0.0,7.37,0.0,9824759.0,0.0,41.0,5075.35,0.0,193208.0,0.0244,32.0,63.43,9777.0,0.0,70966.0,192.0,0.0
41.4,2.12,0.0,95227.0,25.244,257.33,10.797,4.037,0.0,0.0,2.502,260.205,0.929,0.0,2476.0,62.97,5.227,65.042,961.0,0.0,0.0,2397.143,1.15,0.0,0.0,7.37,0.0,9905469.0,0.0,39.7,5140.392,0.0,195684.0,0.0252,25.0,63.43,9796.0,0.0,80710.0,199.0,0.0
41.4,2.544,0.0,93695.0,26.164,258.17,10.797,4.037,0.0,0.0,2.461,262.749,0.929,0.0,2645.0,61.889,5.359,69.48100000000001,996.0,0.0,0.0,2356.0,1.14,0.0,0.0,7.37,0.0,10002301.0,0.0,39.8,5209.873,0.0,198329.0,0.0251,19.0,63.43,9828.0,0.0,96832.0,204.0,0.0
41.4,2.577,0.0,91859.0,26.978,258.38,10.797,4.037,0.0,0.0,2.4130000000000003,265.326,0.929,0.0,1194.0,59.034,5.438,31.365,1027.0,0.0,0.0,2247.286,1.13,0.0,0.0,7.37,0.0,10100418.0,0.0,40.9,5241.238,0.0,199523.0,0.0245,32.0,63.43,9836.0,0.0,98117.0,207.0,0.0
