aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
9.72,0.0,0.0,1.005,0.0,0.0,1.054,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233738.0,0.0,292.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.056,0.0,0.0,45.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1499.0,5149.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0001,0.0,0.0,2.61,0.0,0.0,0.0,0.0,18003.5,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.955,0.0,0.0,1.113,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,5701.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,4.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239439.0,0.0,293.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.167,0.0,0.0,46.742,0.0,0.781,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1503.0,4893.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5709.5,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.921,0.0,0.0,1.101,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245079.0,0.0,293.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.167,0.0,0.0,47.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1503.0,4719.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5506.4,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.895,0.0,0.0,1.104,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,5657.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,1.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250736.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.167,0.0,0.0,48.947,0.0,0.195,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,4587.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5352.4,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.866,0.0,0.0,0.923,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,4727.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255463.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.167,0.0,0.0,49.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,4436.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5176.2,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.841,0.0,0.0,0.287,0.0,0.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256935.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.139,0.0,0.0,50.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,6032.2,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.829,0.0,0.0,0.218,0.0,0.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258054.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.139,0.0,0.0,50.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,4245.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5945.4,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.802,0.0,0.0,0.864,0.0,0.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262482.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.139,0.0,0.0,51.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,4106.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0002,0.0,0.0,2.61,0.0,0.0,0.0,0.0,5750.7,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.755,0.0,0.0,0.784,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266499.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.028,0.0,0.0,52.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,3866.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,27035.0,4.099,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.694,0.0,0.0,0.68,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,1.0,0.0,0.0,0.0,3482.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269981.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.028,0.0,0.0,52.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,24874.1,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.622,0.0,0.0,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,3052.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273033.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.557,0.0,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,2413.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275446.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,53.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,2855.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.538,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276215.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,53.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.511,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276392.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,53.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.407,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277063.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,54.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.327,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278212.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,54.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.305,0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280932.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,54.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.296,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283649.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,55.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.312,0.0,0.0,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286642.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,55.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.349,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288718.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,56.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
9.72,0.0,0.0,0.366,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.797,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,18.206,0.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,0.0,0.0,0.0,36085.843,0.0,0.0,0.0,82.29,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289512.0,0.0,293.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,56.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.322,1504.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.295,0.0,0.0,0.0,0.0,0.0,5122600.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
