aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
10.129,0.0,0.0,0.449,0.0,0.0,0.489,0.0,0.0,0.0,30.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,12599.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,7.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452441.0,0.0,257.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.174,0.0,0.0,17.544,0.0,0.271,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6652.0,11581.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0026,0.0,0.0,3.84,0.0,0.0,0.0,0.0,382.4,2.598,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.38,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.48,0.0,0.0,0.551,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,8.0,0.0,0.0,0.0,14218.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,10.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466659.0,0.0,258.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.108,0.0,0.0,18.096,0.0,0.388,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6662.0,12379.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0023,0.0,0.0,3.84,0.0,0.0,0.0,0.0,433.3,2.908,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.38,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.503,0.0,0.0,0.609,0.0,0.0,0.0,22.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,4.0,0.0,0.0,0.0,15711.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,15.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482370.0,0.0,258.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.859,0.0,0.0,18.705,0.0,0.582,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6677.0,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0017,0.0,0.0,3.84,0.0,0.0,0.0,0.0,586.1,3.063,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.39,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.486,0.0,0.0,0.461,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,11887.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,17.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494257.0,0.0,259.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.698,0.0,0.0,19.166,0.0,0.659,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6694.0,12535.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0014,0.0,0.0,3.84,0.0,0.0,0.0,0.0,696.4,3.102,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.41,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.473,0.0,0.0,0.473,0.0,0.0,0.0,14.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,3.0,0.0,0.0,0.0,12192.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,20.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506449.0,0.0,260.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.576,0.0,0.0,19.639,0.0,0.776,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6714.0,12208.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0012,0.0,0.0,3.84,0.0,0.0,0.0,0.0,821.7,3.219,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.45,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.473,0.0,0.0,0.412,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,10614.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,7.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517063.0,0.0,260.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.543,0.0,0.0,20.05,0.0,0.271,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6721.0,12190.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0011,0.0,0.0,3.84,0.0,0.0,0.0,0.0,870.7,3.219,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.48,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.503,0.0,0.0,0.528,0.0,0.0,0.0,14.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,6.0,0.0,0.0,0.0,13616.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,23.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530679.0,0.0,261.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.548,0.0,0.0,20.578,0.0,0.892,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6744.0,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0011,0.0,0.0,3.84,0.0,0.0,0.0,0.0,917.6,3.451,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.52,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.509,0.0,0.0,0.532,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,2.0,0.0,0.0,0.0,13731.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,8.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544410.0,0.0,261.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.554,0.0,0.0,21.111,0.0,0.31,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6752.0,13138.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0011,0.0,0.0,3.84,0.0,0.0,0.0,0.0,919.6,3.529,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.55,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.537,0.0,0.0,0.746,0.0,0.0,0.0,14.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,2.0,0.0,0.0,0.0,19231.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,14.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563641.0,0.0,262.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.576,0.0,0.0,21.857,0.0,0.543,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6766.0,13855.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0011,0.0,0.0,3.84,0.0,0.0,0.0,0.0,932.6,3.606,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.59,0.0,0.0,0.978,0.0,0.0,0.0,14.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,25227.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,12.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588868.0,0.0,262.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.56,0.0,0.0,22.835,0.0,0.465,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6778.0,15214.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0009,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1054.4,3.606,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.64,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.65,0.0,0.0,0.881,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,22715.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,21.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611583.0,0.0,263.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.582,0.0,0.0,23.716,0.0,0.814,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6799.0,16761.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0009,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1117.4,3.645,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.69,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.702,0.0,0.0,0.835,0.0,0.0,0.0,15.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,21524.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,23.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633107.0,0.0,264.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.598,0.0,0.0,24.55,0.0,0.892,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6822.0,18094.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0009,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1172.7,3.684,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.738,0.0,0.0,0.663,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,17107.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,25.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650214.0,0.0,265.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.698,0.0,0.0,25.214,0.0,0.969,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6847.0,19022.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0009,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1056.8,3.723,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.78,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.743,0.0,0.0,0.564,0.0,0.0,0.0,18.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,14542.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,28.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664756.0,0.0,266.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.726,0.0,0.0,25.778,0.0,1.086,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6875.0,19154.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.001,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1023.5,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.799,0.0,0.0,0.927,0.0,0.0,0.0,20.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,19.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688656.0,0.0,267.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.787,0.0,0.0,26.704,0.0,0.737,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6894.0,20607.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.001,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1015.8,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.79,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.88,0.0,0.0,1.314,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,33893.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,19.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722549.0,0.0,268.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.814,0.0,0.0,28.019,0.0,0.737,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6913.0,22701.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0009,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1081.0,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.77,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,0.933,0.0,0.0,1.346,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,34701.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,5.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757250.0,0.0,268.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.776,0.0,0.0,29.364,0.0,0.194,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6918.0,24055.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0008,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1202.8,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,1.019,0.0,0.0,1.482,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,38206.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,21.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795456.0,0.0,269.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.776,0.0,0.0,30.846,0.0,0.814,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6939.0,26268.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0008,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1313.4,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.76,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,1.079,0.0,0.0,1.257,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,32416.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,9.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827872.0,0.0,269.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.698,0.0,0.0,32.103,0.0,0.349,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6948.0,27824.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0006,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1545.8,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.77,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,1.135,0.0,0.0,1.057,0.0,0.0,0.0,17.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,27247.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,22.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855119.0,0.0,270.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.681,0.0,0.0,33.159,0.0,0.853,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6970.0,29272.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0006,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1665.9,3.761,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.79,0.0,0.0,0.5,0.0,0.0
10.129,0.0,0.0,1.181,0.0,0.0,0.884,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.791,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,3.202,0.0,0.0,1.0,0.0,0.0,0.0,22808.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,44648.71,0.0,0.0,10.0,83.44,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877927.0,0.0,270.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.582,0.0,0.0,34.044,0.0,0.388,0.0,0.0,0.0,0.0,0.0,16.5,15.504,6980.0,30453.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,0.944,0.0,0.0,0.0,0.0005,0.0,0.0,3.84,0.0,0.0,0.0,0.0,2030.2,3.8,0.0,0.0,0.0,0.0,0.0,25788217.0,0.0,0.79,0.0,0.0,0.5,0.0,0.0
