new_tests_per_thousand,new_tests_smoothed,median_age,total_deaths_per_million,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.26,12890.0,27.3,2.965,0.0,0.28300000000000003,0.215,0.0,5.126,0.14800000000000002,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,307752.0,0.0,8.857000000000003,30.6,148.14600000000004,64.13,0.0,8895.0,0.0326,17.0,0.0,84.26,178.0,15599.0,0.0,424.0
0.272,13342.0,27.3,3.0980000000000003,0.0,0.133,0.222,0.0,5.398,0.15,6.495,0.0,0.0,1.49,390.0,0.0,0.0,0.0,324079.0,0.0,9.0,30.3,156.89,64.13,0.0,9420.0,0.033,8.0,0.0,84.26,186.0,16327.0,0.0,663.0
0.287,13656.0,27.3,3.2310000000000003,0.0,0.133,0.227,0.0,5.685,0.15,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,341336.0,0.0,9.0,29.6,166.8,64.13,0.0,10015.0,0.0338,8.0,0.0,84.26,194.0,17257.0,0.0,525.0
0.245,14075.0,27.3,3.431,0.0,0.2,0.234,0.0,5.93,0.162,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,356067.0,0.0,9.714,28.7,177.40900000000005,64.13,0.0,10652.0,0.0348,12.0,0.0,84.26,206.0,14731.0,0.0,595.0
0.227,14519.0,27.3,3.431,0.0,0.0,0.242,0.0,6.157,0.138,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,369697.0,0.0,8.286,26.9,189.034,64.13,0.0,11350.0,0.0372,0.0,0.0,84.26,206.0,13630.0,0.0,637.0
0.277,15282.0,27.3,3.647,0.0,0.217,0.255,0.0,6.435,0.157,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,386352.0,0.0,9.429,25.1,201.093,64.13,0.0,12074.0,0.0399,13.0,0.0,84.26,219.0,16655.0,0.0,698.0
0.278,15838.0,27.3,3.964,0.0,0.316,0.264,0.0,6.7120000000000015,0.183,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,403018.0,0.0,11.0,24.6,212.168,64.13,0.0,12739.0,0.0407,19.0,0.0,84.26,238.0,16666.0,0.0,724.0
0.309,16258.0,27.3,4.114,0.0,0.15,0.271,0.0,7.021,0.16399999999999998,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,421555.0,0.0,9.857,24.6,225.242,64.13,0.0,13524.0,0.0407,9.0,0.0,84.26,247.0,18537.0,0.0,665.0
0.3,16497.0,27.3,4.347,0.0,0.233,0.275,0.0,7.3210000000000015,0.17800000000000002,7.695,0.0,0.0,1.44,462.0,0.0,0.0,0.0,439559.0,0.0,10.714,23.4,239.083,64.13,0.0,14355.0,0.0427,14.0,0.0,84.26,261.0,18004.0,0.0,785.0
0.355,17077.0,27.3,4.397,0.0,0.05,0.284,0.0,7.676,0.16699999999999998,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,460873.0,0.0,10.0,21.7,258.402,64.13,0.0,15515.0,0.046,3.0,0.0,84.26,264.0,21314.0,0.0,831.0
0.236,17001.0,27.3,4.763,0.0,0.366,0.28300000000000003,0.0,7.912000000000001,0.19,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,475071.0,0.0,11.429,20.6,273.692,64.13,0.0,16433.0,0.0486,22.0,0.0,84.26,286.0,14198.0,0.0,1160.0
0.225,16987.0,27.3,5.1960000000000015,0.0,0.433,0.28300000000000003,0.0,8.138,0.252,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,488609.0,0.0,15.143,20.3,286.466,64.13,0.0,17200.0,0.0492,26.0,0.0,84.26,312.0,13538.0,0.0,918.0
0.287,17073.0,27.3,5.646,0.0,0.45,0.284,0.0,8.425,0.28600000000000003,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,505861.0,0.0,17.143,20.2,299.84,64.13,0.0,18003.0,0.0496,27.0,0.0,84.26,339.0,17252.0,0.0,767.0
0.326,17488.0,27.3,6.146,0.0,0.5,0.29100000000000004,0.0,8.751,0.312,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,525433.0,0.0,18.714,19.1,318.7270000000001,64.13,0.0,19137.0,0.0523,30.0,0.0,84.26,369.0,19572.0,0.0,803.0
0.293,17354.0,27.3,6.612,0.0,0.466,0.289,0.0,9.044,0.35700000000000004,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,543032.0,0.0,21.429,18.4,335.182,64.13,0.0,20125.0,0.0543,28.0,0.0,84.26,397.0,17599.0,0.0,1134.0
0.355,17830.0,27.3,6.779,0.0,0.16699999999999998,0.297,0.0,9.4,0.34700000000000003,18.004,0.0,0.0,1.34,1081.0,0.0,0.0,0.0,564370.0,0.0,20.857,17.9,355.468,64.13,0.0,21343.0,0.056,10.0,0.0,84.26,407.0,21338.0,0.0,988.0
0.325,17569.0,27.3,7.145,0.0,0.366,0.293,0.0,9.724,0.393,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,583855.0,0.0,23.571,17.4,376.12,64.13,0.0,22583.0,0.0575,22.0,0.0,84.26,429.0,19485.0,0.0,1218.0
0.215,17387.0,27.3,8.011000000000001,0.0,0.866,0.29,0.0,9.939,0.464,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,596777.0,0.0,27.857,16.9,393.30800000000005,64.13,0.0,23615.0,0.059,52.0,0.0,84.26,481.0,12922.0,0.0,1240.0
0.153,16769.0,27.3,8.727,0.0,0.716,0.279,0.0,10.093,0.504,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,605991.0,0.0,30.286,16.6,404.117,64.13,0.0,24264.0,0.0602,43.0,0.0,84.26,524.0,9214.0,0.0,1032.0
0.483,18448.0,27.3,9.194,0.0,0.466,0.307,0.0,10.576,0.507,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,634996.0,0.0,30.429,16.3,431.981,64.13,0.0,25937.0,0.0614,28.0,0.0,84.26,552.0,29005.0,0.0,649.0
0.345,18613.0,27.3,9.61,0.0,0.416,0.31,0.0,10.921,0.495,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,655723.0,0.0,29.714,15.8,456.397,64.13,0.0,27403.0,0.0634,25.0,0.0,84.26,577.0,20727.0,0.0,1673.0
0.407,19592.0,27.3,10.176,0.0,0.5660000000000001,0.326,0.0,11.328,0.509,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,680175.0,0.0,30.571,15.0,486.992,64.13,0.0,29240.0,0.0665,34.0,0.0,84.26,611.0,24452.0,0.0,1466.0
0.362,19645.0,27.3,10.709,0.0,0.5329999999999999,0.327,0.0,11.69,0.562,23.75,0.0,0.0,1.4,1426.0,0.0,0.0,0.0,701883.0,0.0,33.714,14.3,515.756,64.13,0.0,30967.0,0.07,32.0,0.0,84.26,643.0,21708.0,0.0,1837.0
0.387,20181.0,27.3,11.375,0.0,0.6659999999999999,0.336,0.0,12.077,0.604,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,725125.0,0.0,36.286,14.0,544.336,64.13,0.0,32683.0,0.0715,40.0,0.0,84.26,683.0,23242.0,0.0,1727.0
0.293,20852.0,27.3,11.742,0.0,0.366,0.34700000000000003,0.0,12.37,0.5329999999999999,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,742742.0,0.0,32.0,13.6,572.216,64.13,0.0,34357.0,0.0736,22.0,0.0,80.56,705.0,17617.0,0.0,1716.0
0.313,22220.0,27.3,12.575,0.0,0.833,0.37,0.0,12.683,0.55,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,761534.0,0.0,33.0,13.5,596.4490000000002,64.13,0.0,35812.0,0.0742,50.0,0.0,80.56,755.0,18792.0,0.0,1674.0
0.407,21569.0,27.3,13.191,0.0,0.616,0.359,0.0,13.09,0.5710000000000001,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,785979.0,0.0,34.286,13.0,624.979,64.13,0.0,37525.0,0.0768,37.0,0.0,80.56,792.0,24445.0,0.0,1455.0
0.578,23565.0,27.3,14.123,0.0,0.933,0.392,0.0,13.668,0.645,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,820675.0,0.0,38.714,12.3,679.3910000000002,64.13,0.0,40792.0,0.0812,56.0,0.0,80.56,848.0,34696.0,0.0,1713.0
0.503,24385.0,27.3,15.123,0.0,0.999,0.406,0.0,14.171,0.7070000000000001,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,850871.0,0.0,42.429,12.0,723.3939999999999,64.13,0.0,43434.0,0.0832,60.0,0.0,80.56,908.0,30196.0,0.0,3267.0
0.679,27112.0,27.3,15.856,0.0,0.733,0.452,0.0,14.851,0.735,33.16,0.0,0.0,1.39,1991.0,0.0,0.0,0.0,891668.0,0.0,44.143,12.6,765.681,64.13,0.0,45973.0,0.0791,44.0,0.0,80.56,952.0,40797.0,0.0,2642.0
0.473,27848.0,27.3,16.622,0.0,0.7659999999999999,0.464,0.0,15.324000000000002,0.7490000000000001,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,920064.0,0.0,45.0,12.5,804.187,64.13,0.0,48285.0,0.08,46.0,0.0,80.56,998.0,28396.0,0.0,2539.0
0.383,28617.0,27.3,17.987000000000005,0.0,1.366,0.477,0.0,15.707,0.892,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,943059.0,0.0,53.57100000000001,12.1,847.39,64.13,0.0,50879.0,0.0825,82.0,0.0,76.85,1080.0,22995.0,0.0,2312.0
0.417,29505.0,27.3,19.353,0.0,1.366,0.491,0.0,16.123,0.968,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,968070.0,0.0,58.143,12.0,882.566,64.13,0.0,52991.0,0.0832,82.0,0.0,76.85,1162.0,25011.0,0.0,2594.0
0.505,30346.0,27.3,20.153,0.0,0.799,0.505,0.0,16.628,0.995,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,998400.0,0.0,59.714,11.9,923.037,64.13,0.0,55421.0,0.0842,48.0,0.0,76.85,1210.0,30330.0,0.0,2112.0
0.5,29675.0,27.3,21.385,0.0,1.232,0.494,0.0,17.128,1.037,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1028399.0,0.0,62.286,11.7,975.451,64.13,0.0,58568.0,0.0856,74.0,0.0,76.85,1284.0,29999.0,0.0,2430.0
0.5329999999999999,29936.0,27.3,22.551,0.0,1.166,0.499,0.0,17.660999999999994,1.061,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1060425.0,0.0,63.714,11.3,1031.395,64.13,0.0,61927.0,0.0883,70.0,0.0,76.85,1354.0,32026.0,0.0,3147.0
0.457,28031.0,27.3,23.7,0.0,1.149,0.467,0.0,18.119,1.121,38.773,0.0,0.0,1.37,2328.0,0.0,0.0,0.0,1087887.0,0.0,67.286,9.9,1094.8339999999996,64.13,0.0,65736.0,0.1007,69.0,0.0,76.85,1423.0,27462.0,0.0,3359.0
0.5670000000000001,28842.0,27.3,24.649,0.0,0.949,0.48,0.0,18.686,1.147,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1121958.0,0.0,68.857,9.3,1166.484,64.13,0.0,70038.0,0.1077,57.0,0.0,76.85,1480.0,34071.0,0.0,3809.0
0.449,29411.0,27.3,26.115,0.0,1.466,0.49,0.0,19.135,1.161,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1148933.0,0.0,69.714,9.1,1224.693,64.13,0.0,73533.0,0.11,88.0,0.0,76.85,1568.0,26975.0,0.0,4302.0
0.393,29206.0,27.3,27.064,0.0,0.949,0.486,0.0,19.528,1.102,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1172513.0,0.0,66.143,8.8,1271.343,64.13,0.0,76334.0,0.1142,57.0,0.0,76.85,1625.0,23580.0,0.0,3495.0
0.58,29851.0,27.3,27.88,0.0,0.816,0.4970000000000001,0.0,20.109,1.104,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1207360.0,0.0,66.286,8.4,1339.263,64.13,0.0,80412.0,0.1196,49.0,0.0,76.85,1674.0,34847.0,0.0,2801.0
0.345,28528.0,27.3,28.93,0.0,1.0490000000000002,0.475,0.0,20.454,1.078,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,1228098.0,0.0,64.714,7.9,1397.189,64.13,0.0,83890.0,0.1268,63.0,0.0,76.85,1737.0,20738.0,0.0,4078.0
0.539,28573.0,27.3,30.495,0.0,1.5659999999999998,0.476,0.0,20.993,1.135,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1260434.0,0.0,68.143,7.8,1460.894,64.13,0.0,87715.0,0.1289,94.0,0.0,76.85,1831.0,32336.0,0.0,3478.0
0.5529999999999999,29389.0,27.3,31.261,0.0,0.7659999999999999,0.489,0.0,21.545,1.08,50.381,0.0,0.0,1.31,3025.0,0.0,0.0,0.0,1293608.0,0.0,64.857,7.6,1543.6029999999996,64.13,0.0,92681.0,0.131,46.0,0.0,76.85,1877.0,33174.0,0.0,3825.0
0.574,29443.0,27.3,32.144,0.0,0.883,0.49,0.0,22.119,1.071,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1328060.0,0.0,64.286,7.6,1620.566,64.13,0.0,97302.0,0.1323,53.0,0.0,76.85,1930.0,34452.0,0.0,4966.0
0.418,29178.0,27.3,33.16,0.0,1.016,0.486,0.0,22.537,1.006,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1353176.0,0.0,60.429,7.3,1691.9820000000002,64.13,0.0,101590.0,0.1374,61.0,0.0,76.85,1991.0,25116.0,0.0,4621.0
0.493,30037.0,27.3,35.009,0.0,1.849,0.5,0.0,23.03,1.135,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1382772.0,0.0,68.143,7.1,1767.23,64.13,0.0,106108.0,0.1416,111.0,0.0,76.85,2102.0,29596.0,0.0,4288.0
0.568,29933.0,27.3,36.724,0.0,1.715,0.499,0.0,23.598000000000006,1.263,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1416894.0,0.0,75.857,6.7,1861.963,64.13,0.0,111796.0,0.1498,103.0,0.0,76.85,2205.0,34122.0,0.0,4518.0
0.718,33131.0,27.3,38.173,0.0,1.449,0.552,0.0,24.317,1.321,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1460012.0,0.0,79.286,6.7,1971.537,64.13,0.0,118375.0,0.1487,87.0,0.0,76.85,2292.0,43118.0,0.0,5688.0
0.551,33239.0,27.3,38.973,0.0,0.799,0.5539999999999999,0.0,24.868,1.211,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1493104.0,0.0,72.714,6.3,2075.048,64.13,0.0,124590.0,0.1585,48.0,0.0,76.85,2340.0,33092.0,0.0,6579.0
0.598,33629.0,27.3,40.189,0.0,1.216,0.56,0.0,25.466,1.275,72.34899999999998,0.0,0.0,1.36,4344.0,0.0,0.0,0.0,1529009.0,0.0,76.571,6.0,2195.13,64.13,0.0,131800.0,0.1662,73.0,0.0,76.85,2413.0,35905.0,0.0,6215.0
0.634,34146.0,27.3,40.905,0.0,0.716,0.569,0.0,26.1,1.252,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1567084.0,0.0,75.143,5.9,2300.623,64.13,0.0,138134.0,0.1708,43.0,0.0,76.85,2456.0,38075.0,0.0,7210.0
0.498,34831.0,27.3,42.121,0.0,1.216,0.58,0.0,26.598000000000006,1.28,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1596995.0,0.0,76.857,5.7,2402.718,64.13,0.0,144264.0,0.175,73.0,0.0,76.85,2529.0,29911.0,0.0,6334.0
0.55,35319.0,27.3,44.252,0.0,2.132,0.588,0.0,27.148000000000003,1.321,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1630008.0,0.0,79.286,5.5,2518.387,64.13,0.0,151209.0,0.1824,128.0,0.0,76.85,2657.0,33013.0,0.0,6130.0
0.615,35721.0,27.3,45.785,0.0,1.5319999999999998,0.595,0.0,27.763,1.294,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,1666939.0,0.0,77.714,5.3,2653.693,64.13,0.0,159333.0,0.1901,92.0,0.0,76.85,2749.0,36931.0,0.0,6945.0
0.653,35159.0,27.3,47.367,0.0,1.582,0.586,0.0,28.416,1.3130000000000002,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1706127.0,0.0,78.857,5.0,2799.058,64.13,0.0,168061.0,0.2019,95.0,0.0,76.85,2844.0,39188.0,0.0,8124.0
0.65,36007.0,27.3,49.166,0.0,1.7990000000000002,0.6,0.0,29.066,1.456,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,1745153.0,0.0,87.429,4.8,2950.002,64.13,0.0,177124.0,0.2084,108.0,0.0,76.85,2952.0,39026.0,0.0,8728.0
0.782,37581.0,27.3,50.398,0.0,1.232,0.626,0.0,29.847,1.459,98.931,0.0,0.0,1.35,5940.0,0.0,0.0,0.0,1792078.0,0.0,87.571,4.7,3130.759,64.13,0.0,187977.0,0.2135,74.0,0.0,76.85,3026.0,46925.0,0.0,9063.0
0.634,37582.0,27.3,53.279,0.0,2.881,0.626,0.0,30.481,1.768,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1830161.0,0.0,106.143,4.5,3276.873,64.13,0.0,196750.0,0.2228,173.0,0.0,76.85,3199.0,38083.0,0.0,10853.0
0.565,38159.0,27.3,55.128,0.0,1.849,0.636,0.0,31.047,1.858,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,1864111.0,0.0,111.571,4.3,3426.285,64.13,0.0,205721.0,0.2301,111.0,0.0,76.85,3310.0,33950.0,0.0,8773.0
0.723,39646.0,27.3,58.326,0.0,3.198,0.66,0.0,31.77,2.01,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1907532.0,0.0,120.714,4.3,3595.067,64.13,0.0,215855.0,0.2329,192.0,0.0,76.85,3502.0,43421.0,0.0,8971.0
0.614,39637.0,27.3,59.99100000000001,0.0,1.666,0.66,0.0,32.384,2.03,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1944399.0,0.0,121.857,4.2,3741.798,64.13,0.0,224665.0,0.2355,100.0,0.0,76.85,3602.0,36867.0,0.0,10134.0
0.936,42063.0,27.3,61.957,0.0,1.965,0.701,0.0,33.319,2.084,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,2000569.0,0.0,125.143,4.2,3969.538,64.13,0.0,238339.0,0.2387,118.0,0.0,76.85,3720.0,56170.0,0.0,8810.0
0.944,44583.0,27.3,64.288,0.0,2.332,0.743,0.0,34.263000000000005,2.16,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,2057232.0,0.0,129.714,4.2,4175.194,64.13,0.0,250687.0,0.2357,140.0,0.0,76.85,3860.0,56663.0,0.0,13674.0
0.855,45213.0,27.3,66.137,0.0,1.849,0.753,0.0,35.118,2.248,120.599,0.0,0.0,1.27,7241.0,0.0,0.0,0.0,2108570.0,0.0,135.0,4.2,4399.987,64.13,0.0,264184.0,0.2408,111.0,0.0,76.85,3971.0,51338.0,0.0,12348.0
0.763,46319.0,27.3,67.936,0.0,1.7990000000000002,0.7709999999999999,0.0,35.881,2.094,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,2154391.0,0.0,125.714,4.1,4600.813,64.13,0.0,276242.0,0.2452,108.0,0.0,80.56,4079.0,45821.0,0.0,13497.0
0.67,47216.0,27.3,69.485,0.0,1.5490000000000002,0.7859999999999999,0.0,36.551,2.051,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,2194624.0,0.0,123.143,4.0,4793.245,64.13,0.0,287796.0,0.2483,93.0,0.0,80.56,4172.0,40233.0,0.0,12058.0
0.635,46458.0,27.3,72.383,0.0,2.898,0.774,0.0,37.186,2.008,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2232738.0,0.0,120.571,3.9,4968.056,64.13,0.0,298292.0,0.2535,174.0,0.0,80.56,4346.0,38114.0,0.0,11554.0
0.7559999999999999,47675.0,27.3,74.165,0.0,1.7819999999999998,0.794,0.0,37.942,2.025,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,2278127.0,0.0,121.571,3.9,5180.524,64.13,0.0,311049.0,0.2588,107.0,0.0,80.56,4453.0,45389.0,0.0,10496.0
0.779,46336.0,27.3,77.762,0.0,3.597,0.772,0.0,38.722,2.258,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,2324923.0,0.0,135.571,3.8,5399.904,64.13,0.0,324221.0,0.2648,216.0,0.0,80.56,4669.0,46796.0,0.0,12757.0
0.802,45117.0,27.3,80.01100000000002,0.0,2.248,0.7509999999999999,0.0,39.523,2.246,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,2373053.0,0.0,134.857,3.6,5622.6309999999985,64.13,0.0,337594.0,0.2752,135.0,0.0,80.56,4804.0,48130.0,0.0,13172.0
0.828,44882.0,27.3,82.40899999999998,0.0,2.398,0.748,0.0,40.351,2.325,137.504,0.0,0.0,1.09,8256.0,0.0,0.0,0.0,2422741.0,0.0,139.571,3.6,5843.893,64.13,0.0,350879.0,0.2759,144.0,0.0,80.56,4948.0,49688.0,0.0,13373.0
0.816,45337.0,27.3,83.825,0.0,1.416,0.755,0.0,41.167,2.27,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,2471747.0,0.0,136.286,3.6,6067.886,64.13,0.0,364328.0,0.2776,85.0,0.0,80.56,5033.0,49006.0,0.0,13285.0
0.565,44432.0,27.3,86.156,0.0,2.332,0.74,0.0,41.732,2.382,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,2505646.0,0.0,143.0,3.6,6222.778,64.13,0.0,373628.0,0.276,140.0,0.0,80.56,5173.0,33899.0,0.0,13449.0
0.521,43455.0,27.3,89.404,0.0,3.248,0.7240000000000001,0.0,42.252,2.432,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,2536921.0,0.0,146.0,3.6,6358.849,64.13,0.0,381798.0,0.2745,195.0,0.0,80.56,5368.0,31275.0,0.0,9300.0
0.809,43907.0,27.3,98.931,0.0,9.527,0.731,0.0,43.06100000000001,3.5380000000000003,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,2585474.0,0.0,212.429,3.7,6577.863,64.13,0.0,394948.0,0.273,572.0,0.0,80.56,5940.0,48553.0,0.0,8170.0
0.777,43883.0,27.3,101.479,0.0,2.548,0.731,0.0,43.838,3.388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2632106.0,0.0,203.429,3.7,6796.11,64.13,0.0,408052.0,0.2729,153.0,0.0,80.56,6093.0,46632.0,0.0,13150.0
0.872,44491.0,27.3,105.643,0.0,4.164,0.741,0.0,44.71,3.662,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,2684488.0,0.0,219.857,3.7,7028.347,64.13,0.0,421996.0,0.271,250.0,0.0,80.56,6343.0,52382.0,0.0,13104.0
0.772,44010.0,27.3,110.839,0.0,5.1960000000000015,0.733,0.0,45.482,4.061,147.63,0.0,0.0,0.96,8864.0,0.0,0.0,0.0,2730812.0,0.0,243.857,3.7,7231.605,64.13,0.0,434200.0,0.2705,312.0,0.0,80.56,6655.0,46324.0,0.0,13944.0
0.716,43147.0,27.3,112.738,0.0,1.899,0.7190000000000001,0.0,46.197,4.13,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,2773778.0,0.0,248.0,3.7,7418.691,64.13,0.0,445433.0,0.2685,114.0,0.0,80.56,6769.0,42966.0,0.0,12204.0
0.474,42366.0,27.3,117.701,0.0,4.963,0.706,0.0,46.67100000000001,4.506,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,2802211.0,0.0,270.571,3.8,7536.875,64.13,0.0,452529.0,0.2661,298.0,0.0,84.26,7067.0,28433.0,0.0,11233.0
0.473,41959.0,27.3,120.865,0.0,3.164,0.6990000000000001,0.0,47.144,4.494,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,2830635.0,0.0,269.857,3.8,7657.324,64.13,0.0,459761.0,0.2654,190.0,0.0,84.26,7257.0,28424.0,0.0,7096.0
0.708,41098.0,27.3,124.863,0.0,3.997,0.684,0.0,47.853,3.705,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,2873163.0,0.0,222.429,3.8,7846.558000000001,64.13,0.0,471123.0,0.2648,240.0,0.0,84.26,7497.0,42528.0,0.0,7232.0
0.748,40849.0,27.3,130.109,0.0,5.246,0.68,0.0,48.6,4.09,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2918049.0,0.0,245.571,3.9,8030.529,64.13,0.0,482169.0,0.2592,315.0,0.0,78.7,7812.0,44886.0,0.0,11362.0
0.691,39292.0,27.3,133.32299999999998,0.0,3.214,0.654,0.0,49.291,3.954,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,2959535.0,0.0,237.429,3.9,8213.966999999999,64.13,0.0,493183.0,0.2588,193.0,0.0,78.7,8005.0,41486.0,0.0,11046.0
0.7070000000000001,38739.0,27.3,135.78799999999998,0.0,2.465,0.645,0.0,49.99800000000001,3.564,143.366,0.0,0.0,0.83,8608.0,0.0,0.0,0.0,3001985.0,0.0,214.0,3.9,8382.3,64.13,0.0,503290.0,0.2548,148.0,0.0,78.7,8153.0,42450.0,0.0,11014.0
0.579,37572.0,27.3,139.336,0.0,3.548,0.626,0.0,50.578,3.8,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,3036779.0,0.0,228.143,4.0,8518.787,64.13,0.0,511485.0,0.2511,213.0,0.0,78.7,8366.0,34794.0,0.0,10107.0
0.365,36641.0,27.3,142.217,0.0,2.881,0.61,0.0,50.94300000000001,3.502,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3058695.0,0.0,210.286,4.0,8608.341,64.13,0.0,516862.0,0.2508,173.0,0.0,75.0,8539.0,21916.0,0.0,8195.0
0.325,35367.0,27.3,147.963,0.0,5.746,0.589,0.0,51.267,3.871,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,3078202.0,0.0,232.429,4.0,8682.556,64.13,0.0,521318.0,0.2486,345.0,0.0,75.0,8884.0,19507.0,0.0,5377.0
0.583,34290.0,27.3,154.858,0.0,6.895,0.5710000000000001,0.0,51.85,4.285,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,3113191.0,0.0,257.286,4.1,8825.106,64.13,0.0,529877.0,0.2448,414.0,0.0,75.0,9298.0,34989.0,0.0,4456.0
0.61,33108.0,27.3,159.955,0.0,5.096,0.551,0.0,52.46,4.2639999999999985,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3149807.0,0.0,256.0,4.1,8963.46,64.13,0.0,538184.0,0.2417,306.0,0.0,75.0,9604.0,36616.0,0.0,8559.0
0.564,32018.0,27.3,165.03400000000005,0.0,5.08,0.5329999999999999,0.0,53.024,4.53,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,3183658.0,0.0,272.0,4.3,9084.908,64.13,0.0,545476.0,0.2333,305.0,0.0,75.0,9909.0,33851.0,0.0,8307.0
