aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,OutdoorOver500,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,new_vaccinations,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,MasksMandatoryAllSpacesPartial,gdp_per_capita,new_cases,life_expectancy,GymsSportsCentres,ClosHigh,AdaptationOfWorkplace,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,new_tests_smoothed,QuarantineForInternationalTravellers,total_cases,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.849,0.0,0.0,0.804,0.0,0.0,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.876,0.0,0.0,0.0,0.0,0.0,0.0,420.294,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,290.0,0.0,0.0,0.0,10312.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,0.0,42658.576,1045.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,5453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208761.0,0.0,24.931,3196.521,0.0,0.0,0.0,4889.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,17.947,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,9355.0,0.0,37183.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.159,0.0,0.0,5.64,0.0,0.0,0.0,0.0,6.3,468.78,92.931,0.0,0.0,0.0,301.0,0.0,11632334.0,0.0,0.98,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,0.803,0.0,0.0,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.581,0.0,0.0,0.0,0.0,0.0,0.0,424.678,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,230.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,167.065,81.48,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,42658.576,1313.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,5683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215961.0,0.0,19.772,3309.396,0.0,0.0,0.0,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,1943.0,0.0,18.566,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,9343.0,0.0,38496.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.15,0.0,0.0,5.64,0.0,0.0,0.0,0.0,6.7,488.552,92.071,0.0,0.0,0.0,297.571,0.0,11632334.0,0.0,0.97,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,0.867,0.0,0.0,1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.641,0.0,0.0,0.0,0.0,0.0,0.0,429.492,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,145.0,0.0,0.0,0.0,11916.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,42658.576,1487.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,5828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227877.0,0.0,12.465,3437.229,0.0,0.0,0.0,4996.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,10088.0,0.0,39983.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.144,0.0,0.0,5.64,0.0,0.0,0.0,0.0,6.9,501.017,92.759,0.0,0.0,0.0,275.0,0.0,11632334.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,0.901,0.0,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.609,0.0,0.0,0.0,0.0,0.0,0.0,409.634,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,170.0,0.0,0.0,0.0,10878.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,42658.576,973.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,5998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238755.0,0.0,14.614,3520.876,0.0,0.0,0.0,4765.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,20.525,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,10476.0,0.0,40956.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.133,0.0,0.0,5.64,0.0,0.0,0.0,0.0,7.5,515.632,87.687,0.0,0.0,0.0,263.0,0.0,11632334.0,0.0,0.93,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,0.957,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.376,0.0,0.0,0.0,0.0,0.0,0.0,389.174,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,264.0,0.0,0.0,0.0,15588.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,993.0,0.0,0.0,42658.576,933.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,6262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254343.0,0.0,22.695,3601.083,0.0,0.0,0.0,4527.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,21.865,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,11134.0,0.0,41889.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.12,0.0,0.0,5.64,0.0,0.0,0.0,0.0,8.3,538.327,85.365,0.0,0.0,0.0,260.286,0.0,11632334.0,0.0,0.89,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.039,0.0,0.0,1.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.055,0.0,0.0,0.0,0.0,0.0,0.0,374.216,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,228.0,0.0,0.0,0.0,17379.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,42658.576,908.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,6490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271722.0,0.0,19.601,3679.141,0.0,0.0,0.0,4353.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,23.359,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,12082.0,0.0,42797.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.106,0.0,0.0,5.64,0.0,0.0,0.0,0.0,9.4,557.928,83.388,0.0,0.0,0.0,233.286,0.0,11632334.0,0.0,0.87,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.134,0.0,0.0,1.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.618,0.0,0.0,0.0,0.0,0.0,0.0,360.633,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,189.0,0.0,0.0,0.0,19068.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,934.0,0.0,0.0,42658.576,1496.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,6679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290790.0,0.0,16.248,3807.748,0.0,0.0,0.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,24.998,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,13192.0,0.0,44293.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.091,0.0,0.0,5.64,0.0,0.0,0.0,0.0,11.0,574.175,80.293,0.0,0.0,0.0,216.571,0.0,11632334.0,0.0,0.84,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.219,0.0,0.0,1.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.979,0.0,0.0,0.0,0.0,0.0,0.0,340.172,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,238.0,0.0,0.0,0.0,17193.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,42658.576,1032.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,6917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307983.0,0.0,20.46,3896.467,0.0,0.0,0.0,3957.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,26.476,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,14175.0,0.0,45325.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.078,0.0,0.0,5.64,0.0,0.0,0.0,0.0,12.8,594.636,77.457,0.0,0.0,0.0,209.143,0.0,11632334.0,0.0,0.82,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.301,0.0,0.0,1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.329,0.0,0.0,0.0,0.0,0.0,0.0,341.118,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,177.0,0.0,0.0,0.0,13879.0,0.0,0.0,0.0,0.0,123.238,81.48,0.0,0.0,0.0,0.0,0.0,903.0,0.0,0.0,42658.576,809.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321862.0,0.0,15.216,3966.014,0.0,0.0,0.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,1434.0,0.0,27.67,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,15129.0,0.0,46134.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.071,0.0,0.0,5.64,0.0,0.0,0.0,0.0,14.1,609.852,77.628,0.0,0.0,0.0,201.571,0.0,11632334.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.369,0.0,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.936,0.0,0.0,0.0,0.0,0.0,0.0,341.806,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,113.0,0.0,0.0,0.0,17472.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,876.0,0.0,0.0,42658.576,553.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339334.0,0.0,9.714,4013.554,0.0,0.0,0.0,3976.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,29.172,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,15922.0,0.0,46687.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.06,0.0,0.0,5.64,0.0,0.0,0.0,0.0,16.7,619.566,75.307,0.0,0.0,0.0,197.0,0.0,11632334.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.485,0.0,0.0,1.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.371,0.0,0.0,0.0,0.0,0.0,0.0,320.916,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,124.0,0.0,0.0,0.0,20371.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0,42658.576,647.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359705.0,0.0,10.66,4069.175,0.0,0.0,0.0,3733.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,30.923,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,17279.0,0.0,47334.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.054,0.0,0.0,5.64,0.0,0.0,0.0,0.0,18.5,630.226,68.516,0.0,0.0,0.0,190.429,0.0,11632334.0,0.0,0.76,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.572,0.0,0.0,1.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.216,0.0,0.0,0.0,0.0,0.0,0.0,310.256,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,170.0,0.0,0.0,0.0,22660.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,42658.576,525.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382365.0,0.0,14.614,4114.308,0.0,0.0,0.0,3609.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,32.871,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,18289.0,0.0,47859.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.045,0.0,0.0,5.64,0.0,0.0,0.0,0.0,22.2,644.84,66.109,0.0,0.0,0.0,177.0,0.0,11632334.0,0.0,0.74,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.664,0.0,0.0,2.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.558,0.0,0.0,0.0,0.0,0.0,0.0,291.085,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,93.0,0.0,0.0,0.0,24870.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,42658.576,660.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407235.0,0.0,7.995,4171.046,0.0,0.0,0.0,3386.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,35.009,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,19359.0,0.0,48519.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.039,0.0,0.0,5.64,0.0,0.0,0.0,0.0,25.6,652.835,64.389,0.0,0.0,0.0,157.714,0.0,11632334.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.719,0.0,0.0,2.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.576,0.0,0.0,0.0,0.0,0.0,0.0,267.272,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,109.0,0.0,0.0,0.0,23551.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,42658.576,513.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430786.0,0.0,9.37,4215.147,0.0,0.0,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,37.033,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,19999.0,0.0,49032.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.033,0.0,0.0,5.64,0.0,0.0,0.0,0.0,30.3,662.206,59.317,0.0,0.0,0.0,146.286,0.0,11632334.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.711,0.0,0.0,1.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.414,0.0,0.0,0.0,0.0,0.0,0.0,264.779,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,62.0,0.0,0.0,0.0,16482.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0.0,42658.576,485.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447268.0,0.0,5.33,4256.841,0.0,0.0,0.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,38.45,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,19898.0,0.0,49517.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.031,0.0,0.0,5.64,0.0,0.0,0.0,0.0,32.3,667.536,58.802,0.0,0.0,0.0,121.143,0.0,11632334.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.705,0.0,0.0,1.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211,0.0,0.0,0.0,0.0,0.0,0.0,261.684,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,79.0,0.0,0.0,0.0,13430.0,0.0,0.0,0.0,0.0,78.976,81.48,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,42658.576,389.0,81.63,-1.0,0.0,0.0,0.0,0.0,0.0,7844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460698.0,0.0,6.791,4290.283,0.0,0.0,0.0,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,919.0,0.0,39.605,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,19834.0,0.0,49906.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,-1.0,0.931,0.0,0.0,0.0,0.029,0.0,0.0,5.64,0.0,0.0,0.0,-1.0,34.5,674.327,56.309,0.0,0.0,0.0,107.143,0.0,11632334.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.775,1.0,0.0,1.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.806,0.0,0.0,0.0,0.0,0.0,0.0,264.779,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,80.0,0.0,0.0,0.0,23199.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,0.0,0.0,1.0,1.0,646.0,0.0,1.0,42658.576,361.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,7924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483897.0,0.0,6.877,4321.317,0.0,0.0,0.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,41.599,0.0,0.0,1.0,0.0,0.0,0.0,31.4,18.571,20652.0,0.0,50267.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.027,0.0,0.0,5.64,0.0,0.0,0.0,0.0,37.0,681.205,55.535,0.0,0.0,0.0,102.429,0.0,11632334.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.789,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413,0.0,0.0,0.0,0.0,0.0,0.0,246.554,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,92.0,0.0,0.0,0.0,21521.0,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,42658.576,242.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,8016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505418.0,0.0,7.909,4342.121,0.0,0.0,0.0,2868.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,43.449,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,20816.0,0.0,50509.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,689.114,50.033,0.0,0.0,0.0,97.857,0.0,11632334.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.766,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.292,0.0,0.0,0.0,0.0,0.0,0.0,232.026,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,323.0,0.0,0.0,0.0,20762.0,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,42658.576,272.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,8339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526180.0,0.0,27.767,4365.504,0.0,0.0,0.0,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,45.234,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,20545.0,0.0,50781.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,716.881,46.594,0.0,0.0,0.0,119.714,0.0,11632334.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.731,0.0,0.0,1.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083,0.0,0.0,0.0,0.0,0.0,0.0,219.646,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,76.0,0.0,0.0,0.0,22031.0,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,42658.576,639.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548211.0,0.0,6.534,4420.437,0.0,0.0,0.0,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,47.128,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,20139.0,0.0,51420.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,723.415,43.671,0.0,0.0,0.0,117.286,0.0,11632334.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.76,0.0,0.0,2.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.046,0.0,0.0,0.0,0.0,0.0,0.0,204.688,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,106.0,0.0,0.0,0.0,25882.0,0.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,42658.576,591.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,8521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574093.0,0.0,9.113,4471.244,0.0,0.0,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,49.353,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,20472.0,0.0,52011.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.028,0.0,0.0,5.64,0.0,0.0,0.0,0.0,35.7,732.527,43.156,0.0,0.0,0.0,116.857,0.0,11632334.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
