new_tests_per_thousand,new_tests_smoothed,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,hospital_beds_per_thousand,new_cases,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million
0.062,2610.0,0.762,27.049,347.778,0.0,0.024,0.021,0.0,0.383,0.035,13.05,351.0,0.0,0.0,1.72,0.0,0.0,0.0,48229.0,0.0,4.4289999999999985,8.7,32.606,84.63,0.0,39002.223,4110.0,0.1154,3.0,43.52,96.0,7876.0,0.0,0.0
0.036000000000000004,2986.0,0.777,27.049,347.778,0.0,0.016,0.024,0.0,0.419,0.035,13.05,234.0,0.0,0.0,1.7,0.0,0.0,0.0,52773.0,0.0,4.4289999999999985,9.4,35.581,84.63,0.0,39002.223,4485.0,0.1067,2.0,45.37,98.0,4544.0,0.0,0.0
0.011,2848.0,0.833,27.049,347.778,0.0,0.056,0.023,0.0,0.43,0.037000000000000005,13.05,375.0,0.0,0.0,1.74,0.0,0.0,0.0,54156.0,0.0,4.714,8.0,39.825,84.63,0.0,39002.223,5020.0,0.1246,7.0,45.37,105.0,1383.0,0.0,0.0
0.023,2920.0,0.8959999999999999,27.049,347.778,0.0,0.063,0.023,0.0,0.452,0.043,13.05,535.0,0.0,0.0,1.73,0.0,0.0,0.0,56997.0,0.0,5.4289999999999985,7.3,44.538,84.63,0.0,39002.223,5614.0,0.1368,8.0,45.37,113.0,2841.0,0.0,0.0
0.043,3217.0,0.992,27.049,347.778,0.0,0.095,0.026,0.0,0.495,0.05,13.05,594.0,0.0,0.0,1.66,0.0,0.0,0.0,62386.0,0.0,6.2860000000000005,7.3,49.583,84.63,0.0,39002.223,6250.0,0.1375,12.0,45.37,125.0,5389.0,0.0,0.0
0.013,3414.0,1.095,27.049,347.778,0.0,0.103,0.027000000000000003,0.0,0.508,0.058,13.05,636.0,0.0,0.0,1.56,0.0,0.0,0.0,64030.0,0.0,7.286,7.0,55.144,84.63,0.0,39002.223,6951.0,0.1434,13.0,45.37,138.0,1644.0,0.0,0.0
0.0,3391.0,1.166,27.049,347.778,0.0,0.071,0.027000000000000003,0.0,0.508,0.061,13.05,701.0,0.0,0.0,1.43,0.0,0.0,0.0,64087.0,0.0,7.713999999999999,6.6,59.286,84.63,0.0,39002.223,7473.0,0.1515,9.0,45.37,147.0,57.0,0.0,0.0
0.073,3587.0,1.238,27.049,347.778,0.0,0.071,0.028,0.0,0.5820000000000001,0.068,13.05,522.0,0.0,0.0,1.31,0.0,0.0,0.0,73339.0,0.0,8.571,6.9,61.666,84.63,0.0,39002.223,7773.0,0.1459,9.0,45.37,156.0,9252.0,0.0,0.0
0.065,4117.0,1.349,27.049,347.778,0.0,0.111,0.033,0.0,0.647,0.08199999999999999,13.05,300.0,0.0,0.0,1.23,0.0,0.0,0.0,81594.0,0.0,10.286,7.6,65.664,84.63,0.0,39002.223,8277.0,0.1316,14.0,45.37,170.0,8255.0,0.0,0.0
0.005,4019.0,1.476,27.049,347.778,0.0,0.127,0.032,0.0,0.653,0.092,13.05,504.0,0.0,0.0,1.17,0.0,0.0,0.0,82287.0,0.0,11.571,7.4,70.09100000000001,84.63,0.0,39002.223,8835.0,0.1356,16.0,45.37,186.0,693.0,0.0,0.0
0.042,4374.0,1.618,27.049,347.778,0.0,0.14300000000000002,0.035,0.0,0.695,0.103,13.05,558.0,0.0,0.0,1.12,0.0,0.0,0.0,87612.0,0.0,13.0,8.1,74.557,84.63,0.0,39002.223,9398.0,0.1236,18.0,47.22,204.0,5325.0,0.0,0.0
0.033,4196.0,1.722,27.049,347.778,0.0,0.103,0.033,0.0,0.728,0.104,13.05,563.0,0.0,0.0,1.08,0.0,0.0,0.0,91761.0,0.0,13.143,7.9,79.0,84.63,0.0,39002.223,9958.0,0.1262,13.0,47.22,217.0,4149.0,0.0,0.0
0.008,4105.0,1.872,27.049,347.778,0.0,0.151,0.033,0.0,0.736,0.111,13.05,560.0,0.0,0.0,1.03,0.0,0.0,0.0,92765.0,0.0,14.0,8.0,83.681,84.63,0.0,39002.223,10548.0,0.1252,19.0,47.22,236.0,1004.0,0.0,0.0
0.023,4519.0,2.023,27.049,347.778,0.0,0.151,0.036000000000000004,0.0,0.759,0.122,13.05,590.0,0.0,0.0,0.99,0.0,0.0,0.0,95718.0,0.0,15.429,9.2,86.584,84.63,0.0,39002.223,10914.0,0.1088,19.0,47.22,255.0,2953.0,0.0,0.0
0.054000000000000006,4171.0,2.182,27.049,347.778,0.0,0.159,0.033,0.0,0.813,0.135,13.05,366.0,0.0,0.0,0.96,0.0,0.0,0.0,102534.0,0.0,17.0,8.4,89.31299999999997,84.63,0.0,39002.223,11258.0,0.1194,20.0,47.22,275.0,6816.0,0.0,0.0
0.044,3783.0,2.404,27.049,347.778,0.0,0.222,0.03,0.0,0.857,0.151,13.05,344.0,0.0,0.0,0.89,0.0,0.0,0.0,108076.0,0.0,19.0,7.9,92.352,84.63,0.0,39002.223,11641.0,0.127,28.0,47.22,303.0,5542.0,0.0,0.0
0.035,4315.0,2.562,27.049,347.778,0.0,0.159,0.034,0.0,0.892,0.155,13.05,383.0,0.0,0.0,0.84,0.0,0.0,0.0,112491.0,0.0,19.571,9.4,95.493,84.63,0.0,39002.223,12037.0,0.106,20.0,47.22,323.0,4415.0,0.0,0.0
0.042,4318.0,2.785,27.049,347.778,0.0,0.222,0.034,0.0,0.935,0.16699999999999998,13.05,396.0,0.0,0.0,0.81,0.0,0.0,0.0,117840.0,0.0,21.0,9.8,98.92,84.63,0.0,39002.223,12469.0,0.1016,28.0,47.22,351.0,5349.0,0.0,0.0
0.041,4467.0,2.8560000000000003,27.049,347.778,0.0,0.071,0.035,0.0,0.976,0.162,13.05,432.0,0.0,0.0,0.76,0.0,0.0,0.0,123027.0,0.0,20.429,10.8,101.975,84.63,0.0,39002.223,12854.0,0.0926,9.0,47.22,360.0,5187.0,0.0,0.0
0.01,4502.0,3.007,27.049,347.778,0.0,0.151,0.036000000000000004,0.0,0.986,0.162,13.05,385.0,0.0,0.0,0.72,0.0,0.0,0.0,124277.0,0.0,20.429,11.9,104.609,84.63,0.0,39002.223,13186.0,0.0837,19.0,47.22,379.0,1250.0,0.0,0.0
0.009000000000000001,4242.0,3.134,27.049,347.778,0.0,0.127,0.034,0.0,0.995,0.159,13.05,332.0,0.0,0.0,0.71,0.0,0.0,0.0,125413.0,0.0,20.0,11.9,106.346,84.63,0.0,39002.223,13405.0,0.0839,16.0,47.22,395.0,1136.0,0.0,0.0
0.068,4489.0,3.3080000000000003,27.049,347.778,0.0,0.175,0.036000000000000004,0.0,1.063,0.161,13.05,219.0,0.0,0.0,0.72,0.0,0.0,0.0,133958.0,0.0,20.286,13.6,107.703,84.63,0.0,39002.223,13576.0,0.0738,22.0,47.22,417.0,8545.0,0.0,0.0
0.026,4161.0,3.459,27.049,347.778,0.0,0.151,0.033,0.0,1.088,0.151,13.05,171.0,0.0,0.0,0.71,0.0,0.0,0.0,137202.0,0.0,19.0,13.1,109.956,84.63,0.0,39002.223,13860.0,0.0762,19.0,47.22,436.0,3244.0,0.0,0.0
0.006999999999999999,3656.0,3.602,27.049,347.778,0.0,0.14300000000000002,0.029,0.0,1.095,0.14800000000000002,13.05,284.0,0.0,0.0,0.67,0.0,0.0,0.0,138081.0,0.0,18.714,12.6,111.669,84.63,0.0,39002.223,14076.0,0.0797,18.0,47.22,454.0,879.0,0.0,0.0
0.064,4052.0,3.816,27.049,347.778,0.0,0.214,0.032,0.0,1.16,0.147,13.05,216.0,0.0,0.0,0.66,0.0,0.0,0.0,146207.0,0.0,18.571,15.6,113.319,84.63,0.0,39002.223,14284.0,0.064,27.0,47.22,481.0,8126.0,0.0,0.0
0.054000000000000006,4286.0,4.046,27.049,347.778,0.0,0.23,0.034,0.0,1.214,0.17,13.05,208.0,0.0,0.0,0.7,0.0,0.0,0.0,153027.0,0.0,21.429,17.6,115.493,84.63,0.0,39002.223,14558.0,0.0568,29.0,47.22,510.0,6820.0,0.0,0.0
0.006999999999999999,4233.0,4.252,27.049,347.778,0.0,0.206,0.034,0.0,1.221,0.17800000000000002,13.05,274.0,0.0,0.0,0.72,0.0,0.0,0.0,153907.0,0.0,22.429,17.7,117.897,84.63,0.0,39002.223,14861.0,0.0565,26.0,47.22,536.0,880.0,0.0,0.0
0.008,4215.0,4.4430000000000005,27.049,347.778,0.0,0.19,0.033,0.0,1.229,0.187,13.05,303.0,0.0,0.0,0.71,0.0,0.0,0.0,154919.0,0.0,23.571,17.8,119.484,84.63,0.0,39002.223,15061.0,0.0561,24.0,47.22,560.0,1012.0,0.0,0.0
0.011,3185.0,4.617,27.049,347.778,0.0,0.175,0.025,0.0,1.24,0.187,13.05,200.0,0.0,0.0,0.66,0.0,0.0,0.0,156251.0,0.0,23.571,13.5,120.816,84.63,0.0,39002.223,15229.0,0.0741,22.0,47.22,582.0,1332.0,0.0,0.0
0.012,2945.0,4.704,27.049,347.778,0.0,0.087,0.023,0.0,1.252,0.17800000000000002,13.05,168.0,0.0,0.0,0.56,0.0,0.0,0.0,157820.0,0.0,22.429,13.8,121.808,84.63,0.0,39002.223,15354.0,0.0725,11.0,47.22,593.0,1569.0,0.0,0.0
0.004,2884.0,4.8,27.049,347.778,0.0,0.095,0.023,0.0,1.256,0.171,13.05,125.0,0.0,0.0,0.48,0.0,0.0,0.0,158267.0,0.0,21.571,14.6,122.609,84.63,0.0,39002.223,15455.0,0.0683,12.0,47.22,605.0,447.0,0.0,0.0
0.103,3581.0,4.895,27.049,347.778,0.0,0.095,0.028,0.0,1.359,0.154,13.05,101.0,0.0,0.0,0.42,0.0,0.0,0.0,171272.0,0.0,19.429,19.8,123.387,84.63,0.0,39002.223,15553.0,0.0506,12.0,47.22,617.0,13005.0,0.0,0.0
0.085,4132.0,5.03,27.049,347.778,0.0,0.135,0.033,0.0,1.443,0.141,13.05,98.0,0.0,0.0,0.41,0.0,0.0,0.0,181952.0,0.0,17.714000000000006,26.7,124.077,84.63,0.0,39002.223,15640.0,0.0374,17.0,47.22,634.0,10680.0,0.0,0.0
0.018000000000000002,4330.0,5.188,27.049,347.778,0.0,0.159,0.034,0.0,1.461,0.134,13.05,87.0,0.0,0.0,0.44,0.0,0.0,0.0,184217.0,0.0,16.857,33.9,124.989,84.63,0.0,39002.223,15755.0,0.0295,20.0,47.22,654.0,2265.0,0.0,0.0
0.032,4756.0,5.284,27.049,347.778,0.0,0.095,0.038,0.0,1.493,0.12,13.05,115.0,0.0,0.0,0.46,0.0,0.0,0.0,188212.0,0.0,15.143,43.6,125.537,84.63,0.0,39002.223,15824.0,0.0229,12.0,47.22,666.0,3995.0,0.0,0.0
0.048,5422.0,5.434,27.049,347.778,0.0,0.151,0.043,0.0,1.541,0.117,13.05,69.0,0.0,0.0,0.48,0.0,0.0,0.0,194205.0,0.0,14.714,60.1,125.83,84.63,0.0,39002.223,15861.0,0.0167,19.0,47.22,685.0,5993.0,0.0,0.0
0.002,5239.0,5.609,27.049,347.778,0.0,0.175,0.042,0.0,1.543,0.129,13.05,37.0,0.0,0.0,0.49,0.0,0.0,0.0,194493.0,0.0,16.285999999999998,61.7,126.52,84.63,0.0,39002.223,15948.0,0.0162,22.0,47.22,707.0,288.0,0.0,0.0
0.08,6614.0,5.76,27.049,347.778,0.0,0.151,0.052000000000000005,0.0,1.6230000000000002,0.13699999999999998,13.05,87.0,0.0,0.0,0.47,0.0,0.0,0.0,204567.0,0.0,17.285999999999998,85.3,126.917,84.63,0.0,39002.223,15998.0,0.0117,19.0,47.22,726.0,10074.0,0.0,0.0
0.047,5594.0,5.8870000000000005,27.049,347.778,0.0,0.127,0.044,0.0,1.669,0.142,13.05,50.0,0.0,0.0,0.46,0.0,0.0,0.0,210433.0,0.0,17.857,72.1,127.695,84.63,0.0,39002.223,16096.0,0.0139,16.0,40.74,742.0,5866.0,0.0,0.0
0.025,4510.0,6.029,27.049,347.778,0.0,0.14300000000000002,0.036000000000000004,0.0,1.694,0.14300000000000002,13.05,98.0,0.0,0.0,0.42,0.0,0.0,0.0,213525.0,0.0,18.0,62.1,128.107,84.63,0.0,39002.223,16148.0,0.0161,18.0,40.74,760.0,3092.0,0.0,0.0
0.034,4806.0,6.1720000000000015,27.049,347.778,0.0,0.14300000000000002,0.038,0.0,1.7280000000000002,0.141,13.05,52.0,0.0,0.0,0.41,0.0,0.0,0.0,217862.0,0.0,17.714000000000006,75.3,128.535,84.63,0.0,39002.223,16202.0,0.0133,18.0,40.74,778.0,4337.0,0.0,0.0
0.04,4948.0,6.244,27.049,347.778,0.0,0.071,0.039,0.0,1.768,0.13699999999999998,13.05,54.0,0.0,0.0,0.42,0.0,0.0,0.0,222849.0,0.0,17.285999999999998,86.2,128.726,84.63,0.0,39002.223,16226.0,0.0116,9.0,40.74,787.0,4987.0,0.0,0.0
0.047,4946.0,6.315,27.049,347.778,0.0,0.071,0.039,0.0,1.815,0.126,13.05,24.0,0.0,0.0,0.45,0.0,0.0,0.0,228829.0,0.0,15.857,87.0,128.988,84.63,0.0,39002.223,16259.0,0.0115,9.0,40.74,796.0,5980.0,0.0,0.0
0.026,5365.0,6.386,27.049,347.778,0.0,0.071,0.043,0.0,1.841,0.111,13.05,33.0,0.0,0.0,0.44,0.0,0.0,0.0,232050.0,0.0,14.0,110.8,129.21,84.63,0.0,39002.223,16287.0,0.009000000000000001,9.0,40.74,805.0,3221.0,0.0,0.0
0.029,4450.0,6.489,27.049,347.778,0.0,0.103,0.035,0.0,1.87,0.104,13.05,28.0,0.0,0.0,0.44,0.0,0.0,0.0,235719.0,0.0,13.143,96.4,129.48,84.63,0.0,39002.223,16321.0,0.0104,13.0,40.74,818.0,3669.0,0.0,0.0
0.036000000000000004,4267.0,6.553,27.049,347.778,0.0,0.063,0.034,0.0,1.906,0.095,13.05,34.0,0.0,0.0,0.42,0.0,0.0,0.0,240299.0,0.0,12.0,112.3,129.805,84.63,0.0,39002.223,16362.0,0.0089,8.0,40.74,826.0,4580.0,0.0,0.0
0.028,4324.0,6.6320000000000014,27.049,347.778,0.0,0.079,0.034,0.0,1.934,0.086,13.05,41.0,0.0,0.0,0.42,0.0,0.0,0.0,243794.0,0.0,10.857,127.7,129.987,84.63,0.0,39002.223,16385.0,0.0078,10.0,40.74,836.0,3495.0,0.0,0.0
0.022,4100.0,6.704,27.049,347.778,0.0,0.071,0.033,0.0,1.956,0.076,13.05,23.0,0.0,0.0,0.5,0.0,0.0,0.0,246563.0,0.0,9.571,138.0,130.186,84.63,0.0,39002.223,16410.0,0.0072,9.0,40.74,845.0,2769.0,0.0,0.0
0.01,3567.0,6.759,27.049,347.778,0.0,0.056,0.028,0.0,1.966,0.07400000000000001,13.05,25.0,0.0,0.0,0.61,0.0,0.0,0.0,247815.0,0.0,9.286,111.0,130.511,84.63,0.0,39002.223,16451.0,0.009000000000000001,7.0,40.74,852.0,1252.0,0.0,0.0
0.029,3229.0,6.799,27.049,347.778,0.0,0.04,0.026,0.0,1.995,0.069,13.05,41.0,0.0,0.0,0.67,0.0,0.0,0.0,251435.0,0.0,8.714,106.1,130.67700000000002,84.63,0.0,39002.223,16472.0,0.0094,5.0,31.48,857.0,3620.0,0.0,0.0
0.024,3197.0,6.846,27.049,347.778,0.0,0.048,0.025,0.0,2.018,0.066,13.05,21.0,0.0,0.0,0.73,0.0,0.0,0.0,254429.0,0.0,8.286,104.1,130.915,84.63,0.0,39002.223,16502.0,0.0096,6.0,34.26,863.0,2994.0,0.0,0.0
0.024,3102.0,6.902,27.049,347.778,0.0,0.056,0.025,0.0,2.042,0.059,13.05,30.0,0.0,0.0,0.83,0.0,0.0,0.0,257433.0,0.0,7.4289999999999985,104.9,131.122,84.63,0.0,39002.223,16528.0,0.0095,7.0,34.26,870.0,3004.0,0.0,0.0
0.032,3016.0,7.013,27.049,347.778,0.0,0.111,0.024,0.0,2.074,0.066,13.05,26.0,0.0,0.0,0.96,0.0,0.0,0.0,261414.0,0.0,8.286,93.4,131.59799999999998,84.63,0.0,39002.223,16588.0,0.0107,14.0,34.26,884.0,3981.0,0.0,0.0
0.028,3017.0,7.061,27.049,347.778,0.0,0.048,0.024,0.0,2.102,0.061,13.05,60.0,0.0,0.0,1.03,0.0,0.0,0.0,264915.0,0.0,7.713999999999999,76.5,132.17700000000002,84.63,0.0,39002.223,16661.0,0.0131,6.0,34.26,890.0,3501.0,0.0,0.0
0.021,3001.0,7.1,27.049,347.778,0.0,0.04,0.024,0.0,2.123,0.057,13.05,73.0,0.0,0.0,0.98,0.0,0.0,0.0,267567.0,0.0,7.143,71.0,132.534,84.63,0.0,39002.223,16706.0,0.0141,5.0,34.26,895.0,2652.0,0.0,0.0
0.013,3058.0,7.124,27.049,347.778,0.0,0.024,0.024,0.0,2.136,0.052000000000000005,13.05,45.0,0.0,0.0,0.94,0.0,0.0,0.0,269224.0,0.0,6.5710000000000015,73.8,132.812,84.63,0.0,39002.223,16741.0,0.0135,3.0,34.26,898.0,1657.0,0.0,0.0
0.03,3083.0,7.14,27.049,347.778,0.0,0.016,0.024,0.0,2.166,0.049,13.05,35.0,0.0,0.0,0.96,0.0,0.0,0.0,273013.0,0.0,6.143,70.5,133.105,84.63,0.0,39002.223,16778.0,0.0142,2.0,28.7,900.0,3789.0,0.0,0.0
0.036000000000000004,3301.0,7.164,27.049,347.778,0.0,0.024,0.026,0.0,2.202,0.045,13.05,37.0,0.0,0.0,0.96,0.0,0.0,0.0,277539.0,0.0,5.714,70.7,133.51,84.63,0.0,39002.223,16829.0,0.0142,3.0,28.7,903.0,4526.0,0.0,0.0
0.032,3441.0,7.2029999999999985,27.049,347.778,0.0,0.04,0.027000000000000003,0.0,2.233,0.043,13.05,51.0,0.0,0.0,0.91,0.0,0.0,0.0,281518.0,0.0,5.4289999999999985,73.0,133.74,84.63,0.0,39002.223,16858.0,0.0137,5.0,28.7,908.0,3979.0,0.0,0.0
0.036000000000000004,3529.0,7.2429999999999986,27.049,347.778,0.0,0.04,0.028,0.0,2.27,0.033,13.05,29.0,0.0,0.0,0.88,0.0,0.0,0.0,286118.0,0.0,4.143,78.7,134.089,84.63,0.0,39002.223,16902.0,0.0127,5.0,28.7,913.0,4600.0,0.0,0.0
0.039,3735.0,7.275,27.049,347.778,0.0,0.032,0.03,0.0,2.309,0.031,13.05,44.0,0.0,0.0,0.89,0.0,0.0,0.0,291057.0,0.0,3.857,90.8,134.46200000000002,84.63,0.0,39002.223,16949.0,0.011,4.0,28.7,917.0,4939.0,0.0,0.0
0.026,3816.0,7.291,27.049,347.778,0.0,0.016,0.03,0.0,2.335,0.027000000000000003,13.05,47.0,0.0,0.0,0.93,0.0,0.0,0.0,294277.0,0.0,3.429,92.4,134.827,84.63,0.0,39002.223,16995.0,0.0108,2.0,28.7,919.0,3220.0,0.0,0.0
0.014,3825.0,7.291,27.049,347.778,0.0,0.0,0.03,0.0,2.3480000000000003,0.024,13.05,46.0,0.0,0.0,0.92,0.0,0.0,0.0,296002.0,0.0,3.0,91.7,135.128,84.63,0.0,39002.223,17033.0,0.0109,0.0,28.7,919.0,1725.0,0.0,0.0
0.036000000000000004,3929.0,7.315,27.049,347.778,0.0,0.024,0.031,0.0,2.384,0.025,13.05,38.0,0.0,0.0,0.93,0.0,0.0,0.0,300518.0,0.0,3.143,99.6,135.295,84.63,0.0,39002.223,17054.0,0.01,3.0,28.7,922.0,4516.0,0.0,0.0
0.036000000000000004,3940.0,7.322,27.049,347.778,0.0,0.008,0.031,0.0,2.421,0.023,13.05,21.0,0.0,0.0,1.01,0.0,0.0,0.0,305118.0,0.0,2.857,102.1,135.65200000000002,84.63,0.0,39002.223,17099.0,0.0098,1.0,28.7,923.0,4600.0,0.0,0.0
0.04,4099.0,7.337999999999999,27.049,347.778,0.0,0.016,0.033,0.0,2.461,0.019,13.05,45.0,0.0,0.0,1.03,0.0,0.0,0.0,310210.0,0.0,2.4290000000000003,103.6,135.937,84.63,0.0,39002.223,17135.0,0.0097,2.0,28.7,925.0,5092.0,0.0,0.0
0.036000000000000004,4095.0,7.337999999999999,27.049,347.778,0.0,0.0,0.032,0.0,2.497,0.014,13.05,36.0,0.0,0.0,1.06,0.0,0.0,0.0,314783.0,0.0,1.714,103.5,136.286,84.63,0.0,39002.223,17179.0,0.0097,0.0,28.7,925.0,4573.0,0.0,0.0
0.041,4124.0,7.37,27.049,347.778,0.0,0.032,0.033,0.0,2.5380000000000003,0.014,13.05,44.0,0.0,0.0,1.15,0.0,0.0,0.0,319928.0,0.0,1.714,99.2,136.77,84.63,0.0,39002.223,17240.0,0.0101,4.0,28.7,929.0,5145.0,0.0,0.0
0.021,4041.0,7.386,27.049,347.778,0.0,0.016,0.032,0.0,2.559,0.014,13.05,61.0,0.0,0.0,1.22,0.0,0.0,0.0,322561.0,0.0,1.714,97.5,137.127,84.63,0.0,39002.223,17285.0,0.0103,2.0,28.7,931.0,2633.0,0.0,0.0
0.012,4001.0,7.386,27.049,347.778,0.0,0.0,0.032,0.0,2.57,0.014,13.05,45.0,0.0,0.0,1.33,0.0,0.0,0.0,324012.0,0.0,1.714,85.6,137.722,84.63,0.0,39002.223,17360.0,0.0117,0.0,28.7,931.0,1451.0,0.0,0.0
0.034,3971.0,7.402,27.049,347.778,0.0,0.016,0.032,0.0,2.605,0.012,13.05,75.0,0.0,0.0,1.33,0.0,0.0,0.0,328312.0,0.0,1.571,73.5,138.293,84.63,0.0,39002.223,17432.0,0.0136,2.0,28.7,933.0,4300.0,0.0,0.0
0.035,3951.0,7.441,27.049,347.778,0.0,0.04,0.031,0.0,2.64,0.017,13.05,72.0,0.0,0.0,1.19,0.0,0.0,0.0,332774.0,0.0,2.143,73.8,138.627,84.63,0.0,39002.223,17474.0,0.0136,5.0,28.7,938.0,4462.0,0.0,0.0
0.011,3416.0,7.449,27.049,347.778,0.0,0.008,0.027000000000000003,0.0,2.651,0.016,13.05,42.0,0.0,0.0,1.13,0.0,0.0,0.0,334122.0,0.0,2.0,62.1,138.99200000000002,84.63,0.0,39002.223,17520.0,0.0161,1.0,28.7,939.0,1348.0,0.0,0.0
0.049,3645.0,7.457000000000002,27.049,347.778,0.0,0.008,0.029,0.0,2.7,0.017,13.05,46.0,0.0,0.0,1.12,0.0,0.0,0.0,340298.0,0.0,2.143,62.2,139.539,84.63,0.0,39002.223,17589.0,0.0161,1.0,28.7,940.0,6176.0,0.0,0.0
0.038,3599.0,7.608,27.049,347.778,0.0,0.151,0.029,0.0,2.738,0.034,13.05,69.0,0.0,0.0,1.09,0.0,0.0,0.0,345121.0,0.0,4.2860000000000005,61.4,140.023,84.63,0.0,39002.223,17650.0,0.0163,19.0,28.7,959.0,4823.0,0.0,0.0
0.02,3576.0,7.608,27.049,347.778,0.0,0.0,0.028,0.0,2.758,0.032,13.05,61.0,0.0,0.0,1.12,0.0,0.0,0.0,347595.0,0.0,4.0,58.3,140.531,84.63,0.0,39002.223,17714.0,0.0171,0.0,28.7,959.0,2474.0,0.0,0.0
0.033,3959.0,7.616,27.049,347.778,0.0,0.008,0.031,0.0,2.79,0.033,13.05,64.0,0.0,0.0,1.13,0.0,0.0,0.0,351722.0,0.0,4.143,67.8,140.967,84.63,0.0,39002.223,17769.0,0.0148,1.0,25.93,960.0,4127.0,0.0,0.0
0.043,4112.0,7.624,27.049,347.778,0.0,0.008,0.033,0.0,2.833,0.032,13.05,55.0,0.0,0.0,1.19,0.0,0.0,0.0,357098.0,0.0,4.0,75.7,141.308,84.63,0.0,39002.223,17812.0,0.0132,1.0,25.93,961.0,5376.0,0.0,0.0
0.03,4007.0,7.6560000000000015,27.049,347.778,0.0,0.032,0.032,0.0,2.862,0.031,13.05,43.0,0.0,0.0,1.28,0.0,0.0,0.0,360820.0,0.0,3.857,71.0,141.76,84.63,0.0,39002.223,17869.0,0.0141,4.0,25.93,965.0,3722.0,0.0,0.0
0.039,4525.0,7.687,27.049,347.778,0.0,0.032,0.036000000000000004,0.0,2.902,0.034,13.05,57.0,0.0,0.0,1.39,0.0,0.0,0.0,365799.0,0.0,4.2860000000000005,71.2,142.52200000000005,84.63,0.0,39002.223,17965.0,0.014,4.0,25.93,969.0,4979.0,0.0,0.0
0.035,4279.0,7.7029999999999985,27.049,347.778,0.0,0.016,0.034,0.0,2.937,0.035,13.05,96.0,0.0,0.0,1.37,0.0,0.0,0.0,370254.0,0.0,4.4289999999999985,65.4,143.172,84.63,0.0,39002.223,18047.0,0.0153,2.0,25.93,971.0,4455.0,0.0,0.0
0.038,4270.0,7.7029999999999985,27.049,347.778,0.0,0.0,0.034,0.0,2.975,0.014,13.05,82.0,0.0,0.0,1.4,0.0,0.0,0.0,375012.0,0.0,1.714,59.5,144.005,84.63,0.0,39002.223,18152.0,0.0168,0.0,25.93,971.0,4758.0,0.0,0.0
0.028,4421.0,7.711,27.049,347.778,0.0,0.008,0.035,0.0,3.003,0.015,13.05,105.0,0.0,0.0,1.45,0.0,0.0,0.0,378545.0,0.0,1.857,58.4,144.735,84.63,0.0,39002.223,18244.0,0.0171,1.0,25.93,972.0,3533.0,0.0,0.0
0.012,4048.0,7.711,27.049,347.778,0.0,0.0,0.032,0.0,3.015,0.014,13.05,92.0,0.0,0.0,1.55,0.0,0.0,0.0,380058.0,0.0,1.714,48.2,145.632,84.63,0.0,39002.223,18357.0,0.0208,0.0,25.93,972.0,1513.0,0.0,0.0
0.044,4067.0,7.727,27.049,347.778,0.0,0.016,0.032,0.0,3.059,0.015,13.05,113.0,0.0,0.0,1.63,0.0,0.0,0.0,385568.0,0.0,1.857,43.5,146.504,84.63,0.0,39002.223,18467.0,0.023,2.0,25.93,974.0,5510.0,0.0,0.0
0.037000000000000005,4200.0,7.727,27.049,347.778,0.0,0.0,0.033,0.0,3.096,0.01,13.05,110.0,0.0,0.0,1.67,0.0,0.0,0.0,390219.0,0.0,1.286,39.9,147.599,84.63,0.0,39002.223,18605.0,0.025,0.0,25.93,974.0,4651.0,0.0,0.0
0.052000000000000005,4426.0,7.7429999999999986,27.049,347.778,0.0,0.016,0.035,0.0,3.148,0.008,13.05,138.0,0.0,0.0,1.67,0.0,0.0,0.0,396783.0,0.0,1.0,40.4,148.607,84.63,0.0,39002.223,18732.0,0.0248,2.0,25.93,976.0,6564.0,0.0,0.0
0.043,4570.0,7.751,27.049,347.778,0.0,0.008,0.036000000000000004,0.0,3.1910000000000003,0.006999999999999999,13.05,127.0,0.0,0.0,1.73,0.0,0.0,0.0,402243.0,0.0,0.857,36.4,150.14600000000004,84.63,0.0,39002.223,18926.0,0.0275,1.0,25.93,977.0,5460.0,0.0,0.0
0.052000000000000005,4833.0,7.751,27.049,347.778,0.0,0.0,0.038,0.0,3.2430000000000003,0.006999999999999999,13.05,194.0,0.0,0.0,1.77,0.0,0.0,0.0,408840.0,0.0,0.857,33.0,152.129,84.63,0.0,39002.223,19176.0,0.0303,0.0,25.93,977.0,6597.0,0.0,0.0
0.025,4776.0,7.751,27.049,347.778,0.0,0.0,0.038,0.0,3.268,0.006,13.05,250.0,0.0,0.0,1.75,0.0,0.0,0.0,411974.0,0.0,0.7140000000000001,27.7,154.303,84.63,0.0,39002.223,19450.0,0.0361,0.0,25.93,977.0,3134.0,0.0,0.0
