aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,HotelsOtherAccommodationPartial,EntertainmentVenues,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,RestaurantsCafesPartial,new_vaccinations,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,MasksMandatoryClosedSpacesPartial,new_vaccinations_smoothed,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,QuarantineForInternationalTravellers,new_tests_smoothed,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,icu_patients_per_million,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.748,0.0,0.0,0.638,0.0,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,0.0,0.0,23.333,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,2976.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,68.0,0.0,45436.686,0.0,11.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319484.0,0.0,0.221,1756.262,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,35.329,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,15882.0,0.0,5773.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,7.52,68.561,0.0,0.0,0.0,2.857,0.0,9043072.0,0.0,0.88,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.686,0.0,0.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,22.669,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,3.0,0.0,0.0,0.0,9830.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,59.0,0.0,45436.686,0.0,79.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329314.0,0.0,0.332,1764.998,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,36.416,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,15961.0,0.0,6204.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,6.524,68.893,0.0,0.0,0.0,2.429,0.0,9043072.0,0.0,0.97,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.695,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,0.0,0.0,0.0,0.0,20.789,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,1.0,0.0,0.0,0.0,6938.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,55.0,0.0,45436.686,0.0,36.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336252.0,0.0,0.111,1768.979,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,37.183,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,15997.0,0.0,6285.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,6.082,69.003,0.0,0.0,0.0,2.286,0.0,9043072.0,0.0,0.98,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.738,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,19.905,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,8354.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,54.0,0.0,45436.686,0.0,61.0,81.54,0.0,0.0,0.0,-1.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344606.0,0.0,0.221,1775.724,0.0,0.0,0.0,180.0,-1.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,38.107,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16058.0,0.0,6673.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,-1.0,0.0,5.971,69.224,0.0,0.0,0.0,2.429,0.0,9043072.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.747,1.0,0.0,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,18.246,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,6745.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,47.0,0.0,45436.686,0.0,51.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351351.0,0.0,0.221,1781.364,0.0,0.0,0.0,165.0,0.0,0.0,1.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,38.853,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16109.0,0.0,6755.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,5.197,69.445,0.0,0.0,0.0,2.0,0.0,9043072.0,0.0,1.02,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.722,0.0,0.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,17.472,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,1.0,0.0,0.0,0.0,6042.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,50.0,0.0,45436.686,0.0,92.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357393.0,0.0,0.111,1791.537,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,39.521,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16201.0,0.0,6529.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,5.529,69.556,0.0,0.0,0.0,2.0,0.0,9043072.0,0.0,1.02,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.727,0.0,0.0,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,16.477,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,5116.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,48.0,0.0,45436.686,0.0,41.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362509.0,0.0,0.0,1796.071,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,40.087,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16242.0,0.0,6572.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,5.308,69.556,0.0,0.0,0.0,1.571,0.0,9043072.0,0.0,0.97,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.736,0.0,0.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,16.698,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45436.686,0.0,27.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366069.0,0.0,0.0,1799.057,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-1.0,0.0,0.0,40.481,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16269.0,0.0,6655.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,4.976,69.556,0.0,0.0,0.0,1.286,0.0,9043072.0,0.0,0.92,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.681,0.0,0.0,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,15.813,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,3.0,0.0,0.0,0.0,6366.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,39.0,0.0,45436.686,0.0,52.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372435.0,0.0,0.332,1804.807,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,41.185,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16321.0,0.0,6160.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,4.313,69.888,0.0,0.0,0.0,1.286,0.0,9043072.0,0.0,0.89,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.685,0.0,0.0,0.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,15.15,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,1.0,0.0,0.0,0.0,7157.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45436.686,0.0,32.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379592.0,0.0,0.111,1808.346,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,41.976,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16353.0,0.0,6191.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,4.092,69.998,0.0,0.0,0.0,1.286,0.0,9043072.0,0.0,0.86,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.648,0.0,0.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,17.251,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45436.686,0.0,51.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385637.0,0.0,0.0,1813.985,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,42.644,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16404.0,0.0,5862.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.539,69.998,0.0,0.0,0.0,1.0,0.0,9043072.0,0.0,0.83,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.618,0.0,0.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,14.154,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,4851.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45436.686,0.0,32.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390488.0,0.0,0.221,1817.524,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,43.181,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16436.0,0.0,5591.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.428,70.22,0.0,0.0,0.0,1.0,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.616,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,12.827,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,4.0,0.0,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,28.0,0.0,45436.686,0.0,50.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396363.0,0.0,0.442,1823.053,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,43.831,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16486.0,0.0,5567.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.096,70.662,0.0,0.0,0.0,1.429,0.0,9043072.0,0.0,0.79,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.622,0.0,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,11.943,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,1.0,0.0,0.0,0.0,5494.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,29.0,0.0,45436.686,0.0,17.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401857.0,0.0,0.111,1824.933,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,44.438,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16503.0,0.0,5621.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.207,70.772,0.0,0.0,0.0,1.571,0.0,9043072.0,0.0,0.77,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.62,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,11.943,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,1.0,0.0,0.0,0.0,3484.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,31.0,0.0,45436.686,0.0,36.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405341.0,0.0,0.111,1828.914,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,44.823,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16539.0,0.0,5610.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.428,70.883,0.0,0.0,0.0,1.714,0.0,9043072.0,0.0,0.79,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.612,0.0,0.0,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,10.505,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,5844.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45436.686,0.0,18.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411185.0,0.0,0.221,1830.904,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,45.47,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16557.0,0.0,5536.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.539,71.104,0.0,0.0,0.0,1.571,0.0,9043072.0,0.0,0.78,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.618,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,9.289,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,2.0,0.0,0.0,0.0,7521.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45436.686,0.0,34.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418706.0,0.0,0.221,1834.664,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,46.301,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16591.0,0.0,5588.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.539,71.325,0.0,0.0,0.0,1.714,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.659,0.0,0.0,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,8.515,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,23.0,0.0,0.0,0.0,8666.0,0.0,0.0,0.0,0.0,0.0,59.26,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45436.686,0.0,37.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427372.0,0.0,2.543,1838.756,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,47.26,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16628.0,0.0,5962.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,3.317,73.869,0.0,0.0,0.0,5.0,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.692,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,8.625,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,0.0,0.0,0.0,-1.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,25.0,0.0,45436.686,0.0,27.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434302.0,0.0,0.0,1841.741,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,48.026,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16655.0,0.0,6259.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,2.765,73.869,0.0,0.0,0.0,4.714,0.0,9043072.0,0.0,0.79,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.723,0.0,0.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.0,0.0,0.0,0.0,0.0,0.0,8.294,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,7841.0,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,23.0,0.0,45436.686,0.0,30.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442143.0,0.0,0.0,1845.059,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,48.893,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16685.0,0.0,6540.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,2.543,73.869,0.0,0.0,0.0,4.143,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,0.737,0.0,0.0,0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.0,0.0,0.0,0.0,0.0,0.0,7.741,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,0.0,0.0,0.0,0.0,6391.0,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,27.0,0.0,45436.686,0.0,46.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448534.0,0.0,0.0,1850.146,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,16731.0,0.0,6668.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,2.986,73.869,0.0,0.0,0.0,4.0,0.0,9043072.0,0.0,0.84,0.0,0.0,0.7,0.0,0.0
