new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,hosp_patients_per_million,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,total_boosters_per_hundred,icu_patients_per_million,hosp_patients,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
1.238,52847.0,0.0,105.599,7.513,238.521,16.984,4.037,0.0,0.158,1.388,0.0,131.493,0.139,0.0,2.154,286.0,16.6,0.0,0.0,0.99,0.0,0.0,7.37,0.0,5005681.0,0.0,5.2860000000000005,141.6,3211.918,0.0,122271.0,0.0071,6.0,0.0,67.13,9080.0,47111.0,0.0,82.0,630.0
1.16,53125.0,0.0,105.599,7.171,238.652,16.984,4.037,0.0,0.131,1.396,0.0,132.653,0.135,0.0,2.075,273.0,16.6,0.0,0.0,1.0,0.0,0.0,7.37,0.0,5049821.0,0.0,5.143,144.2,3220.035,0.0,122580.0,0.0069,5.0,0.0,67.13,9085.0,44140.0,0.0,79.0,345.0
1.445,54413.0,0.0,105.599,7.04,238.81,16.984,4.037,0.0,0.158,1.429,0.0,134.09799999999998,0.135,0.0,2.049,268.0,16.6,0.0,0.0,1.01,0.0,0.0,7.37,0.0,5104825.0,0.0,5.143,139.2,3232.407,0.0,123051.0,0.0072,6.0,0.0,67.13,9091.0,55004.0,0.0,78.0,309.0
1.656,55267.0,0.0,105.599,7.119,238.915,16.984,4.037,0.0,0.105,1.452,0.0,135.754,0.131,0.0,2.049,271.0,16.6,0.0,0.0,1.01,0.0,0.0,7.37,0.0,5167879.0,0.0,5.0,148.1,3243.256,0.0,123464.0,0.0068,4.0,0.0,67.13,9095.0,63054.0,0.0,78.0,471.0
1.692,56072.0,0.0,105.599,6.961,239.073,16.984,4.037,0.0,0.158,1.473,0.0,137.446,0.139,0.0,2.075,265.0,16.6,0.0,0.0,1.02,0.0,0.0,7.37,0.0,5232301.0,0.0,5.2860000000000005,151.8,3248.668,0.0,123670.0,0.0066,6.0,0.0,67.13,9101.0,64422.0,0.0,79.0,413.0
1.731,57061.0,0.0,105.599,6.909,239.204,16.984,4.037,0.0,0.131,1.499,0.0,139.178,0.146,0.0,2.075,263.0,16.6,0.0,0.0,1.03,0.0,0.0,7.37,0.0,5298207.0,0.0,5.5710000000000015,157.9,3252.766,0.0,123826.0,0.0063,5.0,0.0,67.13,9106.0,65906.0,0.0,79.0,206.0
1.411,56195.0,0.0,105.599,6.436,239.257,16.984,4.037,0.0,0.053,1.476,0.0,140.589,0.128,0.0,1.918,245.0,16.6,0.0,0.0,1.05,0.0,0.0,7.37,0.0,5351934.0,0.0,4.857,186.5,3258.256,0.0,124035.0,0.0054,2.0,0.0,67.13,9108.0,53727.0,0.0,73.0,156.0
1.325,56671.0,0.0,105.599,6.725,239.519,16.984,4.037,0.0,0.263,1.489,0.0,141.914,0.14300000000000002,0.0,1.918,256.0,16.6,0.0,0.0,1.08,0.0,0.0,7.37,0.0,5402380.0,0.0,5.4289999999999985,148.9,3281.9240000000004,0.0,124936.0,0.0067,10.0,0.0,67.13,9118.0,50446.0,0.0,73.0,209.0
1.266,57250.0,0.0,105.599,6.8039999999999985,239.677,16.984,4.037,0.0,0.158,1.504,0.0,143.18,0.146,0.0,1.944,259.0,16.6,0.0,0.0,1.09,0.0,0.0,7.37,0.0,5450573.0,0.0,5.5710000000000015,149.0,3290.672,0.0,125269.0,0.0067,6.0,0.0,67.13,9124.0,48193.0,0.0,74.0,901.0
1.5019999999999998,57560.0,0.0,105.599,6.488,239.756,16.984,4.037,0.0,0.079,1.5119999999999998,0.0,144.68200000000004,0.135,0.0,1.944,247.0,16.6,0.0,0.0,1.09,0.0,0.0,7.37,0.0,5507747.0,0.0,5.143,164.2,3296.871,0.0,125505.0,0.0061,3.0,0.0,67.13,9127.0,57174.0,0.0,74.0,333.0
1.594,57222.0,0.0,105.599,6.252000000000002,240.123,16.984,4.037,0.0,0.368,1.503,0.0,146.276,0.173,0.0,1.786,238.0,16.6,0.0,0.0,1.11,0.0,0.0,7.37,0.0,5568435.0,0.0,6.5710000000000015,145.8,3315.443,0.0,126212.0,0.0069,14.0,0.0,67.13,9141.0,60688.0,0.0,68.0,236.0
1.69,57208.0,0.0,105.599,6.0939999999999985,240.15,16.984,4.037,0.0,0.026,1.503,0.0,147.966,0.154,0.0,1.5759999999999998,232.0,16.6,0.0,0.0,1.11,0.0,0.0,7.37,0.0,5632757.0,0.0,5.857,145.6,3320.933,0.0,126421.0,0.0069,1.0,0.0,67.13,9142.0,64322.0,0.0,60.0,707.0
1.618,56591.0,0.0,105.599,5.937,240.255,16.984,4.037,0.0,0.105,1.487,0.0,149.584,0.15,0.0,1.419,226.0,16.6,0.0,0.0,1.12,0.0,0.0,7.37,0.0,5694345.0,0.0,5.714,138.8,3327.737,0.0,126680.0,0.0072,4.0,0.0,67.13,9146.0,61588.0,0.0,54.0,209.0
1.444,56770.0,0.0,105.599,6.016,240.465,16.984,4.037,0.0,0.21,1.491,0.0,151.028,0.173,0.0,1.419,229.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,5749324.0,0.0,6.5710000000000015,116.9,3347.5170000000007,0.0,127433.0,0.0086,8.0,0.0,67.13,9154.0,54979.0,0.0,54.0,259.0
1.121,55659.0,0.0,105.599,6.199,240.596,16.984,4.037,0.0,0.131,1.462,0.0,152.149,0.154,0.0,1.419,236.0,16.6,0.0,0.0,1.12,0.0,0.0,7.37,0.0,5791993.0,0.0,5.857,137.1,3356.58,0.0,127778.0,0.0073,5.0,0.0,64.35,9159.0,42669.0,0.0,54.0,753.0
1.137,54956.0,0.0,105.599,6.121,240.728,16.984,4.037,0.0,0.131,1.444,0.0,153.286,0.15,0.0,1.392,233.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,5835264.0,0.0,5.714,129.5,3368.69,0.0,128239.0,0.0077,5.0,0.0,64.35,9164.0,43271.0,0.0,53.0,345.0
1.436,54597.0,0.0,105.599,6.382999999999999,240.833,16.984,4.037,0.0,0.105,1.4340000000000002,0.0,154.721,0.154,0.0,1.524,243.0,16.6,0.0,0.0,1.15,0.0,0.0,7.37,0.0,5889923.0,0.0,5.857,119.4,3380.958,0.0,128706.0,0.0084,4.0,0.0,64.35,9168.0,54659.0,0.0,58.0,461.0
1.649,54896.0,0.0,105.599,6.646,241.174,16.984,4.037,0.0,0.341,1.442,0.0,156.371,0.15,0.0,1.55,253.0,16.6,0.0,0.0,1.15,0.0,0.0,7.37,0.0,5952708.0,0.0,5.714,126.4,3395.327,0.0,129253.0,0.0079,13.0,0.0,67.13,9181.0,62785.0,0.0,59.0,467.0
1.801,55503.0,0.0,105.599,6.382999999999999,241.253,16.984,4.037,0.0,0.079,1.4580000000000002,0.0,158.172,0.158,0.0,1.629,243.0,16.6,0.0,0.0,1.17,0.0,0.0,7.37,0.0,6021277.0,0.0,6.0,122.9,3403.969,0.0,129582.0,0.0081,3.0,0.0,67.13,9184.0,68569.0,0.0,62.0,547.0
1.777,56367.0,0.0,105.599,6.357,241.279,16.984,4.037,0.0,0.026,1.481,0.0,159.94899999999996,0.146,0.0,1.655,242.0,16.6,0.0,0.0,1.18,0.0,0.0,7.37,0.0,6088912.0,0.0,5.5710000000000015,125.3,3410.458,0.0,129829.0,0.008,1.0,0.0,67.13,9185.0,67635.0,0.0,63.0,329.0
1.5219999999999998,56787.0,0.0,105.599,6.488,241.489,16.984,4.037,0.0,0.21,1.492,0.0,161.47,0.146,0.0,1.76,247.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,6146834.0,0.0,5.5710000000000015,116.4,3437.252,0.0,130849.0,0.0086,8.0,0.0,67.13,9193.0,57922.0,0.0,67.0,247.0
1.444,58543.0,0.0,105.599,7.171,241.595,16.984,4.037,0.0,0.105,1.538,0.0,162.914,0.14300000000000002,0.0,1.891,273.0,16.6,0.0,0.0,1.19,0.0,0.0,7.37,0.0,6201792.0,0.0,5.4289999999999985,113.6,3451.332000000001,0.0,131385.0,0.0088,4.0,0.0,67.13,9197.0,54958.0,0.0,72.0,1020.0
1.273,59285.0,0.0,105.599,7.04,241.647,16.984,4.037,0.0,0.053,1.557,0.0,164.187,0.131,0.0,1.734,268.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,6250262.0,0.0,5.0,111.6,3466.331,0.0,131956.0,0.009000000000000001,2.0,0.0,67.13,9199.0,48470.0,0.0,66.0,536.0
1.534,59819.0,0.0,105.599,6.6720000000000015,241.805,16.984,4.037,0.0,0.158,1.571,0.0,165.72099999999998,0.139,0.0,1.629,254.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,6308657.0,0.0,5.2860000000000005,108.0,3482.776,0.0,132582.0,0.0093,6.0,0.0,67.13,9205.0,58395.0,0.0,62.0,571.0
1.639,59763.0,0.0,105.599,6.83,241.831,16.984,4.037,0.0,0.026,1.57,0.0,167.36,0.094,0.0,1.707,260.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,6371047.0,0.0,3.571,106.1,3498.931,0.0,133197.0,0.0094,1.0,0.0,67.13,9206.0,62390.0,0.0,65.0,626.0
1.813,59829.0,0.0,105.599,6.436,241.857,16.984,4.037,0.0,0.026,1.5719999999999998,0.0,169.173,0.086,0.0,1.681,245.0,16.6,0.0,0.0,1.21,0.0,0.0,7.37,0.0,6440078.0,0.0,3.286,104.6,3509.176,0.0,133587.0,0.0096,1.0,0.0,67.13,9207.0,69031.0,0.0,64.0,615.0
1.818,60054.0,0.0,105.599,6.4620000000000015,241.91,16.984,4.037,0.0,0.053,1.578,0.0,170.991,0.09,0.0,1.734,246.0,16.6,0.0,0.0,1.22,0.0,0.0,7.37,0.0,6509289.0,0.0,3.429,101.9,3518.843,0.0,133955.0,0.0098,2.0,0.0,67.13,9209.0,69211.0,0.0,66.0,390.0
1.737,61224.0,0.0,105.599,6.62,241.989,16.984,4.037,0.0,0.079,1.608,0.0,172.72799999999995,0.071,0.0,1.76,252.0,16.6,0.0,0.0,1.23,0.0,0.0,7.37,0.0,6575400.0,0.0,2.714,122.9,3528.825,0.0,134335.0,0.0081,3.0,0.0,67.13,9212.0,66111.0,0.0,67.0,368.0
1.5019999999999998,61540.0,0.0,105.599,6.567,242.172,16.984,4.037,0.0,0.184,1.617,0.0,174.23,0.083,0.0,1.734,250.0,16.6,0.0,0.0,1.27,0.0,0.0,7.37,0.0,6632575.0,0.0,3.143,97.0,3567.992,0.0,135826.0,0.0103,7.0,0.0,63.43,9219.0,57175.0,0.0,66.0,380.0
1.411,62289.0,0.0,105.599,6.909,242.278,16.984,4.037,0.0,0.105,1.636,0.0,175.641,0.09,0.0,1.681,263.0,16.6,0.0,0.0,1.27,0.0,0.0,7.37,0.0,6686286.0,0.0,3.429,100.9,3579.813,0.0,136276.0,0.0099,4.0,0.0,63.43,9223.0,53711.0,0.0,64.0,1491.0
1.349,61281.0,0.0,105.599,7.093,242.488,16.984,4.037,0.0,0.21,1.61,0.0,176.99,0.098,0.0,1.55,270.0,16.6,0.0,0.0,1.27,0.0,0.0,7.37,0.0,6737627.0,0.0,3.714,93.5,3603.271,0.0,137169.0,0.0107,8.0,0.0,63.43,9231.0,51341.0,0.0,59.0,450.0
1.727,61762.0,0.0,105.599,7.25,242.488,16.984,4.037,0.0,0.0,1.622,0.0,178.717,0.094,0.0,1.497,276.0,16.6,0.0,0.0,1.27,0.0,0.0,7.37,0.0,6803382.0,0.0,3.571,90.5,3624.47,0.0,137976.0,0.0111,0.0,0.0,63.43,9231.0,65755.0,0.0,57.0,893.0
2.089,63260.0,0.0,105.599,7.171,242.54,16.984,4.037,0.0,0.053,1.662,0.0,180.806,0.098,0.0,1.419,273.0,16.6,0.0,0.0,1.28,0.0,0.0,7.37,0.0,6882899.0,0.0,3.714,89.9,3638.629,0.0,138515.0,0.0111,2.0,0.0,63.43,9233.0,79517.0,0.0,54.0,807.0
2.187,65268.0,0.0,105.599,7.093,242.61900000000003,16.984,4.037,0.0,0.079,1.715,0.0,182.993,0.101,0.0,1.524,270.0,16.6,0.0,0.0,1.28,0.0,0.0,7.37,0.0,6966164.0,0.0,3.857,90.1,3652.105,0.0,139028.0,0.0111,3.0,0.0,63.43,9236.0,83265.0,0.0,58.0,539.0
2.169,67617.0,0.0,105.599,7.3820000000000014,242.961,16.984,4.037,0.0,0.341,1.776,0.0,185.162,0.139,0.0,1.813,281.0,16.6,0.0,0.0,1.29,0.0,0.0,7.37,0.0,7048721.0,0.0,5.2860000000000005,76.9,3690.431,0.0,140487.0,0.013,13.0,0.0,63.43,9249.0,82557.0,0.0,69.0,513.0
1.909,69830.0,0.0,105.599,7.8279999999999985,243.171,16.984,4.037,0.0,0.21,1.834,0.0,187.071,0.14300000000000002,0.0,2.075,298.0,16.6,0.0,0.0,1.29,0.0,0.0,7.37,0.0,7121386.0,0.0,5.4289999999999985,89.0,3712.26,0.0,141318.0,0.0112,8.0,0.0,63.43,9257.0,72665.0,0.0,79.0,1459.0
1.7919999999999998,71904.0,0.0,105.599,7.487,243.302,16.984,4.037,0.0,0.131,1.889,0.0,188.863,0.146,0.0,2.259,285.0,16.6,0.0,0.0,1.3,0.0,0.0,7.37,0.0,7189611.0,0.0,5.5710000000000015,84.0,3737.268,0.0,142270.0,0.0119,5.0,0.0,63.43,9262.0,68225.0,0.0,86.0,831.0
1.997,75427.0,0.0,105.599,7.933,243.433,16.984,4.037,0.0,0.131,1.981,0.0,190.859,0.135,0.0,2.338,302.0,16.6,0.0,0.0,1.3,0.0,0.0,7.37,0.0,7265614.0,0.0,5.143,88.3,3760.358,0.0,143149.0,0.0113,5.0,0.0,63.43,9267.0,76003.0,0.0,89.0,952.0
2.434,79270.0,0.0,105.599,8.222000000000001,243.749,16.984,4.037,0.0,0.315,2.082,0.0,193.293,0.18,0.0,2.312,313.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,7358275.0,0.0,6.857,84.9,3796.189,0.0,144513.0,0.0118,12.0,0.0,63.43,9279.0,92661.0,0.0,88.0,879.0
2.25,80148.0,0.0,105.599,8.353,243.932,16.984,4.037,0.0,0.184,2.105,0.0,195.544,0.199,0.0,2.39,318.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,7443935.0,0.0,7.5710000000000015,84.7,3812.581,0.0,145137.0,0.0118,7.0,0.0,63.43,9286.0,85660.0,0.0,91.0,1364.0
2.536,82043.0,0.0,105.599,8.537,243.985,16.984,4.037,0.0,0.053,2.155,0.0,198.079,0.195,0.0,2.443,325.0,16.6,0.0,0.0,1.32,0.0,0.0,7.37,0.0,7540462.0,0.0,7.4289999999999985,78.7,3843.683,0.0,146321.0,0.0127,2.0,0.0,63.43,9288.0,96527.0,0.0,93.0,624.0
2.331,82926.0,0.0,105.599,8.984,244.3,16.984,4.037,0.0,0.315,2.178,0.0,200.41,0.191,0.0,2.443,342.0,16.6,0.0,0.0,1.32,0.0,0.0,7.37,0.0,7629201.0,0.0,7.286,76.8,3888.997,0.0,148046.0,0.013,12.0,0.0,63.43,9300.0,88739.0,0.0,93.0,1184.0
2.153,84256.0,0.0,105.599,9.982,244.537,16.984,4.037,0.0,0.236,2.213,0.0,202.564,0.195,0.0,2.443,380.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,7711178.0,0.0,7.4289999999999985,73.4,3923.278,0.0,149351.0,0.0136,9.0,0.0,63.43,9309.0,81977.0,0.0,93.0,1725.0
2.072,85775.0,0.0,105.599,10.718,244.747,16.984,4.037,0.0,0.21,2.253,0.0,204.635,0.206,0.0,2.574,408.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,7790037.0,0.0,7.857,71.6,3957.454,0.0,150652.0,0.014,8.0,0.0,63.43,9317.0,78859.0,0.0,98.0,1305.0
2.249,87148.0,0.0,105.599,10.796,244.957,16.984,4.037,0.0,0.21,2.289,0.0,206.884,0.218,0.0,2.758,411.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,7875649.0,0.0,8.286,69.4,3991.393,0.0,151944.0,0.0144,8.0,0.0,63.43,9325.0,85612.0,0.0,105.0,1301.0
2.247,86131.0,0.0,105.599,11.191,245.141,16.984,4.037,0.0,0.184,2.263,0.0,209.131,0.199,0.0,2.732,426.0,16.6,0.0,0.0,1.32,0.0,0.0,7.37,0.0,7961189.0,0.0,7.5710000000000015,65.8,4036.996,0.0,153680.0,0.0152,7.0,0.0,63.43,9332.0,85540.0,0.0,104.0,1292.0
2.752,88861.0,0.0,105.599,11.979,245.298,16.984,4.037,0.0,0.158,2.334,0.0,211.883,0.195,0.0,3.1260000000000003,456.0,16.6,0.0,0.0,1.32,0.0,0.0,7.37,0.0,8065962.0,0.0,7.4289999999999985,63.4,4070.305,0.0,154948.0,0.0158,6.0,0.0,63.43,9338.0,104773.0,0.0,119.0,1736.0
2.668,89579.0,0.0,105.599,12.268,245.43,16.984,4.037,0.0,0.131,2.353,0.0,214.551,0.206,0.0,3.0210000000000004,467.0,16.6,0.0,0.0,1.31,0.0,0.0,7.37,0.0,8167515.0,0.0,7.857,61.2,4112.65,0.0,156560.0,0.0163,5.0,0.0,63.43,9343.0,101553.0,0.0,115.0,1268.0
2.708,91630.0,0.0,105.599,12.977,245.876,16.984,4.037,0.0,0.447,2.407,0.0,217.259,0.225,0.0,3.073,494.0,16.6,0.0,0.0,1.3,0.0,0.0,7.37,0.0,8270610.0,0.0,8.571,61.3,4163.874,0.0,158510.0,0.0163,17.0,0.0,63.43,9360.0,103095.0,0.0,117.0,1612.0
2.357,92737.0,0.0,105.599,14.185,246.218,16.984,4.037,0.0,0.341,2.436,0.0,219.616,0.24,0.0,3.073,540.0,16.6,0.0,0.0,1.29,0.0,0.0,7.37,0.0,8360339.0,0.0,9.143,58.5,4214.599,0.0,160441.0,0.0171,13.0,0.0,63.43,9373.0,89729.0,0.0,117.0,1950.0
2.251,93712.0,0.0,105.599,15.026,246.691,16.984,4.037,0.0,0.473,2.462,0.0,221.867,0.278,0.0,3.284,572.0,16.6,0.0,0.0,1.29,0.0,0.0,7.37,0.0,8446021.0,0.0,10.571,54.3,4274.886,0.0,162736.0,0.0184,18.0,0.0,63.43,9391.0,85682.0,0.0,125.0,1931.0
2.51,95134.0,0.0,105.599,15.604,247.111,16.984,4.037,0.0,0.42,2.499,0.0,224.378,0.308,0.0,3.31,594.0,16.6,0.0,0.0,1.27,0.0,0.0,7.37,0.0,8541588.0,0.0,11.714,52.7,4323.405,0.0,164583.0,0.019,16.0,0.0,63.43,9407.0,95567.0,0.0,126.0,2295.0
2.679,97481.0,0.0,105.599,16.339000000000002,249.685,16.984,4.037,0.0,2.574,2.5610000000000004,0.0,227.056,0.649,0.0,3.467,622.0,16.6,0.0,0.0,1.26,0.0,0.0,7.37,0.0,8643554.0,0.0,24.714,51.9,4382.273,0.0,166824.0,0.0193,98.0,0.0,63.43,9505.0,101966.0,0.0,132.0,1847.0
2.653,96940.0,0.0,105.599,16.523,250.237,16.984,4.037,0.0,0.552,2.547,0.0,229.709,0.706,0.0,3.862,629.0,16.6,0.0,0.0,1.25,0.0,0.0,7.37,0.0,8744541.0,0.0,26.857,51.3,4417.8409999999985,0.0,168178.0,0.0195,21.0,0.0,63.43,9526.0,100987.0,0.0,147.0,2241.0
2.925,98340.0,0.0,105.599,17.154,251.393,16.984,4.037,0.0,1.156,2.583,0.0,232.634,0.852,0.0,3.94,653.0,16.6,0.0,0.0,1.24,0.0,0.0,7.37,0.0,8855895.0,0.0,32.429,50.1,4473.295,0.0,170289.0,0.0199,44.0,0.0,63.43,9570.0,111354.0,0.0,150.0,1354.0
2.5980000000000003,97740.0,0.0,105.599,18.152,252.155,16.984,4.037,0.0,0.762,2.568,0.0,235.232,0.897,0.0,3.888,691.0,16.6,0.0,0.0,1.22,0.0,0.0,7.37,0.0,8954787.0,0.0,34.143,47.8,4539.939,0.0,172826.0,0.0209,29.0,0.0,63.43,9599.0,98892.0,0.0,148.0,2111.0
2.395,97948.0,0.0,105.599,19.78,252.627,16.984,4.037,0.0,0.473,2.573,0.0,237.627,0.916,0.0,3.94,753.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,9045978.0,0.0,34.857,47.6,4592.713,0.0,174835.0,0.021,18.0,0.0,63.43,9617.0,91191.0,0.0,150.0,2537.0
2.516,99391.0,0.0,105.599,20.358,253.127,16.984,4.037,0.0,0.499,2.611,0.0,240.143,0.919,0.0,3.835,775.0,16.6,0.0,0.0,1.2,0.0,0.0,7.37,0.0,9141759.0,0.0,35.0,50.4,4637.37,0.0,176535.0,0.0198,19.0,0.0,63.43,9636.0,95781.0,0.0,146.0,2009.0
2.551,99613.0,0.0,105.599,21.567,253.599,16.984,4.037,0.0,0.473,2.617,0.0,242.695,0.927,0.0,4.203,821.0,16.6,0.0,0.0,1.19,0.0,0.0,7.37,0.0,9238881.0,0.0,35.286,48.7,4699.601,0.0,178904.0,0.0205,18.0,0.0,63.43,9654.0,97122.0,0.0,160.0,1700.0
2.825,100411.0,0.0,105.599,22.329,253.967,16.984,4.037,0.0,0.368,2.638,0.0,245.52,0.612,0.0,4.15,850.0,16.6,0.0,0.0,1.19,0.0,0.0,7.37,0.0,9346434.0,0.0,23.286,46.8,4776.647,0.0,181837.0,0.0214,14.0,0.0,63.43,9668.0,107553.0,0.0,158.0,2369.0
2.915,101838.0,0.0,105.599,22.223000000000006,254.65,16.984,4.037,0.0,0.6829999999999999,2.675,0.0,248.435,0.63,0.0,4.308,846.0,16.6,0.0,0.0,1.18,0.0,0.0,7.37,0.0,9457407.0,0.0,24.0,45.7,4828.003,0.0,183792.0,0.0219,26.0,0.0,63.43,9694.0,110973.0,0.0,164.0,2933.0
2.8,101159.0,0.0,105.599,22.197,255.018,16.984,4.037,0.0,0.368,2.657,0.0,251.235,0.518,0.0,4.387,845.0,16.6,0.0,0.0,1.16,0.0,0.0,7.37,0.0,9564007.0,0.0,19.714,46.4,4874.604,0.0,185566.0,0.0216,14.0,0.0,63.43,9708.0,106600.0,0.0,167.0,1955.0
2.637,101370.0,0.0,105.599,22.434,255.333,16.984,4.037,0.0,0.315,2.6630000000000003,0.0,253.872,0.454,0.0,4.466,854.0,16.6,0.0,0.0,1.16,0.0,0.0,7.37,0.0,9664380.0,0.0,17.285999999999998,51.9,4898.981,0.0,186494.0,0.0193,12.0,0.0,63.43,9720.0,100373.0,0.0,170.0,1774.0
2.349,101116.0,0.0,105.599,24.062,256.17400000000004,16.984,4.037,0.0,0.841,2.656,0.0,256.221,0.507,0.0,5.149,916.0,16.6,0.0,0.0,1.17,0.0,0.0,7.37,0.0,9753793.0,0.0,19.286,44.5,5010.493,0.0,190739.0,0.0225,32.0,0.0,63.43,9752.0,89413.0,0.0,196.0,928.0
1.864,97571.0,0.0,105.599,24.798,256.83,16.984,4.037,0.0,0.657,2.563,0.0,258.085,0.529,0.0,5.044,944.0,16.6,0.0,0.0,1.16,0.0,0.0,7.37,0.0,9824759.0,0.0,20.143,41.0,5075.35,0.0,193208.0,0.0244,25.0,0.0,63.43,9777.0,70966.0,0.0,192.0,4245.0
2.12,95227.0,0.0,105.599,25.244,257.33,16.984,4.037,0.0,0.499,2.502,0.0,260.205,0.5329999999999999,0.0,5.227,961.0,16.6,0.0,0.0,1.15,0.0,0.0,7.37,0.0,9905469.0,0.0,20.286,39.7,5140.392,0.0,195684.0,0.0252,19.0,0.0,63.43,9796.0,80710.0,0.0,199.0,2469.0
2.544,93695.0,0.0,105.599,26.164,258.17,16.984,4.037,0.0,0.841,2.461,0.0,262.749,0.6,0.0,5.359,996.0,16.6,0.0,0.0,1.14,0.0,0.0,7.37,0.0,10002301.0,0.0,22.857,39.8,5209.873,0.0,198329.0,0.0251,32.0,0.0,63.43,9828.0,96832.0,0.0,204.0,2476.0
2.577,91859.0,0.0,105.599,26.978,258.38,16.984,4.037,0.0,0.21,2.4130000000000003,0.0,265.326,0.5329999999999999,0.0,5.438,1027.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10100418.0,0.0,20.286,40.9,5241.238,0.0,199523.0,0.0245,8.0,0.0,63.43,9836.0,98117.0,0.0,207.0,2645.0
2.682,91214.0,0.0,105.599,26.532,259.011,16.984,4.037,0.0,0.63,2.396,0.0,268.008,0.57,0.0,5.516,1010.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10202508.0,0.0,21.714,39.2,5302.655,0.0,201861.0,0.0255,24.0,0.0,63.43,9860.0,102090.0,0.0,210.0,1194.0
2.431,90096.0,0.0,105.599,26.768,259.825,16.984,4.037,0.0,0.8140000000000001,2.367,0.0,270.439,0.642,0.0,5.569,1019.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10295050.0,0.0,24.429,34.1,5384.482,0.0,204976.0,0.0293,31.0,0.0,63.43,9891.0,92542.0,0.0,212.0,2338.0
2.012,88264.0,0.0,105.599,28.318,260.298,16.984,4.037,0.0,0.473,2.319,0.0,272.451,0.589,0.0,5.779,1078.0,16.6,0.0,0.0,1.12,0.0,0.0,7.37,0.0,10371639.0,0.0,22.429,36.9,5449.865,0.0,207465.0,0.0271,18.0,0.0,63.43,9909.0,76589.0,0.0,220.0,3115.0
1.7719999999999998,87765.0,0.0,105.599,27.924,261.27,16.984,4.037,0.0,0.972,2.305,0.0,274.223,0.634,0.0,5.674,1063.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10439112.0,0.0,24.143,36.5,5518.059,0.0,210061.0,0.0274,37.0,0.0,63.43,9946.0,67473.0,0.0,216.0,2489.0
2.337,88945.0,0.0,105.599,28.239,262.084,16.984,4.037,0.0,0.8140000000000001,2.336,0.0,276.561,0.679,0.0,6.252000000000002,1075.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10528083.0,0.0,25.857,36.9,5583.206,0.0,212541.0,0.0271,31.0,0.0,63.43,9977.0,88971.0,0.0,238.0,2596.0
2.548,88968.0,0.0,105.599,28.37,262.793,16.984,4.037,0.0,0.7090000000000001,2.337,0.0,279.10900000000004,0.66,0.0,6.226,1080.0,16.6,0.0,0.0,1.13,0.0,0.0,7.37,0.0,10625080.0,0.0,25.143,36.1,5662.879,0.0,215574.0,0.0277,27.0,0.0,63.43,10004.0,96997.0,0.0,237.0,2480.0
2.51,88604.0,0.0,105.599,29.5,263.371,16.984,4.037,0.0,0.578,2.3280000000000003,0.0,281.619,0.713,0.0,6.199,1123.0,16.6,0.0,0.0,1.14,0.0,0.0,7.37,0.0,10720643.0,0.0,27.143,35.6,5698.6309999999985,0.0,216935.0,0.0281,22.0,0.0,63.43,10026.0,95563.0,0.0,236.0,3033.0
2.734,88886.0,0.0,105.599,29.5,264.186,16.984,4.037,0.0,0.8140000000000001,2.335,0.0,284.353,0.7390000000000001,0.0,6.305,1123.0,16.6,0.0,0.0,1.14,0.0,0.0,7.37,0.0,10824708.0,0.0,28.143,34.9,5771.37,0.0,219704.0,0.0287,31.0,0.0,63.43,10057.0,104065.0,0.0,240.0,1361.0
