new_tests_per_thousand,new_tests_smoothed,median_age,total_boosters,cardiovasc_death_rate,hosp_patients_per_million,total_deaths_per_million,aged_70_older,female_smokers,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,human_development_index,total_boosters_per_hundred,icu_patients_per_million,hosp_patients,weekly_hosp_admissions_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
2.7310000000000003,872594.0,38.3,0.0,151.089,125.107,493.733,9.732,19.1,0.0,3.295,2.6210000000000004,0.0,224.179,3.069,0.926,0.0,39.229,41650.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,74632578.0,0.0,1021.857,16.3,15460.73,0.0,5147110.0,0.0614,1097.0,0.0,67.13,164371.0,909280.0,0.0,13060.0,45220.0
3.089,881551.0,38.3,0.0,151.089,125.636,498.283,9.732,19.1,0.0,4.551,2.648,0.0,227.268,3.115,0.926,0.0,38.659,41826.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,75660900.0,0.0,1037.143,16.6,15619.335,0.0,5199912.0,0.0603,1515.0,0.0,67.13,165886.0,1028322.0,0.0,12870.0,52600.0
2.944,880064.0,38.3,0.0,151.089,123.911,501.401,9.732,19.1,0.0,3.1180000000000003,2.644,0.0,230.212,3.054,0.926,0.0,38.088,41252.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,76641053.0,0.0,1016.714,16.8,15774.116000000002,0.0,5251441.0,0.0595,1038.0,0.0,67.13,166924.0,980153.0,0.0,12680.0,52802.0
2.888,872327.0,38.3,0.0,151.089,120.13,505.333,9.732,19.1,0.0,3.932,2.62,0.0,233.1,3.062,0.926,0.0,37.595,39993.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,77602529.0,0.0,1019.286,16.5,15969.58,0.0,5316514.0,0.0607,1309.0,0.0,67.13,168233.0,961476.0,0.0,12516.0,51529.0
2.306,865487.0,38.3,0.0,151.089,116.234,508.472,9.732,19.1,0.0,3.139,2.6,0.0,235.406,3.044,0.926,0.0,36.784,38696.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,78370207.0,0.0,1013.286,16.6,16118.735,0.0,5366170.0,0.0602,1045.0,0.0,67.13,169278.0,767678.0,0.0,12246.0,65073.0
1.72,857787.0,38.3,0.0,151.089,116.687,510.298,9.732,19.1,0.0,1.826,2.577,0.0,237.126,3.059,0.926,0.0,36.018,38847.0,95.135,0.0,0.0,0.89,31672.0,0.0,0.0,0.0,78942861.0,0.0,1018.429,16.8,16239.199,0.0,5406274.0,0.0595,608.0,0.0,67.13,169886.0,572654.0,0.0,11991.0,49656.0
2.033,842342.0,38.3,0.0,151.089,117.288,511.707,9.732,19.1,0.0,1.409,2.53,0.0,239.159,3.039,0.926,0.0,35.958,39047.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,79619690.0,0.0,1011.571,17.0,16346.319,0.0,5441936.0,0.0589,469.0,0.0,67.13,170355.0,676829.0,0.0,11971.0,40104.0
2.689,840355.0,38.3,0.0,151.089,116.874,515.381,9.732,19.1,0.0,3.674,2.524,0.0,241.849,3.093,0.926,0.0,35.925,38909.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,80515064.0,0.0,1029.571,17.4,16475.196,0.0,5484841.0,0.0574,1223.0,0.0,67.13,171578.0,895374.0,0.0,11960.0,35662.0
3.018,837010.0,38.3,0.0,151.089,114.191,519.247,9.732,19.1,0.0,3.866,2.514,0.0,244.867,2.995,0.926,0.0,34.769,38016.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,81519967.0,0.0,997.0,17.8,16608.152,0.0,5529104.0,0.0562,1287.0,0.0,67.13,172865.0,1004903.0,0.0,11575.0,42905.0
2.9930000000000003,839343.0,38.3,0.0,151.089,112.134,522.572,9.732,19.1,0.0,3.325,2.521,0.0,247.86,3.024,0.926,0.0,33.84,37331.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,82516455.0,0.0,1006.857,18.2,16742.087,0.0,5573693.0,0.0548,1107.0,0.0,67.13,173972.0,996488.0,0.0,11266.0,44263.0
2.9,839911.0,38.3,0.0,151.089,108.091,525.879,9.732,19.1,0.0,3.307,2.523,0.0,250.76,2.935,0.926,0.0,33.135,35985.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,83481904.0,0.0,977.143,19.2,16888.637,0.0,5622482.0,0.052000000000000005,1101.0,0.0,67.13,175073.0,965449.0,0.0,11031.0,44589.0
2.386,843710.0,38.3,0.0,151.089,104.783,528.82,9.732,19.1,0.0,2.9410000000000003,2.5340000000000003,0.0,253.146,2.907,0.926,0.0,32.378,34884.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,84276180.0,0.0,967.714,19.6,17022.017,0.0,5666886.0,0.0509,979.0,0.0,67.13,176052.0,794276.0,0.0,10779.0,48789.0
1.6869999999999998,842157.0,38.3,0.0,151.089,103.945,530.306,9.732,19.1,0.0,1.487,2.53,0.0,254.834,2.858,0.926,0.0,32.254,34605.0,91.366,0.0,0.0,0.9,30417.0,0.0,0.0,0.0,84837957.0,0.0,951.571,20.0,17125.845,0.0,5701452.0,0.0501,495.0,0.0,67.13,176547.0,561777.0,0.0,10738.0,44404.0
2.003,840721.0,38.3,0.0,151.089,104.522,531.634,9.732,19.1,0.0,1.328,2.525,0.0,256.836,2.847,0.926,0.0,32.128,34797.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,85504734.0,0.0,947.714,20.0,17230.62,0.0,5736333.0,0.05,442.0,0.0,67.13,176989.0,666777.0,0.0,10696.0,34566.0
2.721,842225.0,38.3,0.0,151.089,103.597,535.341,9.732,19.1,0.0,3.707,2.53,0.0,259.558,2.8510000000000004,0.926,0.0,31.864,34489.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,86410638.0,0.0,949.286,20.2,17353.555,0.0,5777260.0,0.0496,1234.0,0.0,67.13,178223.0,905904.0,0.0,10608.0,34881.0
3.057,844078.0,38.3,0.0,151.089,101.029,538.879,9.732,19.1,0.0,3.5380000000000003,2.535,0.0,262.615,2.805,0.926,0.0,31.203000000000007,33634.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,87428512.0,0.0,933.714,20.2,17485.589,0.0,5821216.0,0.0494,1178.0,0.0,67.13,179401.0,1017874.0,0.0,10388.0,40927.0
3.0660000000000003,847526.0,38.3,0.0,151.089,100.01,542.2280000000002,9.732,19.1,0.0,3.349,2.546,0.0,265.681,2.8080000000000003,0.926,0.0,29.764,33295.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,88449139.0,0.0,934.857,20.2,17623.726000000002,0.0,5867204.0,0.0495,1115.0,0.0,67.13,180516.0,1020627.0,0.0,9909.0,43956.0
2.965,850641.0,38.3,0.0,151.089,95.844,545.055,9.732,19.1,0.0,2.827,2.555,0.0,268.646,2.739,0.926,0.0,29.698,31908.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,89436389.0,0.0,912.0,20.4,17763.506,0.0,5913739.0,0.0489,941.0,0.0,67.13,181457.0,987250.0,0.0,9887.0,45988.0
2.398,851225.0,38.3,0.0,151.089,93.652,548.008,9.732,19.1,0.0,2.9530000000000003,2.557,0.0,271.04400000000004,2.741,0.926,0.0,29.128,31178.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,90234758.0,0.0,912.571,20.5,17896.396,0.0,5957980.0,0.0489,983.0,0.0,67.13,182440.0,798369.0,0.0,9697.0,46535.0
1.847,858793.0,38.3,0.0,151.089,93.339,549.356,9.732,19.1,0.0,1.349,2.58,0.0,272.891,2.721,0.926,0.0,28.683000000000003,31074.0,89.897,0.0,0.0,0.94,29928.0,0.0,0.0,0.0,90849508.0,0.0,906.0,20.6,18001.311999999998,0.0,5992908.0,0.0485,449.0,0.0,67.13,182889.0,614750.0,0.0,9549.0,44241.0
1.988,858065.0,38.3,0.0,151.089,94.327,550.84,9.732,19.1,0.0,1.484,2.577,0.0,274.878,2.744,0.926,0.0,28.575,31403.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,91511191.0,0.0,913.429,20.8,18099.277,0.0,6025522.0,0.0481,494.0,0.0,67.13,183383.0,661683.0,0.0,9513.0,34928.0
2.727,858331.0,38.3,0.0,151.089,93.495,554.0269999999998,9.732,19.1,0.0,3.187,2.5780000000000003,0.0,277.605,2.669,0.926,0.0,28.467,31126.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,92418955.0,0.0,888.7139999999998,20.6,18228.267,0.0,6068465.0,0.0485,1061.0,0.0,67.13,184444.0,907764.0,0.0,9477.0,32614.0
3.0860000000000003,859683.0,38.3,0.0,151.089,92.627,557.187,9.732,19.1,0.0,3.16,2.582,0.0,280.691,2.615,0.926,0.0,28.136,30837.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,93446292.0,0.0,870.7139999999998,20.9,18350.347,0.0,6109107.0,0.0478,1052.0,0.0,67.13,185496.0,1027337.0,0.0,9367.0,42943.0
3.102,861424.0,38.3,0.0,151.089,91.047,560.284,9.732,19.1,0.0,3.097,2.588,0.0,283.793,2.579,0.926,0.0,27.749,30311.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,94479107.0,0.0,858.7139999999998,21.1,18483.573,0.0,6153460.0,0.0475,1031.0,0.0,67.13,186527.0,1032815.0,0.0,9238.0,40642.0
3.002,863183.0,38.3,0.0,151.089,89.789,563.225,9.732,19.1,0.0,2.9410000000000003,2.593,0.0,286.796,2.596,0.926,0.0,27.728,29892.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,95478668.0,0.0,864.143,20.8,18635.831,0.0,6204149.0,0.0481,979.0,0.0,67.13,187506.0,999561.0,0.0,9231.0,44353.0
2.4530000000000003,865775.0,38.3,0.0,151.089,86.641,565.688,9.732,19.1,0.0,2.463,2.6010000000000004,0.0,289.248,2.526,0.926,0.0,27.307,28844.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,96295183.0,0.0,840.857,20.9,18766.522,0.0,6247658.0,0.0478,820.0,0.0,67.13,188326.0,816515.0,0.0,9091.0,50689.0
1.699,858778.0,38.3,0.0,151.089,85.211,567.009,9.732,19.1,0.0,1.3219999999999998,2.58,0.0,290.948,2.522,0.926,0.0,27.064,28368.0,81.39,0.0,0.0,0.91,27096.0,0.0,0.0,0.0,96860956.0,0.0,839.571,21.0,18859.789,0.0,6278708.0,0.0475,440.0,0.0,67.13,188766.0,565773.0,0.0,9010.0,43509.0
1.246,823499.0,38.3,0.0,151.089,85.87200000000001,567.971,9.732,19.1,0.0,0.961,2.474,0.0,292.194,2.447,0.926,0.0,26.956,28588.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,97275685.0,0.0,814.7139999999998,20.8,18931.573,0.0,6302606.0,0.0481,320.0,0.0,67.13,189086.0,414729.0,0.0,8974.0,31050.0
1.995,788689.0,38.3,0.0,151.089,86.98899999999998,569.376,9.732,19.1,0.0,1.406,2.369,0.0,294.188,2.193,0.926,0.0,26.956,28960.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,97939777.0,0.0,730.0,21.2,19008.74,0.0,6328296.0,0.0471,468.0,0.0,67.13,189554.0,664092.0,0.0,8974.0,23898.0
2.881,778950.0,38.3,0.0,151.089,86.45100000000002,572.696,9.732,19.1,0.0,3.319,2.34,0.0,297.07,2.215,0.926,0.0,26.394,28781.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,98898940.0,0.0,737.571,21.5,19112.478,0.0,6362832.0,0.0465,1105.0,0.0,67.13,190659.0,959163.0,0.0,8787.0,25690.0
3.268,786833.0,38.3,0.0,151.089,84.193,575.471,9.732,19.1,0.0,2.775,2.363,0.0,300.338,2.17,0.926,0.0,25.808000000000003,28029.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,99986938.0,0.0,722.2860000000002,22.5,19220.307,0.0,6398730.0,0.0445,924.0,0.0,67.13,191583.0,1087998.0,0.0,8592.0,34536.0
3.306,801258.0,38.3,0.0,151.089,82.213,578.943,9.732,19.1,0.0,3.472,2.407,0.0,303.643,2.246,0.926,0.0,25.628,27370.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,101087471.0,0.0,747.571,23.1,19364.548,0.0,6446750.0,0.0433,1156.0,0.0,67.13,192739.0,1100533.0,0.0,8532.0,35898.0
2.6010000000000004,808293.0,38.3,0.0,151.089,79.63,581.193,9.732,19.1,0.0,2.25,2.428,0.0,306.244,2.215,0.926,0.0,24.967,26510.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101953236.0,0.0,737.429,23.5,19489.769,0.0,6488438.0,0.0426,749.0,0.0,62.5,193488.0,865765.0,0.0,8312.0,48020.0
1.886,817166.0,38.3,0.0,151.089,79.086,582.395,9.732,19.1,0.0,1.202,2.455,0.0,308.13,2.198,0.926,0.0,24.814,26329.0,85.319,0.0,0.0,1.02,28404.0,0.0,0.0,0.0,102581117.0,0.0,731.7139999999998,23.4,19593.501,0.0,6522972.0,0.0427,400.0,0.0,62.5,193888.0,627881.0,0.0,8261.0,41688.0
2.128,859135.0,38.3,0.0,151.089,80.483,583.665,9.732,19.1,0.0,1.271,2.5810000000000004,0.0,310.258,2.242,0.926,0.0,24.832,26794.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,103289632.0,0.0,746.429,23.7,19693.128,0.0,6556139.0,0.0422,423.0,0.0,62.5,194311.0,708515.0,0.0,8267.0,34534.0
2.906,902487.0,38.3,0.0,151.089,80.925,587.276,9.732,19.1,0.0,3.611,2.7110000000000003,0.0,313.165,2.557,0.926,0.0,24.514,26941.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,104257187.0,0.0,851.2860000000002,23.6,19811.906000000006,0.0,6595682.0,0.0423,1202.0,0.0,62.5,195513.0,967555.0,0.0,8161.0,33167.0
3.423,928264.0,38.3,0.0,151.089,79.23899999999998,590.145,9.732,19.1,0.0,2.869,2.7880000000000003,0.0,316.588,2.4930000000000003,0.926,0.0,24.255,26380.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,105396787.0,0.0,829.857,23.9,19928.674,0.0,6634556.0,0.0418,955.0,0.0,62.5,196468.0,1139600.0,0.0,8075.0,39543.0
3.478,938268.0,38.3,0.0,151.089,78.374,592.746,9.732,19.1,0.0,2.6010000000000004,2.818,0.0,320.066,2.468,0.926,0.0,24.108,26092.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,106554812.0,0.0,821.571,23.4,20064.598,0.0,6679807.0,0.0428,866.0,0.0,62.5,197334.0,1158025.0,0.0,8026.0,38874.0
3.693,956683.0,38.3,0.0,151.089,77.61399999999998,595.629,9.732,19.1,0.0,2.884,2.874,0.0,323.759,2.384,0.926,0.0,23.943,25839.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,107784252.0,0.0,793.571,23.7,20212.449,0.0,6729029.0,0.0422,960.0,0.0,62.5,198294.0,1229440.0,0.0,7971.0,45251.0
2.819,967080.0,38.3,0.0,151.089,76.56,597.765,9.732,19.1,0.0,2.136,2.905,0.0,326.578,2.367,0.926,0.0,23.532,25488.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,108722795.0,0.0,788.143,23.9,20340.827,0.0,6771768.0,0.0419,711.0,0.0,62.5,199005.0,938543.0,0.0,7834.0,49222.0
1.875,966552.0,38.3,0.0,151.089,76.755,598.576,9.732,19.1,0.0,0.8109999999999999,2.903,0.0,328.4530000000001,2.312,0.926,0.0,23.556,25553.0,72.16,0.0,0.0,1.08,24023.0,0.0,0.0,0.0,109346982.0,0.0,769.571,23.5,20457.725,0.0,6810685.0,0.0425,270.0,0.0,62.5,199275.0,624187.0,0.0,7842.0,42739.0
2.254,972519.0,38.3,0.0,151.089,79.257,599.817,9.732,19.1,0.0,1.241,2.9210000000000003,0.0,330.707,2.307,0.926,0.0,23.601,26386.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,110097262.0,0.0,768.143,22.3,20609.698,0.0,6861279.0,0.0448,413.0,0.0,62.5,199688.0,750280.0,0.0,7857.0,38917.0
3.093,981415.0,38.3,0.0,151.089,79.42,602.9259999999998,9.732,19.1,0.0,3.109,2.948,0.0,333.8,2.236,0.926,0.0,23.616,26440.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,111127089.0,0.0,744.2860000000002,22.5,20730.332,0.0,6901440.0,0.0445,1035.0,0.0,62.5,200723.0,1029827.0,0.0,7862.0,50594.0
3.619,990748.0,38.3,0.0,151.089,79.54899999999998,606.125,9.732,19.1,0.0,3.199,2.9760000000000004,0.0,337.4190000000001,2.283,0.926,0.0,23.613000000000003,26483.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,112332024.0,0.0,760.0,22.7,20847.034,0.0,6940292.0,0.0441,1065.0,0.0,62.5,201788.0,1204935.0,0.0,7861.0,40161.0
3.612,997093.0,38.3,0.0,151.089,79.318,608.849,9.732,19.1,0.0,2.724,2.995,0.0,341.031,2.3,0.926,0.0,23.52,26406.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,113534465.0,0.0,765.857,22.7,20989.638,0.0,6987767.0,0.0441,907.0,0.0,62.5,202695.0,1202441.0,0.0,7830.0,38852.0
3.393,982850.0,38.3,0.0,151.089,78.921,611.597,9.732,19.1,0.0,2.748,2.952,0.0,344.425,2.281,0.926,0.0,23.468000000000004,26274.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,114664204.0,0.0,759.429,22.4,21135.465,0.0,7036315.0,0.0447,915.0,0.0,62.5,203610.0,1129739.0,0.0,7813.0,47475.0
2.821,982916.0,38.3,0.0,151.089,77.807,613.9490000000002,9.732,19.1,0.0,2.352,2.952,0.0,347.245,2.312,0.926,0.0,23.417,25903.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,115603206.0,0.0,769.7139999999998,22.2,21270.425,0.0,7081245.0,0.045,783.0,0.0,62.5,204393.0,939002.0,0.0,7796.0,48548.0
1.795,979099.0,38.3,0.0,151.089,78.008,614.887,9.732,19.1,0.0,0.937,2.9410000000000003,0.0,349.04,2.33,0.926,0.0,24.231,25970.0,74.722,0.0,0.0,1.02,24876.0,0.0,0.0,0.0,116200677.0,0.0,775.7139999999998,22.2,21385.03,0.0,7119399.0,0.045,312.0,0.0,62.5,204705.0,597471.0,0.0,8067.0,44930.0
2.006,967332.0,38.3,0.0,151.089,81.16199999999998,615.911,9.732,19.1,0.0,1.024,2.906,0.0,351.046,2.299,0.926,0.0,23.775,27020.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,116868585.0,0.0,765.429,23.3,21482.5,0.0,7151848.0,0.0429,341.0,0.0,62.5,205046.0,667908.0,0.0,7915.0,38154.0
2.958,960873.0,38.3,0.0,151.089,82.62200000000001,618.62,9.732,19.1,0.0,2.709,2.886,0.0,354.004,2.242,0.926,0.0,24.159,27506.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,117853197.0,0.0,746.429,22.9,21613.206,0.0,7195362.0,0.0437,902.0,0.0,62.5,205948.0,984612.0,0.0,8043.0,32449.0
3.607,960303.0,38.3,0.0,151.089,83.10799999999998,621.42,9.732,19.1,0.0,2.8,2.885,0.0,357.611,2.185,0.926,0.0,24.24,27668.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,119054144.0,0.0,727.429,22.9,21730.59,0.0,7234441.0,0.0438,932.0,0.0,62.5,206880.0,1200947.0,0.0,8070.0,43514.0
3.678,963448.0,38.3,0.0,151.089,82.535,624.1709999999998,9.732,19.1,0.0,2.7510000000000003,2.894,0.0,361.289,2.189,0.926,0.0,24.045,27477.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,120278601.0,0.0,728.7139999999998,23.0,21869.052000000003,0.0,7280537.0,0.0434,916.0,0.0,62.5,207796.0,1224457.0,0.0,8005.0,39079.0
3.58,972327.0,38.3,0.0,151.089,82.32700000000001,626.697,9.732,19.1,0.0,2.526,2.9210000000000003,0.0,364.869,2.157,0.926,0.0,23.901,27408.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,121470493.0,0.0,718.143,22.7,22034.653,0.0,7335668.0,0.044,841.0,0.0,62.5,208637.0,1191892.0,0.0,7957.0,46096.0
2.932,977638.0,38.3,0.0,151.089,81.913,628.758,9.732,19.1,0.0,2.061,2.937,0.0,367.802,2.116,0.926,0.0,23.922,27270.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,122446673.0,0.0,704.2860000000002,22.4,22186.821,0.0,7386327.0,0.0446,686.0,0.0,62.5,209323.0,976180.0,0.0,7964.0,55131.0
1.926,983871.0,38.3,0.0,151.089,83.715,629.866,9.732,19.1,0.0,1.108,2.955,0.0,369.727,2.14,0.926,0.0,24.388,27870.0,82.92200000000003,0.0,0.0,1.06,27606.0,0.0,0.0,0.0,123087775.0,0.0,712.429,22.8,22290.847,0.0,7420959.0,0.0438,369.0,0.0,62.5,209692.0,641102.0,0.0,8119.0,50659.0
2.425,1003795.0,38.3,0.0,151.089,86.965,631.314,9.732,19.1,0.0,1.4480000000000002,3.015,0.0,372.152,2.2,0.926,0.0,25.027,28952.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,123895149.0,0.0,732.571,22.9,22405.684,0.0,7459190.0,0.0437,482.0,0.0,62.5,210174.0,807374.0,0.0,8332.0,34632.0
3.687,1038506.0,38.3,0.0,151.089,90.104,633.42,9.732,19.1,0.0,2.106,3.119,0.0,375.84,2.114,0.926,0.0,25.745,29997.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,125122737.0,0.0,703.857,23.5,22541.512,0.0,7504409.0,0.0425,701.0,0.0,62.5,210875.0,1227588.0,0.0,8571.0,38231.0
4.243,1068744.0,38.3,0.0,151.089,91.723,636.18,9.732,19.1,0.0,2.76,3.21,0.0,380.083,2.109,0.926,0.0,25.947,30536.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,126535349.0,0.0,702.0,23.3,22695.356,0.0,7555626.0,0.0429,919.0,0.0,62.5,211794.0,1412612.0,0.0,8638.0,45219.0
4.299,1098299.0,38.3,0.0,151.089,93.132,639.13,9.732,19.1,0.0,2.95,3.299,0.0,384.382,2.137,0.926,0.0,25.905,31005.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,127966697.0,0.0,711.429,23.0,22872.323,0.0,7614541.0,0.0434,982.0,0.0,62.5,212776.0,1431348.0,0.0,8624.0,51217.0
4.208,1128161.0,38.3,0.0,151.089,93.73,642.053,9.732,19.1,0.0,2.923,3.389,0.0,388.59,2.194,0.926,0.0,26.202,31204.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,129367622.0,0.0,730.2860000000002,23.5,23042.787,0.0,7671291.0,0.0425,973.0,0.0,62.5,213749.0,1400925.0,0.0,8723.0,58915.0
3.3160000000000003,1146419.0,38.3,0.0,151.089,93.063,644.035,9.732,19.1,0.0,1.982,3.444,0.0,391.907,2.182,0.926,0.0,26.223000000000006,30982.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,130471608.0,0.0,726.571,23.6,23210.217,0.0,7727031.0,0.0425,660.0,0.0,62.5,214409.0,1103986.0,0.0,8730.0,56750.0
2.246,1161668.0,38.3,0.0,151.089,94.408,645.438,9.732,19.1,0.0,1.403,3.489,0.0,394.153,2.225,0.926,0.0,26.49,31430.0,101.131,0.0,0.0,1.11,33668.0,0.0,0.0,0.0,131219448.0,0.0,740.571,23.0,23350.889,0.0,7773863.0,0.0434,467.0,0.0,62.5,214876.0,747840.0,0.0,8819.0,55740.0
2.431,1161958.0,38.3,0.0,151.089,98.397,646.633,9.732,19.1,0.0,1.196,3.49,0.0,396.584,2.188,0.926,0.0,27.175,32758.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,132028857.0,0.0,728.571,22.8,23476.242,0.0,7815595.0,0.0438,398.0,0.0,62.5,215274.0,809409.0,0.0,9047.0,46832.0
3.199,1138753.0,38.3,0.0,151.089,100.635,648.967,9.732,19.1,0.0,2.334,3.4210000000000003,0.0,399.784,2.221,0.926,0.0,28.271,33503.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,133094011.0,0.0,739.429,22.0,23629.708,0.0,7866686.0,0.0454,777.0,0.0,66.2,216051.0,1065154.0,0.0,9412.0,41732.0
3.694,1112632.0,38.3,0.0,151.089,101.843,651.9680000000002,9.732,19.1,0.0,3.0010000000000003,3.342,0.0,403.478,2.255,0.926,0.0,27.908,33905.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,134323774.0,0.0,750.857,21.0,23807.838,0.0,7925988.0,0.0476,999.0,0.0,66.2,217050.0,1229763.0,0.0,9291.0,51091.0
3.918,1094479.0,38.3,0.0,151.089,103.291,654.506,9.732,19.1,0.0,2.5380000000000003,3.2880000000000003,0.0,407.395,2.197,0.926,0.0,28.47,34387.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,135628047.0,0.0,731.2860000000002,20.3,24003.425,0.0,7991102.0,0.0492,845.0,0.0,66.2,217895.0,1304273.0,0.0,9478.0,59302.0
3.995,1084339.0,38.3,0.0,151.089,104.048,657.3389999999998,9.732,19.1,0.0,2.833,3.257,0.0,411.39,2.184,0.926,0.0,28.65,34639.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,136957997.0,0.0,727.0,19.5,24211.051,0.0,8060224.0,0.0512,943.0,0.0,66.2,218838.0,1329950.0,0.0,9538.0,65114.0
3.354,1086158.0,38.3,0.0,151.089,103.086,659.802,9.732,19.1,0.0,2.463,3.263,0.0,414.745,2.252,0.926,0.0,28.584,34319.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,138074716.0,0.0,749.857,19.5,24384.345,0.0,8117916.0,0.0514,820.0,0.0,66.2,219658.0,1116719.0,0.0,9516.0,69122.0
2.315,1089422.0,38.3,0.0,151.089,105.165,661.193,9.732,19.1,0.0,1.391,3.272,0.0,417.06,2.251,0.926,0.0,29.212,35011.0,111.121,0.0,0.0,1.16,36994.0,0.0,0.0,0.0,138845402.0,0.0,749.2860000000002,19.3,24537.507,0.0,8168906.0,0.0518,463.0,0.0,66.2,220121.0,770686.0,0.0,9725.0,57692.0
2.63,1098890.0,38.3,0.0,151.089,109.43,662.664,9.732,19.1,0.0,1.472,3.301,0.0,419.69,2.29,0.926,0.0,30.263,36431.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,139721090.0,0.0,762.429,18.3,24737.976,0.0,8235645.0,0.0546,490.0,0.0,66.2,220611.0,875688.0,0.0,10075.0,50990.0
3.838,1129272.0,38.3,0.0,151.089,112.365,665.4789999999998,9.732,19.1,0.0,2.815,3.392,0.0,423.528,2.359,0.926,0.0,30.68,37408.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,140998912.0,0.0,785.2860000000002,18.4,24923.299,0.0,8297342.0,0.0545,937.0,0.0,66.2,221548.0,1277822.0,0.0,10214.0,66739.0
