new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,hosp_patients_per_million,people_fully_vaccinated,new_cases,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,hosp_patients,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
47111.0,0.0,0.158,7.513,0.0,345.0,238.521,0.0,0.99,286.0,0.0,0.0,3211.918,9.806,52847.0,0.0,0.0,0.0,5005681.0,6.0,131.493,1.388,67.13,1.238,141.6,-1.0,373.286,9080.0,0.0,0.0071,0.0,122271.0,0.0,9.063,0.0,0.0,5.2860000000000005,0.139
44140.0,0.0,0.131,7.171,0.0,309.0,238.652,0.0,1.0,273.0,0.0,0.0,3220.035,9.674,53125.0,0.0,0.0,0.0,5049821.0,5.0,132.653,1.396,67.13,1.16,144.2,-3.0,368.286,9085.0,0.0,0.0069,0.0,122580.0,0.0,8.117,0.0,0.0,5.143,0.135
55004.0,0.0,0.158,7.04,0.0,471.0,238.81,0.0,1.01,268.0,0.0,0.0,3232.407,10.267,54413.0,0.0,0.0,0.0,5104825.0,6.0,134.09799999999998,1.429,67.13,1.445,139.2,-1.0,390.857,9091.0,0.0,0.0072,0.0,123051.0,0.0,12.373,0.0,0.0,5.143,0.135
63054.0,0.0,0.105,7.119,0.0,413.0,238.915,0.0,1.01,271.0,0.0,0.0,3243.256,9.806,55267.0,0.0,0.0,0.0,5167879.0,4.0,135.754,1.452,67.13,1.656,148.1,0.0,373.286,9095.0,0.0,0.0068,0.0,123464.0,0.0,10.849,0.0,0.0,5.0,0.131
64422.0,0.0,0.158,6.961,0.0,206.0,239.073,0.0,1.02,265.0,0.0,0.0,3248.668,9.704,56072.0,0.0,0.0,0.0,5232301.0,6.0,137.446,1.473,67.13,1.692,151.8,1.0,369.429,9101.0,0.0,0.0066,0.0,123670.0,0.0,5.4110000000000005,0.0,0.0,5.2860000000000005,0.139
65906.0,0.0,0.131,6.909,0.0,156.0,239.204,0.0,1.03,263.0,0.0,0.0,3252.766,9.494,57061.0,0.0,0.0,0.0,5298207.0,5.0,139.178,1.499,67.13,1.731,157.9,0.0,361.429,9106.0,0.0,0.0063,0.0,123826.0,0.0,4.098,0.0,0.0,5.5710000000000015,0.146
53727.0,0.0,0.053,6.436,0.0,209.0,239.257,0.0,1.05,245.0,0.0,0.0,3258.256,7.914,56195.0,0.0,0.0,0.0,5351934.0,2.0,140.589,1.476,67.13,1.411,186.5,-6.0,301.286,9108.0,0.0,0.0054,0.0,124035.0,0.0,5.49,0.0,0.0,4.857,0.128
50446.0,0.0,0.263,6.725,0.0,901.0,239.519,0.0,1.08,256.0,0.0,0.0,3281.9240000000004,10.001,56671.0,0.0,0.0,0.0,5402380.0,10.0,141.914,1.489,67.13,1.325,148.9,0.0,380.714,9118.0,0.0,0.0067,0.0,124936.0,0.0,23.668000000000006,0.0,0.0,5.4289999999999985,0.14300000000000002
48193.0,0.0,0.158,6.8039999999999985,0.0,333.0,239.677,0.0,1.09,259.0,0.0,0.0,3290.672,10.091,57250.0,0.0,0.0,0.0,5450573.0,6.0,143.18,1.504,67.13,1.266,149.0,1.0,384.143,9124.0,0.0,0.0067,0.0,125269.0,0.0,8.748,0.0,0.0,5.5710000000000015,0.146
57174.0,0.0,0.079,6.488,0.0,236.0,239.756,0.0,1.09,247.0,0.0,0.0,3296.871,9.209,57560.0,0.0,0.0,0.0,5507747.0,3.0,144.68200000000004,1.5119999999999998,67.13,1.5019999999999998,164.2,0.0,350.571,9127.0,0.0,0.0061,0.0,125505.0,0.0,6.199,0.0,0.0,5.143,0.135
60688.0,0.0,0.368,6.252000000000002,0.0,707.0,240.123,0.0,1.11,238.0,0.0,0.0,3315.443,10.312,57222.0,0.0,0.0,0.0,5568435.0,14.0,146.276,1.503,67.13,1.594,145.8,-6.0,392.571,9141.0,0.0,0.0069,0.0,126212.0,0.0,18.572,0.0,0.0,6.5710000000000015,0.173
64322.0,0.0,0.026,6.0939999999999985,0.0,209.0,240.15,0.0,1.11,232.0,0.0,0.0,3320.933,10.324000000000002,57208.0,0.0,0.0,0.0,5632757.0,1.0,147.966,1.503,67.13,1.69,145.6,-8.0,393.0,9142.0,0.0,0.0069,0.0,126421.0,0.0,5.49,0.0,0.0,5.857,0.154
61588.0,0.0,0.105,5.937,0.0,259.0,240.255,0.0,1.12,226.0,0.0,0.0,3327.737,10.71,56591.0,0.0,0.0,0.0,5694345.0,4.0,149.584,1.487,67.13,1.618,138.8,-6.0,407.714,9146.0,0.0,0.0072,0.0,126680.0,0.0,6.8039999999999985,0.0,0.0,5.714,0.15
54979.0,0.0,0.21,6.016,0.0,753.0,240.465,0.0,1.13,229.0,0.0,0.0,3347.5170000000007,12.752,56770.0,0.0,0.0,0.0,5749324.0,8.0,151.028,1.491,67.13,1.444,116.9,0.0,485.429,9154.0,0.0,0.0086,0.0,127433.0,0.0,19.78,0.0,0.0,6.5710000000000015,0.173
42669.0,0.0,0.131,6.199,0.0,345.0,240.596,0.0,1.12,236.0,0.0,0.0,3356.58,10.665,55659.0,0.0,0.0,0.0,5791993.0,5.0,152.149,1.462,64.35,1.121,137.1,0.0,406.0,9159.0,0.0,0.0073,0.0,127778.0,0.0,9.063,0.0,0.0,5.857,0.154
43271.0,0.0,0.131,6.121,0.0,461.0,240.728,0.0,1.13,233.0,0.0,0.0,3368.69,11.145,54956.0,0.0,0.0,0.0,5835264.0,5.0,153.286,1.444,64.35,1.137,129.5,-1.0,424.286,9164.0,0.0,0.0077,0.0,128239.0,0.0,12.11,0.0,0.0,5.714,0.15
54659.0,0.0,0.105,6.382999999999999,0.0,467.0,240.833,0.0,1.15,243.0,0.0,0.0,3380.958,12.012,54597.0,0.0,0.0,0.0,5889923.0,4.0,154.721,1.4340000000000002,64.35,1.436,119.4,5.0,457.286,9168.0,0.0,0.0084,0.0,128706.0,0.0,12.268,0.0,0.0,5.857,0.154
62785.0,0.0,0.341,6.646,0.0,547.0,241.174,0.0,1.15,253.0,0.0,0.0,3395.327,11.412,54896.0,0.0,0.0,0.0,5952708.0,13.0,156.371,1.442,67.13,1.649,126.4,1.0,434.429,9181.0,0.0,0.0079,0.0,129253.0,0.0,14.369000000000002,0.0,0.0,5.714,0.15
68569.0,0.0,0.079,6.382999999999999,0.0,329.0,241.253,0.0,1.17,243.0,0.0,0.0,3403.969,11.862,55503.0,0.0,0.0,0.0,6021277.0,3.0,158.172,1.4580000000000002,67.13,1.801,122.9,3.0,451.571,9184.0,0.0,0.0081,0.0,129582.0,0.0,8.642000000000001,0.0,0.0,6.0,0.158
67635.0,0.0,0.026,6.357,0.0,247.0,241.279,0.0,1.18,242.0,0.0,0.0,3410.458,11.817,56367.0,0.0,0.0,0.0,6088912.0,1.0,159.94899999999996,1.481,67.13,1.777,125.3,1.0,449.857,9185.0,0.0,0.008,0.0,129829.0,0.0,6.488,0.0,0.0,5.5710000000000015,0.146
57922.0,0.0,0.21,6.488,0.0,1020.0,241.489,0.0,1.2,247.0,0.0,0.0,3437.252,12.819,56787.0,0.0,0.0,0.0,6146834.0,8.0,161.47,1.492,67.13,1.5219999999999998,116.4,4.0,488.0,9193.0,0.0,0.0086,0.0,130849.0,0.0,26.794,0.0,0.0,5.5710000000000015,0.146
54958.0,0.0,0.105,7.171,0.0,536.0,241.595,0.0,1.19,273.0,0.0,0.0,3451.332000000001,13.536,58543.0,0.0,0.0,0.0,6201792.0,4.0,162.914,1.538,67.13,1.444,113.6,5.0,515.286,9197.0,0.0,0.0088,0.0,131385.0,0.0,14.08,0.0,0.0,5.4289999999999985,0.14300000000000002
48470.0,0.0,0.053,7.04,0.0,571.0,241.647,0.0,1.2,268.0,0.0,0.0,3466.331,13.949000000000002,59285.0,0.0,0.0,0.0,6250262.0,2.0,164.187,1.557,67.13,1.273,111.6,-6.0,531.0,9199.0,0.0,0.009000000000000001,0.0,131956.0,0.0,15.0,0.0,0.0,5.0,0.131
58395.0,0.0,0.158,6.6720000000000015,0.0,626.0,241.805,0.0,1.2,254.0,0.0,0.0,3482.776,14.545,59819.0,0.0,0.0,0.0,6308657.0,6.0,165.72099999999998,1.571,67.13,1.534,108.0,-4.0,553.714,9205.0,0.0,0.0093,0.0,132582.0,0.0,16.444000000000006,0.0,0.0,5.2860000000000005,0.139
62390.0,0.0,0.026,6.83,0.0,615.0,241.831,0.0,1.2,260.0,0.0,0.0,3498.931,14.800999999999998,59763.0,0.0,0.0,0.0,6371047.0,1.0,167.36,1.57,67.13,1.639,106.1,3.0,563.429,9206.0,0.0,0.0094,0.0,133197.0,0.0,16.155,0.0,0.0,3.571,0.094
69031.0,0.0,0.026,6.436,0.0,390.0,241.857,0.0,1.21,245.0,0.0,0.0,3509.176,15.03,59829.0,0.0,0.0,0.0,6440078.0,1.0,169.173,1.5719999999999998,67.13,1.813,104.6,-1.0,572.143,9207.0,0.0,0.0096,0.0,133587.0,0.0,10.245,0.0,0.0,3.286,0.086
69211.0,0.0,0.053,6.4620000000000015,0.0,368.0,241.91,0.0,1.22,246.0,0.0,0.0,3518.843,15.484000000000002,60054.0,0.0,0.0,0.0,6509289.0,2.0,170.991,1.578,67.13,1.818,101.9,2.0,589.429,9209.0,0.0,0.0098,0.0,133955.0,0.0,9.667,0.0,0.0,3.429,0.09
66111.0,0.0,0.079,6.62,0.0,380.0,241.989,0.0,1.23,252.0,0.0,0.0,3528.825,13.082,61224.0,0.0,0.0,0.0,6575400.0,3.0,172.72799999999995,1.608,67.13,1.737,122.9,1.0,498.0,9212.0,0.0,0.0081,0.0,134335.0,0.0,9.982,0.0,0.0,2.714,0.071
57175.0,0.0,0.184,6.567,0.0,1491.0,242.172,0.0,1.27,250.0,0.0,0.0,3567.992,16.666,61540.0,0.0,0.0,0.0,6632575.0,7.0,174.23,1.617,63.43,1.5019999999999998,97.0,-1.0,634.429,9219.0,0.0,0.0103,0.0,135826.0,0.0,39.167,0.0,0.0,3.143,0.083
53711.0,0.0,0.105,6.909,0.0,450.0,242.278,0.0,1.27,263.0,0.0,0.0,3579.813,16.212,62289.0,0.0,0.0,0.0,6686286.0,4.0,175.641,1.636,63.43,1.411,100.9,-2.0,617.143,9223.0,0.0,0.0099,0.0,136276.0,0.0,11.821,0.0,0.0,3.429,0.09
51341.0,0.0,0.21,7.093,0.0,893.0,242.488,0.0,1.27,270.0,0.0,0.0,3603.271,17.214000000000002,61281.0,0.0,0.0,0.0,6737627.0,8.0,176.99,1.61,63.43,1.349,93.5,-5.0,655.286,9231.0,0.0,0.0107,0.0,137169.0,0.0,23.458,0.0,0.0,3.714,0.098
65755.0,0.0,0.0,7.25,0.0,807.0,242.488,0.0,1.27,276.0,0.0,0.0,3624.47,17.934,61762.0,0.0,0.0,0.0,6803382.0,0.0,178.717,1.622,63.43,1.727,90.5,-2.0,682.7139999999998,9231.0,0.0,0.0111,0.0,137976.0,0.0,21.199,0.0,0.0,3.571,0.094
79517.0,0.0,0.053,7.171,0.0,539.0,242.54,0.0,1.28,273.0,0.0,0.0,3638.629,18.493,63260.0,0.0,0.0,0.0,6882899.0,2.0,180.806,1.662,63.43,2.089,89.9,-3.0,704.0,9233.0,0.0,0.0111,0.0,138515.0,0.0,14.159,0.0,0.0,3.714,0.098
83265.0,0.0,0.079,7.093,0.0,513.0,242.61900000000003,0.0,1.28,270.0,0.0,0.0,3652.105,19.037,65268.0,0.0,0.0,0.0,6966164.0,3.0,182.993,1.715,63.43,2.187,90.1,4.0,724.7139999999998,9236.0,0.0,0.0111,0.0,139028.0,0.0,13.476,0.0,0.0,3.857,0.101
82557.0,0.0,0.341,7.3820000000000014,0.0,1459.0,242.961,0.0,1.29,281.0,0.0,0.0,3690.431,23.087,67617.0,0.0,0.0,0.0,7048721.0,13.0,185.162,1.776,63.43,2.169,76.9,11.0,878.857,9249.0,0.0,0.013,0.0,140487.0,0.0,38.326,0.0,0.0,5.2860000000000005,0.139
72665.0,0.0,0.21,7.8279999999999985,0.0,831.0,243.171,0.0,1.29,298.0,0.0,0.0,3712.26,20.61,69830.0,0.0,0.0,0.0,7121386.0,8.0,187.071,1.834,63.43,1.909,89.0,10.0,784.571,9257.0,0.0,0.0112,0.0,141318.0,0.0,21.829,0.0,0.0,5.4289999999999985,0.14300000000000002
68225.0,0.0,0.131,7.487,0.0,952.0,243.302,0.0,1.3,285.0,0.0,0.0,3737.268,22.494,71904.0,0.0,0.0,0.0,7189611.0,5.0,188.863,1.889,63.43,1.7919999999999998,84.0,7.0,856.2860000000002,9262.0,0.0,0.0119,0.0,142270.0,0.0,25.008000000000006,0.0,0.0,5.5710000000000015,0.146
76003.0,0.0,0.131,7.933,0.0,879.0,243.433,0.0,1.3,302.0,0.0,0.0,3760.358,22.441,75427.0,0.0,0.0,0.0,7265614.0,5.0,190.859,1.981,63.43,1.997,88.3,3.0,854.2860000000002,9267.0,0.0,0.0113,0.0,143149.0,0.0,23.09,0.0,0.0,5.143,0.135
92661.0,0.0,0.315,8.222000000000001,0.0,1364.0,243.749,0.0,1.31,313.0,0.0,0.0,3796.189,24.531,79270.0,0.0,0.0,0.0,7358275.0,12.0,193.293,2.082,63.43,2.434,84.9,-1.0,933.857,9279.0,0.0,0.0118,0.0,144513.0,0.0,35.831,0.0,0.0,6.857,0.18
85660.0,0.0,0.184,8.353,0.0,624.0,243.932,0.0,1.31,318.0,0.0,0.0,3812.581,24.85,80148.0,0.0,0.0,0.0,7443935.0,7.0,195.544,2.105,63.43,2.25,84.7,3.0,946.0,9286.0,0.0,0.0118,0.0,145137.0,0.0,16.392,0.0,0.0,7.5710000000000015,0.199
96527.0,0.0,0.053,8.537,0.0,1184.0,243.985,0.0,1.32,325.0,0.0,0.0,3843.683,27.368,82043.0,0.0,0.0,0.0,7540462.0,2.0,198.079,2.155,63.43,2.536,78.7,2.0,1041.857,9288.0,0.0,0.0127,0.0,146321.0,0.0,31.102,0.0,0.0,7.4289999999999985,0.195
88739.0,0.0,0.315,8.984,0.0,1725.0,244.3,0.0,1.32,342.0,0.0,0.0,3888.997,28.367,82926.0,0.0,0.0,0.0,7629201.0,12.0,200.41,2.178,63.43,2.331,76.8,0.0,1079.857,9300.0,0.0,0.013,0.0,148046.0,0.0,45.31399999999999,0.0,0.0,7.286,0.191
81977.0,0.0,0.236,9.982,0.0,1305.0,244.537,0.0,1.31,380.0,0.0,0.0,3923.278,30.145,84256.0,0.0,0.0,0.0,7711178.0,9.0,202.564,2.213,63.43,2.153,73.4,0.0,1147.571,9309.0,0.0,0.0136,0.0,149351.0,0.0,34.281,0.0,0.0,7.4289999999999985,0.195
78859.0,0.0,0.21,10.718,0.0,1301.0,244.747,0.0,1.31,408.0,0.0,0.0,3957.454,31.455,85775.0,0.0,0.0,0.0,7790037.0,8.0,204.635,2.253,63.43,2.072,71.6,5.0,1197.429,9317.0,0.0,0.014,0.0,150652.0,0.0,34.176,0.0,0.0,7.857,0.206
85612.0,0.0,0.21,10.796,0.0,1292.0,244.957,0.0,1.31,411.0,0.0,0.0,3991.393,33.005,87148.0,0.0,0.0,0.0,7875649.0,8.0,206.884,2.289,63.43,2.249,69.4,7.0,1256.429,9325.0,0.0,0.0144,0.0,151944.0,0.0,33.939,0.0,0.0,8.286,0.218
85540.0,0.0,0.184,11.191,0.0,1736.0,245.141,0.0,1.32,426.0,0.0,0.0,4036.996,34.401,86131.0,0.0,0.0,0.0,7961189.0,7.0,209.131,2.263,63.43,2.247,65.8,-1.0,1309.571,9332.0,0.0,0.0152,0.0,153680.0,0.0,45.603,0.0,0.0,7.5710000000000015,0.199
104773.0,0.0,0.158,11.979,0.0,1268.0,245.298,0.0,1.32,456.0,0.0,0.0,4070.305,36.81800000000001,88861.0,0.0,0.0,0.0,8065962.0,6.0,211.883,2.334,63.43,2.752,63.4,15.0,1401.571,9338.0,0.0,0.0158,0.0,154948.0,0.0,33.309,0.0,0.0,7.4289999999999985,0.195
101553.0,0.0,0.131,12.268,0.0,1612.0,245.43,0.0,1.31,467.0,0.0,0.0,4112.65,38.424,89579.0,0.0,0.0,0.0,8167515.0,5.0,214.551,2.353,63.43,2.668,61.2,-4.0,1462.714,9343.0,0.0,0.0163,0.0,156560.0,0.0,42.345,0.0,0.0,7.857,0.206
103095.0,0.0,0.447,12.977,0.0,1950.0,245.876,0.0,1.3,494.0,0.0,0.0,4163.874,39.268,91630.0,0.0,0.0,0.0,8270610.0,17.0,217.259,2.407,63.43,2.708,61.3,2.0,1494.8570000000002,9360.0,0.0,0.0163,0.0,158510.0,0.0,51.224,0.0,0.0,8.571,0.225
89729.0,0.0,0.341,14.185,0.0,1931.0,246.218,0.0,1.29,540.0,0.0,0.0,4214.599,41.617,92737.0,0.0,0.0,0.0,8360339.0,13.0,219.616,2.436,63.43,2.357,58.5,0.0,1584.286,9373.0,0.0,0.0171,0.0,160441.0,0.0,50.725,0.0,0.0,9.143,0.24
85682.0,0.0,0.473,15.026,0.0,2295.0,246.691,0.0,1.29,572.0,0.0,0.0,4274.886,45.348,93712.0,0.0,0.0,0.0,8446021.0,18.0,221.867,2.462,63.43,2.251,54.3,8.0,1726.286,9391.0,0.0,0.0184,0.0,162736.0,0.0,60.287,0.0,0.0,10.571,0.278
95567.0,0.0,0.42,15.604,0.0,1847.0,247.111,0.0,1.27,594.0,0.0,0.0,4323.405,47.43,95134.0,0.0,0.0,0.0,8541588.0,16.0,224.378,2.499,63.43,2.51,52.7,1.0,1805.571,9407.0,0.0,0.019,0.0,164583.0,0.0,48.519,0.0,0.0,11.714,0.308
101966.0,0.0,2.574,16.339000000000002,0.0,2241.0,249.685,0.0,1.26,622.0,0.0,0.0,4382.273,49.325,97481.0,0.0,0.0,0.0,8643554.0,98.0,227.056,2.5610000000000004,63.43,2.679,51.9,6.0,1877.714,9505.0,0.0,0.0193,0.0,166824.0,0.0,58.868,0.0,0.0,24.714,0.649
100987.0,0.0,0.552,16.523,0.0,1354.0,250.237,0.0,1.25,629.0,0.0,0.0,4417.8409999999985,49.648,96940.0,0.0,0.0,0.0,8744541.0,21.0,229.709,2.547,63.43,2.653,51.3,15.0,1890.0,9526.0,0.0,0.0195,0.0,168178.0,0.0,35.56800000000001,0.0,0.0,26.857,0.706
111354.0,0.0,1.156,17.154,0.0,2111.0,251.393,0.0,1.24,653.0,0.0,0.0,4473.295,51.521,98340.0,0.0,0.0,0.0,8855895.0,44.0,232.634,2.583,63.43,2.925,50.1,3.0,1961.286,9570.0,0.0,0.0199,0.0,170289.0,0.0,55.45399999999999,0.0,0.0,32.429,0.852
98892.0,0.0,0.762,18.152,0.0,2537.0,252.155,0.0,1.22,691.0,0.0,0.0,4539.939,53.724,97740.0,0.0,0.0,0.0,8954787.0,29.0,235.232,2.568,63.43,2.5980000000000003,47.8,-2.0,2045.143,9599.0,0.0,0.0209,0.0,172826.0,0.0,66.64399999999999,0.0,0.0,34.143,0.897
91191.0,0.0,0.473,19.78,0.0,2009.0,252.627,0.0,1.2,753.0,0.0,0.0,4592.713,54.01600000000001,97948.0,0.0,0.0,0.0,9045978.0,18.0,237.627,2.573,63.43,2.395,47.6,2.0,2056.286,9617.0,0.0,0.021,0.0,174835.0,0.0,52.774,0.0,0.0,34.857,0.916
95781.0,0.0,0.499,20.358,0.0,1700.0,253.127,0.0,1.2,775.0,0.0,0.0,4637.37,51.783,99391.0,0.0,0.0,0.0,9141759.0,19.0,240.143,2.611,63.43,2.516,50.4,-4.0,1971.286,9636.0,0.0,0.0198,0.0,176535.0,0.0,44.657,0.0,0.0,35.0,0.919
97122.0,0.0,0.473,21.567,0.0,2369.0,253.599,0.0,1.19,821.0,0.0,0.0,4699.601,53.742,99613.0,0.0,0.0,0.0,9238881.0,18.0,242.695,2.617,63.43,2.551,48.7,14.0,2045.857,9654.0,0.0,0.0205,0.0,178904.0,0.0,62.231,0.0,0.0,35.286,0.927
107553.0,0.0,0.368,22.329,0.0,2933.0,253.967,0.0,1.19,850.0,0.0,0.0,4776.647,56.339,100411.0,0.0,0.0,0.0,9346434.0,14.0,245.52,2.638,63.43,2.825,46.8,-2.0,2144.714,9668.0,0.0,0.0214,0.0,181837.0,0.0,77.047,0.0,0.0,23.286,0.612
110973.0,0.0,0.6829999999999999,22.223000000000006,0.0,1955.0,254.65,0.0,1.18,846.0,0.0,0.0,4828.003,58.595,101838.0,0.0,0.0,0.0,9457407.0,26.0,248.435,2.675,63.43,2.915,45.7,6.0,2230.571,9694.0,0.0,0.0219,0.0,183792.0,0.0,51.356,0.0,0.0,24.0,0.63
106600.0,0.0,0.368,22.197,0.0,1774.0,255.018,0.0,1.16,845.0,0.0,0.0,4874.604,57.33,101159.0,0.0,0.0,0.0,9564007.0,14.0,251.235,2.657,63.43,2.8,46.4,3.0,2182.429,9708.0,0.0,0.0216,0.0,185566.0,0.0,46.601000000000006,0.0,0.0,19.714,0.518
100373.0,0.0,0.315,22.434,0.0,928.0,255.333,0.0,1.16,854.0,0.0,0.0,4898.981,51.292,101370.0,0.0,0.0,0.0,9664380.0,12.0,253.872,2.6630000000000003,63.43,2.637,51.9,3.0,1952.571,9720.0,0.0,0.0193,0.0,186494.0,0.0,24.377,0.0,0.0,17.285999999999998,0.454
89413.0,0.0,0.841,24.062,0.0,4245.0,256.17400000000004,0.0,1.17,916.0,0.0,0.0,5010.493,59.683,101116.0,0.0,0.0,0.0,9753793.0,32.0,256.221,2.656,63.43,2.349,44.5,26.0,2272.0,9752.0,0.0,0.0225,0.0,190739.0,0.0,111.511,0.0,0.0,19.286,0.507
70966.0,0.0,0.657,24.798,0.0,2469.0,256.83,0.0,1.16,944.0,0.0,0.0,5075.35,62.569,97571.0,0.0,0.0,0.0,9824759.0,25.0,258.085,2.563,63.43,1.864,41.0,-4.0,2381.857,9777.0,0.0,0.0244,0.0,193208.0,0.0,64.858,0.0,0.0,20.143,0.529
80710.0,0.0,0.499,25.244,0.0,2476.0,257.33,0.0,1.15,961.0,0.0,0.0,5140.392,62.97,95227.0,0.0,0.0,0.0,9905469.0,19.0,260.205,2.502,63.43,2.12,39.7,7.0,2397.143,9796.0,0.0,0.0252,0.0,195684.0,0.0,65.042,0.0,0.0,20.286,0.5329999999999999
96832.0,0.0,0.841,26.164,0.0,2645.0,258.17,0.0,1.14,996.0,0.0,0.0,5209.873,61.889,93695.0,0.0,0.0,0.0,10002301.0,32.0,262.749,2.461,63.43,2.544,39.8,5.0,2356.0,9828.0,0.0,0.0251,0.0,198329.0,0.0,69.48100000000001,0.0,0.0,22.857,0.6
98117.0,0.0,0.21,26.978,0.0,1194.0,258.38,0.0,1.13,1027.0,0.0,0.0,5241.238,59.034,91859.0,0.0,0.0,0.0,10100418.0,8.0,265.326,2.4130000000000003,63.43,2.577,40.9,3.0,2247.286,9836.0,0.0,0.0245,0.0,199523.0,0.0,31.365,0.0,0.0,20.286,0.5329999999999999
102090.0,0.0,0.63,26.532,0.0,2338.0,259.011,0.0,1.13,1010.0,0.0,0.0,5302.655,61.15,91214.0,0.0,0.0,0.0,10202508.0,24.0,268.008,2.396,63.43,2.682,39.2,3.0,2327.857,9860.0,0.0,0.0255,0.0,201861.0,0.0,61.417,0.0,0.0,21.714,0.57
92542.0,0.0,0.8140000000000001,26.768,0.0,3115.0,259.825,0.0,1.13,1019.0,0.0,0.0,5384.482,69.357,90096.0,0.0,0.0,0.0,10295050.0,31.0,270.439,2.367,63.43,2.431,34.1,2.0,2640.286,9891.0,0.0,0.0293,0.0,204976.0,0.0,81.827,0.0,0.0,24.429,0.642
76589.0,0.0,0.473,28.318,0.0,2489.0,260.298,0.0,1.12,1078.0,0.0,0.0,5449.865,62.768,88264.0,0.0,0.0,0.0,10371639.0,18.0,272.451,2.319,63.43,2.012,36.9,8.0,2389.429,9909.0,0.0,0.0271,0.0,207465.0,0.0,65.383,0.0,0.0,22.429,0.589
67473.0,0.0,0.972,27.924,0.0,2596.0,261.27,0.0,1.13,1063.0,0.0,0.0,5518.059,63.244,87765.0,0.0,0.0,0.0,10439112.0,37.0,274.223,2.305,63.43,1.7719999999999998,36.5,-4.0,2407.571,9946.0,0.0,0.0274,0.0,210061.0,0.0,68.194,0.0,0.0,24.143,0.634
88971.0,0.0,0.8140000000000001,28.239,0.0,2480.0,262.084,0.0,1.13,1075.0,0.0,0.0,5583.206,63.25899999999999,88945.0,0.0,0.0,0.0,10528083.0,31.0,276.561,2.336,63.43,2.337,36.9,22.0,2408.143,9977.0,0.0,0.0271,0.0,212541.0,0.0,65.14699999999999,0.0,0.0,25.857,0.679
96997.0,0.0,0.7090000000000001,28.37,0.0,3033.0,262.793,0.0,1.13,1080.0,0.0,0.0,5662.879,64.715,88968.0,0.0,0.0,0.0,10625080.0,27.0,279.10900000000004,2.337,63.43,2.548,36.1,-1.0,2463.571,10004.0,0.0,0.0277,0.0,215574.0,0.0,79.673,0.0,0.0,25.143,0.66
95563.0,0.0,0.578,29.5,0.0,1361.0,263.371,0.0,1.14,1123.0,0.0,0.0,5698.6309999999985,65.342,88604.0,0.0,0.0,0.0,10720643.0,22.0,281.619,2.3280000000000003,63.43,2.51,35.6,-1.0,2487.429,10026.0,0.0,0.0281,0.0,216935.0,0.0,35.75199999999999,0.0,0.0,27.143,0.713
104065.0,0.0,0.8140000000000001,29.5,0.0,2769.0,264.186,0.0,1.14,1123.0,0.0,0.0,5771.37,66.959,88886.0,0.0,0.0,0.0,10824708.0,31.0,284.353,2.335,63.43,2.734,34.9,4.0,2549.0,10057.0,0.0,0.0287,0.0,219704.0,0.0,72.738,0.0,0.0,28.143,0.7390000000000001
94586.0,0.0,0.998,29.946,0.0,4280.0,265.184,0.0,1.15,1140.0,0.0,0.0,5883.8,71.331,89178.0,0.0,0.0,0.0,10919294.0,38.0,286.837,2.343,63.43,2.485,32.8,0.0,2715.429,10095.0,0.0,0.0304,0.0,223984.0,0.0,112.431,0.0,0.0,29.143,0.7659999999999999
73877.0,0.0,0.657,30.393,0.0,2737.0,265.841,0.0,1.14,1157.0,0.0,0.0,5955.698,72.262,88790.0,0.0,0.0,0.0,10993171.0,25.0,288.778,2.332,63.43,1.941,32.3,-3.0,2750.857,10120.0,0.0,0.031,0.0,226721.0,0.0,71.898,0.0,0.0,30.143,0.792
62730.0,0.0,0.998,30.551,0.0,2725.0,266.839,0.0,1.15,1163.0,0.0,0.0,6027.281,72.74600000000002,88113.0,0.0,0.0,0.0,11055901.0,38.0,290.426,2.315,63.43,1.648,31.8,0.0,2769.286,10158.0,0.0,0.0314,0.0,229446.0,0.0,71.583,0.0,0.0,30.286,0.7959999999999999
83680.0,0.0,0.893,30.682,0.0,3051.0,267.732,0.0,1.15,1168.0,0.0,0.0,6107.427,74.889,87357.0,0.0,0.0,0.0,11139581.0,34.0,292.624,2.295,63.43,2.198,30.6,-8.0,2850.857,10192.0,0.0,0.0326,0.0,232497.0,0.0,80.146,0.0,0.0,30.714,0.807
92300.0,0.0,1.182,30.918000000000006,0.0,3401.0,268.914,0.0,1.15,1177.0,0.0,0.0,6196.767,76.27,86686.0,0.0,0.0,0.0,11231881.0,45.0,295.0490000000001,2.277,63.43,2.425,29.9,13.0,2903.429,10237.0,0.0,0.0335,0.0,235898.0,0.0,89.34,0.0,0.0,33.286,0.8740000000000001
