new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
57.0,0.0,0.071,522.0,0.0,1.166,0.0,1.43,0.0,59.286,4.077,3391.0,0.0,0.0,0.0,64087.0,9.0,0.508,0.027000000000000003,45.37,0.0,6.6,0.0,513.857,147.0,0.0,0.1515,0.0,7473.0,4.141,0.0,0.0,7.713999999999999,0.061
9252.0,0.0,0.071,300.0,0.0,1.238,0.0,1.31,0.0,61.666,4.151,3587.0,0.0,0.0,0.0,73339.0,9.0,0.5820000000000001,0.028,45.37,0.073,6.9,0.0,523.286,156.0,0.0,0.1459,0.0,7773.0,2.38,0.0,0.0,8.571,0.068
8255.0,0.0,0.111,504.0,0.0,1.349,0.0,1.23,0.0,65.664,4.298,4117.0,0.0,0.0,0.0,81594.0,14.0,0.647,0.033,45.37,0.065,7.6,0.0,541.714,170.0,0.0,0.1316,0.0,8277.0,3.998,0.0,0.0,10.286,0.08199999999999999
693.0,0.0,0.127,558.0,0.0,1.476,0.0,1.17,0.0,70.09100000000001,4.324,4019.0,0.0,0.0,0.0,82287.0,16.0,0.653,0.032,45.37,0.005,7.4,0.0,545.0,186.0,0.0,0.1356,0.0,8835.0,4.427,0.0,0.0,11.571,0.092
5325.0,0.0,0.14300000000000002,563.0,0.0,1.618,0.0,1.12,0.0,74.557,4.289,4374.0,0.0,0.0,0.0,87612.0,18.0,0.695,0.035,47.22,0.042,8.1,0.0,540.571,204.0,0.0,0.1236,0.0,9398.0,4.466,0.0,0.0,13.0,0.103
4149.0,0.0,0.103,560.0,0.0,1.722,0.0,1.08,0.0,79.0,4.202,4196.0,0.0,0.0,0.0,91761.0,13.0,0.728,0.033,47.22,0.033,7.9,0.0,529.714,217.0,0.0,0.1262,0.0,9958.0,4.4430000000000005,0.0,0.0,13.143,0.104
1004.0,0.0,0.151,590.0,0.0,1.872,0.0,1.03,0.0,83.681,4.077,4105.0,0.0,0.0,0.0,92765.0,19.0,0.736,0.033,47.22,0.008,8.0,0.0,513.857,236.0,0.0,0.1252,0.0,10548.0,4.681,0.0,0.0,14.0,0.111
2953.0,0.0,0.151,366.0,0.0,2.023,0.0,0.99,0.0,86.584,3.9,4519.0,0.0,0.0,0.0,95718.0,19.0,0.759,0.036000000000000004,47.22,0.023,9.2,0.0,491.571,255.0,0.0,0.1088,0.0,10914.0,2.904,0.0,0.0,15.429,0.122
6816.0,0.0,0.159,344.0,0.0,2.182,0.0,0.96,0.0,89.31299999999997,3.95,4171.0,0.0,0.0,0.0,102534.0,20.0,0.813,0.033,47.22,0.054000000000000006,8.4,0.0,497.857,275.0,0.0,0.1194,0.0,11258.0,2.729,0.0,0.0,17.0,0.135
5542.0,0.0,0.222,383.0,0.0,2.404,0.0,0.89,0.0,92.352,3.813,3783.0,0.0,0.0,0.0,108076.0,28.0,0.857,0.03,47.22,0.044,7.9,0.0,480.571,303.0,0.0,0.127,0.0,11641.0,3.0380000000000003,0.0,0.0,19.0,0.151
4415.0,0.0,0.159,396.0,0.0,2.562,0.0,0.84,0.0,95.493,3.629,4315.0,0.0,0.0,0.0,112491.0,20.0,0.892,0.034,47.22,0.035,9.4,0.0,457.429,323.0,0.0,0.106,0.0,12037.0,3.142,0.0,0.0,19.571,0.155
5349.0,0.0,0.222,432.0,0.0,2.785,0.0,0.81,0.0,98.92,3.48,4318.0,0.0,0.0,0.0,117840.0,28.0,0.935,0.034,47.22,0.042,9.8,0.0,438.714,351.0,0.0,0.1016,0.0,12469.0,3.427,0.0,0.0,21.0,0.16699999999999998
5187.0,0.0,0.071,385.0,0.0,2.8560000000000003,0.0,0.76,0.0,101.975,3.282,4467.0,0.0,0.0,0.0,123027.0,9.0,0.976,0.035,47.22,0.041,10.8,0.0,413.714,360.0,0.0,0.0926,0.0,12854.0,3.054,0.0,0.0,20.429,0.162
1250.0,0.0,0.151,332.0,0.0,3.007,0.0,0.72,0.0,104.609,2.99,4502.0,0.0,0.0,0.0,124277.0,19.0,0.986,0.036000000000000004,47.22,0.01,11.9,0.0,376.857,379.0,0.0,0.0837,0.0,13186.0,2.634,0.0,0.0,20.429,0.162
1136.0,0.0,0.127,219.0,0.0,3.134,0.0,0.71,0.0,106.346,2.823,4242.0,0.0,0.0,0.0,125413.0,16.0,0.995,0.034,47.22,0.009000000000000001,11.9,0.0,355.857,395.0,0.0,0.0839,0.0,13405.0,1.737,0.0,0.0,20.0,0.159
8545.0,0.0,0.175,171.0,0.0,3.3080000000000003,0.0,0.72,0.0,107.703,2.627,4489.0,0.0,0.0,0.0,133958.0,22.0,1.063,0.036000000000000004,47.22,0.068,13.6,0.0,331.1430000000001,417.0,0.0,0.0738,0.0,13576.0,1.357,0.0,0.0,20.286,0.161
3244.0,0.0,0.151,284.0,0.0,3.459,0.0,0.71,0.0,109.956,2.515,4161.0,0.0,0.0,0.0,137202.0,19.0,1.088,0.033,47.22,0.026,13.1,0.0,317.0,436.0,0.0,0.0762,0.0,13860.0,2.253,0.0,0.0,19.0,0.151
879.0,0.0,0.14300000000000002,216.0,0.0,3.602,0.0,0.67,0.0,111.669,2.311,3656.0,0.0,0.0,0.0,138081.0,18.0,1.095,0.029,47.22,0.006999999999999999,12.6,0.0,291.286,454.0,0.0,0.0797,0.0,14076.0,1.714,0.0,0.0,18.714,0.14800000000000002
8126.0,0.0,0.214,208.0,0.0,3.816,0.0,0.66,0.0,113.319,2.057,4052.0,0.0,0.0,0.0,146207.0,27.0,1.16,0.032,47.22,0.064,15.6,0.0,259.286,481.0,0.0,0.064,0.0,14284.0,1.65,0.0,0.0,18.571,0.147
6820.0,0.0,0.23,274.0,0.0,4.046,0.0,0.7,0.0,115.493,1.931,4286.0,0.0,0.0,0.0,153027.0,29.0,1.214,0.034,47.22,0.054000000000000006,17.6,0.0,243.429,510.0,0.0,0.0568,0.0,14558.0,2.174,0.0,0.0,21.429,0.17
880.0,0.0,0.206,303.0,0.0,4.252,0.0,0.72,0.0,117.897,1.898,4233.0,0.0,0.0,0.0,153907.0,26.0,1.221,0.034,47.22,0.006999999999999999,17.7,0.0,239.286,536.0,0.0,0.0565,0.0,14861.0,2.404,0.0,0.0,22.429,0.17800000000000002
1012.0,0.0,0.19,200.0,0.0,4.4430000000000005,0.0,0.71,0.0,119.484,1.877,4215.0,0.0,0.0,0.0,154919.0,24.0,1.229,0.033,47.22,0.008,17.8,0.0,236.571,560.0,0.0,0.0561,0.0,15061.0,1.587,0.0,0.0,23.571,0.187
1332.0,0.0,0.175,168.0,0.0,4.617,0.0,0.66,0.0,120.816,1.873,3185.0,0.0,0.0,0.0,156251.0,22.0,1.24,0.025,47.22,0.011,13.5,0.0,236.143,582.0,0.0,0.0741,0.0,15229.0,1.3330000000000002,0.0,0.0,23.571,0.187
1569.0,0.0,0.087,125.0,0.0,4.704,0.0,0.56,0.0,121.808,1.693,2945.0,0.0,0.0,0.0,157820.0,11.0,1.252,0.023,47.22,0.012,13.8,0.0,213.429,593.0,0.0,0.0725,0.0,15354.0,0.992,0.0,0.0,22.429,0.17800000000000002
447.0,0.0,0.095,101.0,0.0,4.8,0.0,0.48,0.0,122.609,1.5630000000000002,2884.0,0.0,0.0,0.0,158267.0,12.0,1.256,0.023,47.22,0.004,14.6,0.0,197.0,605.0,0.0,0.0683,0.0,15455.0,0.8009999999999999,0.0,0.0,21.571,0.171
13005.0,0.0,0.095,98.0,0.0,4.895,0.0,0.42,0.0,123.387,1.4380000000000002,3581.0,0.0,0.0,0.0,171272.0,12.0,1.359,0.028,47.22,0.103,19.8,0.0,181.286,617.0,0.0,0.0506,0.0,15553.0,0.777,0.0,0.0,19.429,0.154
10680.0,0.0,0.135,87.0,0.0,5.03,0.0,0.41,0.0,124.077,1.226,4132.0,0.0,0.0,0.0,181952.0,17.0,1.443,0.033,47.22,0.085,26.7,0.0,154.571,634.0,0.0,0.0374,0.0,15640.0,0.69,0.0,0.0,17.714000000000006,0.141
2265.0,0.0,0.159,115.0,0.0,5.188,0.0,0.44,0.0,124.989,1.013,4330.0,0.0,0.0,0.0,184217.0,20.0,1.461,0.034,47.22,0.018000000000000002,33.9,0.0,127.714,654.0,0.0,0.0295,0.0,15755.0,0.912,0.0,0.0,16.857,0.134
3995.0,0.0,0.095,69.0,0.0,5.284,0.0,0.46,0.0,125.537,0.865,4756.0,0.0,0.0,0.0,188212.0,12.0,1.493,0.038,47.22,0.032,43.6,0.0,109.0,666.0,0.0,0.0229,0.0,15824.0,0.547,0.0,0.0,15.143,0.12
5993.0,0.0,0.151,37.0,0.0,5.434,0.0,0.48,0.0,125.83,0.716,5422.0,0.0,0.0,0.0,194205.0,19.0,1.541,0.043,47.22,0.048,60.1,0.0,90.286,685.0,0.0,0.0167,0.0,15861.0,0.294,0.0,0.0,14.714,0.117
288.0,0.0,0.175,87.0,0.0,5.609,0.0,0.49,0.0,126.52,0.6729999999999999,5239.0,0.0,0.0,0.0,194493.0,22.0,1.543,0.042,47.22,0.002,61.7,0.0,84.85700000000001,707.0,0.0,0.0162,0.0,15948.0,0.69,0.0,0.0,16.285999999999998,0.129
10074.0,0.0,0.151,50.0,0.0,5.76,0.0,0.47,0.0,126.917,0.615,6614.0,0.0,0.0,0.0,204567.0,19.0,1.6230000000000002,0.052000000000000005,47.22,0.08,85.3,0.0,77.571,726.0,0.0,0.0117,0.0,15998.0,0.397,0.0,0.0,17.285999999999998,0.13699999999999998
5866.0,0.0,0.127,98.0,0.0,5.8870000000000005,0.0,0.46,0.0,127.695,0.615,5594.0,0.0,0.0,0.0,210433.0,16.0,1.669,0.044,40.74,0.047,72.1,0.0,77.571,742.0,0.0,0.0139,0.0,16096.0,0.777,0.0,0.0,17.857,0.142
3092.0,0.0,0.14300000000000002,52.0,0.0,6.029,0.0,0.42,0.0,128.107,0.5760000000000001,4510.0,0.0,0.0,0.0,213525.0,18.0,1.694,0.036000000000000004,40.74,0.025,62.1,0.0,72.571,760.0,0.0,0.0161,0.0,16148.0,0.413,0.0,0.0,18.0,0.14300000000000002
4337.0,0.0,0.14300000000000002,54.0,0.0,6.1720000000000015,0.0,0.41,0.0,128.535,0.507,4806.0,0.0,0.0,0.0,217862.0,18.0,1.7280000000000002,0.038,40.74,0.034,75.3,0.0,63.857,778.0,0.0,0.0133,0.0,16202.0,0.428,0.0,0.0,17.714000000000006,0.141
4987.0,0.0,0.071,24.0,0.0,6.244,0.0,0.42,0.0,128.726,0.456,4948.0,0.0,0.0,0.0,222849.0,9.0,1.768,0.039,40.74,0.04,86.2,0.0,57.429,787.0,0.0,0.0116,0.0,16226.0,0.19,0.0,0.0,17.285999999999998,0.13699999999999998
5980.0,0.0,0.071,33.0,0.0,6.315,0.0,0.45,0.0,128.988,0.451,4946.0,0.0,0.0,0.0,228829.0,9.0,1.815,0.039,40.74,0.047,87.0,0.0,56.857,796.0,0.0,0.0115,0.0,16259.0,0.262,0.0,0.0,15.857,0.126
3221.0,0.0,0.071,28.0,0.0,6.386,0.0,0.44,0.0,129.21,0.384,5365.0,0.0,0.0,0.0,232050.0,9.0,1.841,0.043,40.74,0.026,110.8,0.0,48.429,805.0,0.0,0.009000000000000001,0.0,16287.0,0.222,0.0,0.0,14.0,0.111
3669.0,0.0,0.103,34.0,0.0,6.489,0.0,0.44,0.0,129.48,0.366,4450.0,0.0,0.0,0.0,235719.0,13.0,1.87,0.035,40.74,0.029,96.4,0.0,46.143,818.0,0.0,0.0104,0.0,16321.0,0.27,0.0,0.0,13.143,0.104
4580.0,0.0,0.063,41.0,0.0,6.553,0.0,0.42,0.0,129.805,0.301,4267.0,0.0,0.0,0.0,240299.0,8.0,1.906,0.034,40.74,0.036000000000000004,112.3,0.0,38.0,826.0,0.0,0.0089,0.0,16362.0,0.325,0.0,0.0,12.0,0.095
3495.0,0.0,0.079,23.0,0.0,6.6320000000000014,0.0,0.42,0.0,129.987,0.269,4324.0,0.0,0.0,0.0,243794.0,10.0,1.934,0.034,40.74,0.028,127.7,0.0,33.857,836.0,0.0,0.0078,0.0,16385.0,0.182,0.0,0.0,10.857,0.086
2769.0,0.0,0.071,25.0,0.0,6.704,0.0,0.5,0.0,130.186,0.236,4100.0,0.0,0.0,0.0,246563.0,9.0,1.956,0.033,40.74,0.022,138.0,0.0,29.714,845.0,0.0,0.0072,0.0,16410.0,0.198,0.0,0.0,9.571,0.076
1252.0,0.0,0.056,41.0,0.0,6.759,0.0,0.61,0.0,130.511,0.255,3567.0,0.0,0.0,0.0,247815.0,7.0,1.966,0.028,40.74,0.01,111.0,0.0,32.143,852.0,0.0,0.009000000000000001,0.0,16451.0,0.325,0.0,0.0,9.286,0.07400000000000001
3620.0,0.0,0.04,21.0,0.0,6.799,0.0,0.67,0.0,130.67700000000002,0.241,3229.0,0.0,0.0,0.0,251435.0,5.0,1.995,0.026,31.48,0.029,106.1,0.0,30.429,857.0,0.0,0.0094,0.0,16472.0,0.16699999999999998,0.0,0.0,8.714,0.069
2994.0,0.0,0.048,30.0,0.0,6.846,0.0,0.73,0.0,130.915,0.244,3197.0,0.0,0.0,0.0,254429.0,6.0,2.018,0.025,34.26,0.024,104.1,0.0,30.714,863.0,0.0,0.0096,0.0,16502.0,0.238,0.0,0.0,8.286,0.066
3004.0,0.0,0.056,26.0,0.0,6.902,0.0,0.83,0.0,131.122,0.235,3102.0,0.0,0.0,0.0,257433.0,7.0,2.042,0.025,34.26,0.024,104.9,0.0,29.571,870.0,0.0,0.0095,0.0,16528.0,0.206,0.0,0.0,7.4289999999999985,0.059
3981.0,0.0,0.111,60.0,0.0,7.013,0.0,0.96,0.0,131.59799999999998,0.256,3016.0,0.0,0.0,0.0,261414.0,14.0,2.074,0.024,34.26,0.032,93.4,0.0,32.286,884.0,0.0,0.0107,0.0,16588.0,0.476,0.0,0.0,8.286,0.066
3501.0,0.0,0.048,73.0,0.0,7.061,0.0,1.03,0.0,132.17700000000002,0.313,3017.0,0.0,0.0,0.0,264915.0,6.0,2.102,0.024,34.26,0.028,76.5,0.0,39.429,890.0,0.0,0.0131,0.0,16661.0,0.579,0.0,0.0,7.713999999999999,0.061
2652.0,0.0,0.04,45.0,0.0,7.1,0.0,0.98,0.0,132.534,0.335,3001.0,0.0,0.0,0.0,267567.0,5.0,2.123,0.024,34.26,0.021,71.0,0.0,42.286,895.0,0.0,0.0141,0.0,16706.0,0.35700000000000004,0.0,0.0,7.143,0.057
1657.0,0.0,0.024,35.0,0.0,7.124,0.0,0.94,0.0,132.812,0.329,3058.0,0.0,0.0,0.0,269224.0,3.0,2.136,0.024,34.26,0.013,73.8,0.0,41.429,898.0,0.0,0.0135,0.0,16741.0,0.278,0.0,0.0,6.5710000000000015,0.052000000000000005
3789.0,0.0,0.016,37.0,0.0,7.14,0.0,0.96,0.0,133.105,0.34700000000000003,3083.0,0.0,0.0,0.0,273013.0,2.0,2.166,0.024,28.7,0.03,70.5,0.0,43.714,900.0,0.0,0.0142,0.0,16778.0,0.294,0.0,0.0,6.143,0.049
4526.0,0.0,0.024,51.0,0.0,7.164,0.0,0.96,0.0,133.51,0.371,3301.0,0.0,0.0,0.0,277539.0,3.0,2.202,0.026,28.7,0.036000000000000004,70.7,0.0,46.714,903.0,0.0,0.0142,0.0,16829.0,0.405,0.0,0.0,5.714,0.045
3979.0,0.0,0.04,29.0,0.0,7.2029999999999985,0.0,0.91,0.0,133.74,0.374,3441.0,0.0,0.0,0.0,281518.0,5.0,2.233,0.027000000000000003,28.7,0.032,73.0,0.0,47.143,908.0,0.0,0.0137,0.0,16858.0,0.23,0.0,0.0,5.4289999999999985,0.043
4600.0,0.0,0.04,44.0,0.0,7.2429999999999986,0.0,0.88,0.0,134.089,0.35600000000000004,3529.0,0.0,0.0,0.0,286118.0,5.0,2.27,0.028,28.7,0.036000000000000004,78.7,0.0,44.857,913.0,0.0,0.0127,0.0,16902.0,0.349,0.0,0.0,4.143,0.033
4939.0,0.0,0.032,47.0,0.0,7.275,0.0,0.89,0.0,134.46200000000002,0.326,3735.0,0.0,0.0,0.0,291057.0,4.0,2.309,0.03,28.7,0.039,90.8,0.0,41.143,917.0,0.0,0.011,0.0,16949.0,0.373,0.0,0.0,3.857,0.031
3220.0,0.0,0.016,46.0,0.0,7.291,0.0,0.93,0.0,134.827,0.328,3816.0,0.0,0.0,0.0,294277.0,2.0,2.335,0.03,28.7,0.026,92.4,0.0,41.286,919.0,0.0,0.0108,0.0,16995.0,0.365,0.0,0.0,3.429,0.027000000000000003
1725.0,0.0,0.0,38.0,0.0,7.291,0.0,0.92,0.0,135.128,0.331,3825.0,0.0,0.0,0.0,296002.0,0.0,2.3480000000000003,0.03,28.7,0.014,91.7,0.0,41.714,919.0,0.0,0.0109,0.0,17033.0,0.301,0.0,0.0,3.0,0.024
4516.0,0.0,0.024,21.0,0.0,7.315,0.0,0.93,0.0,135.295,0.313,3929.0,0.0,0.0,0.0,300518.0,3.0,2.384,0.031,28.7,0.036000000000000004,99.6,0.0,39.429,922.0,0.0,0.01,0.0,17054.0,0.16699999999999998,0.0,0.0,3.143,0.025
4600.0,0.0,0.008,45.0,0.0,7.322,0.0,1.01,0.0,135.65200000000002,0.306,3940.0,0.0,0.0,0.0,305118.0,1.0,2.421,0.031,28.7,0.036000000000000004,102.1,0.0,38.571,923.0,0.0,0.0098,0.0,17099.0,0.35700000000000004,0.0,0.0,2.857,0.023
5092.0,0.0,0.016,36.0,0.0,7.337999999999999,0.0,1.03,0.0,135.937,0.314,4099.0,0.0,0.0,0.0,310210.0,2.0,2.461,0.033,28.7,0.04,103.6,0.0,39.571,925.0,0.0,0.0097,0.0,17135.0,0.28600000000000003,0.0,0.0,2.4290000000000003,0.019
4573.0,0.0,0.0,44.0,0.0,7.337999999999999,0.0,1.06,0.0,136.286,0.314,4095.0,0.0,0.0,0.0,314783.0,0.0,2.497,0.032,28.7,0.036000000000000004,103.5,0.0,39.571,925.0,0.0,0.0097,0.0,17179.0,0.349,0.0,0.0,1.714,0.014
5145.0,0.0,0.032,61.0,0.0,7.37,0.0,1.15,0.0,136.77,0.33,4124.0,0.0,0.0,0.0,319928.0,4.0,2.5380000000000003,0.033,28.7,0.041,99.2,0.0,41.57100000000001,929.0,0.0,0.0101,0.0,17240.0,0.484,0.0,0.0,1.714,0.014
2633.0,0.0,0.016,45.0,0.0,7.386,0.0,1.22,0.0,137.127,0.329,4041.0,0.0,0.0,0.0,322561.0,2.0,2.559,0.032,28.7,0.021,97.5,0.0,41.429,931.0,0.0,0.0103,0.0,17285.0,0.35700000000000004,0.0,0.0,1.714,0.014
1451.0,0.0,0.0,75.0,0.0,7.386,0.0,1.33,0.0,137.722,0.371,4001.0,0.0,0.0,0.0,324012.0,0.0,2.57,0.032,28.7,0.012,85.6,0.0,46.714,931.0,0.0,0.0117,0.0,17360.0,0.595,0.0,0.0,1.714,0.014
4300.0,0.0,0.016,72.0,0.0,7.402,0.0,1.33,0.0,138.293,0.428,3971.0,0.0,0.0,0.0,328312.0,2.0,2.605,0.032,28.7,0.034,73.5,0.0,54.0,933.0,0.0,0.0136,0.0,17432.0,0.5710000000000001,0.0,0.0,1.571,0.012
4462.0,0.0,0.04,42.0,0.0,7.441,0.0,1.19,0.0,138.627,0.425,3951.0,0.0,0.0,0.0,332774.0,5.0,2.64,0.031,28.7,0.035,73.8,0.0,53.57100000000001,938.0,0.0,0.0136,0.0,17474.0,0.333,0.0,0.0,2.143,0.017
1348.0,0.0,0.008,46.0,0.0,7.449,0.0,1.13,0.0,138.99200000000002,0.436,3416.0,0.0,0.0,0.0,334122.0,1.0,2.651,0.027000000000000003,28.7,0.011,62.1,0.0,55.0,939.0,0.0,0.0161,0.0,17520.0,0.365,0.0,0.0,2.0,0.016
6176.0,0.0,0.008,69.0,0.0,7.457000000000002,0.0,1.12,0.0,139.539,0.465,3645.0,0.0,0.0,0.0,340298.0,1.0,2.7,0.029,28.7,0.049,62.2,0.0,58.57100000000001,940.0,0.0,0.0161,0.0,17589.0,0.547,0.0,0.0,2.143,0.017
4823.0,0.0,0.151,61.0,0.0,7.608,0.0,1.09,0.0,140.023,0.465,3599.0,0.0,0.0,0.0,345121.0,19.0,2.738,0.029,28.7,0.038,61.4,0.0,58.57100000000001,959.0,0.0,0.0163,0.0,17650.0,0.484,0.0,0.0,4.2860000000000005,0.034
2474.0,0.0,0.0,64.0,0.0,7.608,0.0,1.12,0.0,140.531,0.486,3576.0,0.0,0.0,0.0,347595.0,0.0,2.758,0.028,28.7,0.02,58.3,0.0,61.286,959.0,0.0,0.0171,0.0,17714.0,0.508,0.0,0.0,4.0,0.032
4127.0,0.0,0.008,55.0,0.0,7.616,0.0,1.13,0.0,140.967,0.464,3959.0,0.0,0.0,0.0,351722.0,1.0,2.79,0.031,25.93,0.033,67.8,0.0,58.429,960.0,0.0,0.0148,0.0,17769.0,0.436,0.0,0.0,4.143,0.033
5376.0,0.0,0.008,43.0,0.0,7.624,0.0,1.19,0.0,141.308,0.431,4112.0,0.0,0.0,0.0,357098.0,1.0,2.833,0.033,25.93,0.043,75.7,0.0,54.286,961.0,0.0,0.0132,0.0,17812.0,0.341,0.0,0.0,4.0,0.032
3722.0,0.0,0.032,57.0,0.0,7.6560000000000015,0.0,1.28,0.0,141.76,0.448,4007.0,0.0,0.0,0.0,360820.0,4.0,2.862,0.032,25.93,0.03,71.0,0.0,56.429,965.0,0.0,0.0141,0.0,17869.0,0.452,0.0,0.0,3.857,0.031
4979.0,0.0,0.032,96.0,0.0,7.687,0.0,1.39,0.0,142.52200000000005,0.504,4525.0,0.0,0.0,0.0,365799.0,4.0,2.902,0.036000000000000004,25.93,0.039,71.2,0.0,63.57100000000001,969.0,0.0,0.014,0.0,17965.0,0.762,0.0,0.0,4.2860000000000005,0.034
4455.0,0.0,0.016,82.0,0.0,7.7029999999999985,0.0,1.37,0.0,143.172,0.519,4279.0,0.0,0.0,0.0,370254.0,2.0,2.937,0.034,25.93,0.035,65.4,0.0,65.429,971.0,0.0,0.0153,0.0,18047.0,0.6509999999999999,0.0,0.0,4.4289999999999985,0.035
4758.0,0.0,0.0,105.0,0.0,7.7029999999999985,0.0,1.4,0.0,144.005,0.569,4270.0,0.0,0.0,0.0,375012.0,0.0,2.975,0.034,25.93,0.038,59.5,0.0,71.714,971.0,0.0,0.0168,0.0,18152.0,0.833,0.0,0.0,1.714,0.014
3533.0,0.0,0.008,92.0,0.0,7.711,0.0,1.45,0.0,144.735,0.601,4421.0,0.0,0.0,0.0,378545.0,1.0,3.003,0.035,25.93,0.028,58.4,0.0,75.714,972.0,0.0,0.0171,0.0,18244.0,0.73,0.0,0.0,1.857,0.015
1513.0,0.0,0.0,113.0,0.0,7.711,0.0,1.55,0.0,145.632,0.6659999999999999,4048.0,0.0,0.0,0.0,380058.0,0.0,3.015,0.032,25.93,0.012,48.2,0.0,84.0,972.0,0.0,0.0208,0.0,18357.0,0.8959999999999999,0.0,0.0,1.714,0.014
5510.0,0.0,0.016,110.0,0.0,7.727,0.0,1.63,0.0,146.504,0.742,4067.0,0.0,0.0,0.0,385568.0,2.0,3.059,0.032,25.93,0.044,43.5,0.0,93.571,974.0,0.0,0.023,0.0,18467.0,0.873,0.0,0.0,1.857,0.015
4651.0,0.0,0.0,138.0,0.0,7.727,0.0,1.67,0.0,147.599,0.8340000000000001,4200.0,0.0,0.0,0.0,390219.0,0.0,3.096,0.033,25.93,0.037000000000000005,39.9,0.0,105.143,974.0,0.0,0.025,0.0,18605.0,1.095,0.0,0.0,1.286,0.01
6564.0,0.0,0.016,127.0,0.0,7.7429999999999986,0.0,1.67,0.0,148.607,0.8690000000000001,4426.0,0.0,0.0,0.0,396783.0,2.0,3.148,0.035,25.93,0.052000000000000005,40.4,0.0,109.571,976.0,0.0,0.0248,0.0,18732.0,1.008,0.0,0.0,1.0,0.008
5460.0,0.0,0.008,194.0,0.0,7.751,0.0,1.73,0.0,150.14600000000004,0.996,4570.0,0.0,0.0,0.0,402243.0,1.0,3.1910000000000003,0.036000000000000004,25.93,0.043,36.4,0.0,125.571,977.0,0.0,0.0275,0.0,18926.0,1.539,0.0,0.0,0.857,0.006999999999999999
6597.0,0.0,0.0,250.0,0.0,7.751,0.0,1.77,0.0,152.129,1.161,4833.0,0.0,0.0,0.0,408840.0,0.0,3.2430000000000003,0.038,25.93,0.052000000000000005,33.0,0.0,146.286,977.0,0.0,0.0303,0.0,19176.0,1.983,0.0,0.0,0.857,0.006999999999999999
3134.0,0.0,0.0,274.0,0.0,7.751,0.0,1.75,0.0,154.303,1.367,4776.0,0.0,0.0,0.0,411974.0,0.0,3.268,0.038,25.93,0.025,27.7,0.0,172.28599999999997,977.0,0.0,0.0361,0.0,19450.0,2.174,0.0,0.0,0.7140000000000001,0.006
2618.0,0.0,0.0,208.0,0.0,7.751,0.0,1.63,0.0,155.953,1.474,4933.0,0.0,0.0,0.0,414592.0,0.0,3.289,0.039,25.93,0.021,26.5,0.0,185.857,977.0,0.0,0.0377,0.0,19658.0,1.65,0.0,0.0,0.7140000000000001,0.006
8228.0,0.0,0.008,176.0,0.0,7.758999999999999,0.0,1.57,0.0,157.349,1.5490000000000002,5322.0,0.0,0.0,0.0,422820.0,1.0,3.354,0.042,25.93,0.065,27.3,0.0,195.286,978.0,0.0,0.0367,0.0,19834.0,1.396,0.0,0.0,0.5710000000000001,0.005
7099.0,0.0,0.016,208.0,0.0,7.775,0.0,1.53,0.0,158.999,1.629,5671.0,0.0,0.0,0.0,429919.0,2.0,3.411,0.045,25.93,0.056,27.6,0.0,205.286,980.0,0.0,0.0362,0.0,20042.0,1.65,0.0,0.0,0.857,0.006999999999999999
7725.0,0.0,0.016,207.0,0.0,7.791,0.0,1.53,0.0,160.642,1.719,5837.0,0.0,0.0,0.0,437644.0,2.0,3.472,0.046,25.93,0.061,26.9,0.0,216.71400000000003,982.0,0.0,0.0371,0.0,20249.0,1.642,0.0,0.0,0.857,0.006999999999999999
7700.0,0.0,0.0,355.0,0.0,7.791,0.0,1.61,0.0,163.458,1.902,6157.0,0.0,0.0,0.0,445344.0,0.0,3.533,0.049,25.93,0.061,25.7,0.0,239.71400000000003,982.0,0.0,0.0389,0.0,20604.0,2.8160000000000003,0.0,0.0,0.7140000000000001,0.006
8955.0,0.0,0.0,430.0,0.0,7.791,0.0,1.65,0.0,166.86900000000003,2.106,6494.0,0.0,0.0,0.0,454299.0,0.0,3.604,0.052000000000000005,25.93,0.071,24.5,0.0,265.42900000000003,982.0,0.0,0.0409,0.0,21034.0,3.411,0.0,0.0,0.7140000000000001,0.006
5362.0,0.0,0.008,386.0,0.0,7.797999999999999,0.0,1.61,0.0,169.93099999999995,2.233,6812.0,0.0,0.0,0.0,459661.0,1.0,3.647,0.054000000000000006,25.93,0.043,24.2,0.0,281.42900000000003,983.0,0.0,0.0413,0.0,21420.0,3.062,0.0,0.0,0.857,0.006999999999999999
1838.0,0.0,0.0,407.0,0.0,7.797999999999999,0.0,1.58,0.0,173.16,2.458,6701.0,0.0,0.0,0.0,461499.0,0.0,3.661,0.053,25.93,0.015,21.6,0.0,309.857,983.0,0.0,0.0462,0.0,21827.0,3.229,0.0,0.0,0.857,0.006999999999999999
