B.1.1.7+E484K,B.1.1.7,StayHomeGen,ClosSecPartial,AY.4.2,new_deaths_per_million,new_cases,people_fully_vaccinated_per_hundred,B.1.617.2,QuarantineForInternationalTravellers,PrivateGatheringRestrictionsPartial,P.3,C.37,UNK,B.1.351,new_tests_smoothed,people_vaccinated_per_hundred,people_vaccinated,MassGather50,tests_per_case,IndoorOver500,ClosPubAnyPartial,MassGatherAll,total_cases_per_million,NonEssentialShops,MasksMandatoryClosedSpaces,new_deaths_smoothed_per_million,MassGather50Partial,TeleworkingPartial,new_people_vaccinated_smoothed_per_hundred,ClosDaycare,GymsSportsCentres,B.1.617.1,IndoorOver50,new_vaccinations_smoothed,total_tests,B.1.620,ClosPrimPartial,ClosureOfPublicTransportPartial,Teleworking,P.1,new_cases_smoothed,new_vaccinations_smoothed_per_million,positive_rate,OutdoorOver100,total_boosters_per_hundred,StayHomeOrderPartial,new_vaccinations,B.1.1.529,ClosPrim,new_people_vaccinated_smoothed,people_fully_vaccinated,reproduction_rate,IndoorOver100,weekly_hosp_admissions,MassGatherAllPartial,B.1.427/B.1.429,BanOnAllEventsPartial,PlaceOfWorshipPartial,new_deaths,NonEssentialShopsPartial,AT.1,EntertainmentVenues,B.1.526,B.1.525,EntertainmentVenuesPartial,ClosSec,total_deaths,StayHomeGenPartial,total_cases,SocialCirclePartial,new_cases_per_million,total_vaccinations,new_deaths_smoothed,weekly_hosp_admissions_per_million,MasksMandatoryAllSpacesPartial,Other,ClosDaycarePartial,total_deaths_per_million,MasksVoluntaryAllSpaces,HotelsOtherAccommodationPartial,total_boosters,RestaurantsCafesPartial,OutdoorOver500,new_cases_smoothed_per_million,C.1.2,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,icu_patients,B.1.621,total_vaccinations_per_hundred,QuarantineForInternationalTravellersPartial,RestaurantsCafes,BanOnAllEvents,MasksMandatoryClosedSpacesPartial,IndoorOver1000
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73281.0,0.0,0.0,0.0,166.7,0.0,0.0,0.0,2354.254,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6337026.0,0.0,0.0,0.0,0.0,0.0,404.286,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,265.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.0,0.0,197523.0,0.0,3.874,0.0,7.857,3.162,0.0,0.0,0.0,107.544,0.0,0.0,0.0,0.0,0.0,4.819,0.0,75.53,0.873,63.43,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.012,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.702,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9022.0,0.0,198064.0,0.0,6.448,0.0,6.5710000000000015,0.0,0.0,0.0,0.0,107.532,0.0,0.0,0.0,0.0,0.0,5.146,0.0,0.0,0.8740000000000001,63.43,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.119,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.027,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9032.0,0.0,198343.0,0.0,3.325,0.0,6.0,0.0,0.0,0.0,0.0,107.651,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.8740000000000001,55.09,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16699999999999998,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.27,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9046.0,0.0,198699.0,0.0,4.243,0.0,7.286,0.0,0.0,0.0,0.0,107.818,0.0,0.0,0.0,0.0,0.0,4.7780000000000005,0.0,0.0,0.8740000000000001,55.09,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.131,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371.87,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9057.0,0.0,199001.0,0.0,3.6,0.0,7.286,0.0,0.0,0.0,0.0,107.949,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.8740000000000001,55.09,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.815,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9063.0,0.0,199332.0,0.0,3.945,0.0,7.5710000000000015,0.0,0.0,0.0,0.0,108.021,0.0,0.0,0.0,0.0,0.0,4.345,0.0,0.0,0.8740000000000001,55.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.083,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.308,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070.0,0.0,199709.0,0.0,4.493,0.0,7.143,0.0,0.0,0.0,0.0,108.104,0.0,0.0,0.0,0.0,0.0,4.275,0.0,0.0,0.8740000000000001,55.09,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73367.0,0.0,0.0,0.0,166.7,0.0,0.0,0.0,2382.811,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850598.0,0.0,0.0,0.0,0.0,0.0,342.286,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9071.0,0.0,199919.0,0.0,2.503,0.0,6.857,3.102,0.0,0.0,0.0,108.116,0.0,0.0,0.0,0.0,0.0,4.08,0.0,81.65100000000002,0.8740000000000001,55.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.922,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9074.0,0.0,200180.0,0.0,3.111,0.0,7.4289999999999985,0.0,0.0,0.0,0.0,108.152,0.0,0.0,0.0,0.0,0.0,3.603,0.0,0.0,0.882,55.09,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.048,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389.212,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.0,0.0,200456.0,0.0,3.29,0.0,6.5710000000000015,0.0,0.0,0.0,0.0,108.2,0.0,0.0,0.0,0.0,0.0,3.5980000000000003,0.0,0.0,0.889,55.09,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.024,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.385,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9080.0,0.0,200890.0,0.0,5.172999999999999,0.0,4.857,0.0,0.0,0.0,0.0,108.223,0.0,0.0,0.0,0.0,0.0,3.731,0.0,0.0,0.897,55.09,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.083,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.059,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9087.0,0.0,201450.0,0.0,6.675,0.0,4.2860000000000005,0.0,0.0,0.0,0.0,108.307,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.904,55.09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.151,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9088.0,0.0,202045.0,0.0,7.0920000000000005,0.0,3.571,0.0,0.0,0.0,0.0,108.319,0.0,0.0,0.0,0.0,0.0,4.619,0.0,0.0,0.912,55.09,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412.692,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9091.0,0.0,202426.0,0.0,4.541,0.0,3.0,0.0,0.0,0.0,0.0,108.355,0.0,0.0,0.0,0.0,0.0,4.626,0.0,0.0,0.919,55.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77746.0,0.0,0.0,0.0,142.9,0.0,0.0,0.0,2416.375,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7394817.0,0.0,0.0,0.0,0.0,0.0,402.286,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.0,0.0,202735.0,0.0,3.683,0.0,3.0,3.86,0.0,0.0,0.0,108.366,0.0,0.0,0.0,0.0,0.0,4.795,0.0,88.13799999999998,0.927,55.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.024,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.407,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9094.0,0.0,203325.0,0.0,7.032,0.0,2.857,0.0,0.0,0.0,0.0,108.39,0.0,0.0,0.0,0.0,0.0,5.355,0.0,0.0,0.93,55.09,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.079,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9099.0,0.0,203717.0,0.0,4.672,0.0,3.0,0.0,0.0,0.0,0.0,108.45,0.0,0.0,0.0,0.0,0.0,5.5520000000000005,0.0,0.0,0.933,55.09,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.742,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102.0,0.0,204276.0,0.0,6.6629999999999985,0.0,3.143,0.0,0.0,0.0,0.0,108.486,0.0,0.0,0.0,0.0,0.0,5.765,0.0,0.0,0.936,55.09,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.095,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441.953,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9110.0,0.0,204881.0,0.0,7.211,0.0,3.286,0.0,0.0,0.0,0.0,108.581,0.0,0.0,0.0,0.0,0.0,5.8420000000000005,0.0,0.0,0.939,55.09,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.119,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.797,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9120.0,0.0,205623.0,0.0,8.844,0.0,4.5710000000000015,0.0,0.0,0.0,0.0,108.7,0.0,0.0,0.0,0.0,0.0,6.0920000000000005,0.0,0.0,0.942,55.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.048,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.604,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9124.0,0.0,206278.0,0.0,7.807,0.0,4.714,0.0,0.0,0.0,0.0,108.748,0.0,0.0,0.0,0.0,0.0,6.559,0.0,0.0,0.945,55.09,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79519.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,2463.24,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951451.0,0.0,0.0,0.0,0.0,0.0,561.714,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9124.0,0.0,206667.0,0.0,4.636,0.0,4.5710000000000015,4.0280000000000005,0.0,0.0,0.0,108.748,0.0,0.0,0.0,0.0,0.0,6.695,0.0,94.772,0.948,55.09,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.012,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.544,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9125.0,0.0,207112.0,0.0,5.3039999999999985,0.0,4.4289999999999985,0.0,0.0,0.0,0.0,108.76,0.0,0.0,0.0,0.0,0.0,6.448,0.0,0.0,0.956,55.09,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07200000000000001,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.636,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9131.0,0.0,207707.0,0.0,7.0920000000000005,0.0,4.5710000000000015,0.0,0.0,0.0,0.0,108.831,0.0,0.0,0.0,0.0,0.0,6.794,0.0,0.0,0.964,55.09,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.048,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485.636,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135.0,0.0,208546.0,0.0,10.0,0.0,4.714,0.0,0.0,0.0,0.0,108.879,0.0,0.0,0.0,0.0,0.0,7.271,0.0,0.0,0.972,55.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.107,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.423,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9144.0,0.0,209535.0,0.0,11.788,0.0,4.857,0.0,0.0,0.0,0.0,108.986,0.0,0.0,0.0,0.0,0.0,7.923999999999999,0.0,0.0,0.979,55.09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036000000000000004,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.721,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.2860000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9147.0,0.0,210399.0,0.0,10.298,0.0,3.857,0.0,0.0,0.0,0.0,109.022,0.0,0.0,0.0,0.0,0.0,8.132,0.0,0.0,0.987,57.87,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.083,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.944,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.2860000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154.0,0.0,211005.0,0.0,7.223,0.0,4.2860000000000005,0.0,0.0,0.0,0.0,109.105,0.0,0.0,0.0,0.0,0.0,8.049,0.0,0.0,0.995,57.87,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84172.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2517.507,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8540652.0,0.0,0.0,0.0,0.0,0.0,650.429,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154.0,0.0,211220.0,1.0,2.563,0.0,4.2860000000000005,4.641,0.0,0.0,0.0,109.105,0.0,0.0,0.0,0.0,0.0,7.752000000000002,0.0,101.795,1.003,57.87,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.126,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154.0,0.0,212111.0,0.0,10.62,0.0,4.143,0.0,0.0,0.0,0.0,109.105,0.0,0.0,0.0,0.0,0.0,8.512,0.0,0.0,1.035,57.87,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.107,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.672,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9163.0,0.0,212828.0,0.0,8.546,0.0,4.5710000000000015,0.0,0.0,0.0,0.0,109.213,0.0,0.0,0.0,0.0,0.0,8.72,0.0,0.0,1.067,57.87,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.191,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.988,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.2860000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9179.0,0.0,214113.0,0.0,15.316,0.0,6.2860000000000005,0.0,0.0,0.0,0.0,109.403,0.0,0.0,0.0,0.0,0.0,9.479,0.0,0.0,1.098,57.87,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
