new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
1146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079908256880735,0.0,0.0,0.604,0.008,762.0,0.0,0.0,0.0,10411.0,0.0,0.203,0.015,31.48,0.022,1776.2,0.0,0.429,0.0,0.0,0.0006,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1750.0,0.0,0.019,73.0,0.0,0.019,0.0,1.079908256880735,0.0,0.0,2.027,0.212,909.0,0.0,0.0,0.0,12161.0,1.0,0.237,0.018000000000000002,31.48,0.034,83.7,0.0,10.857,1.0,0.0,0.0119,0.0,104.0,0.0,1.423,0.0,0.0,0.14300000000000002,0.003
2655.0,0.0,0.019,100.0,0.0,0.039,0.0,5.92,0.0,0.0,3.976,0.49,1137.0,0.0,0.0,0.0,14816.0,1.0,0.289,0.022,45.37,0.052000000000000005,45.2,0.0,25.143,2.0,0.0,0.0221,0.0,204.0,0.0,1.949,0.0,0.0,0.28600000000000003,0.006
4805.0,0.0,0.0,229.0,0.0,0.039,0.0,5.63,0.0,0.0,8.44,1.128,1729.0,0.0,0.0,0.0,19621.0,0.0,0.382,0.034,45.37,0.094,29.9,0.0,57.857,2.0,0.0,0.0335,0.0,433.0,0.0,4.463,0.0,0.0,0.28600000000000003,0.006
3012.0,0.0,0.078,169.0,0.0,0.117,0.0,4.48,0.0,0.0,11.734000000000002,1.595,2102.0,0.0,0.0,0.0,22633.0,4.0,0.441,0.041,50.0,0.059,25.7,0.0,81.857,6.0,0.0,0.0389,0.0,602.0,0.0,3.294,0.0,0.0,0.857,0.017
5982.0,0.0,0.039,231.0,0.0,0.156,0.0,3.69,0.0,0.0,16.236,2.236,2921.0,0.0,0.0,0.0,28615.0,2.0,0.5579999999999999,0.057,55.56,0.117,25.5,0.0,114.714,8.0,0.0,0.0393,0.0,833.0,0.0,4.502,0.0,0.0,1.143,0.022
8101.0,0.0,0.039,144.0,0.0,0.195,0.0,3.08,0.0,0.0,19.043,2.634,3922.0,0.0,0.0,0.0,36716.0,2.0,0.716,0.076,55.56,0.158,29.0,0.0,135.143,10.0,0.0,0.0345,0.0,977.0,0.0,2.807,0.0,0.0,1.429,0.028
9411.0,0.0,0.039,284.0,0.0,0.234,0.0,3.07,0.0,0.0,24.578000000000007,3.425,5102.0,0.0,0.0,0.0,46127.0,2.0,0.899,0.099,55.56,0.183,29.0,0.0,175.71400000000003,12.0,0.0,0.0344,0.0,1261.0,0.0,5.5360000000000005,0.0,0.0,1.714,0.033
11863.0,0.0,0.019,505.0,0.0,0.253,0.0,3.13,0.0,0.0,34.421,4.628,6547.0,0.0,0.0,0.0,57990.0,1.0,1.13,0.128,55.56,0.231,27.6,0.0,237.429,13.0,0.0,0.0363,0.0,1766.0,0.0,9.843,0.0,0.0,1.714,0.033
12950.0,0.0,0.0,571.0,0.0,0.253,0.0,2.88,0.0,0.0,45.551,5.939,8018.0,0.0,0.0,0.0,70940.0,0.0,1.383,0.156,55.56,0.252,26.3,0.0,304.714,13.0,0.0,0.038,0.0,2337.0,0.0,11.129,0.0,0.0,1.571,0.031
14753.0,0.0,0.058,813.0,0.0,0.312,0.0,2.57,0.0,0.0,61.397,7.565,9439.0,0.0,0.0,0.0,85693.0,3.0,1.67,0.184,55.56,0.28800000000000003,24.3,0.0,388.143,16.0,0.0,0.0411,0.0,3150.0,0.0,15.845999999999998,0.0,0.0,2.0,0.039
11292.0,0.0,0.019,586.0,0.0,0.331,0.0,2.35,0.0,0.0,72.819,8.726,10622.0,0.0,0.0,0.0,96985.0,1.0,1.89,0.207,55.56,0.22,23.7,0.0,447.714,17.0,0.0,0.0421,0.0,3736.0,0.0,11.422,0.0,0.0,1.571,0.031
12606.0,0.0,0.214,599.0,0.0,0.546,0.0,2.1,0.0,0.0,84.494,9.751,11568.0,0.0,0.0,0.0,109591.0,11.0,2.136,0.225,55.56,0.246,23.1,0.0,500.286,28.0,0.0,0.0432,0.0,4335.0,0.0,11.675,0.0,0.0,2.857,0.056
16260.0,0.0,0.0,851.0,0.0,0.546,0.0,1.93,0.0,0.0,101.081,11.72,12734.0,0.0,0.0,0.0,125851.0,0.0,2.4530000000000003,0.248,55.56,0.317,21.2,0.0,601.286,28.0,0.0,0.0472,0.0,5186.0,0.0,16.587,0.0,0.0,2.571,0.05
