aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,RestaurantsCafesPartial,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.264,0.0,0.0,0.406,0.0,0.679,0.0,0.0,0.0,9.857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,3769.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,5.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263384.0,0.0,0.0,1305.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.777,0.0,47.471,0.0,0.901,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7241.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0044,0.0,0.0,3.28,0.0,0.0,0.0,0.0,228.6,59.117,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.433,0.0,0.584,0.0,0.0,0.0,7.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,3.605,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,1.0,0.0,0.0,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,1.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266624.0,0.0,0.18,1305.25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.313,0.0,48.055,0.0,0.18,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7242.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.003,0.0,0.0,3.28,0.0,0.0,0.0,0.0,330.1,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.462,0.0,0.477,0.0,0.0,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,6.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269269.0,0.0,0.0,1306.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.287,0.0,48.531,0.0,1.081,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7248.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0028,0.0,0.0,3.28,0.0,0.0,0.0,0.0,358.5,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.471,0.0,0.237,0.0,0.0,0.0,7.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,5.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270583.0,0.0,0.0,1307.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.416,0.0,48.768,0.0,0.901,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7253.0,2611.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.003,0.0,0.0,3.28,0.0,0.0,0.0,0.0,332.3,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.484,0.0,0.404,0.0,0.0,0.0,6.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,3.424,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,1.0,40585.721,0.0,0.0,4.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272822.0,0.0,0.0,1307.954,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.236,0.0,49.172,0.0,0.721,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7257.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0026,0.0,0.0,3.28,0.0,0.0,0.0,0.0,392.0,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.529,0.0,0.82,0.0,0.0,0.0,6.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,-1.0,40585.721,0.0,0.0,5.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277370.0,0.0,0.0,1308.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.236,0.0,49.991,0.0,0.901,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7262.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0023,0.0,0.0,3.28,0.0,0.0,0.0,0.0,427.7,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.57,0.0,0.793,0.0,0.0,0.0,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,3.424,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,2.0,40585.721,0.0,0.0,3.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281770.0,0.0,0.0,1309.396,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.747,0.0,50.784,0.0,0.541,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7265.0,3165.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0013,0.0,0.0,3.28,0.0,0.0,0.0,0.0,763.9,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.599,0.0,0.879,0.0,0.0,0.0,4.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4876.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,-2.0,40585.721,0.0,0.0,8.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286646.0,0.0,0.0,1310.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.824,0.0,51.663,0.0,1.442,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7273.0,3323.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0014,0.0,0.0,3.28,0.0,0.0,0.0,0.0,727.0,59.297,0.0,0.0,0.0,0.143,0.0,5548361.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.628,0.0,0.791,0.0,0.0,0.0,5.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,6.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291035.0,0.0,0.0,1311.919,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.953,0.0,52.454,0.0,1.081,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7279.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0015,0.0,0.0,3.28,0.0,0.0,0.0,0.0,659.7,59.297,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.645,0.0,0.594,0.0,0.0,0.0,6.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,12.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294331.0,0.0,0.0,1314.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.107,0.0,53.048,0.0,2.163,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7291.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0017,0.0,0.0,3.28,0.0,0.0,0.0,0.0,582.8,59.297,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.672,0.0,0.42,0.0,0.0,0.0,5.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,3.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296663.0,0.0,0.0,1314.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.056,0.0,53.469,0.0,0.541,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7294.0,3726.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0016,0.0,0.0,3.28,0.0,0.0,0.0,0.0,636.2,59.297,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.694,0.0,0.559,0.0,0.0,0.0,5.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.442,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,1.0,40585.721,0.0,0.0,1.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299765.0,0.0,0.0,1314.803,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.978,0.0,54.028,0.0,0.18,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7295.0,3849.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0014,0.0,0.0,3.28,0.0,0.0,0.0,0.0,709.0,59.297,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.714,0.0,0.964,0.0,0.0,0.0,5.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5351.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,-1.0,40585.721,0.0,0.0,6.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305116.0,0.0,0.0,1315.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.004,0.0,54.992,0.0,1.081,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7301.0,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0014,0.0,0.0,3.28,0.0,0.0,0.0,0.0,711.5,59.297,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.741,0.0,0.979,0.0,0.0,0.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.262,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,-1.0,0.0,0.0,0.0,5431.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,-5.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310547.0,0.0,-0.18,1314.983,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.798,0.0,55.971,0.0,-0.901,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7296.0,4111.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0011,0.0,0.0,3.28,0.0,0.0,0.0,0.0,928.2,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.743,0.0,0.896,0.0,0.0,0.0,2.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,-3.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315519.0,0.0,0.0,1314.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.515,0.0,56.867,0.0,-0.541,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7293.0,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0007,0.0,0.0,3.28,0.0,0.0,0.0,0.0,1443.8,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.762,0.0,0.921,0.0,0.0,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.081,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5108.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,1.0,40585.721,0.0,0.0,8.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320627.0,0.0,0.0,1315.884,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.566,0.0,57.788,0.0,1.442,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7301.0,4227.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0007,0.0,0.0,3.28,0.0,0.0,0.0,0.0,1344.9,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.783,0.0,0.745,0.0,0.0,0.0,3.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,4131.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,-1.0,40585.721,0.0,0.0,17.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324758.0,0.0,0.0,1318.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.695,0.0,58.532,0.0,3.064,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7318.0,4347.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0009,0.0,0.0,3.28,0.0,0.0,0.0,0.0,1127.0,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.778,0.0,0.385,0.0,0.0,0.0,5.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,17.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326894.0,0.0,0.0,1322.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.056,0.0,58.917,0.0,3.064,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7335.0,4319.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0014,0.0,0.0,3.28,0.0,0.0,0.0,0.0,737.4,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.783,0.0,0.594,0.0,0.0,0.0,6.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.081,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,1.0,40585.721,0.0,0.0,5.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330190.0,0.0,0.0,1322.913,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.159,0.0,59.511,0.0,0.901,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7340.0,4346.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0015,0.0,0.0,3.28,0.0,0.0,0.0,0.0,676.0,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.786,0.0,0.984,0.0,0.0,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.081,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5462.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,11.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335652.0,0.0,0.0,1324.896,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.287,0.0,60.496,0.0,1.983,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7351.0,4362.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0016,0.0,0.0,3.28,0.0,0.0,0.0,0.0,610.7,59.117,0.0,0.0,0.0,-0.143,0.0,5548361.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,0.776,0.0,0.909,0.0,0.0,0.0,9.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5042.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,0.0,-1.0,40585.721,0.0,0.0,11.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340694.0,0.0,0.0,1326.878,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,1.699,0.0,61.404,0.0,1.983,0.0,0.0,0.0,0.0,0.0,22.6,21.228,7362.0,4307.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0022,0.0,0.0,3.28,0.0,0.0,0.0,0.0,456.8,59.117,0.0,0.0,0.0,0.0,0.0,5548361.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0
