new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,new_cases_per_million,weekly_hosp_admissions_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
9827.0,0.0,0.05,247.0,0.0,1.499,0.0,1.39,0.0,0.0,79.827,3.552,8137.0,0.0,0.0,0.0,178470.0,3.0,2.972,0.136,87.96,0.16399999999999998,38.2,0.0,213.286,90.0,0.0,0.0262,0.0,4793.0,4.114,0.0,0.0,0.0,4.5710000000000015,0.076
7027.0,0.0,0.05,203.0,0.0,1.5490000000000002,0.0,1.41,0.0,0.0,83.208,3.643,8366.0,0.0,0.0,0.0,185497.0,3.0,3.089,0.139,87.96,0.117,38.3,0.0,218.71400000000003,93.0,0.0,0.0261,0.0,4996.0,3.381,0.0,0.0,0.0,5.0,0.083
11630.0,0.0,0.16699999999999998,354.0,0.0,1.715,0.0,1.44,0.0,0.0,89.104,4.08,9050.0,0.0,0.0,0.0,197127.0,10.0,3.283,0.151,87.96,0.194,36.9,0.0,245.0,103.0,0.0,0.0271,0.0,5350.0,5.896,0.0,0.0,0.0,5.4289999999999985,0.09
10403.0,0.0,0.0,297.0,0.0,1.715,0.0,1.43,0.0,0.0,94.051,4.0310000000000015,9137.0,0.0,0.0,0.0,207530.0,0.0,3.4560000000000004,0.152,87.96,0.173,37.8,0.0,242.0,103.0,0.0,0.0265,0.0,5647.0,4.947,0.0,0.0,0.0,4.0,0.067
9992.0,0.0,0.217,304.0,0.0,1.932,0.0,1.44,0.0,0.0,99.114,4.119,9305.0,0.0,0.0,0.0,217522.0,13.0,3.623,0.155,84.26,0.166,37.6,0.0,247.286,116.0,0.0,0.0266,0.0,5951.0,5.063,0.0,0.0,0.0,5.2860000000000005,0.08800000000000001
13164.0,0.0,0.117,385.0,0.0,2.049,0.0,1.47,269.0,0.0,105.526,4.699,9955.0,0.0,0.0,0.0,230686.0,7.0,3.842,0.166,84.26,0.219,35.3,0.0,282.143,123.0,0.0,0.0283,0.0,6336.0,6.412000000000001,4.48,0.0,0.0,5.2860000000000005,0.08800000000000001
15061.0,0.0,0.133,447.0,0.0,2.182,0.0,1.48,0.0,0.0,112.971,5.322,11015.0,0.0,0.0,0.0,245747.0,8.0,4.093,0.183,84.26,0.251,34.5,0.0,319.571,131.0,0.0,0.029,0.0,6783.0,7.445,0.0,0.0,0.0,6.2860000000000005,0.105
11794.0,0.0,0.117,437.0,0.0,2.298,0.0,1.45,0.0,0.0,120.249,5.775,11296.0,0.0,0.0,0.0,257541.0,7.0,4.289,0.188,84.26,0.196,32.6,0.0,346.714,138.0,0.0,0.0307,0.0,7220.0,7.278,0.0,0.0,0.0,6.857,0.114
10523.0,0.0,0.16699999999999998,352.0,0.0,2.465,0.0,1.41,0.0,0.0,126.112,6.129,11795.0,0.0,0.0,0.0,268064.0,10.0,4.465,0.196,84.26,0.175,32.1,0.0,368.0,148.0,0.0,0.0312,0.0,7572.0,5.863,0.0,0.0,0.0,7.857,0.131
11315.0,0.0,0.083,236.0,0.0,2.548,0.0,1.39,0.0,0.0,130.042,5.848,11750.0,0.0,0.0,0.0,279379.0,5.0,4.6530000000000005,0.196,84.26,0.188,33.5,0.0,351.1430000000001,153.0,0.0,0.0299,0.0,7808.0,3.931,0.0,0.0,0.0,7.143,0.119
12774.0,0.0,0.133,424.0,0.0,2.681,0.0,1.43,0.0,0.0,137.10399999999998,6.15,12089.0,0.0,0.0,0.0,292153.0,8.0,4.8660000000000005,0.201,84.26,0.213,32.7,0.0,369.286,161.0,0.0,0.0305,0.0,8232.0,7.062,0.0,0.0,0.0,8.286,0.138
15599.0,0.0,0.28300000000000003,663.0,0.0,2.965,0.0,1.48,0.0,0.0,148.14600000000004,7.005,12890.0,0.0,0.0,0.0,307752.0,17.0,5.126,0.215,84.26,0.26,30.6,0.0,420.571,178.0,0.0,0.0326,0.0,8895.0,11.042,0.0,0.0,0.0,8.857000000000003,0.14800000000000002
16327.0,0.0,0.133,525.0,0.0,3.0980000000000003,0.0,1.49,390.0,0.0,156.89,7.337999999999999,13342.0,0.0,0.0,0.0,324079.0,8.0,5.398,0.222,84.26,0.272,30.3,0.0,440.571,186.0,0.0,0.033,0.0,9420.0,8.744,6.495,0.0,0.0,9.0,0.15
17257.0,0.0,0.133,595.0,0.0,3.2310000000000003,0.0,1.49,0.0,0.0,166.8,7.69,13656.0,0.0,0.0,0.0,341336.0,8.0,5.685,0.227,84.26,0.287,29.6,0.0,461.714,194.0,0.0,0.0338,0.0,10015.0,9.91,0.0,0.0,0.0,9.0,0.15
14731.0,0.0,0.2,637.0,0.0,3.431,0.0,1.5,0.0,0.0,177.40900000000005,8.166,14075.0,0.0,0.0,0.0,356067.0,12.0,5.93,0.234,84.26,0.245,28.7,0.0,490.286,206.0,0.0,0.0348,0.0,10652.0,10.609000000000002,0.0,0.0,0.0,9.714,0.162
13630.0,0.0,0.0,698.0,0.0,3.431,0.0,1.49,0.0,0.0,189.034,8.988999999999997,14519.0,0.0,0.0,0.0,369697.0,0.0,6.157,0.242,84.26,0.227,26.9,0.0,539.714,206.0,0.0,0.0372,0.0,11350.0,11.625,0.0,0.0,0.0,8.286,0.138
16655.0,0.0,0.217,724.0,0.0,3.647,0.0,1.46,0.0,0.0,201.093,10.15,15282.0,0.0,0.0,0.0,386352.0,13.0,6.435,0.255,84.26,0.277,25.1,0.0,609.429,219.0,0.0,0.0399,0.0,12074.0,12.058,0.0,0.0,0.0,9.429,0.157
16666.0,0.0,0.316,665.0,0.0,3.964,0.0,1.43,0.0,0.0,212.168,10.723,15838.0,0.0,0.0,0.0,403018.0,19.0,6.7120000000000015,0.264,84.26,0.278,24.6,0.0,643.857,238.0,0.0,0.0407,0.0,12739.0,11.076,0.0,0.0,0.0,11.0,0.183
18537.0,0.0,0.15,785.0,0.0,4.114,0.0,1.43,0.0,0.0,225.242,11.014,16258.0,0.0,0.0,0.0,421555.0,9.0,7.021,0.271,84.26,0.309,24.6,0.0,661.2860000000002,247.0,0.0,0.0407,0.0,13524.0,13.074000000000002,0.0,0.0,0.0,9.857,0.16399999999999998
18004.0,0.0,0.233,831.0,0.0,4.347,0.0,1.44,462.0,0.0,239.083,11.742,16497.0,0.0,0.0,0.0,439559.0,14.0,7.3210000000000015,0.275,84.26,0.3,23.4,0.0,705.0,261.0,0.0,0.0427,0.0,14355.0,13.84,7.695,0.0,0.0,10.714,0.17800000000000002
21314.0,0.0,0.05,1160.0,0.0,4.397,0.0,1.44,0.0,0.0,258.402,13.086,17077.0,0.0,0.0,0.0,460873.0,3.0,7.676,0.284,84.26,0.355,21.7,0.0,785.7139999999998,264.0,0.0,0.046,0.0,15515.0,19.32,0.0,0.0,0.0,10.0,0.16699999999999998
14198.0,0.0,0.366,918.0,0.0,4.763,0.0,1.41,0.0,0.0,273.692,13.755,17001.0,0.0,0.0,0.0,475071.0,22.0,7.912000000000001,0.28300000000000003,84.26,0.236,20.6,0.0,825.857,286.0,0.0,0.0486,0.0,16433.0,15.289,0.0,0.0,0.0,11.429,0.19
13538.0,0.0,0.433,767.0,0.0,5.1960000000000015,0.0,1.37,0.0,0.0,286.466,13.919,16987.0,0.0,0.0,0.0,488609.0,26.0,8.138,0.28300000000000003,84.26,0.225,20.3,0.0,835.7139999999998,312.0,0.0,0.0492,0.0,17200.0,12.774,0.0,0.0,0.0,15.143,0.252
17252.0,0.0,0.45,803.0,0.0,5.646,0.0,1.34,0.0,0.0,299.84,14.107,17073.0,0.0,0.0,0.0,505861.0,27.0,8.425,0.284,84.26,0.287,20.2,0.0,847.0,339.0,0.0,0.0496,0.0,18003.0,13.374,0.0,0.0,0.0,17.143,0.28600000000000003
19572.0,0.0,0.5,1134.0,0.0,6.146,0.0,1.33,0.0,0.0,318.7270000000001,15.223,17488.0,0.0,0.0,0.0,525433.0,30.0,8.751,0.29100000000000004,84.26,0.326,19.1,0.0,914.0,369.0,0.0,0.0523,0.0,19137.0,18.887,0.0,0.0,0.0,18.714,0.312
17599.0,0.0,0.466,988.0,0.0,6.612,0.0,1.33,0.0,0.0,335.182,15.706,17354.0,0.0,0.0,0.0,543032.0,28.0,9.044,0.289,84.26,0.293,18.4,0.0,943.0,397.0,0.0,0.0543,0.0,20125.0,16.455,0.0,0.0,0.0,21.429,0.35700000000000004
21338.0,0.0,0.16699999999999998,1218.0,0.0,6.779,0.0,1.34,1081.0,0.0,355.468,16.625999999999998,17830.0,0.0,0.0,0.0,564370.0,10.0,9.4,0.297,84.26,0.355,17.9,0.0,998.286,407.0,0.0,0.056,0.0,21343.0,20.286,18.004,0.0,0.0,20.857,0.34700000000000003
19485.0,0.0,0.366,1240.0,0.0,7.145,0.0,1.34,0.0,0.0,376.12,16.817,17569.0,0.0,0.0,0.0,583855.0,22.0,9.724,0.293,84.26,0.325,17.4,0.0,1009.714,429.0,0.0,0.0575,0.0,22583.0,20.652,0.0,0.0,0.0,23.571,0.393
12922.0,0.0,0.866,1032.0,0.0,8.011000000000001,0.0,1.33,0.0,0.0,393.30800000000005,17.088,17387.0,0.0,0.0,0.0,596777.0,52.0,9.939,0.29,84.26,0.215,16.9,0.0,1026.0,481.0,0.0,0.059,0.0,23615.0,17.188,0.0,0.0,0.0,27.857,0.464
9214.0,0.0,0.716,649.0,0.0,8.727,0.0,1.34,0.0,0.0,404.117,16.807000000000002,16769.0,0.0,0.0,0.0,605991.0,43.0,10.093,0.279,84.26,0.153,16.6,0.0,1009.143,524.0,0.0,0.0602,0.0,24264.0,10.809,0.0,0.0,0.0,30.286,0.504
29005.0,0.0,0.466,1673.0,0.0,9.194,0.0,1.39,0.0,0.0,431.981,18.877,18448.0,0.0,0.0,0.0,634996.0,28.0,10.576,0.307,84.26,0.483,16.3,0.0,1133.429,552.0,0.0,0.0614,0.0,25937.0,27.864,0.0,0.0,0.0,30.429,0.507
20727.0,0.0,0.416,1466.0,0.0,9.61,0.0,1.39,0.0,0.0,456.397,19.667,18613.0,0.0,0.0,0.0,655723.0,25.0,10.921,0.31,84.26,0.345,15.8,0.0,1180.857,577.0,0.0,0.0634,0.0,27403.0,24.416,0.0,0.0,0.0,29.714,0.495
24452.0,0.0,0.5660000000000001,1837.0,0.0,10.176,0.0,1.41,0.0,0.0,486.992,21.687,19592.0,0.0,0.0,0.0,680175.0,34.0,11.328,0.326,84.26,0.407,15.0,0.0,1302.143,611.0,0.0,0.0665,0.0,29240.0,30.595,0.0,0.0,0.0,30.571,0.509
21708.0,0.0,0.5329999999999999,1727.0,0.0,10.709,0.0,1.4,1426.0,0.0,515.756,22.898000000000003,19645.0,0.0,0.0,0.0,701883.0,32.0,11.69,0.327,84.26,0.362,14.3,0.0,1374.8570000000002,643.0,0.0,0.07,0.0,30967.0,28.763,23.75,0.0,0.0,33.714,0.562
23242.0,0.0,0.6659999999999999,1716.0,0.0,11.375,0.0,1.4,0.0,0.0,544.336,24.031,20181.0,0.0,0.0,0.0,725125.0,40.0,12.077,0.336,84.26,0.387,14.0,0.0,1442.8570000000002,683.0,0.0,0.0715,0.0,32683.0,28.58,0.0,0.0,0.0,36.286,0.604
17617.0,0.0,0.366,1674.0,0.0,11.742,0.0,1.4,0.0,0.0,572.216,25.558000000000003,20852.0,0.0,0.0,0.0,742742.0,22.0,12.37,0.34700000000000003,80.56,0.293,13.6,0.0,1534.571,705.0,0.0,0.0736,0.0,34357.0,27.88,0.0,0.0,0.0,32.0,0.5329999999999999
18792.0,0.0,0.833,1455.0,0.0,12.575,0.0,1.41,0.0,0.0,596.4490000000002,27.476,22220.0,0.0,0.0,0.0,761534.0,50.0,12.683,0.37,80.56,0.313,13.5,0.0,1649.714,755.0,0.0,0.0742,0.0,35812.0,24.233,0.0,0.0,0.0,33.0,0.55
24445.0,0.0,0.616,1713.0,0.0,13.191,0.0,1.42,0.0,0.0,624.979,27.571,21569.0,0.0,0.0,0.0,785979.0,37.0,13.09,0.359,80.56,0.407,13.0,0.0,1655.429,792.0,0.0,0.0768,0.0,37525.0,28.53,0.0,0.0,0.0,34.286,0.5710000000000001
34696.0,0.0,0.933,3267.0,0.0,14.123,0.0,1.45,0.0,0.0,679.3910000000002,31.856,23565.0,0.0,0.0,0.0,820675.0,56.0,13.668,0.392,80.56,0.578,12.3,0.0,1912.714,848.0,0.0,0.0812,0.0,40792.0,54.412,0.0,0.0,0.0,38.714,0.645
30196.0,0.0,0.999,2642.0,0.0,15.123,0.0,1.42,0.0,0.0,723.3939999999999,33.772,24385.0,0.0,0.0,0.0,850871.0,60.0,14.171,0.406,80.56,0.503,12.0,0.0,2027.714,908.0,0.0,0.0832,0.0,43434.0,44.003,0.0,0.0,0.0,42.429,0.7070000000000001
40797.0,0.0,0.733,2539.0,0.0,15.856,0.0,1.39,1991.0,0.0,765.681,35.704,27112.0,0.0,0.0,0.0,891668.0,44.0,14.851,0.452,80.56,0.679,12.6,0.0,2143.714,952.0,0.0,0.0791,0.0,45973.0,42.287,33.16,0.0,0.0,44.143,0.735
28396.0,0.0,0.7659999999999999,2312.0,0.0,16.622,0.0,1.36,0.0,0.0,804.187,37.122,27848.0,0.0,0.0,0.0,920064.0,46.0,15.324000000000002,0.464,80.56,0.473,12.5,0.0,2228.857,998.0,0.0,0.08,0.0,48285.0,38.506,0.0,0.0,0.0,45.0,0.7490000000000001
22995.0,0.0,1.366,2594.0,0.0,17.987000000000005,0.0,1.36,0.0,0.0,847.39,39.311,28617.0,0.0,0.0,0.0,943059.0,82.0,15.707,0.477,76.85,0.383,12.1,0.0,2360.286,1080.0,0.0,0.0825,0.0,50879.0,43.203,0.0,0.0,0.0,53.57100000000001,0.892
25011.0,0.0,1.366,2112.0,0.0,19.353,0.0,1.34,0.0,0.0,882.566,40.874,29505.0,0.0,0.0,0.0,968070.0,82.0,16.123,0.491,76.85,0.417,12.0,0.0,2454.143,1162.0,0.0,0.0832,0.0,52991.0,35.175,0.0,0.0,0.0,58.143,0.968
30330.0,0.0,0.799,2430.0,0.0,20.153,0.0,1.33,0.0,0.0,923.037,42.58,30346.0,0.0,0.0,0.0,998400.0,48.0,16.628,0.505,76.85,0.505,11.9,0.0,2556.571,1210.0,0.0,0.0842,0.0,55421.0,40.472,0.0,0.0,0.0,59.714,0.995
29999.0,0.0,1.232,3147.0,0.0,21.385,0.0,1.34,0.0,0.0,975.451,42.294,29675.0,0.0,0.0,0.0,1028399.0,74.0,17.128,0.494,76.85,0.5,11.7,0.0,2539.429,1284.0,0.0,0.0856,0.0,58568.0,52.413,0.0,0.0,0.0,62.286,1.037
32026.0,0.0,1.166,3359.0,0.0,22.551,0.0,1.36,0.0,0.0,1031.395,44.0,29936.0,0.0,0.0,0.0,1060425.0,70.0,17.660999999999994,0.499,76.85,0.5329999999999999,11.3,0.0,2641.857,1354.0,0.0,0.0883,0.0,61927.0,55.944,0.0,0.0,0.0,63.714,1.061
27462.0,0.0,1.149,3809.0,0.0,23.7,0.0,1.37,2328.0,0.0,1094.8339999999996,47.022,28031.0,0.0,0.0,0.0,1087887.0,69.0,18.119,0.467,76.85,0.457,9.9,0.0,2823.286,1423.0,0.0,0.1007,0.0,65736.0,63.43899999999999,38.773,0.0,0.0,67.286,1.121
34071.0,0.0,0.949,4302.0,0.0,24.649,0.0,1.37,0.0,0.0,1166.484,51.757,28842.0,0.0,0.0,0.0,1121958.0,57.0,18.686,0.48,76.85,0.5670000000000001,9.3,0.0,3107.571,1480.0,0.0,0.1077,0.0,70038.0,71.65,0.0,0.0,0.0,68.857,1.147
26975.0,0.0,1.466,3495.0,0.0,26.115,0.0,1.34,0.0,0.0,1224.693,53.9,29411.0,0.0,0.0,0.0,1148933.0,88.0,19.135,0.49,76.85,0.449,9.1,0.0,3236.286,1568.0,0.0,0.11,0.0,73533.0,58.209,0.0,0.0,0.0,69.714,1.161
23580.0,0.0,0.949,2801.0,0.0,27.064,0.0,1.31,0.0,0.0,1271.343,55.54,29206.0,0.0,0.0,0.0,1172513.0,57.0,19.528,0.486,76.85,0.393,8.8,0.0,3334.7140000000004,1625.0,0.0,0.1142,0.0,76334.0,46.651,0.0,0.0,0.0,66.143,1.102
34847.0,0.0,0.816,4078.0,0.0,27.88,0.0,1.3,0.0,0.0,1339.263,59.46100000000001,29851.0,0.0,0.0,0.0,1207360.0,49.0,20.109,0.4970000000000001,76.85,0.58,8.4,0.0,3570.143,1674.0,0.0,0.1196,0.0,80412.0,67.919,0.0,0.0,0.0,66.286,1.104
20738.0,0.0,1.0490000000000002,3478.0,0.0,28.93,0.0,1.27,0.0,0.0,1397.189,60.24800000000001,28528.0,0.0,0.0,0.0,1228098.0,63.0,20.454,0.475,76.85,0.345,7.9,0.0,3617.429,1737.0,0.0,0.1268,0.0,83890.0,57.926,0.0,0.0,0.0,64.714,1.078
32336.0,0.0,1.5659999999999998,3825.0,0.0,30.495,0.0,1.29,0.0,0.0,1460.894,61.357,28573.0,0.0,0.0,0.0,1260434.0,94.0,20.993,0.476,76.85,0.539,7.8,0.0,3684.0,1831.0,0.0,0.1289,0.0,87715.0,63.705,0.0,0.0,0.0,68.143,1.135
33174.0,0.0,0.7659999999999999,4966.0,0.0,31.261,0.0,1.31,3025.0,0.0,1543.6029999999996,64.11,29389.0,0.0,0.0,0.0,1293608.0,46.0,21.545,0.489,76.85,0.5529999999999999,7.6,0.0,3849.286,1877.0,0.0,0.131,0.0,92681.0,82.709,50.381,0.0,0.0,64.857,1.08
34452.0,0.0,0.883,4621.0,0.0,32.144,0.0,1.33,0.0,0.0,1620.566,64.869,29443.0,0.0,0.0,0.0,1328060.0,53.0,22.119,0.49,76.85,0.574,7.6,0.0,3894.857,1930.0,0.0,0.1323,0.0,97302.0,76.96300000000002,0.0,0.0,0.0,64.286,1.071
25116.0,0.0,1.016,4288.0,0.0,33.16,0.0,1.34,0.0,0.0,1691.9820000000002,66.756,29178.0,0.0,0.0,0.0,1353176.0,61.0,22.537,0.486,76.85,0.418,7.3,0.0,4008.143,1991.0,0.0,0.1374,0.0,101590.0,71.417,0.0,0.0,0.0,60.429,1.006
29596.0,0.0,1.849,4518.0,0.0,35.009,0.0,1.36,0.0,0.0,1767.23,70.84100000000002,30037.0,0.0,0.0,0.0,1382772.0,111.0,23.03,0.5,76.85,0.493,7.1,0.0,4253.429,2102.0,0.0,0.1416,0.0,106108.0,75.247,0.0,0.0,0.0,68.143,1.135
34122.0,0.0,1.715,5688.0,0.0,36.724,0.0,1.37,0.0,0.0,1861.963,74.672,29933.0,0.0,0.0,0.0,1416894.0,103.0,23.598000000000006,0.499,76.85,0.568,6.7,0.0,4483.429,2205.0,0.0,0.1498,0.0,111796.0,94.734,0.0,0.0,0.0,75.857,1.263
43118.0,0.0,1.449,6579.0,0.0,38.173,0.0,1.37,0.0,0.0,1971.537,82.05,33131.0,0.0,0.0,0.0,1460012.0,87.0,24.317,0.552,76.85,0.718,6.7,0.0,4926.429,2292.0,0.0,0.1487,0.0,118375.0,109.573,0.0,0.0,0.0,79.286,1.321
33092.0,0.0,0.799,6215.0,0.0,38.973,0.0,1.36,0.0,0.0,2075.048,87.736,33239.0,0.0,0.0,0.0,1493104.0,48.0,24.868,0.5539999999999999,76.85,0.551,6.3,0.0,5267.857,2340.0,0.0,0.1585,0.0,124590.0,103.511,0.0,0.0,0.0,72.714,1.211
35905.0,0.0,1.216,7210.0,0.0,40.189,0.0,1.36,4344.0,0.0,2195.13,93.075,33629.0,0.0,0.0,0.0,1529009.0,73.0,25.466,0.56,76.85,0.598,6.0,0.0,5588.429,2413.0,0.0,0.1662,0.0,131800.0,120.083,72.34899999999998,0.0,0.0,76.571,1.275
38075.0,0.0,0.716,6334.0,0.0,40.905,0.0,1.36,0.0,0.0,2300.623,97.151,34146.0,0.0,0.0,0.0,1567084.0,43.0,26.1,0.569,76.85,0.634,5.9,0.0,5833.143,2456.0,0.0,0.1708,0.0,138134.0,105.493,0.0,0.0,0.0,75.143,1.252
29911.0,0.0,1.216,6130.0,0.0,42.121,0.0,1.37,0.0,0.0,2402.718,101.534,34831.0,0.0,0.0,0.0,1596995.0,73.0,26.598000000000006,0.58,76.85,0.498,5.7,0.0,6096.286,2529.0,0.0,0.175,0.0,144264.0,102.095,0.0,0.0,0.0,76.857,1.28
33013.0,0.0,2.132,6945.0,0.0,44.252,0.0,1.37,0.0,0.0,2518.387,107.308,35319.0,0.0,0.0,0.0,1630008.0,128.0,27.148000000000003,0.588,76.85,0.55,5.5,0.0,6443.0,2657.0,0.0,0.1824,0.0,151209.0,115.669,0.0,0.0,0.0,79.286,1.321
36931.0,0.0,1.5319999999999998,8124.0,0.0,45.785,0.0,1.37,0.0,0.0,2653.693,113.104,35721.0,0.0,0.0,0.0,1666939.0,92.0,27.763,0.595,76.85,0.615,5.3,0.0,6791.0,2749.0,0.0,0.1901,0.0,159333.0,135.305,0.0,0.0,0.0,77.714,1.294
39188.0,0.0,1.582,8728.0,0.0,47.367,0.0,1.36,0.0,0.0,2799.058,118.217,35159.0,0.0,0.0,0.0,1706127.0,95.0,28.416,0.586,76.85,0.653,5.0,0.0,7098.0,2844.0,0.0,0.2019,0.0,168061.0,145.365,0.0,0.0,0.0,78.857,1.3130000000000002
39026.0,0.0,1.7990000000000002,9063.0,0.0,49.166,0.0,1.36,0.0,0.0,2950.002,124.993,36007.0,0.0,0.0,0.0,1745153.0,108.0,29.066,0.6,76.85,0.65,4.8,0.0,7504.857,2952.0,0.0,0.2084,0.0,177124.0,150.944,0.0,0.0,0.0,87.429,1.456
46925.0,0.0,1.232,10853.0,0.0,50.398,0.0,1.35,5940.0,0.0,3130.759,133.661,37581.0,0.0,0.0,0.0,1792078.0,74.0,29.847,0.626,76.85,0.782,4.7,0.0,8025.286,3026.0,0.0,0.2135,0.0,187977.0,180.757,98.931,0.0,0.0,87.571,1.459
38083.0,0.0,2.881,8773.0,0.0,53.279,0.0,1.34,0.0,0.0,3276.873,139.464,37582.0,0.0,0.0,0.0,1830161.0,173.0,30.481,0.626,76.85,0.634,4.5,0.0,8373.714,3199.0,0.0,0.2228,0.0,196750.0,146.114,0.0,0.0,0.0,106.143,1.768
33950.0,0.0,1.849,8971.0,0.0,55.128,0.0,1.34,0.0,0.0,3426.285,146.224,38159.0,0.0,0.0,0.0,1864111.0,111.0,31.047,0.636,76.85,0.565,4.3,0.0,8779.571,3310.0,0.0,0.2301,0.0,205721.0,149.412,0.0,0.0,0.0,111.571,1.858
43421.0,0.0,3.198,10134.0,0.0,58.326,0.0,1.33,0.0,0.0,3595.067,153.811,39646.0,0.0,0.0,0.0,1907532.0,192.0,31.77,0.66,76.85,0.723,4.3,0.0,9235.143,3502.0,0.0,0.2329,0.0,215855.0,168.782,0.0,0.0,0.0,120.714,2.01
36867.0,0.0,1.666,8810.0,0.0,59.99100000000001,0.0,1.31,0.0,0.0,3741.798,155.444,39637.0,0.0,0.0,0.0,1944399.0,100.0,32.384,0.66,76.85,0.614,4.2,0.0,9333.143,3602.0,0.0,0.2355,0.0,224665.0,146.731,0.0,0.0,0.0,121.857,2.03
56170.0,0.0,1.965,13674.0,0.0,61.957,0.0,1.31,0.0,0.0,3969.538,167.21200000000005,42063.0,0.0,0.0,0.0,2000569.0,118.0,33.319,0.701,76.85,0.936,4.2,0.0,10039.714,3720.0,0.0,0.2387,0.0,238339.0,227.741,0.0,0.0,0.0,125.143,2.084
56663.0,0.0,2.332,12348.0,0.0,64.288,0.0,1.29,0.0,0.0,4175.194,175.02700000000004,44583.0,0.0,0.0,0.0,2057232.0,140.0,34.263000000000005,0.743,76.85,0.944,4.2,0.0,10509.0,3860.0,0.0,0.2357,0.0,250687.0,205.656,0.0,0.0,0.0,129.714,2.16
51338.0,0.0,1.849,13497.0,0.0,66.137,0.0,1.27,7241.0,0.0,4399.987,181.318,45213.0,0.0,0.0,0.0,2108570.0,111.0,35.118,0.753,76.85,0.855,4.2,0.0,10886.714,3971.0,0.0,0.2408,0.0,264184.0,224.793,120.599,0.0,0.0,135.0,2.248
45821.0,0.0,1.7990000000000002,12058.0,0.0,67.936,0.0,1.25,0.0,0.0,4600.813,189.134,46319.0,0.0,0.0,0.0,2154391.0,108.0,35.881,0.7709999999999999,80.56,0.763,4.1,0.0,11356.0,4079.0,0.0,0.2452,0.0,276242.0,200.826,0.0,0.0,0.0,125.714,2.094
40233.0,0.0,1.5490000000000002,11554.0,0.0,69.485,0.0,1.23,0.0,0.0,4793.245,195.28,47216.0,0.0,0.0,0.0,2194624.0,93.0,36.551,0.7859999999999999,80.56,0.67,4.0,0.0,11725.0,4172.0,0.0,0.2483,0.0,287796.0,192.432,0.0,0.0,0.0,123.143,2.051
38114.0,0.0,2.898,10496.0,0.0,72.383,0.0,1.2,0.0,0.0,4968.056,196.141,46458.0,0.0,0.0,0.0,2232738.0,174.0,37.186,0.774,80.56,0.635,3.9,0.0,11776.714,4346.0,0.0,0.2535,0.0,298292.0,174.81099999999995,0.0,0.0,0.0,120.571,2.008
45389.0,0.0,1.7819999999999998,12757.0,0.0,74.165,0.0,1.16,0.0,0.0,5180.524,205.532,47675.0,0.0,0.0,0.0,2278127.0,107.0,37.942,0.794,80.56,0.7559999999999999,3.9,0.0,12340.571000000002,4453.0,0.0,0.2588,0.0,311049.0,212.468,0.0,0.0,0.0,121.571,2.025
46796.0,0.0,3.597,13172.0,0.0,77.762,0.0,1.13,0.0,0.0,5399.904,204.338,46336.0,0.0,0.0,0.0,2324923.0,216.0,38.722,0.772,80.56,0.779,3.8,0.0,12268.857,4669.0,0.0,0.2648,0.0,324221.0,219.38,0.0,0.0,0.0,135.571,2.258
48130.0,0.0,2.248,13373.0,0.0,80.01100000000002,0.0,1.11,0.0,0.0,5622.6309999999985,206.777,45117.0,0.0,0.0,0.0,2373053.0,135.0,39.523,0.7509999999999999,80.56,0.802,3.6,0.0,12415.286,4804.0,0.0,0.2752,0.0,337594.0,222.727,0.0,0.0,0.0,134.857,2.246
49688.0,0.0,2.398,13285.0,0.0,82.40899999999998,0.0,1.09,8256.0,0.0,5843.893,206.272,44882.0,0.0,0.0,0.0,2422741.0,144.0,40.351,0.748,80.56,0.828,3.6,0.0,12385.0,4948.0,0.0,0.2759,0.0,350879.0,221.262,137.504,0.0,0.0,139.571,2.325
49006.0,0.0,1.416,13449.0,0.0,83.825,0.0,1.07,0.0,0.0,6067.886,209.582,45337.0,0.0,0.0,0.0,2471747.0,85.0,41.167,0.755,80.56,0.816,3.6,0.0,12583.714,5033.0,0.0,0.2776,0.0,364328.0,223.993,0.0,0.0,0.0,136.286,2.27
33899.0,0.0,2.332,9300.0,0.0,86.156,0.0,1.05,0.0,0.0,6222.778,204.219,44432.0,0.0,0.0,0.0,2505646.0,140.0,41.732,0.74,80.56,0.565,3.6,0.0,12261.714,5173.0,0.0,0.276,0.0,373628.0,154.892,0.0,0.0,0.0,143.0,2.382
31275.0,0.0,3.248,8170.0,0.0,89.404,0.0,1.03,0.0,0.0,6358.849,198.685,43455.0,0.0,0.0,0.0,2536921.0,195.0,42.252,0.7240000000000001,80.56,0.521,3.6,0.0,11929.428999999998,5368.0,0.0,0.2745,0.0,381798.0,136.071,0.0,0.0,0.0,146.0,2.432
