aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
10.202,0.0,0.0,0.582,0.0,0.628,0.0,0.0,0.0,703.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,53.655,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,11.0,0.0,0.0,0.0,23730.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,771.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256726.0,0.0,0.291,1483.98,0.0,0.0,0.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.607,0.0,59.706,0.0,20.398,0.0,0.0,0.0,0.0,0.0,33.1,16.763,56090.0,21992.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.032,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.3,49.448,0.0,0.0,0.0,9.857,0.0,37797000.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.564,0.0,0.423,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,53.84,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,8.0,0.0,0.0,0.0,16004.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,594.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272730.0,0.0,0.212,1499.696,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.494,0.0,60.13,0.0,15.716,0.0,0.0,0.0,0.0,0.0,33.1,16.763,56684.0,21301.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0328,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.5,49.66,0.0,0.0,0.0,10.0,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.557,0.0,0.338,0.0,0.0,0.0,695.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,53.973,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,8.0,0.0,0.0,0.0,12778.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,595.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285508.0,0.0,0.212,1515.438,0.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.403,0.0,60.468,0.0,15.742,0.0,0.0,0.0,0.0,0.0,33.1,16.763,57279.0,21070.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.033,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.3,49.872,0.0,0.0,0.0,10.857,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.555,0.0,0.526,0.0,0.0,0.0,702.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,54.422,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,11.0,0.0,0.0,0.0,19884.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,597.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305392.0,0.0,0.291,1531.233,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.577,0.0,60.994,0.0,15.795,0.0,0.0,0.0,0.0,0.0,33.1,16.763,57876.0,20980.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0335,0.0,0.0,6.62,0.0,0.0,0.0,0.0,29.9,50.163,0.0,0.0,0.0,10.714,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.571,0.0,0.734,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,55.481,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,17.0,0.0,0.0,0.0,27734.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,735.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333126.0,0.0,0.45,1550.679,0.0,0.0,0.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.652,0.0,61.728,0.0,19.446,0.0,0.0,0.0,0.0,0.0,33.1,16.763,58611.0,21586.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0327,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.6,50.612,0.0,0.0,0.0,11.857,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.569,0.0,0.652,0.0,0.0,0.0,698.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,55.825,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,12.0,0.0,0.0,0.0,24646.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,767.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357772.0,0.0,0.317,1570.971,0.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.486,0.0,62.38,0.0,20.293,0.0,0.0,0.0,0.0,0.0,33.1,16.763,59378.0,21510.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0325,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.8,50.93,0.0,0.0,0.0,11.571,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.58,0.0,0.758,0.0,0.0,0.0,708.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,56.909,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,13.0,0.0,0.0,0.0,28666.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,903.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386438.0,0.0,0.344,1594.862,0.0,0.0,0.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.754,0.0,63.138,0.0,23.891,0.0,0.0,0.0,0.0,0.0,33.1,16.763,60281.0,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0323,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.9,51.274,0.0,0.0,0.0,11.429,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.584,0.0,0.656,0.0,0.0,0.0,727.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,57.915,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,13.0,0.0,0.0,0.0,24793.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,900.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411231.0,0.0,0.344,1618.673,0.0,0.0,0.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.242,0.0,63.794,0.0,23.811,0.0,0.0,0.0,0.0,0.0,33.1,16.763,61181.0,22072.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.033,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.3,51.618,0.0,0.0,0.0,11.714,0.0,37797000.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.595,0.0,0.502,0.0,0.0,0.0,725.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,58.073,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,4.0,0.0,0.0,0.0,18983.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,581.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430214.0,0.0,0.106,1634.045,0.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.193,0.0,64.296,0.0,15.372,0.0,0.0,0.0,0.0,0.0,33.1,16.763,61762.0,22498.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0322,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.0,51.724,0.0,0.0,0.0,11.143,0.0,37797000.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.605,0.0,0.406,0.0,0.0,0.0,718.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,58.391,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,5.0,0.0,0.0,0.0,15332.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,548.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445546.0,0.0,0.132,1648.544,0.0,0.0,0.0,2207.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.015,0.0,64.702,0.0,14.499,0.0,0.0,0.0,0.0,0.0,33.1,16.763,62310.0,22863.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0314,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.8,51.856,0.0,0.0,0.0,10.714,0.0,37797000.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.613,0.0,0.582,0.0,0.0,0.0,742.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,57.333,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,17.0,0.0,0.0,0.0,21982.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,763.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467528.0,0.0,0.45,1668.73,0.0,0.0,0.0,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.643,0.0,65.284,0.0,20.187,0.0,0.0,0.0,0.0,0.0,33.1,16.763,63073.0,23162.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0321,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.2,52.306,0.0,0.0,0.0,11.571,0.0,37797000.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.615,0.0,0.749,0.0,0.0,0.0,741.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,57.412,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,17.0,0.0,0.0,0.0,28311.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,729.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495839.0,0.0,0.45,1688.018,0.0,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.62,0.0,66.033,0.0,19.287,0.0,0.0,0.0,0.0,0.0,33.1,16.763,63802.0,23245.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0319,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.3,52.756,0.0,0.0,0.0,11.571,0.0,37797000.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.624,0.0,0.717,0.0,0.0,0.0,758.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,57.809,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,16.0,0.0,0.0,0.0,27110.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,887.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522949.0,0.0,0.423,1711.485,0.0,0.0,0.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,20.073,0.0,66.75,0.0,23.467,0.0,0.0,0.0,0.0,0.0,33.1,16.763,64689.0,23597.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0322,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.1,53.179,0.0,0.0,0.0,12.143,0.0,37797000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.61,0.0,0.656,0.0,0.0,0.0,742.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,58.761,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,8.0,0.0,0.0,0.0,24782.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,791.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547731.0,0.0,0.212,1732.413,0.0,0.0,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.65,0.0,67.406,0.0,20.928,0.0,0.0,0.0,0.0,0.0,33.1,16.763,65480.0,23042.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0322,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.0,53.39,0.0,0.0,0.0,11.429,0.0,37797000.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.596,0.0,0.558,0.0,0.0,0.0,722.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,59.185,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,14.0,0.0,0.0,0.0,21075.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,759.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568806.0,0.0,0.37,1752.494,0.0,0.0,0.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.117,0.0,67.963,0.0,20.081,0.0,0.0,0.0,0.0,0.0,33.1,16.763,66239.0,22511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0321,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.2,53.761,0.0,0.0,0.0,11.571,0.0,37797000.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.595,0.0,0.496,0.0,0.0,0.0,729.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,59.317,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,1.0,0.0,0.0,0.0,18753.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,631.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587559.0,0.0,0.026,1769.188,0.0,0.0,0.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.306,0.0,68.459,0.0,16.694,0.0,0.0,0.0,0.0,0.0,33.1,16.763,66870.0,22478.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0325,0.0,0.0,6.62,0.0,0.0,0.0,0.0,30.8,53.787,0.0,0.0,0.0,11.143,0.0,37797000.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.582,0.0,0.318,0.0,0.0,0.0,723.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.0,59.502,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,6.0,0.0,0.0,0.0,12010.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,502.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599569.0,0.0,0.159,1782.47,0.0,0.0,0.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,19.132,0.0,68.777,0.0,13.281,0.0,0.0,0.0,0.0,0.0,33.1,16.763,67372.0,22003.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0329,0.0,0.0,6.62,-1.0,0.0,0.0,0.0,30.4,53.946,0.0,0.0,0.0,11.286,0.0,37797000.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.608,0.0,0.759,0.0,0.0,0.0,692.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,56.565,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,19.0,0.0,0.0,0.0,28703.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,550.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628272.0,0.0,0.503,1797.021,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,18.327,0.0,69.537,0.0,14.551,0.0,0.0,0.0,0.0,0.0,33.1,16.763,67922.0,22963.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,1.0,0.0,0.0,0.0302,0.0,0.0,6.62,0.0,0.0,0.0,0.0,33.1,54.449,0.0,0.0,0.0,11.571,0.0,37797000.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.593,0.0,0.644,0.0,0.0,0.0,673.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,57.359,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,20.0,0.0,0.0,0.0,24354.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,595.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652626.0,0.0,0.529,1812.763,0.0,0.0,0.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,17.821,0.0,70.181,0.0,15.742,0.0,0.0,0.0,0.0,0.0,33.1,16.763,68517.0,22398.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0301,0.0,0.0,6.62,0.0,0.0,0.0,0.0,33.3,54.978,0.0,0.0,0.0,12.0,0.0,37797000.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.581,0.0,0.634,0.0,0.0,0.0,634.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,57.412,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,14.0,0.0,0.0,0.0,23972.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,612.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676598.0,0.0,0.37,1828.955,0.0,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,16.781,0.0,70.815,0.0,16.192,0.0,0.0,0.0,0.0,0.0,33.1,16.763,69129.0,21950.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0289,0.0,0.0,6.62,0.0,0.0,0.0,0.0,34.6,55.348,0.0,0.0,0.0,11.714,0.0,37797000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.569,0.0,0.575,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,57.65,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,8.0,0.0,0.0,0.0,21745.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,691.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698343.0,0.0,0.212,1847.237,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,16.403,0.0,71.39,0.0,18.282,0.0,0.0,0.0,0.0,0.0,33.1,16.763,69820.0,21516.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.0288,0.0,0.0,6.62,0.0,0.0,0.0,0.0,34.7,55.56,0.0,0.0,0.0,11.714,0.0,37797000.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
