new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
21492.0,0.0,0.341,987.0,0.0,51.374,0.0,0.84,0.0,0.0,1855.702,12.13,29088.0,0.0,0.0,0.0,1813464.0,29.0,21.324,0.342,75.93,0.253,28.2,0.0,1031.571,4369.0,0.0,0.0355,0.0,157814.0,0.0,11.606,0.0,0.0,28.286,0.333
19853.0,0.0,0.329,948.0,0.0,51.703,0.0,0.85,0.0,0.0,1866.85,12.005999999999998,28299.0,0.0,0.0,0.0,1833317.0,28.0,21.558000000000003,0.333,75.93,0.233,27.7,0.0,1021.0,4397.0,0.0,0.0361,0.0,158762.0,0.0,11.147,0.0,0.0,28.286,0.333
21043.0,0.0,0.4,1035.0,0.0,52.103,0.0,0.86,0.0,0.0,1879.02,12.112,28328.0,0.0,0.0,0.0,1854360.0,34.0,21.805,0.333,75.93,0.247,27.5,0.0,1030.0,4431.0,0.0,0.0364,0.0,159797.0,0.0,12.17,0.0,0.0,29.857,0.35100000000000003
33559.0,0.0,0.353,1182.0,0.0,52.456,0.0,0.87,0.0,0.0,1892.919,12.483,28317.0,0.0,0.0,0.0,1887919.0,30.0,22.2,0.333,75.93,0.395,26.7,0.0,1061.571,4461.0,0.0,0.0375,0.0,160979.0,0.0,13.899,0.0,0.0,30.286,0.35600000000000004
36155.0,0.0,0.329,1141.0,0.0,52.785,0.0,0.85,0.0,0.0,1906.336,12.8,28124.0,0.0,0.0,0.0,1924074.0,28.0,22.625,0.331,75.93,0.425,25.8,0.0,1088.571,4489.0,0.0,0.0387,0.0,162120.0,0.0,13.417,0.0,0.0,30.429,0.358
39230.0,0.0,0.306,983.0,0.0,53.091,0.0,0.83,0.0,0.0,1917.895,12.459,27989.0,0.0,0.0,0.0,1963304.0,26.0,23.086,0.329,75.93,0.461,26.4,0.0,1059.571,4515.0,0.0,0.0379,0.0,163103.0,0.0,11.559,0.0,0.0,29.571,0.348
35600.0,0.0,0.294,839.0,0.0,53.385,0.0,0.82,0.0,0.0,1927.76,11.952,29562.0,0.0,0.0,0.0,1998904.0,25.0,23.505,0.348,75.93,0.419,29.1,0.0,1016.429,4540.0,0.0,0.0344,0.0,163942.0,0.0,9.866,0.0,0.0,28.571,0.336
31525.0,0.0,0.27,827.0,0.0,53.655,0.0,0.83,0.0,0.0,1937.485,11.683,30995.0,0.0,0.0,0.0,2030429.0,23.0,23.875,0.364,63.89,0.371,31.2,0.0,993.571,4563.0,0.0,0.0321,0.0,164769.0,0.0,9.725,0.0,0.0,27.714,0.326
32325.0,0.0,0.259,786.0,0.0,53.914,0.0,0.85,0.0,0.0,1946.727,11.411,32777.0,0.0,0.0,0.0,2062754.0,22.0,24.255,0.385,63.89,0.38,33.8,0.0,970.429,4585.0,0.0,0.0296,0.0,165555.0,0.0,9.242,0.0,0.0,26.857,0.316
52305.0,0.0,0.282,867.0,0.0,54.19600000000001,0.0,0.87,0.0,0.0,1956.922,11.129,37243.0,0.0,0.0,0.0,2115059.0,24.0,24.871,0.438,63.89,0.615,39.4,0.0,946.429,4609.0,0.0,0.0254,0.0,166422.0,0.0,10.195,0.0,0.0,25.429,0.299
54234.0,0.0,0.247,988.0,0.0,54.44300000000001,0.0,0.89,0.0,0.0,1968.54,10.803,40196.0,0.0,0.0,0.0,2169293.0,21.0,25.508000000000006,0.473,63.89,0.638,43.8,0.0,918.714,4630.0,0.0,0.0229,0.0,167410.0,0.0,11.618,0.0,0.0,24.143,0.284
57829.0,0.0,0.212,930.0,0.0,54.655,0.0,0.9,0.0,0.0,1979.475,10.449000000000002,43293.0,0.0,0.0,0.0,2227122.0,18.0,26.188,0.509,63.89,0.68,48.7,0.0,888.571,4648.0,0.0,0.0205,0.0,168340.0,0.0,10.936,0.0,0.0,22.714,0.267
35846.0,0.0,0.247,878.0,0.0,54.902,0.0,0.92,0.0,0.0,1989.8,10.272,42809.0,0.0,0.0,0.0,2262968.0,21.0,26.61,0.503,63.89,0.422,49.0,0.0,873.571,4669.0,0.0,0.0204,0.0,169218.0,0.0,10.324000000000002,0.0,0.0,22.0,0.259
35335.0,0.0,0.27,914.0,0.0,55.172,0.0,0.97,0.0,0.0,2000.547,10.398,42771.0,0.0,0.0,0.0,2298303.0,23.0,27.025,0.503,63.89,0.415,48.4,0.0,884.2860000000002,4692.0,0.0,0.0207,0.0,170132.0,0.0,10.748,0.0,0.0,21.714,0.255
39361.0,0.0,0.223,989.0,0.0,55.396,0.0,1.01,0.0,0.0,2012.177,10.67,43891.0,0.0,0.0,0.0,2337664.0,19.0,27.488000000000003,0.516,63.89,0.463,48.4,0.0,907.429,4711.0,0.0,0.0207,0.0,171121.0,0.0,11.629,0.0,0.0,21.143,0.249
37225.0,0.0,0.212,993.0,0.0,55.607,0.0,1.05,0.0,0.0,2023.853,11.018,44591.0,0.0,0.0,0.0,2374889.0,18.0,27.926,0.524,63.89,0.438,47.6,0.0,937.0,4729.0,0.0,0.021,0.0,172114.0,0.0,11.675999999999998,0.0,0.0,20.571,0.242
36521.0,0.0,0.2,922.0,0.0,55.807,0.0,1.06,0.0,0.0,2034.695,11.11,42336.0,0.0,0.0,0.0,2411410.0,17.0,28.355,0.498,63.89,0.429,44.8,0.0,944.857,4746.0,0.0,0.0223,0.0,173036.0,0.0,10.842,0.0,0.0,19.571,0.23
49190.0,0.0,0.2,987.0,0.0,56.007,0.0,1.11,0.0,0.0,2046.301,11.109000000000002,41615.0,0.0,0.0,0.0,2460600.0,17.0,28.934,0.489,63.89,0.578,44.1,0.0,944.714,4763.0,0.0,0.0227,0.0,174023.0,0.0,11.606,0.0,0.0,19.0,0.223
41013.0,0.0,0.17600000000000002,1195.0,0.0,56.184,0.0,1.19,0.0,0.0,2060.3520000000008,11.554,39213.0,0.0,0.0,0.0,2501613.0,15.0,29.416,0.461,63.89,0.482,39.9,0.0,982.571,4778.0,0.0,0.0251,0.0,175218.0,0.0,14.052,0.0,0.0,18.571,0.218
45092.0,0.0,0.165,1459.0,0.0,56.348,0.0,1.26,0.0,0.0,2077.508,12.53,40534.0,0.0,0.0,0.0,2546705.0,14.0,29.946,0.477,63.89,0.53,38.0,0.0,1065.571,4792.0,0.0,0.0263,0.0,176677.0,0.0,17.156,0.0,0.0,17.570999999999998,0.207
45176.0,0.0,0.17600000000000002,1562.0,0.0,56.525,0.0,1.3,0.0,0.0,2095.876,13.618,41940.0,0.0,0.0,0.0,2591881.0,15.0,30.477,0.493,63.89,0.531,36.2,0.0,1158.143,4807.0,0.0,0.0276,0.0,178239.0,0.0,18.367,0.0,0.0,16.429000000000002,0.193
42032.0,0.0,0.212,1592.0,0.0,56.736,0.0,1.29,0.0,0.0,2114.596,14.630999999999998,42321.0,0.0,0.0,0.0,2633913.0,18.0,30.972,0.498,63.89,0.494,34.0,0.0,1244.286,4825.0,0.0,0.0294,0.0,179831.0,0.0,18.72,0.0,0.0,16.285999999999998,0.192
46800.0,0.0,0.2,1467.0,0.0,56.93600000000001,0.0,1.23,0.0,0.0,2131.846,15.428,43689.0,0.0,0.0,0.0,2680713.0,17.0,31.522,0.514,63.89,0.55,33.3,0.0,1312.0,4842.0,0.0,0.03,0.0,181298.0,0.0,17.25,0.0,0.0,16.143,0.19
52901.0,0.0,0.223,1429.0,0.0,57.159,0.0,1.16,0.0,0.0,2148.649,16.279,46029.0,0.0,0.0,0.0,2733614.0,19.0,32.144,0.541,63.89,0.622,33.2,0.0,1384.429,4861.0,0.0,0.0301,0.0,182727.0,0.0,16.803,0.0,0.0,16.429000000000002,0.193
48412.0,0.0,0.247,1304.0,0.0,57.40600000000001,0.0,1.08,0.0,0.0,2163.983,16.812,45918.0,0.0,0.0,0.0,2782026.0,21.0,32.713,0.54,63.89,0.569,32.1,0.0,1429.714,4882.0,0.0,0.0311,0.0,184031.0,0.0,15.333,0.0,0.0,17.0,0.2
41316.0,0.0,0.27,1214.0,0.0,57.677,0.0,1.03,0.0,0.0,2178.258,16.844,45961.0,0.0,0.0,0.0,2823342.0,23.0,33.199,0.54,63.89,0.486,32.1,0.0,1432.429,4905.0,0.0,0.0312,0.0,185245.0,0.0,14.275,0.0,0.0,18.143,0.213
41112.0,0.0,0.259,1248.0,0.0,57.93600000000001,0.0,1.01,0.0,0.0,2192.933,16.489,45393.0,0.0,0.0,0.0,2864454.0,22.0,33.683,0.534,63.89,0.483,32.4,0.0,1402.286,4927.0,0.0,0.0309,0.0,186493.0,0.0,14.675,0.0,0.0,19.286,0.227
40496.0,0.0,0.27,1192.0,0.0,58.206,0.0,1.01,0.0,0.0,2206.949,15.868,44724.0,0.0,0.0,0.0,2904950.0,23.0,34.159,0.526,63.89,0.476,33.1,0.0,1349.429,4950.0,0.0,0.0302,0.0,187685.0,0.0,14.015999999999998,0.0,0.0,20.429,0.24
41413.0,0.0,0.282,1212.0,0.0,58.488,0.0,1.03,0.0,0.0,2221.201,15.229,44636.0,0.0,0.0,0.0,2946363.0,24.0,34.646,0.525,63.89,0.487,34.5,0.0,1295.143,4974.0,0.0,0.029,0.0,188897.0,0.0,14.252,0.0,0.0,21.286,0.25
42982.0,0.0,0.317,1268.0,0.0,58.806,0.0,1.06,0.0,0.0,2236.111,14.895,44090.0,0.0,0.0,0.0,2989345.0,27.0,35.151,0.518,63.89,0.505,34.8,0.0,1266.714,5001.0,0.0,0.0287,0.0,190165.0,0.0,14.91,0.0,0.0,22.714,0.267
53486.0,0.0,0.282,1492.0,0.0,59.088,0.0,1.08,0.0,0.0,2253.655,15.001,44174.0,0.0,0.0,0.0,3042831.0,24.0,35.78,0.519,63.89,0.629,34.6,0.0,1275.714,5025.0,0.0,0.0289,0.0,191657.0,0.0,17.544,0.0,0.0,23.429,0.275
52303.0,0.0,0.247,1458.0,0.0,59.335,0.0,1.07,0.0,0.0,2270.799,15.26,44730.0,0.0,0.0,0.0,3095134.0,21.0,36.395,0.526,63.89,0.615,34.5,0.0,1297.714,5046.0,0.0,0.029,0.0,193115.0,0.0,17.144000000000002,0.0,0.0,23.429,0.275
51198.0,0.0,0.223,1396.0,0.0,59.558,0.0,1.05,0.0,0.0,2287.215,15.565,46141.0,0.0,0.0,0.0,3146332.0,19.0,36.997,0.5429999999999999,63.89,0.602,34.9,0.0,1323.714,5065.0,0.0,0.0287,0.0,194511.0,0.0,16.415,0.0,0.0,22.857,0.269
45213.0,0.0,0.2,1372.0,0.0,59.758,0.0,1.03,0.0,0.0,2303.348,15.774,46727.0,0.0,0.0,0.0,3191545.0,17.0,37.529,0.5489999999999999,63.89,0.532,34.8,0.0,1341.429,5082.0,0.0,0.0287,0.0,195883.0,0.0,16.133,0.0,0.0,22.143,0.26
48309.0,0.0,0.17600000000000002,1356.0,0.0,59.935,0.0,1.02,0.0,0.0,2319.293,16.049,47843.0,0.0,0.0,0.0,3239854.0,15.0,38.097,0.563,63.89,0.568,35.1,0.0,1364.8570000000002,5097.0,0.0,0.0285,0.0,197239.0,0.0,15.945,0.0,0.0,21.0,0.247
51014.0,0.0,0.212,1374.0,0.0,60.146,0.0,1.01,0.0,0.0,2335.449,16.320999999999998,49215.0,0.0,0.0,0.0,3290868.0,18.0,38.697,0.579,63.89,0.6,35.5,0.0,1388.0,5115.0,0.0,0.0282,0.0,198613.0,0.0,16.157,0.0,0.0,20.143,0.237
50492.0,0.0,0.188,1293.0,0.0,60.334,0.0,0.98,0.0,0.0,2350.653,16.363,50288.0,0.0,0.0,0.0,3341360.0,16.0,39.29,0.591,63.89,0.594,36.1,0.0,1391.571,5131.0,0.0,0.0277,0.0,199906.0,0.0,15.204,0.0,0.0,18.571,0.218
52313.0,0.0,0.223,1192.0,0.0,60.558,0.0,0.94,0.0,0.0,2364.67,15.859000000000002,50120.0,0.0,0.0,0.0,3393673.0,19.0,39.906,0.589,63.89,0.615,37.2,0.0,1348.714,5150.0,0.0,0.0269,0.0,201098.0,0.0,14.015999999999998,0.0,0.0,17.857,0.21
49714.0,0.0,0.2,1186.0,0.0,60.758,0.0,0.92,0.0,0.0,2378.616,15.402,49750.0,0.0,0.0,0.0,3443387.0,17.0,40.49,0.585,63.89,0.585,38.0,0.0,1309.857,5167.0,0.0,0.0263,0.0,202284.0,0.0,13.946,0.0,0.0,17.285999999999998,0.203
52141.0,0.0,0.223,1172.0,0.0,60.981,0.0,0.91,0.0,0.0,2392.397,15.026,49885.0,0.0,0.0,0.0,3495528.0,19.0,41.103,0.5870000000000001,63.89,0.613,39.0,0.0,1277.857,5186.0,0.0,0.0256,0.0,203456.0,0.0,13.781,0.0,0.0,17.285999999999998,0.203
48248.0,0.0,0.235,1154.0,0.0,61.216,0.0,0.9,0.0,0.0,2405.967,14.66,50319.0,0.0,0.0,0.0,3543776.0,20.0,41.67100000000001,0.5920000000000001,63.89,0.5670000000000001,40.4,0.0,1246.714,5206.0,0.0,0.0248,0.0,204610.0,0.0,13.57,0.0,0.0,17.714000000000006,0.208
46414.0,0.0,0.223,1148.0,0.0,61.44,0.0,0.9,0.0,0.0,2419.466,14.31,50048.0,0.0,0.0,0.0,3590190.0,19.0,42.216,0.589,63.89,0.546,41.1,0.0,1217.0,5225.0,0.0,0.0243,0.0,205758.0,0.0,13.499,0.0,0.0,18.286,0.215
52193.0,0.0,0.188,1086.0,0.0,61.628,0.0,0.89,0.0,0.0,2432.236,13.827,50216.0,0.0,0.0,0.0,3642383.0,16.0,42.83,0.59,63.89,0.614,42.7,0.0,1175.857,5241.0,0.0,0.0234,0.0,206844.0,0.0,12.77,0.0,0.0,18.0,0.212
50545.0,0.0,0.223,1053.0,0.0,61.851000000000006,0.0,0.89,0.0,0.0,2444.618,13.424,50224.0,0.0,0.0,0.0,3692928.0,19.0,43.424,0.591,63.89,0.594,44.0,0.0,1141.571,5260.0,0.0,0.0227,0.0,207897.0,0.0,12.382,0.0,0.0,18.429,0.217
49302.0,0.0,0.259,1041.0,0.0,62.11,0.0,0.88,0.0,0.0,2456.859,13.17,49794.0,0.0,0.0,0.0,3742230.0,22.0,44.004,0.586,63.89,0.58,44.5,0.0,1120.0,5282.0,0.0,0.0225,0.0,208938.0,0.0,12.241,0.0,0.0,18.857,0.222
50103.0,0.0,0.212,1024.0,0.0,62.322,0.0,0.88,0.0,0.0,2468.9,12.898,49849.0,0.0,0.0,0.0,3792333.0,18.0,44.593,0.586,63.89,0.589,45.4,0.0,1096.857,5300.0,0.0,0.022,0.0,209962.0,0.0,12.041,0.0,0.0,19.0,0.223
48787.0,0.0,0.27,1003.0,0.0,62.592,0.0,0.88,0.0,0.0,2480.694,12.614,49370.0,0.0,0.0,0.0,3841120.0,23.0,45.167,0.581,63.89,0.574,46.0,0.0,1072.714,5323.0,0.0,0.0217,0.0,210965.0,0.0,11.794,0.0,0.0,19.571,0.23
48813.0,0.0,0.247,1016.0,0.0,62.839,0.0,0.89,0.0,0.0,2492.641,12.382,49451.0,0.0,0.0,0.0,3889933.0,21.0,45.74100000000001,0.581,63.89,0.574,47.0,0.0,1053.0,5344.0,0.0,0.0213,0.0,211981.0,0.0,11.947,0.0,0.0,19.714,0.232
45232.0,0.0,0.223,1012.0,0.0,63.062,0.0,0.9,0.0,0.0,2504.541,12.154000000000002,49282.0,0.0,0.0,0.0,3935165.0,19.0,46.273,0.579,63.89,0.532,47.7,0.0,1033.571,5363.0,0.0,0.021,0.0,212993.0,0.0,11.9,0.0,0.0,19.714,0.232
46492.0,0.0,0.223,1008.0,0.0,63.286,0.0,0.91,0.0,0.0,2516.394,12.023,48468.0,0.0,0.0,0.0,3981657.0,19.0,46.819,0.57,63.89,0.547,47.4,0.0,1022.429,5382.0,0.0,0.0211,0.0,214001.0,0.0,11.853,0.0,0.0,20.143,0.237
43231.0,0.0,0.235,992.0,0.0,63.521,0.0,0.91,0.0,0.0,2528.058,11.92,47423.0,0.0,0.0,0.0,4024888.0,20.0,47.328,0.5579999999999999,63.89,0.508,46.8,0.0,1013.714,5402.0,0.0,0.0214,0.0,214993.0,0.0,11.665,0.0,0.0,20.286,0.239
42320.0,0.0,0.2,947.0,0.0,63.721,0.0,0.9,0.0,0.0,2539.194,11.762,46425.0,0.0,0.0,0.0,4067208.0,17.0,47.825,0.546,63.89,0.498,46.4,0.0,1000.286,5419.0,0.0,0.0215,0.0,215940.0,0.0,11.136,0.0,0.0,19.571,0.23
42411.0,0.0,0.247,933.0,0.0,63.968,0.0,0.89,0.0,0.0,2550.165,11.609000000000002,45327.0,0.0,0.0,0.0,4109619.0,21.0,48.324,0.5329999999999999,63.89,0.499,45.9,0.0,987.286,5440.0,0.0,0.0218,0.0,216873.0,0.0,10.970999999999998,0.0,0.0,20.0,0.235
41215.0,0.0,0.212,926.0,0.0,64.179,0.0,0.9,0.0,0.0,2561.054,11.48,44245.0,0.0,0.0,0.0,4150834.0,18.0,48.809,0.52,63.89,0.485,45.3,0.0,976.286,5458.0,0.0,0.0221,0.0,217799.0,0.0,10.889,0.0,0.0,19.286,0.227
40943.0,0.0,0.2,918.0,0.0,64.37899999999999,0.0,0.91,0.0,0.0,2571.848,11.315,43121.0,0.0,0.0,0.0,4191777.0,17.0,49.29,0.507,63.89,0.481,44.8,0.0,962.286,5475.0,0.0,0.0223,0.0,218717.0,0.0,10.795,0.0,0.0,18.714,0.22
41310.0,0.0,0.188,924.0,0.0,64.568,0.0,0.92,0.0,0.0,2582.713,11.167,42560.0,0.0,0.0,0.0,4233087.0,16.0,49.776,0.5,63.89,0.486,44.8,0.0,949.714,5491.0,0.0,0.0223,0.0,219641.0,0.0,10.865,0.0,0.0,18.286,0.215
43404.0,0.0,0.2,931.0,0.0,64.767,0.0,0.93,0.0,0.0,2593.661,11.038,42119.0,0.0,0.0,0.0,4276491.0,17.0,50.286,0.495,63.89,0.51,44.9,0.0,938.714,5508.0,0.0,0.0223,0.0,220572.0,0.0,10.947,0.0,0.0,18.0,0.212
42846.0,0.0,0.212,928.0,0.0,64.979,0.0,0.94,0.0,0.0,2604.573,10.931,42064.0,0.0,0.0,0.0,4319337.0,18.0,50.79,0.495,63.89,0.504,45.3,0.0,929.571,5526.0,0.0,0.0221,0.0,221500.0,0.0,10.912,0.0,0.0,17.714000000000006,0.208
43404.0,0.0,0.223,902.0,0.0,65.203,0.0,0.94,0.0,0.0,2615.179,10.855,42219.0,0.0,0.0,0.0,4362741.0,19.0,51.301,0.496,42.59,0.51,45.7,0.0,923.143,5545.0,0.0,0.0219,0.0,222402.0,0.0,10.606,0.0,0.0,18.0,0.212
43343.0,0.0,0.212,913.0,0.0,65.414,0.0,0.95,0.0,0.0,2625.915,10.821,42352.0,0.0,0.0,0.0,4406084.0,18.0,51.81,0.498,42.59,0.51,46.0,0.0,920.286,5563.0,0.0,0.0217,0.0,223315.0,0.0,10.736,0.0,0.0,17.570999999999998,0.207
42986.0,0.0,0.2,937.0,0.0,65.61399999999999,0.0,0.96,0.0,0.0,2636.933,10.84,42605.0,0.0,0.0,0.0,4449070.0,17.0,52.316,0.501,42.59,0.505,46.2,0.0,921.857,5580.0,0.0,0.0216,0.0,224252.0,0.0,11.018,0.0,0.0,17.429000000000002,0.205
43312.0,0.0,0.188,921.0,0.0,65.80199999999999,0.0,0.97,0.0,0.0,2647.763,10.845,42944.0,0.0,0.0,0.0,4492382.0,16.0,52.825,0.505,42.59,0.509,46.6,0.0,922.286,5596.0,0.0,0.0215,0.0,225173.0,0.0,10.83,0.0,0.0,17.285999999999998,0.203
40016.0,0.0,0.2,927.0,0.0,66.002,0.0,0.98,0.0,0.0,2658.663,10.85,42759.0,0.0,0.0,0.0,4532398.0,17.0,53.29600000000001,0.503,42.59,0.471,46.3,0.0,922.714,5613.0,0.0,0.0216,0.0,226100.0,0.0,10.9,0.0,0.0,17.429000000000002,0.205
45283.0,0.0,0.2,919.0,0.0,66.202,0.0,0.99,0.0,0.0,2669.47,10.83,43027.0,0.0,0.0,0.0,4577681.0,17.0,53.828,0.506,42.59,0.532,46.7,0.0,921.0,5630.0,0.0,0.0214,0.0,227019.0,0.0,10.806,0.0,0.0,17.429000000000002,0.205
47412.0,0.0,0.17600000000000002,963.0,0.0,66.378,0.0,1.0,0.0,0.0,2680.793,10.889,43679.0,0.0,0.0,0.0,4625093.0,15.0,54.386,0.514,42.59,0.5579999999999999,47.2,0.0,926.0,5645.0,0.0,0.0212,0.0,227982.0,0.0,11.324000000000002,0.0,0.0,17.0,0.2
45712.0,0.0,0.165,942.0,0.0,66.543,0.0,1.01,0.0,0.0,2691.87,10.956,44009.0,0.0,0.0,0.0,4670805.0,14.0,54.923,0.517,42.59,0.5379999999999999,47.2,0.0,931.714,5659.0,0.0,0.0212,0.0,228924.0,0.0,11.077,0.0,0.0,16.285999999999998,0.192
43236.0,0.0,0.17600000000000002,967.0,0.0,66.719,0.0,1.02,0.0,0.0,2703.241,11.047,43994.0,0.0,0.0,0.0,4714041.0,15.0,55.431,0.517,42.59,0.508,46.8,0.0,939.429,5674.0,0.0,0.0214,0.0,229891.0,0.0,11.371,0.0,0.0,15.857,0.18600000000000005
46492.0,0.0,0.2,982.0,0.0,66.919,0.0,1.03,0.0,0.0,2714.788,11.122,44495.0,0.0,0.0,0.0,4760533.0,17.0,55.978,0.523,42.59,0.547,47.0,0.0,945.857,5691.0,0.0,0.0213,0.0,230873.0,0.0,11.547,0.0,0.0,15.857,0.18600000000000005
44846.0,0.0,0.223,996.0,0.0,67.143,0.0,1.04,0.0,0.0,2726.5,11.248,44714.0,0.0,0.0,0.0,4805379.0,19.0,56.505,0.526,42.59,0.527,46.7,0.0,956.571,5710.0,0.0,0.0214,0.0,231869.0,0.0,11.712,0.0,0.0,16.285999999999998,0.192
40247.0,0.0,0.212,987.0,0.0,67.354,0.0,1.06,0.0,0.0,2738.106,11.349,44747.0,0.0,0.0,0.0,4845626.0,18.0,56.979,0.526,42.59,0.473,46.4,0.0,965.143,5728.0,0.0,0.0216,0.0,232856.0,0.0,11.606,0.0,0.0,16.429000000000002,0.193
41301.0,0.0,0.223,995.0,0.0,67.578,0.0,1.08,0.0,0.0,2749.806,11.477,44178.0,0.0,0.0,0.0,4886927.0,19.0,57.464,0.519,42.59,0.486,45.3,0.0,976.0,5747.0,0.0,0.0221,0.0,233851.0,0.0,11.7,0.0,0.0,16.714000000000002,0.197
46249.0,0.0,0.212,1083.0,0.0,67.789,0.0,1.1,0.0,0.0,2762.54,11.678,44012.0,0.0,0.0,0.0,4933176.0,18.0,58.008,0.518,42.59,0.544,44.3,0.0,993.143,5765.0,0.0,0.0226,0.0,234934.0,0.0,12.735,0.0,0.0,17.143,0.202
53842.0,0.0,0.223,1178.0,0.0,68.013,0.0,1.12,0.0,0.0,2776.3920000000007,12.075,45173.0,0.0,0.0,0.0,4987018.0,19.0,58.64100000000001,0.531,48.15,0.633,44.0,0.0,1026.857,5784.0,0.0,0.0227,0.0,236112.0,0.0,13.852,0.0,0.0,17.857,0.21
54494.0,0.0,0.165,1153.0,0.0,68.17699999999999,0.0,1.12,0.0,0.0,2789.95,12.387,46782.0,0.0,0.0,0.0,5041512.0,14.0,59.282,0.55,48.15,0.6409999999999999,44.4,0.0,1053.429,5798.0,0.0,0.0225,0.0,237265.0,0.0,13.558,0.0,0.0,17.714000000000006,0.208
56726.0,0.0,0.17600000000000002,1185.0,0.0,68.354,0.0,1.12,0.0,0.0,2803.884,12.728,48244.0,0.0,0.0,0.0,5098238.0,15.0,59.949,0.5670000000000001,48.15,0.667,44.6,0.0,1082.429,5813.0,0.0,0.0224,0.0,238450.0,0.0,13.934,0.0,0.0,17.429000000000002,0.205
63842.0,0.0,0.188,1172.0,0.0,68.542,0.0,1.11,0.0,0.0,2817.666,13.024,50957.0,0.0,0.0,0.0,5162080.0,16.0,60.7,0.599,48.15,0.7509999999999999,46.0,0.0,1107.571,5829.0,0.0,0.0217,0.0,239622.0,0.0,13.781,0.0,0.0,17.0,0.2
61446.0,0.0,0.17600000000000002,1182.0,0.0,68.718,0.0,1.11,0.0,0.0,2831.565,13.351,53986.0,0.0,0.0,0.0,5223526.0,15.0,61.422,0.635,48.15,0.723,47.5,0.0,1135.429,5844.0,0.0,0.021,0.0,240804.0,0.0,13.899,0.0,0.0,16.570999999999998,0.195
62219.0,0.0,0.165,1193.0,0.0,68.883,0.0,1.1,0.0,0.0,2845.593,13.684,56974.0,0.0,0.0,0.0,5285745.0,14.0,62.154,0.67,48.15,0.732,49.0,0.0,1163.714,5858.0,0.0,0.0204,0.0,241997.0,0.0,14.028,0.0,0.0,15.857,0.18600000000000005
61716.0,0.0,0.17600000000000002,1183.0,0.0,69.059,0.0,1.09,0.0,0.0,2859.503,13.852,59184.0,0.0,0.0,0.0,5347461.0,15.0,62.88,0.696,48.15,0.726,50.2,0.0,1178.0,5873.0,0.0,0.0199,0.0,243180.0,0.0,13.911,0.0,0.0,15.429,0.181
67237.0,0.0,0.212,1212.0,0.0,69.271,0.0,1.08,0.0,0.0,2873.755,13.909,61097.0,0.0,0.0,0.0,5414698.0,18.0,63.67,0.718,48.15,0.7909999999999999,51.7,0.0,1182.857,5891.0,0.0,0.0194,0.0,244392.0,0.0,14.252,0.0,0.0,15.286,0.18
66892.0,0.0,0.247,1243.0,0.0,69.518,0.0,1.08,0.0,0.0,2888.371,14.06,62868.0,0.0,0.0,0.0,5481590.0,21.0,64.457,0.7390000000000001,48.15,0.787,52.6,0.0,1195.714,5912.0,0.0,0.019,0.0,245635.0,0.0,14.616,0.0,0.0,16.285999999999998,0.192
70192.0,0.0,0.259,1226.0,0.0,69.777,0.0,1.07,0.0,0.0,2902.788,14.129,64792.0,0.0,0.0,0.0,5551782.0,22.0,65.282,0.762,48.15,0.825,53.9,0.0,1201.571,5934.0,0.0,0.0185,0.0,246861.0,0.0,14.416,0.0,0.0,17.285999999999998,0.203
67214.0,0.0,0.247,1256.0,0.0,70.024,0.0,1.07,0.0,0.0,2917.557,14.27,65274.0,0.0,0.0,0.0,5618996.0,21.0,66.07300000000001,0.768,48.15,0.79,53.8,0.0,1213.571,5955.0,0.0,0.0186,0.0,248117.0,0.0,14.769,0.0,0.0,18.0,0.212
65956.0,0.0,0.223,1192.0,0.0,70.247,0.0,1.07,0.0,0.0,2931.573,14.287,65918.0,0.0,0.0,0.0,5684952.0,19.0,66.848,0.775,48.15,0.7759999999999999,54.3,0.0,1215.0,5974.0,0.0,0.0184,0.0,249309.0,0.0,14.015999999999998,0.0,0.0,18.571,0.218
74846.0,0.0,0.259,1233.0,0.0,70.506,0.0,1.07,0.0,0.0,2946.072,14.354,67722.0,0.0,0.0,0.0,5759798.0,22.0,67.72800000000001,0.7959999999999999,48.15,0.88,55.5,0.0,1220.714,5996.0,0.0,0.018000000000000002,0.0,250542.0,0.0,14.499,0.0,0.0,19.714,0.232
82318.0,0.0,0.235,1263.0,0.0,70.741,0.0,1.07,0.0,0.0,2960.923,14.489,70665.0,0.0,0.0,0.0,5842116.0,20.0,68.696,0.831,48.15,0.968,57.4,0.0,1232.143,6016.0,0.0,0.0174,0.0,251805.0,0.0,14.851,0.0,0.0,20.429,0.24
