new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,hosp_patients_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,hosp_patients,weekly_hosp_admissions,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,weekly_hosp_admissions_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
990635.0,0.0,3.553,138.654,68469.0,0.0,462.064,0.0,0.94,46160.0,0.0,0.0,0.0,13716.42,192.168,913576.0,0.0,0.0,0.0,65446460.0,1183.0,196.586,2.744,67.13,2.9760000000000004,14.3,-50.0,63975.571,153828.0,0.0,0.07,0.0,4566403.0,0.0,205.665,0.0,0.0,0.0,1105.286,3.32
792690.0,0.0,3.361,151.429,59132.0,0.0,465.425,0.0,0.93,50413.0,0.0,0.0,0.0,13894.039,188.792,900834.0,0.0,0.0,0.0,66239150.0,1119.0,198.967,2.7060000000000004,67.13,2.381,14.3,-209.0,62851.71400000001,154947.0,0.0,0.0698,0.0,4625535.0,0.0,177.61900000000003,0.0,0.0,0.0,1126.714,3.384
624314.0,0.0,1.3730000000000002,150.885,46007.0,0.0,466.798,0.0,0.92,50232.0,38563.0,0.0,0.0,14032.233,184.437,893218.0,0.0,0.0,0.0,66863464.0,457.0,200.842,2.6830000000000003,67.13,1.875,14.5,-347.0,61401.857,155404.0,0.0,0.0687,0.0,4671542.0,0.0,138.194,115.834,0.0,0.0,1115.714,3.3510000000000004
777042.0,0.0,1.679,136.086,45284.0,0.0,468.477,0.0,0.92,45305.0,0.0,0.0,0.0,14168.256,179.766,890259.0,0.0,0.0,0.0,67640506.0,559.0,203.176,2.674,67.13,2.334,14.9,197.0,59846.71400000001,155963.0,0.0,0.0672,0.0,4716826.0,0.0,136.023,0.0,0.0,0.0,1038.429,3.119
883911.0,0.0,3.77,135.611,54974.0,0.0,472.247,0.0,0.91,45147.0,0.0,0.0,0.0,14333.385,176.024,878207.0,0.0,0.0,0.0,68524417.0,1255.0,205.832,2.638,67.13,2.655,15.0,-131.0,58601.0,157218.0,0.0,0.0667,0.0,4771800.0,0.0,165.12900000000005,0.0,0.0,0.0,1043.143,3.133
965626.0,0.0,4.229,134.181,55883.0,0.0,476.476,0.0,0.91,44671.0,0.0,0.0,0.0,14501.245,170.66299999999995,867501.0,0.0,0.0,0.0,69490043.0,1408.0,208.732,2.6060000000000003,67.13,2.901,15.3,-57.0,56816.429,158626.0,0.0,0.0655,0.0,4827683.0,0.0,167.86,0.0,0.0,0.0,1038.571,3.12
990561.0,0.0,3.547,131.817,57230.0,0.0,480.023,0.0,0.92,43884.0,0.0,0.0,0.0,14673.151000000002,166.05700000000004,860683.0,0.0,0.0,0.0,70480604.0,1181.0,211.707,2.585,67.13,2.975,15.6,-177.0,55282.71400000001,159807.0,0.0,0.0642,0.0,4884913.0,0.0,171.90599999999995,0.0,0.0,0.0,1023.143,3.073
1015633.0,0.0,3.878,129.77200000000002,61064.0,0.0,483.901,0.0,0.92,43203.0,0.0,0.0,0.0,14856.573,162.879,864254.0,0.0,0.0,0.0,71496237.0,1291.0,214.758,2.596,67.13,3.051,15.9,-118.0,54224.857,161098.0,0.0,0.0627,0.0,4945977.0,0.0,183.422,0.0,0.0,0.0,1038.571,3.12
815558.0,0.0,3.265,124.909,55176.0,0.0,487.166,0.0,0.92,41584.0,0.0,0.0,0.0,15022.309,161.181,867521.0,0.0,0.0,0.0,72311795.0,1087.0,217.208,2.6060000000000003,67.13,2.45,16.2,-411.0,53659.71400000001,162185.0,0.0,0.0619,0.0,5001153.0,0.0,165.736,0.0,0.0,0.0,1034.0,3.1060000000000003
626558.0,0.0,1.7180000000000002,124.572,48137.0,0.0,488.884,0.0,0.93,41472.0,33016.0,0.0,0.0,15166.901000000002,162.095,867841.0,0.0,0.0,0.0,72938353.0,572.0,219.09,2.607,67.13,1.882,16.1,-193.0,53964.0,162757.0,0.0,0.0622,0.0,5049290.0,0.0,144.592,99.172,0.0,0.0,1050.429,3.155
784945.0,0.0,1.5530000000000002,126.381,45220.0,0.0,490.437,0.0,0.93,42074.0,0.0,0.0,0.0,15302.732,162.06799999999996,868970.0,0.0,0.0,0.0,73723298.0,517.0,221.448,2.61,67.13,2.358,16.1,20.0,53954.857,163274.0,0.0,0.0621,0.0,5094510.0,0.0,135.83,0.0,0.0,0.0,1044.429,3.137
909280.0,0.0,3.295,125.107,52600.0,0.0,493.733,0.0,0.93,41650.0,0.0,0.0,0.0,15460.73,161.049,872594.0,0.0,0.0,0.0,74632578.0,1097.0,224.179,2.6210000000000004,67.13,2.7310000000000003,16.3,-123.0,53615.71400000001,164371.0,0.0,0.0614,0.0,5147110.0,0.0,157.998,0.0,0.0,0.0,1021.857,3.069
1028322.0,0.0,4.551,125.636,52802.0,0.0,498.283,0.0,0.92,41826.0,0.0,0.0,0.0,15619.335,159.727,881551.0,0.0,0.0,0.0,75660900.0,1515.0,227.268,2.648,67.13,3.089,16.6,-190.0,53175.571,165886.0,0.0,0.0603,0.0,5199912.0,0.0,158.605,0.0,0.0,0.0,1037.143,3.115
980153.0,0.0,3.1180000000000003,123.911,51529.0,0.0,501.401,0.0,0.92,41252.0,0.0,0.0,0.0,15774.116000000002,157.281,880064.0,0.0,0.0,0.0,76641053.0,1038.0,230.212,2.644,67.13,2.944,16.8,-190.0,52361.143,166924.0,0.0,0.0595,0.0,5251441.0,0.0,154.781,0.0,0.0,0.0,1016.714,3.054
961476.0,0.0,3.932,120.13,65073.0,0.0,505.333,0.0,0.92,39993.0,0.0,0.0,0.0,15969.58,159.001,872327.0,0.0,0.0,0.0,77602529.0,1309.0,233.1,2.62,67.13,2.888,16.5,-164.0,52933.857,168233.0,0.0,0.0607,0.0,5316514.0,0.0,195.46400000000003,0.0,0.0,0.0,1019.286,3.062
767678.0,0.0,3.139,116.234,49656.0,0.0,508.472,0.0,0.9,38696.0,0.0,0.0,0.0,16118.735,156.632,865487.0,0.0,0.0,0.0,78370207.0,1045.0,235.406,2.6,67.13,2.306,16.6,-270.0,52145.28599999999,169278.0,0.0,0.0602,0.0,5366170.0,0.0,149.155,0.0,0.0,0.0,1013.286,3.044
572654.0,0.0,1.826,116.687,40104.0,0.0,510.298,0.0,0.89,38847.0,31672.0,0.0,0.0,16239.199,153.185,857787.0,0.0,0.0,0.0,78942861.0,608.0,237.126,2.577,67.13,1.72,16.8,-255.0,50997.71400000001,169886.0,0.0,0.0595,0.0,5406274.0,0.0,120.463,95.135,0.0,0.0,1018.429,3.059
676829.0,0.0,1.409,117.288,35662.0,0.0,511.707,0.0,0.88,39047.0,0.0,0.0,0.0,16346.319,149.084,842342.0,0.0,0.0,0.0,79619690.0,469.0,239.159,2.53,67.13,2.033,17.0,-20.0,49632.28599999999,170355.0,0.0,0.0589,0.0,5441936.0,0.0,107.12,0.0,0.0,0.0,1011.571,3.039
895374.0,0.0,3.674,116.874,42905.0,0.0,515.381,0.0,0.88,38909.0,0.0,0.0,0.0,16475.196,144.924,840355.0,0.0,0.0,0.0,80515064.0,1223.0,241.849,2.524,67.13,2.689,17.4,-11.0,48247.28599999999,171578.0,0.0,0.0574,0.0,5484841.0,0.0,128.877,0.0,0.0,0.0,1029.571,3.093
1004903.0,0.0,3.866,114.191,44263.0,0.0,519.247,0.0,0.88,38016.0,0.0,0.0,0.0,16608.152,141.26,837010.0,0.0,0.0,0.0,81519967.0,1287.0,244.867,2.514,67.13,3.018,17.8,-385.0,47027.429,172865.0,0.0,0.0562,0.0,5529104.0,0.0,132.95600000000002,0.0,0.0,0.0,997.0,2.995
996488.0,0.0,3.325,112.134,44589.0,0.0,522.572,0.0,0.88,37331.0,0.0,0.0,0.0,16742.087,138.282,839343.0,0.0,0.0,0.0,82516455.0,1107.0,247.86,2.521,67.13,2.9930000000000003,18.2,-309.0,46036.0,173972.0,0.0,0.0548,0.0,5573693.0,0.0,133.935,0.0,0.0,0.0,1006.857,3.024
965449.0,0.0,3.307,108.091,48789.0,0.0,525.879,0.0,0.88,35985.0,0.0,0.0,0.0,16888.637,131.29399999999998,839911.0,0.0,0.0,0.0,83481904.0,1101.0,250.76,2.523,67.13,2.9,19.2,-235.0,43709.714000000014,175073.0,0.0,0.052000000000000005,0.0,5622482.0,0.0,146.55100000000004,0.0,0.0,0.0,977.143,2.935
794276.0,0.0,2.9410000000000003,104.783,44404.0,0.0,528.82,0.0,0.89,34884.0,0.0,0.0,0.0,17022.017,129.04,843710.0,0.0,0.0,0.0,84276180.0,979.0,253.146,2.5340000000000003,67.13,2.386,19.6,-252.0,42959.429,176052.0,0.0,0.0509,0.0,5666886.0,0.0,133.379,0.0,0.0,0.0,967.714,2.907
561777.0,0.0,1.487,103.945,34566.0,0.0,530.306,0.0,0.9,34605.0,30417.0,0.0,0.0,17125.845,126.664,842157.0,0.0,0.0,0.0,84837957.0,495.0,254.834,2.53,67.13,1.6869999999999998,20.0,-41.0,42168.285999999986,176547.0,0.0,0.0501,0.0,5701452.0,0.0,103.828,91.366,0.0,0.0,951.571,2.858
666777.0,0.0,1.328,104.522,34881.0,0.0,531.634,0.0,0.91,34797.0,0.0,0.0,0.0,17230.62,126.329,840721.0,0.0,0.0,0.0,85504734.0,442.0,256.836,2.525,67.13,2.003,20.0,-42.0,42056.714000000014,176989.0,0.0,0.05,0.0,5736333.0,0.0,104.774,0.0,0.0,0.0,947.714,2.847
905904.0,0.0,3.707,103.597,40927.0,0.0,535.341,0.0,0.92,34489.0,0.0,0.0,0.0,17353.555,125.48,842225.0,0.0,0.0,0.0,86410638.0,1234.0,259.558,2.53,67.13,2.721,20.2,-88.0,41774.143,178223.0,0.0,0.0496,0.0,5777260.0,0.0,122.935,0.0,0.0,0.0,949.286,2.8510000000000004
1017874.0,0.0,3.5380000000000003,101.029,43956.0,0.0,538.879,0.0,0.93,33634.0,0.0,0.0,0.0,17485.589,125.348,844078.0,0.0,0.0,0.0,87428512.0,1178.0,262.615,2.535,67.13,3.057,20.2,-220.0,41730.286,179401.0,0.0,0.0494,0.0,5821216.0,0.0,132.034,0.0,0.0,0.0,933.714,2.805
1020627.0,0.0,3.349,100.01,45988.0,0.0,542.2280000000002,0.0,0.93,33295.0,0.0,0.0,0.0,17623.726000000002,125.948,847526.0,0.0,0.0,0.0,88449139.0,1115.0,265.681,2.546,67.13,3.0660000000000003,20.2,-479.0,41930.143,180516.0,0.0,0.0495,0.0,5867204.0,0.0,138.137,0.0,0.0,0.0,934.857,2.8080000000000003
987250.0,0.0,2.827,95.844,46535.0,0.0,545.055,0.0,0.93,31908.0,0.0,0.0,0.0,17763.506,124.981,850641.0,0.0,0.0,0.0,89436389.0,941.0,268.646,2.555,67.13,2.965,20.4,-22.0,41608.143,181457.0,0.0,0.0489,0.0,5913739.0,0.0,139.78,0.0,0.0,0.0,912.0,2.739
798369.0,0.0,2.9530000000000003,93.652,44241.0,0.0,548.008,0.0,0.94,31178.0,0.0,0.0,0.0,17896.396,124.911,851225.0,0.0,0.0,0.0,90234758.0,983.0,271.04400000000004,2.557,67.13,2.398,20.5,-190.0,41584.857,182440.0,0.0,0.0489,0.0,5957980.0,0.0,132.89,0.0,0.0,0.0,912.571,2.741
614750.0,0.0,1.349,93.339,34928.0,0.0,549.356,0.0,0.94,31074.0,29928.0,0.0,0.0,18001.311999999998,125.067,858793.0,0.0,0.0,0.0,90849508.0,449.0,272.891,2.58,67.13,1.847,20.6,-148.0,41636.571,182889.0,0.0,0.0485,0.0,5992908.0,0.0,104.916,89.897,0.0,0.0,906.0,2.721
661683.0,0.0,1.484,94.327,32614.0,0.0,550.84,0.0,0.95,31403.0,0.0,0.0,0.0,18099.277,124.094,858065.0,0.0,0.0,0.0,91511191.0,494.0,274.878,2.577,67.13,1.988,20.8,-36.0,41312.714,183383.0,0.0,0.0481,0.0,6025522.0,0.0,97.965,0.0,0.0,0.0,913.429,2.744
907764.0,0.0,3.187,93.495,42943.0,0.0,554.0269999999998,0.0,0.96,31126.0,0.0,0.0,0.0,18228.267,124.959,858331.0,0.0,0.0,0.0,92418955.0,1061.0,277.605,2.5780000000000003,67.13,2.727,20.6,-36.0,41600.714,184444.0,0.0,0.0485,0.0,6068465.0,0.0,128.991,0.0,0.0,0.0,888.7139999999998,2.669
1027337.0,0.0,3.16,92.627,40642.0,0.0,557.187,0.0,0.95,30837.0,0.0,0.0,0.0,18350.347,123.537,859683.0,0.0,0.0,0.0,93446292.0,1052.0,280.691,2.582,67.13,3.0860000000000003,20.9,-110.0,41127.286,185496.0,0.0,0.0478,0.0,6109107.0,0.0,122.079,0.0,0.0,0.0,870.7139999999998,2.615
1032815.0,0.0,3.097,91.047,44353.0,0.0,560.284,0.0,0.95,30311.0,0.0,0.0,0.0,18483.573,122.835,861424.0,0.0,0.0,0.0,94479107.0,1031.0,283.793,2.588,67.13,3.102,21.1,-129.0,40893.714,186527.0,0.0,0.0475,0.0,6153460.0,0.0,133.226,0.0,0.0,0.0,858.7139999999998,2.579
999561.0,0.0,2.9410000000000003,89.789,50689.0,0.0,563.225,0.0,0.94,29892.0,0.0,0.0,0.0,18635.831,124.618,863183.0,0.0,0.0,0.0,95478668.0,979.0,286.796,2.593,67.13,3.002,20.8,-7.0,41487.143,187506.0,0.0,0.0481,0.0,6204149.0,0.0,152.25799999999995,0.0,0.0,0.0,864.143,2.596
816515.0,0.0,2.463,86.641,43509.0,0.0,565.688,0.0,0.93,28844.0,0.0,0.0,0.0,18766.522,124.304,865775.0,0.0,0.0,0.0,96295183.0,820.0,289.248,2.6010000000000004,67.13,2.4530000000000003,20.9,-140.0,41382.571,188326.0,0.0,0.0478,0.0,6247658.0,0.0,130.691,0.0,0.0,0.0,840.857,2.526
565773.0,0.0,1.3219999999999998,85.211,31050.0,0.0,567.009,0.0,0.91,28368.0,27096.0,0.0,0.0,18859.789,122.64,858778.0,0.0,0.0,0.0,96860956.0,440.0,290.948,2.58,67.13,1.699,21.0,-81.0,40828.571,188766.0,0.0,0.0475,0.0,6278708.0,0.0,93.267,81.39,0.0,0.0,839.571,2.522
414729.0,0.0,0.961,85.87200000000001,23898.0,0.0,567.971,0.0,0.89,28588.0,0.0,0.0,0.0,18931.573,118.899,823499.0,0.0,0.0,0.0,97275685.0,320.0,292.194,2.474,67.13,1.246,20.8,-36.0,39583.429,189086.0,0.0,0.0481,0.0,6302606.0,0.0,71.78399999999998,0.0,0.0,0.0,814.7139999999998,2.447
664092.0,0.0,1.406,86.98899999999998,25690.0,0.0,569.376,0.0,0.9,28960.0,0.0,0.0,0.0,19008.74,111.496,788689.0,0.0,0.0,0.0,97939777.0,468.0,294.188,2.369,67.13,1.995,21.2,0.0,37118.714,189554.0,0.0,0.0471,0.0,6328296.0,0.0,77.167,0.0,0.0,0.0,730.0,2.193
959163.0,0.0,3.319,86.45100000000002,34536.0,0.0,572.696,0.0,0.92,28781.0,0.0,0.0,0.0,19112.478,108.876,778950.0,0.0,0.0,0.0,98898940.0,1105.0,297.07,2.34,67.13,2.881,21.5,-187.0,36246.429,190659.0,0.0,0.0465,0.0,6362832.0,0.0,103.738,0.0,0.0,0.0,737.571,2.215
1087998.0,0.0,2.775,84.193,35898.0,0.0,575.471,0.0,0.95,28029.0,0.0,0.0,0.0,19220.307,105.248,786833.0,0.0,0.0,0.0,99986938.0,924.0,300.338,2.363,67.13,3.268,22.5,-195.0,35038.571,191583.0,0.0,0.0445,0.0,6398730.0,0.0,107.829,0.0,0.0,0.0,722.2860000000002,2.17
1100533.0,0.0,3.472,82.213,48020.0,0.0,578.943,0.0,0.98,27370.0,0.0,0.0,0.0,19364.548,104.102,801258.0,0.0,0.0,0.0,101087471.0,1156.0,303.643,2.407,67.13,3.306,23.1,-60.0,34657.286,192739.0,0.0,0.0433,0.0,6446750.0,0.0,144.241,0.0,0.0,0.0,747.571,2.246
865765.0,0.0,2.25,79.63,41688.0,0.0,581.193,0.0,1.0,26510.0,0.0,0.0,0.0,19489.769,103.321,808293.0,0.0,0.0,0.0,101953236.0,749.0,306.244,2.428,62.5,2.6010000000000004,23.5,-220.0,34397.143,193488.0,0.0,0.0426,0.0,6488438.0,0.0,125.221,0.0,0.0,0.0,737.429,2.215
627881.0,0.0,1.202,79.086,34534.0,0.0,582.395,0.0,1.02,26329.0,28404.0,0.0,0.0,19593.501,104.816,817166.0,0.0,0.0,0.0,102581117.0,400.0,308.13,2.455,62.5,1.886,23.4,-51.0,34894.857,193888.0,0.0,0.0427,0.0,6522972.0,0.0,103.732,85.319,0.0,0.0,731.7139999999998,2.198
708515.0,0.0,1.271,80.483,33167.0,0.0,583.665,0.0,1.03,26794.0,0.0,0.0,0.0,19693.128,108.794,859135.0,0.0,0.0,0.0,103289632.0,423.0,310.258,2.5810000000000004,62.5,2.128,23.7,6.0,36219.0,194311.0,0.0,0.0422,0.0,6556139.0,0.0,99.626,0.0,0.0,0.0,746.429,2.242
967555.0,0.0,3.611,80.925,39543.0,0.0,587.276,0.0,1.04,26941.0,0.0,0.0,0.0,19811.906000000006,114.738,902487.0,0.0,0.0,0.0,104257187.0,1202.0,313.165,2.7110000000000003,62.5,2.906,23.6,-106.0,38198.0,195513.0,0.0,0.0423,0.0,6595682.0,0.0,118.778,0.0,0.0,0.0,851.2860000000002,2.557
1139600.0,0.0,2.869,79.23899999999998,38874.0,0.0,590.145,0.0,1.05,26380.0,0.0,0.0,0.0,19928.674,116.599,928264.0,0.0,0.0,0.0,105396787.0,955.0,316.588,2.7880000000000003,62.5,3.423,23.9,-86.0,38817.714,196468.0,0.0,0.0418,0.0,6634556.0,0.0,116.769,0.0,0.0,0.0,829.857,2.4930000000000003
1158025.0,0.0,2.6010000000000004,78.374,45251.0,0.0,592.746,0.0,1.06,26092.0,0.0,0.0,0.0,20064.598,120.613,938268.0,0.0,0.0,0.0,106554812.0,866.0,320.066,2.818,62.5,3.478,23.4,-49.0,40153.857,197334.0,0.0,0.0428,0.0,6679807.0,0.0,135.924,0.0,0.0,0.0,821.571,2.468
1229440.0,0.0,2.884,77.61399999999998,49222.0,0.0,595.629,0.0,1.06,25839.0,0.0,0.0,0.0,20212.449,121.129,956683.0,0.0,0.0,0.0,107784252.0,960.0,323.759,2.874,62.5,3.693,23.7,-55.0,40325.571,198294.0,0.0,0.0422,0.0,6729029.0,0.0,147.852,0.0,0.0,0.0,793.571,2.384
938543.0,0.0,2.136,76.56,42739.0,0.0,597.765,0.0,1.07,25488.0,0.0,0.0,0.0,20340.827,121.58,967080.0,0.0,0.0,0.0,108722795.0,711.0,326.578,2.905,62.5,2.819,23.9,-137.0,40475.714,199005.0,0.0,0.0419,0.0,6771768.0,0.0,128.378,0.0,0.0,0.0,788.143,2.367
624187.0,0.0,0.8109999999999999,76.755,38917.0,0.0,598.576,0.0,1.08,25553.0,24023.0,0.0,0.0,20457.725,123.46,966552.0,0.0,0.0,0.0,109346982.0,270.0,328.4530000000001,2.903,62.5,1.875,23.5,8.0,41101.857,199275.0,0.0,0.0425,0.0,6810685.0,0.0,116.898,72.16,0.0,0.0,769.571,2.312
750280.0,0.0,1.241,79.257,50594.0,0.0,599.817,0.0,1.09,26386.0,0.0,0.0,0.0,20609.698,130.939,972519.0,0.0,0.0,0.0,110097262.0,413.0,330.707,2.9210000000000003,62.5,2.254,22.3,15.0,43591.429,199688.0,0.0,0.0448,0.0,6861279.0,0.0,151.97299999999996,0.0,0.0,0.0,768.143,2.307
1029827.0,0.0,3.109,79.42,40161.0,0.0,602.9259999999998,0.0,1.06,26440.0,0.0,0.0,0.0,20730.332,131.204,981415.0,0.0,0.0,0.0,111127089.0,1035.0,333.8,2.948,62.5,3.093,22.5,5.0,43679.714000000014,200723.0,0.0,0.0445,0.0,6901440.0,0.0,120.634,0.0,0.0,0.0,744.2860000000002,2.236
1204935.0,0.0,3.199,79.54899999999998,38852.0,0.0,606.125,0.0,1.04,26483.0,0.0,0.0,0.0,20847.034,131.194,990748.0,0.0,0.0,0.0,112332024.0,1065.0,337.4190000000001,2.9760000000000004,62.5,3.619,22.7,-1.0,43676.571,201788.0,0.0,0.0441,0.0,6940292.0,0.0,116.702,0.0,0.0,0.0,760.0,2.283
1202441.0,0.0,2.724,79.318,47475.0,0.0,608.849,0.0,1.03,26406.0,0.0,0.0,0.0,20989.638,132.149,997093.0,0.0,0.0,0.0,113534465.0,907.0,341.031,2.995,62.5,3.612,22.7,-31.0,43994.28599999999,202695.0,0.0,0.0441,0.0,6987767.0,0.0,142.60399999999996,0.0,0.0,0.0,765.857,2.3
1129739.0,0.0,2.748,78.921,48548.0,0.0,611.597,0.0,1.02,26274.0,0.0,0.0,0.0,21135.465,131.859,982850.0,0.0,0.0,0.0,114664204.0,915.0,344.425,2.952,62.5,3.393,22.4,-17.0,43898.0,203610.0,0.0,0.0447,0.0,7036315.0,0.0,145.827,0.0,0.0,0.0,759.429,2.281
939002.0,0.0,2.352,77.807,44930.0,0.0,613.9490000000002,0.0,1.02,25903.0,0.0,0.0,0.0,21270.425,132.8,982916.0,0.0,0.0,0.0,115603206.0,783.0,347.245,2.952,62.5,2.821,22.2,-17.0,44211.0,204393.0,0.0,0.045,0.0,7081245.0,0.0,134.959,0.0,0.0,0.0,769.7139999999998,2.312
597471.0,0.0,0.937,78.008,38154.0,0.0,614.887,0.0,1.02,25970.0,24876.0,0.0,0.0,21385.03,132.472,979099.0,0.0,0.0,0.0,116200677.0,312.0,349.04,2.9410000000000003,62.5,1.795,22.2,271.0,44102.0,204705.0,0.0,0.045,0.0,7119399.0,0.0,114.606,74.722,0.0,0.0,775.7139999999998,2.33
667908.0,0.0,1.024,81.16199999999998,32449.0,0.0,615.911,0.0,1.01,27020.0,0.0,0.0,0.0,21482.5,124.686,967332.0,0.0,0.0,0.0,116868585.0,341.0,351.046,2.906,62.5,2.006,23.3,-152.0,41509.857,205046.0,0.0,0.0429,0.0,7151848.0,0.0,97.469,0.0,0.0,0.0,765.429,2.299
984612.0,0.0,2.709,82.62200000000001,43514.0,0.0,618.62,0.0,1.02,27506.0,0.0,0.0,0.0,21613.206,126.125,960873.0,0.0,0.0,0.0,117853197.0,902.0,354.004,2.886,62.5,2.958,22.9,128.0,41988.857,205948.0,0.0,0.0437,0.0,7195362.0,0.0,130.70600000000002,0.0,0.0,0.0,746.429,2.242
1200947.0,0.0,2.8,83.10799999999998,39079.0,0.0,621.42,0.0,1.03,27668.0,0.0,0.0,0.0,21730.59,126.222,960303.0,0.0,0.0,0.0,119054144.0,932.0,357.611,2.885,62.5,3.607,22.9,27.0,42021.285999999986,206880.0,0.0,0.0438,0.0,7234441.0,0.0,117.384,0.0,0.0,0.0,727.429,2.185
1224457.0,0.0,2.7510000000000003,82.535,46096.0,0.0,624.1709999999998,0.0,1.04,27477.0,0.0,0.0,0.0,21869.052000000003,125.63,963448.0,0.0,0.0,0.0,120278601.0,916.0,361.289,2.894,62.5,3.678,23.0,-65.0,41824.286,207796.0,0.0,0.0434,0.0,7280537.0,0.0,138.46200000000002,0.0,0.0,0.0,728.7139999999998,2.189
1191892.0,0.0,2.526,82.32700000000001,55131.0,0.0,626.697,0.0,1.05,27408.0,0.0,0.0,0.0,22034.653,128.455,972327.0,0.0,0.0,0.0,121470493.0,841.0,364.869,2.9210000000000003,62.5,3.58,22.7,-48.0,42764.714000000014,208637.0,0.0,0.044,0.0,7335668.0,0.0,165.601,0.0,0.0,0.0,718.143,2.157
976180.0,0.0,2.061,81.913,50659.0,0.0,628.758,0.0,1.06,27270.0,0.0,0.0,0.0,22186.821,130.914,977638.0,0.0,0.0,0.0,122446673.0,686.0,367.802,2.937,62.5,2.932,22.4,7.0,43583.143,209323.0,0.0,0.0446,0.0,7386327.0,0.0,152.168,0.0,0.0,0.0,704.2860000000002,2.116
641102.0,0.0,1.108,83.715,34632.0,0.0,629.866,0.0,1.06,27870.0,27606.0,0.0,0.0,22290.847,129.40200000000002,983871.0,0.0,0.0,0.0,123087775.0,369.0,369.727,2.955,62.5,1.926,22.8,155.0,43080.0,209692.0,0.0,0.0438,0.0,7420959.0,0.0,104.027,82.92200000000003,0.0,0.0,712.429,2.14
807374.0,0.0,1.4480000000000002,86.965,38231.0,0.0,631.314,0.0,1.07,28952.0,0.0,0.0,0.0,22405.684,131.88299999999998,1003795.0,0.0,0.0,0.0,123895149.0,482.0,372.152,3.015,62.5,2.425,22.9,213.0,43906.0,210174.0,0.0,0.0437,0.0,7459190.0,0.0,114.837,0.0,0.0,0.0,732.571,2.2
1227588.0,0.0,2.106,90.104,45219.0,0.0,633.42,0.0,1.09,29997.0,0.0,0.0,0.0,22541.512,132.615,1038506.0,0.0,0.0,0.0,125122737.0,701.0,375.84,3.119,62.5,3.687,23.5,239.0,44149.571,210875.0,0.0,0.0425,0.0,7504409.0,0.0,135.827,0.0,0.0,0.0,703.857,2.114
1412612.0,0.0,2.76,91.723,51217.0,0.0,636.18,0.0,1.1,30536.0,0.0,0.0,0.0,22695.356,137.82399999999998,1068744.0,0.0,0.0,0.0,126535349.0,919.0,380.083,3.21,62.5,4.243,23.3,67.0,45883.571,211794.0,0.0,0.0429,0.0,7555626.0,0.0,153.844,0.0,0.0,0.0,702.0,2.109
1431348.0,0.0,2.95,93.132,58915.0,0.0,639.13,0.0,1.11,31005.0,0.0,0.0,0.0,22872.323,143.32399999999996,1098299.0,0.0,0.0,0.0,127966697.0,982.0,384.382,3.299,62.5,4.299,23.0,-14.0,47714.857,212776.0,0.0,0.0434,0.0,7614541.0,0.0,176.967,0.0,0.0,0.0,711.429,2.137
1400925.0,0.0,2.923,93.73,56750.0,0.0,642.053,0.0,1.11,31204.0,0.0,0.0,0.0,23042.787,144.019,1128161.0,0.0,0.0,0.0,129367622.0,973.0,388.59,3.389,62.5,4.208,23.5,99.0,47946.143,213749.0,0.0,0.0425,0.0,7671291.0,0.0,170.46400000000003,0.0,0.0,0.0,730.2860000000002,2.194
1103986.0,0.0,1.982,93.063,55740.0,0.0,644.035,0.0,1.11,30982.0,0.0,0.0,0.0,23210.217,146.19899999999996,1146419.0,0.0,0.0,0.0,130471608.0,660.0,391.907,3.444,62.5,3.3160000000000003,23.6,7.0,48672.0,214409.0,0.0,0.0425,0.0,7727031.0,0.0,167.43,0.0,0.0,0.0,726.571,2.182
747840.0,0.0,1.403,94.408,46832.0,0.0,645.438,0.0,1.11,31430.0,33668.0,0.0,0.0,23350.889,151.435,1161668.0,0.0,0.0,0.0,131219448.0,467.0,394.153,3.489,62.5,2.246,23.0,89.0,50414.857,214876.0,0.0,0.0434,0.0,7773863.0,0.0,140.673,101.131,0.0,0.0,740.571,2.225
809409.0,0.0,1.196,98.397,41732.0,0.0,646.633,0.0,1.11,32758.0,0.0,0.0,0.0,23476.242,152.937,1161958.0,0.0,0.0,0.0,132028857.0,398.0,396.584,3.49,62.5,2.431,22.8,228.0,50915.0,215274.0,0.0,0.0438,0.0,7815595.0,0.0,125.353,0.0,0.0,0.0,728.571,2.188
1065154.0,0.0,2.334,100.635,51091.0,0.0,648.967,0.0,1.12,33503.0,0.0,0.0,0.0,23629.708,155.457,1138753.0,0.0,0.0,0.0,133094011.0,777.0,399.784,3.4210000000000003,66.2,3.199,22.0,365.0,51753.857,216051.0,0.0,0.0454,0.0,7866686.0,0.0,153.466,0.0,0.0,0.0,739.429,2.221
